
[00:00:00.000 --> 00:00:01.560]  各位弟兄姊妹 早晨
[00:00:01.560 --> 00:00:05.440]  今天跟大家分享的題目是「宗知主人」
[00:00:05.440 --> 00:00:08.840]  開始的時候想問一下大家
[00:00:08.840 --> 00:00:13.240]  巴勒斯坦地 聖經裡面所說的地方
[00:00:13.240 --> 00:00:17.400]  以色列常見的樹木有哪些呢?
[00:00:17.400 --> 00:00:20.720]  橄欖樹 還有呢?
[00:00:20.720 --> 00:00:22.880]  無花果 是
[00:00:22.880 --> 00:00:25.280]  還有
[00:00:25.280 --> 00:00:27.520]  葡萄樹
[00:00:28.680 --> 00:00:30.040]  還有一樣是
[00:00:30.040 --> 00:00:38.480]  是 中文是「祖爺樹」
[00:00:38.480 --> 00:00:40.600]  英文你會看到「Days Palm」
[00:00:40.600 --> 00:00:43.000]  也是棕櫚樹
[00:00:43.000 --> 00:00:45.200]  棕櫚樹 宗知
[00:00:45.200 --> 00:00:49.160]  所以今天我們說一下宗知
[00:00:49.160 --> 00:00:51.400]  宗知呢 宗樹知在聖經裡面
[00:00:51.400 --> 00:00:54.400]  經常都會特別在一些重要的節日
[00:00:54.400 --> 00:00:57.200]  那些人會拿著宗樹知出來的
[00:00:57.640 --> 00:01:00.600]  宗樹知呢 一樣的宗樹
[00:01:00.600 --> 00:01:01.600]  很特別的
[00:01:01.600 --> 00:01:03.520]  那我家裡以前有很多棵的
[00:01:03.520 --> 00:01:05.000]  不過全都斬了 現在一枝都沒有
[00:01:05.000 --> 00:01:08.000]  所以今年拿不到一枝宗樹知給大家看
[00:01:08.000 --> 00:01:09.840]  宗樹有什麼特別呢?
[00:01:09.840 --> 00:01:12.720]  其實我們澳洲拍攝這裡的天氣
[00:01:12.720 --> 00:01:14.600]  有時候都挺乾旱的
[00:01:14.600 --> 00:01:17.000]  我發現你不淋水下去
[00:01:17.000 --> 00:01:18.800]  以前這麼多年來我不淋水
[00:01:18.800 --> 00:01:21.360]  那些宗樹一樣自己長得很大
[00:01:21.360 --> 00:01:22.600]  很大棵很好的
[00:01:22.600 --> 00:01:27.120]  其實呢 宗女樹是很熬得乾旱的天氣
[00:01:27.120 --> 00:01:29.520]  壓力不倒 很有生命力
[00:01:29.520 --> 00:01:32.000]  特別當猶大亡國之後
[00:01:32.000 --> 00:01:35.000]  宗樹可以給她們一個新的意義
[00:01:35.000 --> 00:01:38.400]  就是表聲著她們很渴望
[00:01:38.400 --> 00:01:41.280]  民族復興和生命的強健
[00:01:41.280 --> 00:01:43.960]  宗知主日
[00:01:43.960 --> 00:01:46.840]  我很相信如果回來一段時間
