
[00:00:00.000 --> 00:00:01.180]  我們先祈禱
[00:00:01.180 --> 00:00:03.400]  親愛的恩主 祢愛我們
[00:00:03.400 --> 00:00:05.600]  讓我們在主祢的恩典裡
[00:00:05.600 --> 00:00:07.800]  成為主祢的兒女
[00:00:07.800 --> 00:00:10.200]  祢又在地上設立家庭
[00:00:10.200 --> 00:00:11.700]  讓我們在家庭裡
[00:00:11.700 --> 00:00:15.900]  得享父母長輩的提攜
[00:00:15.900 --> 00:00:18.100]  以致我們能夠成長
[00:00:18.100 --> 00:00:20.400]  主求祢因待和賜福我們
[00:00:20.400 --> 00:00:21.900]  讓我們在家庭裡
[00:00:21.900 --> 00:00:23.400]  滿有主祢的恩典
[00:00:23.400 --> 00:00:25.300]  感謝祢 聽我們祈禱
[00:00:25.300 --> 00:00:26.500]  奉主名求
[00:00:26.500 --> 00:00:27.400]  阿門
[00:00:29.300 --> 00:00:30.900]  弟子們
[00:00:30.900 --> 00:00:35.300]  我們都應該在家庭裡成長
[00:00:35.300 --> 00:00:37.200]  除了很少很少數的人
[00:00:37.200 --> 00:00:39.100]  可能在孤兒院裡長大
[00:00:39.100 --> 00:00:41.200]  但是一般的情況
[00:00:41.200 --> 00:00:43.300]  我們都應該有家
[00:00:43.300 --> 00:00:46.100]  我們有父母
[00:00:46.100 --> 00:00:49.400]  甚至祖父母的照顧
[00:00:49.400 --> 00:00:51.900]  弟子們我們又要知道
[00:00:51.900 --> 00:00:53.200]  其實在社會裡面
[00:00:53.200 --> 00:00:54.200]  一個美好的家庭
[00:00:54.200 --> 00:00:57.100]  就成為一個社會很重要的
[00:00:57.500 --> 00:00:59.500]  一個穩定的基石
[00:00:59.500 --> 00:01:01.800]  如果家庭有問題
[00:01:01.800 --> 00:01:03.100]  其實社會也有問題
[00:01:03.100 --> 00:01:07.400]  如果家庭面對很多不同的矛盾和衝突
[00:01:07.400 --> 00:01:09.900]  作為一個管治的政府
[00:01:09.900 --> 00:01:11.300]  都會很頭痛
[00:01:11.300 --> 00:01:14.500]  一個美好的家庭需要什麼?
[00:01:14.500 --> 00:01:19.500]  作為神的兒女
[00:01:19.500 --> 00:01:22.600]  上帝在我們生命裡面作主的時候
[00:01:22.600 --> 00:01:26.100]  我們有幾樣我們都很想知道
[00:01:26.500 --> 00:01:28.500]  其實人生在世
[00:01:28.500 --> 00:01:30.600]  我們希望什麼呢?
[00:01:30.600 --> 00:01:33.000]  之前我們講工作篇
[00:01:33.000 --> 00:01:33.800]  五月初
[00:01:33.800 --> 00:01:37.400]  今天講家庭
[00:01:37.400 --> 00:01:39.200]  其實安居樂業
[00:01:39.200 --> 00:01:42.400]  已經講了我們作為人
[00:01:42.400 --> 00:01:45.100]  我們很基本的一些期盼
[00:01:45.100 --> 00:01:47.100]  如果家庭生活
[00:01:47.100 --> 00:01:49.600]  是我們一個重要範疇的時候
[00:01:49.600 --> 00:01:51.000]  弟子們
[00:01:51.000 --> 00:01:53.600]  你和我會不會去用心的
[00:01:53.600 --> 00:01:55.600]  或者很刻意的
[00:01:56.200 --> 00:01:59.000]  去經營這個家
[00:01:59.000 --> 00:02:01.100]  你和我都有份
[00:02:01.100 --> 00:02:04.100]  作為牧師
[00:02:04.100 --> 00:02:06.300]  我自己必須要承認
[00:02:06.300 --> 00:02:08.200]  其實自己家庭裡面
[00:02:08.200 --> 00:02:10.200]  都有一本難唸的經
[00:02:10.200 --> 00:02:12.600]  自己家裡面
[00:02:12.600 --> 00:02:14.600]  其實都有一些困難和問題
[00:02:14.600 --> 00:02:17.500]  基本上
[00:02:17.500 --> 00:02:19.100]  基本上
[00:02:19.100 --> 00:02:20.500]  我們很夫妻恩愛
[00:02:20.500 --> 00:02:25.400]  子女都能夠是有主的因典
[00:02:26.000 --> 00:02:27.900]  但是仍然有些問題要處理
[00:02:27.900 --> 00:02:32.300]  仍然需要神在我們當中
[00:02:32.300 --> 00:02:34.000]  去做修補的工作
[00:02:34.000 --> 00:02:35.700]  這個就很需要
[00:02:35.700 --> 00:02:38.100]  神給我們的恩典
[00:02:38.100 --> 00:02:41.100]  家庭應該是怎樣?
[00:02:41.100 --> 00:02:44.600]  就從敬畏上主開始
[00:02:44.600 --> 00:02:48.000]  弟子們我們看這兩節經文的時候
[00:02:48.000 --> 00:02:51.600]  講到敬畏搖橫的時候
[00:02:51.600 --> 00:02:53.700]  我們大有倚靠祂的兒女
[00:02:53.700 --> 00:02:55.300]  亦都有一個避難所
[00:02:56.700 --> 00:02:58.400]  就是作為一個家的家長
[00:02:58.400 --> 00:02:59.900]  我們在敬畏神的時候
[00:02:59.900 --> 00:03:01.900]  兒女就有一個避難所
[00:03:01.900 --> 00:03:04.900]  敬畏搖壞生命的泉源
[00:03:04.900 --> 00:03:08.100]  使人離開死亡的圈套
[00:03:08.100 --> 00:03:10.200]  有些翻譯
[00:03:10.200 --> 00:03:11.700]  避難所
[00:03:11.700 --> 00:03:13.100]  就是山寨
[00:03:13.100 --> 00:03:14.700]  很穩固
