
[00:00:00.000 --> 00:00:04.000]  靜姐妹早晨
[00:00:04.000 --> 00:00:08.000]  今日是三月第一個主日
[00:00:08.000 --> 00:00:12.000]  時間過得很快,又去到三月了
[00:00:12.000 --> 00:00:20.000]  正月還未過,但過年氣氛都沒甚麼了
[00:00:20.000 --> 00:00:26.000]  今日我們繼續直著去思想聆聽約翰一書
[00:00:26.000 --> 00:00:29.000]  一章五到十節
[00:00:29.000 --> 00:00:32.000]  聖經裡面指教我們
[00:00:32.000 --> 00:00:38.000]  究竟我們在這個世代有甚麼危機要面對
[00:00:38.000 --> 00:00:41.000]  如果作為一個教會群體
[00:00:41.000 --> 00:00:46.000]  我們有甚麼挑戰我們認為是最大的
[00:00:46.000 --> 00:00:50.000]  最大的危機,最大的挑戰
[00:00:50.000 --> 00:00:53.000]  聖經講到我們有敵人
[00:00:53.000 --> 00:00:58.000]  撒旦魔鬼和扭曲彎曲薄茂的世界
[00:00:58.000 --> 00:01:01.000]  很多罪,很多不義
[00:01:01.000 --> 00:01:07.000]  對我們作為基督徒今天有很多衝擊和挑戰
[00:01:07.000 --> 00:01:09.000]  讓我們在神面前
[00:01:09.000 --> 00:01:14.000]  除了直接詩歌去敬拜讚美,直接禱告
[00:01:14.000 --> 00:01:17.000]  向神澄明我們內心的需要
[00:01:17.000 --> 00:01:24.000]  我們也恭敬地在神面前去預備我們的心
[00:01:24.000 --> 00:01:27.000]  領受神的話語
[00:01:27.000 --> 00:01:31.000]  我們有安靜和祈禱
[00:01:31.000 --> 00:01:35.000]  慈悲的天父上帝
[00:01:35.000 --> 00:01:39.000]  我們不能夠不讚美你
[00:01:39.000 --> 00:01:43.000]  因為按你在聖經裡面所宣告
[00:01:43.000 --> 00:01:48.000]  你已經赐下救恩,你已經成就救恩
[00:01:48.000 --> 00:01:54.000]  你讓道成肉身神的兒子成為我們的救主
[00:01:54.000 --> 00:02:02.000]  但今天我們仍然被罪去騷擾,去衝擊
[00:02:02.000 --> 00:02:05.000]  主求你幫我們,叫我們敏感
[00:02:05.000 --> 00:02:08.000]  如何依靠你的同在
[00:02:08.000 --> 00:02:12.000]  如何依靠聖靈在我們內心裡面
[00:02:12.000 --> 00:02:13.000]  住在我們裡面
[00:02:13.000 --> 00:02:19.000]  給我們的能力去勝過自己,勝過罪
[00:02:19.000 --> 00:02:23.000]  主今日我們會讀楊枯陰楊一書
