
[00:00:00.000 --> 00:00:02.500]  各位電影姐妹
[00:00:02.500 --> 00:00:05.880]  你看不看得到神的話語嗎?
[00:00:05.880 --> 00:00:10.320]  今天和大家分享的題目是亂世找英雄
[00:00:10.320 --> 00:00:12.600]  這個世代亂嗎?
[00:00:12.600 --> 00:00:17.800]  澳洲昨天投了票
[00:00:17.800 --> 00:00:20.960]  是公民的電影姐妹投了票
[00:00:20.960 --> 00:00:24.160]  昨天我看電視就看到
[00:00:24.160 --> 00:00:27.080]  一路有兩個黨叮噹碼頭
[00:00:27.080 --> 00:00:29.080]  我不知道今天早上是誰選出
[00:00:29.400 --> 00:00:30.760]  有結果了嗎?
[00:00:30.760 --> 00:00:31.760]  還沒有
[00:00:31.760 --> 00:00:37.400]  你猜猜選出來的是不是你心目中想要選的那個呢?
[00:00:37.400 --> 00:00:39.640]  這個政黨
[00:00:39.640 --> 00:00:40.720]  你所選的政黨
[00:00:40.720 --> 00:00:43.440]  是不是真的能夠帶領我們澳洲
[00:00:43.440 --> 00:00:45.320]  接下來這段時間
[00:00:45.320 --> 00:00:48.480]  可以有更加好的、更加健康的發展呢?
[00:00:48.480 --> 00:00:51.680]  來自香港的電影姐妹
[00:00:51.680 --> 00:00:53.120]  香港亂不亂?
[00:00:53.120 --> 00:00:54.600]  都蠻亂的
[00:00:54.600 --> 00:00:58.040]  所以香港都很想等待有普選
[00:00:58.040 --> 00:01:01.520]  有一個真正的、好的英雄領袖出來
[00:01:01.520 --> 00:01:04.000]  帶領香港發展
[00:01:04.000 --> 00:01:06.200]  來自台灣的
[00:01:06.200 --> 00:01:07.200]  今天有沒有?
[00:01:07.200 --> 00:01:10.680]  我們平時有兩個來自台灣的
[00:01:10.680 --> 00:01:13.040]  台灣選了出來的新女總統
[00:01:13.040 --> 00:01:15.360]  是不是你心目中
[00:01:15.360 --> 00:01:18.080]  適當的英雄領…英…
[00:01:18.080 --> 00:01:20.640]  「英雌」
[00:01:20.640 --> 00:01:24.120]  「根擱英雌」是不是你心目中的「英雌」呢?
[00:01:26.360 --> 00:01:28.960]  還有來自馬來西亞、越南
[00:01:28.960 --> 00:01:31.720]  柬埔寨等等新加坡的電影姐妹
[00:01:31.720 --> 00:01:33.400]  我聽新加坡的好像比較好
[00:01:33.400 --> 00:01:36.880]  大部份新加坡的電影姐妹都很滿意自己新加坡的總理
[00:01:36.880 --> 00:01:40.240]  我們每一個地方、每一個國家
[00:01:40.240 --> 00:01:43.600]  都很想有一個合適的人、合適的領袖帶領
[00:01:43.600 --> 00:01:45.680]  特別這個世界
[00:01:45.680 --> 00:01:48.760]  無論美國、英國多麼強大的國家
[00:01:48.760 --> 00:01:50.360]  中國都是
[00:01:50.360 --> 00:01:52.760]  不過中國好像沒怎麼選擇
[00:01:52.760 --> 00:01:54.080]  沒得人選
[00:01:54.800 --> 00:01:57.200]  我們很需要…特別面對這個世界上
[00:01:57.200 --> 00:01:59.200]  特別近年恐怖主義
[00:01:59.200 --> 00:02:00.880]  這個世界好像很凌亂
[00:02:00.880 --> 00:02:02.600]  我們很想有一些
[00:02:02.600 --> 00:02:04.360]  好的領袖出來
[00:02:04.360 --> 00:02:07.560]  帶著國家、帶著人民解決這些困局
[00:02:07.560 --> 00:02:10.520]  特別在亂世裡面
[00:02:10.520 --> 00:02:12.800]  很需要一些真正的領袖
[00:02:12.800 --> 00:02:16.040]  我們看回《聖經史詩記》
[00:02:16.040 --> 00:02:19.040]  在那個時間
[00:02:19.040 --> 00:02:22.640]  仍然沒有…以色列人
[00:02:22.640 --> 00:02:25.960]  是沒有這個王出現
[00:02:25.960 --> 00:02:28.840]  所以以色列人在不同的時間
[00:02:28.840 --> 00:02:31.120]  神就興起一些領袖
[00:02:31.120 --> 00:02:34.120]  帶領他們解決面前被外敵
[00:02:34.120 --> 00:02:37.360]  入侵的痛苦、厄運
[00:02:37.360 --> 00:02:39.920]  所以這段時間
[00:02:39.920 --> 00:02:41.760]  以色列人很需要
[00:02:41.760 --> 00:02:45.000]  他們出現有個英雄領袖來幫助他們
[00:02:45.000 --> 00:02:50.600]  今天我們從這段經文看一下
[00:02:51.080 --> 00:02:54.520]  當日以色列人他們怎樣找英雄領袖
[00:02:54.520 --> 00:02:57.880]  和我們今天面對我們的生活
[00:02:57.880 --> 00:02:59.880]  有些什麼真正的提醒
[00:02:59.880 --> 00:03:02.760]  和我們教會、和我們小組
[00:03:02.760 --> 00:03:05.800]  我們的生活有些什麼關係
[00:03:05.800 --> 00:03:09.400]  在我們的家庭裡面又有些什麼關係
[00:03:09.400 --> 00:03:11.680]  我們一起先有個禱告
[00:03:11.680 --> 00:03:16.920]  親愛的天父上帝我們再一次餵著
[00:03:16.920 --> 00:03:20.440]  我們每一位弟兄姊妹我們聽到的人
[00:03:22.040 --> 00:03:24.520]  我們求主祢打開我們的心
[00:03:24.520 --> 00:03:28.280]  讓我們能夠謙卑
[00:03:28.280 --> 00:03:30.280]  讓神祢的說話
[00:03:30.280 --> 00:03:32.280]  打入我們心裡面
[00:03:32.280 --> 00:03:35.400]  開我們的眼睛
[00:03:35.400 --> 00:03:37.400]  開我們的耳朵
[00:03:37.400 --> 00:03:40.120]  讓我們看得到、聽得盡
[00:03:40.120 --> 00:03:43.160]  神祢自己的說話的教導
[00:03:43.160 --> 00:03:45.560]  造就我們每一個人
[00:03:45.560 --> 00:03:47.560]  帶領我們在這段時間
[00:03:47.560 --> 00:03:50.040]  禱告奉耶穌基督的聖名求
[00:03:50.040 --> 00:03:52.040]  阿門
[00:03:52.040 --> 00:03:54.040]  時詩記這裡開始
[00:03:54.040 --> 00:03:57.480]  第十章六至十八節
[00:03:57.480 --> 00:04:01.480]  六至十八節
[00:04:01.480 --> 00:04:03.480]  這裡說到什麼呢
[00:04:03.480 --> 00:04:07.480]  時詩記的循環又出現了
[00:04:07.480 --> 00:04:10.520]  如果你們記得我之前幾次和你們說時詩記
[00:04:10.520 --> 00:04:12.520]  是有一個循環的
[00:04:12.520 --> 00:04:14.520]  當以色列人風平浪靜的時候
[00:04:14.520 --> 00:04:16.520]  他們又忘記了神
[00:04:16.520 --> 00:04:18.520]  他們又軟弱又犯罪
[00:04:18.520 --> 00:04:20.520]  行神所行的惡事
[00:04:20.520 --> 00:04:22.520]  特別是拜其他偶像
[00:04:22.520 --> 00:04:24.520]  道德淪亡
[00:04:24.520 --> 00:04:28.520]  於是神就將他們交在外敵的手中受苦
[00:04:28.520 --> 00:04:30.520]  這群人受苦的時候
[00:04:30.520 --> 00:04:32.520]  他們知錯了
[00:04:32.520 --> 00:04:34.520]  哀求神
[00:04:34.520 --> 00:04:36.520]  求神赦免他們幫助他們
[00:04:36.520 --> 00:04:38.520]  神就聽他們的哀求
[00:04:38.520 --> 00:04:40.520]  興起一些時詩
[00:04:40.520 --> 00:04:42.520]  拯救他們
[00:04:42.520 --> 00:04:44.520]  以致他們以色列人能夠有
[00:04:44.520 --> 00:04:46.520]  幾多年的太平
[00:04:46.520 --> 00:04:48.520]  太平之後
[00:04:48.520 --> 00:04:50.520]  這群人又犯罪
[00:04:50.520 --> 00:04:52.520]  又受到外敵入侵
[00:04:52.520 --> 00:04:54.520]  這是時詩記所說的
[00:04:54.520 --> 00:04:56.520]  不斷的循環
[00:04:56.520 --> 00:05:00.520]  但我們留意一下
[00:05:00.520 --> 00:05:02.520]  今天看一段經文
[00:05:02.520 --> 00:05:04.520]  這個循環和之前
[00:05:04.520 --> 00:05:06.520]  那麼多次的循環
[00:05:06.520 --> 00:05:08.520]  有很多不同
[00:05:08.520 --> 00:05:10.520]  雖然都是一個循環
[00:05:10.520 --> 00:05:12.520]  但這個循環
[00:05:12.520 --> 00:05:14.520]  有點卡住了
[00:05:14.520 --> 00:05:16.520]  留意一下
[00:05:16.520 --> 00:05:18.520]  當時以色列人
[00:05:18.520 --> 00:05:20.520]  他們是怎樣
[00:05:20.520 --> 00:05:22.520]  第六節我們一起讀
[00:05:22.520 --> 00:05:24.520]  123
[00:05:24.520 --> 00:05:26.520]  以色列人猶行耶和華
[00:05:26.520 --> 00:05:28.520]  眼中看惟我的是
[00:05:28.520 --> 00:05:30.520]  去侍奉朱巴力和阿斯他祿
[00:05:30.520 --> 00:05:32.520]  丙阿蘭的神
[00:05:32.520 --> 00:05:34.520]  西頓的神
[00:05:34.520 --> 00:05:36.520]  摩亞的神
[00:05:36.520 --> 00:05:38.520]  阿門人的神
[00:05:38.520 --> 00:05:40.520]  希利士人的神
[00:05:40.520 --> 00:05:42.520]  離棄耶和華不侍奉
[00:05:42.520 --> 00:05:44.520]  見不見
[00:05:44.520 --> 00:05:46.520]  之前也說過
[00:05:46.520 --> 00:05:48.520]  這群以色列人在太平時期
[00:05:48.520 --> 00:05:50.520]  已經很壞了
[00:05:50.520 --> 00:05:52.520]  拜其他偶像
[00:05:52.520 --> 00:05:54.520]  但這次他們怎樣
[00:05:54.520 --> 00:05:56.520]  更加的升級
[00:05:56.520 --> 00:05:58.520]  除了拜
[00:05:58.520 --> 00:06:00.520]  加南地當地的神巴力
[00:06:00.520 --> 00:06:02.520]  阿斯他祿
[00:06:02.520 --> 00:06:04.520]  他們除了拜這兩個神之外
[00:06:04.520 --> 00:06:06.520]  這次更嚴重了
[00:06:06.520 --> 00:06:08.520]  其他外邦的神
[00:06:08.520 --> 00:06:10.520]  包括阿蘭的神
[00:06:10.520 --> 00:06:12.520]  摩亞的神 阿門的神 希利士人的神
[00:06:12.520 --> 00:06:14.520]  他們也拜
[00:06:14.520 --> 00:06:16.520]  滿天神佛
[00:06:16.520 --> 00:06:18.520]  你們有沒有試過
[00:06:18.520 --> 00:06:20.520]  進去一些朋友的家
[00:06:20.520 --> 00:06:22.520]  他進去的家不只是
[00:06:22.520 --> 00:06:24.520]  有觀音或是
[00:06:24.520 --> 00:06:26.520]  有佛像 地主
[00:06:26.520 --> 00:06:28.520]  我試過以前
[00:06:28.520 --> 00:06:30.520]  在馬來西亞短孫的時候
[00:06:30.520 --> 00:06:32.520]  進去一間華人家
[00:06:32.520 --> 00:06:34.520]  一進花園
[00:06:34.520 --> 00:06:36.520]  已經有一個很大的四面佛
[00:06:36.520 --> 00:06:38.520]  進到家裡
[00:06:38.520 --> 00:06:40.520]  這個神壇還有很多
[00:06:40.520 --> 00:06:42.520]  不同類型的
[00:06:42.520 --> 00:06:44.520]  偶像放在這裡
[00:06:44.520 --> 00:06:48.520]  進去的時候你會覺得
[00:06:48.520 --> 00:06:50.520]  這麼厲害
[00:06:50.520 --> 00:06:52.520]  滿屋神佛
[00:06:52.520 --> 00:06:54.520]  他不是拜一個 是拜很多個
[00:06:54.520 --> 00:06:56.520]  在這裡也是
[00:06:56.520 --> 00:06:58.520]  以色列人
[00:06:58.520 --> 00:07:00.520]  可能他們拜一個都不夠
[00:07:00.520 --> 00:07:02.520]  兩個都不夠
[00:07:02.520 --> 00:07:04.520]  很多個神 他們見神都拜
[00:07:04.520 --> 00:07:06.520]  都跟其他的外邦人去拜
[00:07:06.520 --> 00:07:08.520]  可以見到
[00:07:08.520 --> 00:07:10.520]  以色列人他們的靈性
[00:07:10.520 --> 00:07:12.520]  低落到
[00:07:12.520 --> 00:07:14.520]  他們不單離開了神
[00:07:14.520 --> 00:07:16.520]  而且他們整個人的生命
[00:07:16.520 --> 00:07:18.520]  就被這些外邦的偶像
[00:07:18.520 --> 00:07:20.520]  全部佔據了
[00:07:20.520 --> 00:07:24.520]  於是第七節 這裡告訴我們
[00:07:24.520 --> 00:07:26.520]  神就他們發怒
[00:07:26.520 --> 00:07:28.520]  將他們交給
[00:07:28.520 --> 00:07:30.520]  菲利士人和阿門人 他們受苦
[00:07:30.520 --> 00:07:32.520]  第八節 受苦多久呢
[00:07:34.520 --> 00:07:36.520]  十八年
[00:07:36.520 --> 00:07:38.520]  特別這裡說到
[00:07:38.520 --> 00:07:40.520]  激烈地聚居過一群
[00:07:40.520 --> 00:07:42.520]  以色列人 他們被
[00:07:42.520 --> 00:07:44.520]  這群阿門人
[00:07:44.520 --> 00:07:46.520]  被這群阿門人
[00:07:46.520 --> 00:07:48.520]  折磨他們
[00:07:48.520 --> 00:07:50.520]  受苦侵害他們
[00:07:50.520 --> 00:07:52.520]  十八年
[00:07:52.520 --> 00:07:54.520]  十八年足以養育到一個
[00:07:54.520 --> 00:07:56.520]  小朋友
[00:07:56.520 --> 00:07:58.520]  成為一個年青有為的青年人
[00:07:58.520 --> 00:08:00.520]  十八年
[00:08:00.520 --> 00:08:02.520]  這群以色列人
[00:08:02.520 --> 00:08:04.520]  受了苦十八年
[00:08:04.520 --> 00:08:06.520]  受苦的時候怎麼樣呢
[00:08:06.520 --> 00:08:08.520]  當然他們受苦的時候
[00:08:08.520 --> 00:08:10.520]  在第十節開始
[00:08:10.520 --> 00:08:12.520]  他們就說到以色列人
[00:08:12.520 --> 00:08:14.520]  就知錯了
[00:08:14.520 --> 00:08:16.520]  就找回爸爸
[00:08:16.520 --> 00:08:18.520]  子女有時做錯了事
[00:08:18.520 --> 00:08:20.520]  自己試過很多方法不行了
[00:08:20.520 --> 00:08:22.520]  最終就回到父母那裡
[00:08:22.520 --> 00:08:24.520]  尋求你們的幫助
[00:08:24.520 --> 00:08:28.520]  他們找回自己的爸爸
[00:08:28.520 --> 00:08:30.520]  天上的爸爸幫助
[00:08:30.520 --> 00:08:32.520]  真的對不起
[00:08:32.520 --> 00:08:34.520]  又是我們錯了 得罪了你 求你幫助我們
[00:08:34.520 --> 00:08:38.520]  以前神很快就心軟
[00:08:38.520 --> 00:08:40.520]  這一段的經文記載
[00:08:40.520 --> 00:08:42.520]  有點不同
[00:08:42.520 --> 00:08:44.520]  十一節神頭跟他們說
[00:08:44.520 --> 00:08:46.520]  耶和華對以色列人說
[00:08:46.520 --> 00:08:48.520]  我豈沒有救過你們
[00:08:48.520 --> 00:08:50.520]  脫離埃及人 阿摩尼人 阿門人和菲利士人嗎
[00:08:50.520 --> 00:08:52.520]  十二節
[00:08:52.520 --> 00:08:54.520]  西頓人 阿瑪力人 馬維人
[00:08:54.520 --> 00:08:56.520]  都欺壓你們
[00:08:56.520 --> 00:08:58.520]  你們哀求我 我也拯救你們
[00:08:58.520 --> 00:09:00.520]  脫離他們的手
[00:09:00.520 --> 00:09:02.520]  看到嗎
[00:09:02.520 --> 00:09:04.520]  他們神一次又一次
[00:09:04.520 --> 00:09:06.520]  從很多不同的外族
[00:09:06.520 --> 00:09:08.520]  多麼困難的日子
[00:09:08.520 --> 00:09:10.520]  神都拯救他們出來
[00:09:10.520 --> 00:09:12.520]  十三節 你們竟離棄我是奉別神
[00:09:12.520 --> 00:09:14.520]  所以
[00:09:14.520 --> 00:09:16.520]  我不再救你們了
[00:09:16.520 --> 00:09:18.520]  留意幾個字
[00:09:18.520 --> 00:09:20.520]  所以
[00:09:20.520 --> 00:09:22.520]  我不再救你們了
[00:09:22.520 --> 00:09:26.520]  你們去哀求所選擇的神
[00:09:26.520 --> 00:09:28.520]  你們遭遇患難的時候
[00:09:28.520 --> 00:09:30.520]  你們拜那麼多神
[00:09:30.520 --> 00:09:32.520]  你們就求那些神去救你們吧
[00:09:32.520 --> 00:09:36.520]  為何神在這裡這樣
[00:09:36.520 --> 00:09:40.520]  神好像不理這些以色列人
[00:09:40.520 --> 00:09:48.520]  我們再看十一節
[00:09:48.520 --> 00:09:50.520]  十一節說
[00:09:50.520 --> 00:09:54.520]  十六節
[00:09:56.520 --> 00:09:58.520]  當這些以色列人聽到耶和華
[00:09:58.520 --> 00:10:00.520]  這樣說的時候 他們更加死了
[00:10:00.520 --> 00:10:04.520]  在十六節告訴我們
[00:10:04.520 --> 00:10:06.520]  他們中間滿天神佛
[00:10:06.520 --> 00:10:08.520]  滿屋神佛 全部掃清了
[00:10:08.520 --> 00:10:10.520]  這裡只是說
[00:10:10.520 --> 00:10:12.520]  他們現在只拜耶和華
[00:10:12.520 --> 00:10:14.520]  獨一的神
[00:10:14.520 --> 00:10:18.520]  耶和華都沒有立即的行動
[00:10:18.520 --> 00:10:20.520]  這裡聖經裡沒有說
[00:10:20.520 --> 00:10:22.520]  神馬上幫他們解決
[00:10:22.520 --> 00:10:24.520]  他們外敵的問題
[00:10:24.520 --> 00:10:26.520]  但是這裡用了一個形容詞
[00:10:26.520 --> 00:10:30.520]  耶和華因以色列人
[00:10:30.520 --> 00:10:32.520]  受的苦難
[00:10:32.520 --> 00:10:34.520]  就怎樣
