
[00:00:00.000 --> 00:00:02.000]  靜止每早晨
[00:00:02.000 --> 00:00:05.000]  我們繼續去聆聽神的話語
[00:00:05.000 --> 00:00:07.000]  去敬拜上帝
[00:00:07.000 --> 00:00:11.000]  我們一起讀今天的經文
[00:00:11.000 --> 00:00:15.000]  我們先讀十九章的第十四節
[00:00:15.000 --> 00:00:18.000]  十九章的第十四節
[00:00:18.000 --> 00:00:21.000]  現在在你的程序表
[00:00:21.000 --> 00:00:25.000]  會有今天的經文創世紀十九章第十四節
[00:00:25.000 --> 00:00:26.000]  找到嗎
[00:00:26.000 --> 00:00:28.000]  我們一起讀 預備起
[00:00:28.000 --> 00:00:33.000]  今天的講題叫做末世氣焰
[00:00:33.000 --> 00:00:34.000]  話本呢
[00:00:34.000 --> 00:00:39.000]  這裡說他的女婿以為他是說笑話
[00:00:39.000 --> 00:00:42.000]  話本是用以為他是氣焰
[00:00:42.000 --> 00:00:45.000]  所謂君無氣焰
[00:00:45.000 --> 00:00:47.000]  就是這個氣焰
[00:00:47.000 --> 00:00:49.000]  末世氣焰就是
[00:00:49.000 --> 00:00:51.000]  當世界很紛亂
[00:00:51.000 --> 00:00:55.000]  當神的審判說要臨到地上的時候
[00:00:55.000 --> 00:01:01.000]  我們會不會好像這些愚昧的人
[00:01:01.000 --> 00:01:04.000]  當災難來到的時候
[00:01:04.000 --> 00:01:07.000]  仍然以為是笑話呢
[00:01:07.000 --> 00:01:11.000]  我們一起在神面前再一次讀聖經
[00:01:11.000 --> 00:01:15.000]  我們讀創世紀第十八章
[00:01:15.000 --> 00:01:17.000]  十八章
[00:01:17.000 --> 00:01:20.000]  這裡有二十二到三十二節
[00:01:20.000 --> 00:01:22.000]  有十一節的聖經
[00:01:22.000 --> 00:01:24.000]  十二節 我們一起讀
[00:01:24.000 --> 00:01:26.000]  預備起
[00:01:26.000 --> 00:01:29.000]  講題是末世氣焰
[00:01:29.000 --> 00:01:32.000]  我們沒辦法不去想一想
[00:01:32.000 --> 00:01:34.000]  當人遇到不測
[00:01:34.000 --> 00:01:36.000]  所謂不怕一萬
[00:01:36.000 --> 00:01:38.000]  最怕萬一
[00:01:38.000 --> 00:01:41.000]  萬一
[00:01:41.000 --> 00:01:43.000]  萬一有事發生
[00:01:43.000 --> 00:01:45.000]  怎麼辦呢
[00:01:45.000 --> 00:01:47.000]  萬一出事
[00:01:47.000 --> 00:01:51.000]  現在你搭電梯有沒有怕電梯會斷纜
[00:01:51.000 --> 00:01:53.000]  有沒有
[00:01:53.000 --> 00:01:55.000]  看看哪裡
[00:01:55.000 --> 00:01:57.000]  酒樓那些 特別是老牌那些
[00:01:57.000 --> 00:02:00.000]  走樓梯 走樓梯 走樓梯
[00:02:00.000 --> 00:02:02.000]  我很喜歡走樓梯
[00:02:02.000 --> 00:02:05.000]  主要不是擔心斷纜
[00:02:05.000 --> 00:02:07.000]  我有時
[00:02:07.000 --> 00:02:09.000]  但如果你去到某些地方
[00:02:09.000 --> 00:02:11.000]  你都擔心那裡的安全
[00:02:11.000 --> 00:02:12.000]  那你知道
[00:02:12.000 --> 00:02:14.000]  我很多時去內地旅行
[00:02:14.000 --> 00:02:16.000]  我慢慢去到
[00:02:16.000 --> 00:02:19.000]  去那些普通一點的
[00:02:19.000 --> 00:02:23.000]  打擊的酒店 即使五星級也好 多漂亮也好
[00:02:23.000 --> 00:02:25.000]  打開行李就預備好
[00:02:25.000 --> 00:02:27.000]  如果沒什麼特別的事趕著做
[00:02:27.000 --> 00:02:29.000]  我通常會和我媽媽
[00:02:29.000 --> 00:02:31.000]  出去
[00:02:31.000 --> 00:02:33.000]  看一下走火通道
[00:02:33.000 --> 00:02:35.000]  怎樣走
[00:02:35.000 --> 00:02:37.000]  看看是不是真的走得到
[00:02:37.000 --> 00:02:39.000]  如果不是太高
[00:02:39.000 --> 00:02:41.000]  我會走一次
[00:02:41.000 --> 00:02:43.000]  會走一次去看一下
[00:02:43.000 --> 00:02:45.000]  為什麼
[00:02:45.000 --> 00:02:47.000]  不怕一萬
[00:02:47.000 --> 00:02:49.000]  最怕萬一
[00:02:49.000 --> 00:02:51.000]  好幾年前
[00:02:51.000 --> 00:02:53.000]  彌敦道的嘉利大廈是不是大火
[00:02:53.000 --> 00:02:55.000]  大家知道
[00:02:55.000 --> 00:02:57.000]  現在那裡叫什麼大廈
[00:02:57.000 --> 00:02:59.000]  佐敦會
[00:02:59.000 --> 00:03:01.000]  佐敦會
[00:03:01.000 --> 00:03:03.000]  大家認識我都說不了
[00:03:03.000 --> 00:03:05.000]  我只知道樓下有多士吃
[00:03:05.000 --> 00:03:09.000]  嘉利大廈大火那天
[00:03:09.000 --> 00:03:11.000]  嘩 全香港都很震撼
[00:03:11.000 --> 00:03:13.000]  但它正在
[00:03:13.000 --> 00:03:15.000]  它不是普通的火警
[00:03:15.000 --> 00:03:17.000]  普通的火警
[00:03:17.000 --> 00:03:19.000]  它整座大廈都燒著
[00:03:19.000 --> 00:03:21.000]  普通的火警
[00:03:21.000 --> 00:03:23.000]  今天早上 明天走過就
[00:03:23.000 --> 00:03:25.000]  沒什麼看
[00:03:25.000 --> 00:03:27.000]  只有火燭
[00:03:27.000 --> 00:03:29.000]  之後那些退換
[00:03:29.000 --> 00:03:31.000]  但嘉利大廈
[00:03:31.000 --> 00:03:33.000]  到你第二天走過
[00:03:33.000 --> 00:03:35.000]  它還是燒著
[00:03:35.000 --> 00:03:37.000]  第二天走過
[00:03:37.000 --> 00:03:39.000]  那裡還有一邊封了
[00:03:39.000 --> 00:03:41.000]  我記得有個朋友
[00:03:41.000 --> 00:03:43.000]  他第二天早上走過的時候
[00:03:43.000 --> 00:03:45.000]  他說他一路走過
[00:03:45.000 --> 00:03:47.000]  每一個途人
[00:03:47.000 --> 00:03:49.000]  都做一個動作
[00:03:49.000 --> 00:03:51.000]  就是
[00:03:51.000 --> 00:03:53.000]  一路這樣走
[00:03:53.000 --> 00:03:55.000]  一路看 每個人都抬起頭
[00:03:55.000 --> 00:03:57.000]  但唯獨有幾個
[00:03:57.000 --> 00:03:59.000]  西裝矮矮的朋友
