
[00:00:00.000 --> 00:00:03.000]  各位親愛的弟兄姊妹平安
[00:00:03.000 --> 00:00:08.000]  今日新冠狀病毒的疫情
[00:00:08.000 --> 00:00:11.000]  實在帶給我們全球的人類
[00:00:11.000 --> 00:00:13.000]  包括我們今天生活在香港裏面
[00:00:13.000 --> 00:00:17.000]  不單止是危害到你和我的健康
[00:00:17.000 --> 00:00:19.000]  我們的生命
[00:00:19.000 --> 00:00:23.000]  其實都帶來給我們有不少的問題
[00:00:23.000 --> 00:00:25.000]  我們每日的生活
[00:00:25.000 --> 00:00:28.000]  整個社會的經濟
[00:00:28.000 --> 00:00:30.000]  包括政治
[00:00:30.000 --> 00:00:33.000]  都落入了這個困惑當中
[00:00:33.000 --> 00:00:35.000]  其實我們每一日
[00:00:35.000 --> 00:00:36.000]  我們收到的資訊
[00:00:36.000 --> 00:00:37.000]  其實每一日
[00:00:37.000 --> 00:00:39.000]  現在我們哪些的重要資訊呢
[00:00:39.000 --> 00:00:42.000]  就是政府下午公佈有多少個新增個案
[00:00:42.000 --> 00:00:45.000]  就成為了我們生活裏面
[00:00:45.000 --> 00:00:47.000]  一個很重要的資訊
[00:00:47.000 --> 00:00:50.000]  比起可能每日的三十多度的天氣
[00:00:50.000 --> 00:00:52.000]  更加重要
[00:00:52.000 --> 00:00:55.000]  今日我們作為基督徒
[00:00:55.000 --> 00:00:57.000]  都不能夠排除
[00:00:57.000 --> 00:00:59.000]  我們眼前的事
[00:00:59.000 --> 00:01:01.000]  和未來的事
[00:01:01.000 --> 00:01:03.000]  不能夠掌握的事
[00:01:03.000 --> 00:01:06.000]  都給我們充滿了不同的憂慮
[00:01:06.000 --> 00:01:09.000]  有不安的心
[00:01:09.000 --> 00:01:11.000]  不安的情緒
[00:01:11.000 --> 00:01:16.000]  我們不知道明日怎樣去面對明天
[00:01:16.000 --> 00:01:18.000]  無法掌握
[00:01:18.000 --> 00:01:24.000]  失去了我們本身有的那種平安和喜樂
[00:01:24.000 --> 00:01:27.000]  今天我們藉著這項福音
[00:01:27.000 --> 00:01:29.000]  十四章一至十四節
[00:01:29.000 --> 00:01:33.000]  今天我的講題就不在困惑裏面
[00:01:33.000 --> 00:01:37.000]  但給我們能夠從上帝的話語得著力量
[00:01:37.000 --> 00:01:39.000]  面對今天或者未來
[00:01:39.000 --> 00:01:43.000]  我們不知前面的情況怎樣
[00:01:43.000 --> 00:01:44.000]  帶來的考驗
[00:01:44.000 --> 00:01:49.000]  帶來給我們從聖的話語得到幫助
[00:01:49.000 --> 00:01:51.000]  我們先講經文
[00:01:51.000 --> 00:01:52.000]  在這個經文裏面
[00:01:52.000 --> 00:01:53.000]  十四章一至十四節
[00:01:53.000 --> 00:01:56.000]  它本身的背景是甚麼呢?
[00:01:56.000 --> 00:02:00.000]  我們多謝主席帶領我們剛才讀的經文
[00:02:00.000 --> 00:02:02.000]  就是在耶穌基督被捕的
[00:02:02.000 --> 00:02:07.000]  和十二門徒的最後御節晚餐的一段時間
[00:02:07.000 --> 00:02:10.000]  當中耶穌在第十三章之前的章裏面
[00:02:10.000 --> 00:02:12.000]  講了一番說話
[00:02:12.000 --> 00:02:15.000]  主耶穌和那些門徒說了甚麼呢?
[00:02:15.000 --> 00:02:20.000]  「孩子們,我與你們同在的時候,不多了。」
[00:02:20.000 --> 00:02:22.000]  聽完這句說話有多嚇人
[00:02:22.000 --> 00:02:29.000]  「你們會找我,但我所去的地方,你們不能去。」
[00:02:29.000 --> 00:02:32.000]  其實在十六章裏面
[00:02:32.000 --> 00:02:34.000]  耶穌基督和那位十二個門徒
[00:02:34.000 --> 00:02:37.000]  同樣都有提過這番說話
[00:02:37.000 --> 00:02:40.000]  在十六章裏面也有提過這番說話
[00:02:40.000 --> 00:02:42.000]  十六章第十九節
[00:02:42.000 --> 00:02:46.000]  「耶穌看出他們要問他,就對他們說:
[00:02:46.000 --> 00:02:51.000]  「我說不久,你們則不再見到我,再過不久,
[00:02:51.000 --> 00:02:53.000]  你們還要見到我?
[00:02:53.000 --> 00:02:56.000]  你們為這話彼此詢問嗎?
[00:02:56.000 --> 00:03:02.000]  我實實在在地告訴你們,你們將要痛哭哀嚎,
[00:03:02.000 --> 00:03:06.000]  世人反要歡喜,你們將要憂愁,
[00:03:06.000 --> 00:03:11.000]  然而你們的憂慮要變成喜樂。」
[00:03:11.000 --> 00:03:13.000]  耶穌基督在這段福音中
[00:03:13.000 --> 00:03:17.000]  講了兩次重提這件事
[00:03:17.000 --> 00:03:21.000]  講實了耶穌基督將會離開他們
[00:03:21.000 --> 00:03:25.000]  耶穌基督講了這番臨別的說話時
[00:03:25.000 --> 00:03:29.000]  實在對當時的門徒很突然
[00:03:29.000 --> 00:03:31.000]  和耶穌基督在一起的時間
[00:03:31.000 --> 00:03:34.000]  一起工作,一起傳道的時間
[00:03:34.000 --> 00:03:36.000]  一起服侍人的時間
[00:03:36.000 --> 00:03:42.000]  竟然在這段時間,耶穌提出祂會離開他們
[00:03:42.000 --> 00:03:46.000]  你想想他們心裏那種惶恐的不安
[00:03:46.000 --> 00:03:49.000]  即時的浮現在內心裏
[00:03:49.000 --> 00:03:52.000]  所以今日經文裏第十四章一至十四節
[00:03:52.000 --> 00:03:55.000]  這段經文裏有三段
[00:03:55.000 --> 00:03:58.000]  我們會分開三段耶穌的回應裏
[00:03:58.000 --> 00:04:02.000]  祂如何安慰這班門徒的一番說話
[00:04:02.000 --> 00:04:05.000]  但這段經文裏分開三段
[00:04:05.000 --> 00:04:08.000]  包括有三個的應許裏
[00:04:08.000 --> 00:04:10.000]  第一個應許就是經文裏
[00:04:10.000 --> 00:04:12.000]  福音第十四章一至四節裏
[00:04:12.000 --> 00:04:15.000]  這個應許是永遠的保證
[00:04:15.000 --> 00:04:17.000]  在不再困惑的人生困惑裏
[00:04:17.000 --> 00:04:19.000]  有什麼可以保證呢?
[00:04:19.000 --> 00:04:22.000]  這個保證是否能夠永遠呢?
[00:04:22.000 --> 00:04:24.000]  福音第十四章第一節
[00:04:24.000 --> 00:04:26.000]  耶穌說什麼呢?
[00:04:26.000 --> 00:04:32.000]  「你們心裏不要憂愁」
[00:04:32.000 --> 00:04:34.000]  一劈頭才說這句話
[00:04:34.000 --> 00:04:38.000]  祂知道那班門徒的內心在想什麼
[00:04:38.000 --> 00:04:39.000]  然後祂說什麼呢?
[00:04:39.000 --> 00:04:43.000]  「你們信上帝也當信我」
[00:04:43.000 --> 00:04:47.000]  十二位的門徒經常與耶穌一起出生入死
[00:04:47.000 --> 00:04:51.000]  又常常看到眼見耶穌所行的神蹟
[00:04:51.000 --> 00:04:53.000]  這班門徒
[00:04:53.000 --> 00:04:56.000]  當眼見耶穌將會離開他們的時候
[00:04:56.000 --> 00:04:59.000]  人生的未來是怎樣呢?
[00:04:59.000 --> 00:05:01.000]  會有什麼變化呢?
[00:05:01.000 --> 00:05:02.000]  耶穌不在他們身邊
[00:05:02.000 --> 00:05:05.000]  心裏怎能夠沒有憂慮
[00:05:05.000 --> 00:05:07.000]  沒有徬徨呢?
[00:05:07.000 --> 00:05:09.000]  其實在人之常情裏
[00:05:09.000 --> 00:05:12.000]  其實在所難免
[00:05:12.000 --> 00:05:14.000]  親愛的弟兄姊妹
[00:05:14.000 --> 00:05:17.000]  今天你心裏有什麼憂慮
[00:05:17.000 --> 00:05:18.000]  有什麼困惑
[00:05:18.000 --> 00:05:23.000]  有什麼困擾呢?
[00:05:23.000 --> 00:05:27.000]  可能第三波疫情再出現的時候
[00:05:27.000 --> 00:05:28.000]  那種嚴重
[00:05:28.000 --> 00:05:32.000]  你會不會擔憂你住的那層樓的人
[00:05:32.000 --> 00:05:35.000]  已經受到感染
[00:05:35.000 --> 00:05:37.000]  可能你要到街上的餐廳
[00:05:37.000 --> 00:05:39.000]  或者你要買菜的地方
[00:05:39.000 --> 00:05:41.000]  已經有很多人受到感染
[00:05:41.000 --> 00:05:44.000]  你會擔心嗎?
[00:05:44.000 --> 00:05:47.000]  疫情可能在打亂你和我的生活
[00:05:47.000 --> 00:05:49.000]  工作的影響
[00:05:49.000 --> 00:05:52.000]  工作安排
[00:05:52.000 --> 00:05:54.000]  還有機會
[00:05:54.000 --> 00:05:58.000]  某類的工作可能都會失業
[00:05:58.000 --> 00:06:02.000]  落在一個困境的框架當中
[00:06:02.000 --> 00:06:03.000]  我們的子女
[00:06:03.000 --> 00:06:05.000]  幼稚的兒女
[00:06:05.000 --> 00:06:08.000]  九月都公佈了會上學
[00:06:08.000 --> 00:06:10.000]  但這次上學不是上到學校
[00:06:10.000 --> 00:06:12.000]  而是在家裏上學
[00:06:12.000 --> 00:06:16.000]  其實這個情況可能很多家長
[00:06:16.000 --> 00:06:18.000]  很困擾究竟怎樣
[00:06:18.000 --> 00:06:20.000]  怎樣去幫助我們的子女
[00:06:20.000 --> 00:06:24.000]  在學業上能夠繼續維持
[00:06:24.000 --> 00:06:29.000]  他們在學業裏的一路的增長和成長
[00:06:29.000 --> 00:06:31.000]  下一代的前途
[00:06:31.000 --> 00:06:34.000]  在這個社會環境裏
[00:06:34.000 --> 00:06:38.000]  特別沙田之堂
[00:06:38.000 --> 00:06:41.000]  和總堂或其他教會一樣
[00:06:41.000 --> 00:06:43.000]  我們都在面對很多
[00:06:43.000 --> 00:06:47.000]  子女病患當中
[00:06:47.000 --> 00:06:52.000]  甚至家人在病患當中
[00:06:52.000 --> 00:06:55.000]  帶來我們很多的困擾
[00:06:55.000 --> 00:06:57.000]  很多的困惑
[00:06:57.000 --> 00:07:00.000]  社會越來越撕裂
[00:07:00.000 --> 00:07:03.000]  人與人只有關係
[00:07:03.000 --> 00:07:07.000]  未來宗教的自由空間
[00:07:07.000 --> 00:07:12.000]  你和我會不會在這個範圍裏
[00:07:12.000 --> 00:07:13.000]  或者在這個範圍裏
[00:07:13.000 --> 00:07:17.000]  我剛才講述裏面的一些情況以外
[00:07:17.000 --> 00:07:19.000]  其實有很多很多
[00:07:19.000 --> 00:07:23.000]  都令我們有很多憂慮的地方
[00:07:23.000 --> 00:07:26.000]  心裏面失去了平安
[00:07:26.000 --> 00:07:28.000]  心裏面失去了喜樂
[00:07:28.000 --> 00:07:29.000]  主耶穌告訴我們
[00:07:29.000 --> 00:07:33.000]  你們心裏不要憂愁
[00:07:33.000 --> 00:07:35.000]  其實在舊約裏面
[00:07:35.000 --> 00:07:37.000]  禎賢也有講過
[00:07:37.000 --> 00:07:38.000]  十二章二十五節
[00:07:38.000 --> 00:07:42.000]  「人心憂慮,就必沉重」
[00:07:42.000 --> 00:07:46.000]  那種沉重是壓到你好像透不過氣
[00:07:46.000 --> 00:07:49.000]  沒有機會抒發我們的情緒
[00:07:49.000 --> 00:07:50.000]  也在《傳道書》裏面
[00:07:50.000 --> 00:07:52.000]  二章二十三節告訴我們
[00:07:52.000 --> 00:07:56.000]  「他日日憂慮,他的勞苦成為愁煩
[00:07:56.000 --> 00:07:58.000]  連夜間也不得休息」
[00:07:58.000 --> 00:08:01.000]  即是睡不著覺
[00:08:01.000 --> 00:08:04.000]  神很明白我們內心裏面的困惑
[00:08:04.000 --> 00:08:07.000]  那種困擾
