
[00:00:00.000 --> 00:00:04.000]  丁兄姊妹,今天很感恩
[00:00:04.000 --> 00:00:06.000]  我們一起授誠餐
[00:00:06.000 --> 00:00:11.000]  今天一起學習這段經文
[00:00:11.000 --> 00:00:15.000]  講到是一個苦楚
[00:00:15.000 --> 00:00:19.000]  苦楚在我們生活的經歷裡
[00:00:19.000 --> 00:00:21.000]  我們或多或少會遇到
[00:00:21.000 --> 00:00:23.000]  求主幫助我們
[00:00:23.000 --> 00:00:25.000]  請我們一起禱告
[00:00:25.000 --> 00:00:29.000]  天父多謝你給我們今天早上
[00:00:29.000 --> 00:00:30.000]  我們一起敬拜你
[00:00:30.000 --> 00:00:32.000]  一同授誠餐
[00:00:32.000 --> 00:00:35.000]  一同聆聽你自己的話
[00:00:35.000 --> 00:00:36.000]  領受你的話
[00:00:36.000 --> 00:00:38.000]  求主幫助我們
[00:00:38.000 --> 00:00:40.000]  叫我們在我們的生活上
[00:00:40.000 --> 00:00:41.000]  能夠應用出來
[00:00:41.000 --> 00:00:43.000]  求主幫助
[00:00:43.000 --> 00:00:45.000]  祈禱奉主耶穌基督的名
[00:00:45.000 --> 00:00:47.000]  阿們
[00:00:47.000 --> 00:00:51.000]  美國神學院一位教授
[00:00:51.000 --> 00:00:54.000]  叫做卡森(Dee Carson)
[00:00:54.000 --> 00:00:56.000]  他寫了一本書
[00:00:56.000 --> 00:01:00.000]  叫做「認識苦難的奧秘」
[00:01:00.000 --> 00:01:04.000]  這本書是第一個引子
[00:01:04.000 --> 00:01:07.000]  講到人生有很多苦難
[00:01:07.000 --> 00:01:11.000]  他說苦難其中一個事情是
[00:01:11.000 --> 00:01:14.000]  有一對同事的夫婦
[00:01:14.000 --> 00:01:18.000]  他們是做一些
[00:01:18.000 --> 00:01:22.000]  養育兒童的保母角色
[00:01:22.000 --> 00:01:28.000]  可能有些小朋友要讓他們去養
[00:01:28.000 --> 00:01:30.000]  養到合適的家庭
[00:01:30.000 --> 00:01:32.000]  就會去到那個家庭
[00:01:32.000 --> 00:01:35.000]  他說有一次
[00:01:35.000 --> 00:01:38.000]  這個夫婦做了十幾年這個工作
[00:01:38.000 --> 00:01:40.000]  有一次有一對小貓
[00:01:40.000 --> 00:01:42.000]  大約一歲半
[00:01:42.000 --> 00:01:44.000]  去到他們當中
[00:01:44.000 --> 00:01:48.000]  發覺這對小貓很特別
[00:01:48.000 --> 00:01:53.000]  原來有傳言他們有一些
[00:01:53.000 --> 00:01:55.000]  很難醫治到的病
[00:01:55.000 --> 00:01:56.000]  就是這個問題
[00:01:56.000 --> 00:01:57.000]  總之就是這樣
[00:01:57.000 --> 00:01:59.000]  但事實上是假的
[00:01:59.000 --> 00:02:00.000]  不是真的
[00:02:00.000 --> 00:02:01.000]  但有這樣的傳言
[00:02:01.000 --> 00:02:03.000]  所以一個家庭又不要
[00:02:03.000 --> 00:02:04.000]  兩個家庭又不要
[00:02:04.000 --> 00:02:06.000]  但他們都試著試著
[00:02:06.000 --> 00:02:08.000]  結果去到六個家庭
[00:02:08.000 --> 00:02:11.000]  其中有兩個家庭
[00:02:11.000 --> 00:02:13.000]  不是那麼好的經歷
[00:02:13.000 --> 00:02:17.000]  就是當這兩對小寶貝
[00:02:17.000 --> 00:02:19.000]  在哭的時候
[00:02:19.000 --> 00:02:22.000]  就被別人打罵
[00:02:22.000 --> 00:02:24.000]  因為這樣的情況
[00:02:24.000 --> 00:02:28.000]  所以這對小貓一去到這位同事
[00:02:28.000 --> 00:02:30.000]  即是 Carlson 的同事
[00:02:30.000 --> 00:02:31.000]  那個家庭裡面
[00:02:31.000 --> 00:02:34.000]  第一晚發覺很特別
[00:02:34.000 --> 00:02:38.000]  這個小貓就是一聲都不吭
[00:02:38.000 --> 00:02:41.000]  是流著眼淚這樣睡覺
[00:02:41.000 --> 00:02:43.000]  可想而知
[00:02:43.000 --> 00:02:47.000]  睡大的小朋友
[00:02:47.000 --> 00:02:50.000]  他經歷過什麼叫做痛苦
[00:02:50.000 --> 00:02:53.000]  他懂得忍著哭
[00:02:53.000 --> 00:02:55.000]  睡著忍著哭
[00:02:55.000 --> 00:02:57.000]  因為怕被人打
[00:02:57.000 --> 00:02:58.000]  雖然流著眼淚
[00:02:58.000 --> 00:03:03.000]  你看背後一個非常可悲的故事
[00:03:03.000 --> 00:03:05.000]  為什麼 Carlson 說神在哪裡
[00:03:05.000 --> 00:03:08.000]  其實他說了很多人間的慘劇
[00:03:08.000 --> 00:03:09.000]  神在哪裡
[00:03:09.000 --> 00:03:12.000]  都是以這個做一個問號
[00:03:12.000 --> 00:03:14.000]  他還有很多的問題
[00:03:14.000 --> 00:03:17.000]  例如 Carlson 自己的媽媽
[00:03:17.000 --> 00:03:20.000]  是患了認知障礙的問題
[00:03:20.000 --> 00:03:22.000]  年老的時候
[00:03:22.000 --> 00:03:24.000]  很困難會照顧
[00:03:24.000 --> 00:03:26.000]  還有很多天災人禍
[00:03:26.000 --> 00:03:27.000]  很多的事情
[00:03:27.000 --> 00:03:29.000]  我們會說神在哪裡
[00:03:29.000 --> 00:03:31.000]  有些基督徒可能說
[00:03:31.000 --> 00:03:33.000]  我堅信相信我的神是真的
[00:03:33.000 --> 00:03:35.000]  神是愛我們的
[00:03:35.000 --> 00:03:36.000]  他掌管一切
[00:03:36.000 --> 00:03:38.000]  我仍然堅守這個信心
[00:03:38.000 --> 00:03:41.000]  但也有不少的信徒很懷疑
[00:03:41.000 --> 00:03:42.000]  為什麼會這樣呢
[00:03:42.000 --> 00:03:44.000]  神既然愛的時候
[00:03:44.000 --> 00:03:47.000]  為什麼要用這些苦難在世上呢
[00:03:47.000 --> 00:03:49.000]  於是就會問很多的問題
[00:03:49.000 --> 00:03:50.000]  但又不敢說
[00:03:50.000 --> 00:03:51.000]  為什麼教會的人
[00:03:51.000 --> 00:03:54.000]  每個人都這麼屬靈
[00:03:54.000 --> 00:03:55.000]  不敢說
[00:03:55.000 --> 00:03:56.000]  原因就是怕失去
[00:03:56.000 --> 00:03:59.000]  或者得罪一些弟兄姊妹
[00:03:59.000 --> 00:04:01.000]  傷害了友誼或者關係
[00:04:01.000 --> 00:04:03.000]  不如不要說
[00:04:03.000 --> 00:04:06.000]  其實裡面有很多的掙扎
[00:04:06.000 --> 00:04:08.000]  裡面有很多的懷疑
[00:04:08.000 --> 00:04:10.000]  很多的憤怒
[00:04:10.000 --> 00:04:13.000]  有些採取一個繼續回來教會
[00:04:13.000 --> 00:04:15.000]  不過我也不太會祈禱
[00:04:15.000 --> 00:04:18.000]  有些甚至是埋怨神
[00:04:18.000 --> 00:04:20.000]  離開這個信仰
[00:04:20.000 --> 00:04:24.000]  或者慢慢離開這個教會
[00:04:24.000 --> 00:04:27.000]  究竟我們怎樣面對苦難這個問題呢
[00:04:27.000 --> 00:04:28.000]  我們會見
[00:04:28.000 --> 00:04:30.000]  不單止我們自己周圍的
[00:04:30.000 --> 00:04:32.000]  我們都會見到
[00:04:32.000 --> 00:04:34.000]  我們怎樣去面對呢
[00:04:34.000 --> 00:04:37.000]  或者這段經文給我們很好
[00:04:37.000 --> 00:04:39.000]  保羅提到我們
[00:04:39.000 --> 00:04:41.000]  我們應該以什麼眼界
[00:04:41.000 --> 00:04:45.000]  以及我們以什麼態度去面對呢
[00:04:45.000 --> 00:04:49.000]  是一個我們仍然面對苦難的處境呢
[00:04:49.000 --> 00:04:52.000]  或者我們看看這段經文之前
[00:04:52.000 --> 00:04:56.000]  第八章十八節到二十五節
[00:04:56.000 --> 00:04:57.000]  這段經文
[00:04:57.000 --> 00:04:58.000]  之前的段落
[00:04:58.000 --> 00:04:59.000]  我們會看到
[00:04:59.000 --> 00:05:02.000]  信徒很有福分
[00:05:02.000 --> 00:05:04.000]  得到恩信稱義
[00:05:04.000 --> 00:05:05.000]  有了聖靈
[00:05:05.000 --> 00:05:08.000]  第八章特別說到聖靈的同在
[00:05:08.000 --> 00:05:10.000]  能夠透過聖靈的能力
[00:05:10.000 --> 00:05:11.000]  藉著聖靈的能力
[00:05:11.000 --> 00:05:13.000]  我們可以戰勝罪惡
[00:05:13.000 --> 00:05:16.000]  非常之輝煌的一段經文
[00:05:16.000 --> 00:05:17.000]  接著又說到
[00:05:17.000 --> 00:05:19.000]  我們如果有了聖靈
[00:05:19.000 --> 00:05:21.000]  我們不要跟著肉體
[00:05:21.000 --> 00:05:22.000]  去行一些不好的行為
[00:05:22.000 --> 00:05:24.000]  我們要除掉這些
[00:05:24.000 --> 00:05:25.000]  我們要跟隨聖靈
[00:05:25.000 --> 00:05:29.000]  走一個土神喜悅的生活
[00:05:29.000 --> 00:05:32.000]  其實這種方式是非常之幸福
[00:05:32.000 --> 00:05:33.000]  其實這個生活
[00:05:33.000 --> 00:05:36.000]  這種生命就是神的兒子
[00:05:36.000 --> 00:05:38.000]  因為被聖靈帶領的
[00:05:38.000 --> 00:05:39.000]  都是神的兒子
[00:05:39.000 --> 00:05:42.000]  我們有了兒子的名分
[00:05:42.000 --> 00:05:43.000]  但如果我們留意
[00:05:43.000 --> 00:05:46.000]  上一段結尾的時候就說了
[00:05:46.000 --> 00:05:49.000]  保羅不是說成為神的兒女
[00:05:49.000 --> 00:05:51.000]  戰勝罪惡
[00:05:51.000 --> 00:05:53.000]  那就天下太平
[00:05:53.000 --> 00:05:55.000]  我們過一個很安心的生活
[00:05:55.000 --> 00:05:56.000]  並非如此
[00:05:56.000 --> 00:05:59.000]  反而保羅在最後那一節就說
[00:05:59.000 --> 00:06:01.000]  我們幾個神的兒女
[00:06:01.000 --> 00:06:03.000]  是非常之有福分
[00:06:03.000 --> 00:06:05.000]  我們是成為一個後裔
[00:06:05.000 --> 00:06:08.000]  就是說我們能夠承繼神的產業
[00:06:08.000 --> 00:06:10.000]  當然不是說
[00:06:10.000 --> 00:06:14.000]  好像我們人世間一個爸爸離開
[00:06:14.000 --> 00:06:15.000]  就有產業
[00:06:15.000 --> 00:06:16.000]  不是這個意思
[00:06:16.000 --> 00:06:18.000]  神為我們預備一批的
[00:06:18.000 --> 00:06:19.000]  很豐富的產業
[00:06:19.000 --> 00:06:21.000]  要我們承受的
[00:06:21.000 --> 00:06:23.000]  這個如果你看看
[00:06:23.000 --> 00:06:25.000]  第十七節還更加說過
[00:06:25.000 --> 00:06:27.000]  他說若是兒女就是後裔
[00:06:27.000 --> 00:06:29.000]  是神的後裔
[00:06:29.000 --> 00:06:30.000]  和基督同作後裔
[00:06:30.000 --> 00:06:32.000]  三次說到後裔
[00:06:32.000 --> 00:06:35.000]  並且就說同基督作後裔
[00:06:35.000 --> 00:06:39.000]  這個真是很大的榮耀和福分
[00:06:39.000 --> 00:06:40.000]  你想想
[00:06:40.000 --> 00:06:42.000]  耶穌基督將來在地上
[00:06:42.000 --> 00:06:45.000]  在天上永恆的角度做王
[00:06:45.000 --> 00:06:46.000]  我們同作後裔
[00:06:46.000 --> 00:06:50.000]  即是和祂一起去享受這個榮耀
[00:06:50.000 --> 00:06:52.000]  我們想都想不到
[00:06:52.000 --> 00:06:54.000]  聖經說到我們將來
[00:06:54.000 --> 00:06:57.000]  會是和耶穌基督一同作王
[00:06:57.000 --> 00:07:03.000]  是一個這麼好的後裔
[00:07:03.000 --> 00:07:05.000]  但是接著就說
[00:07:05.000 --> 00:07:08.000]  如果我們和祂一同受苦
[00:07:08.000 --> 00:07:11.000]  是要和我們和祂一同得榮耀
[00:07:11.000 --> 00:07:13.000]  沒錯得榮耀
[00:07:13.000 --> 00:07:15.000]  不過我們原來作為基督徒
[00:07:15.000 --> 00:07:17.000]  我們要有一個受苦的心智
[00:07:17.000 --> 00:07:19.000]  好像基督那種受苦一樣
[00:07:19.000 --> 00:07:21.000]  這個你說
[00:07:21.000 --> 00:07:23.000]  做基督徒要受苦嗎
[00:07:23.000 --> 00:07:24.000]  是啊
[00:07:24.000 --> 00:07:25.000]  你想想
[00:07:25.000 --> 00:07:27.000]  我們跟基督教的信仰的時候
[00:07:27.000 --> 00:07:30.000]  我們和外邊人的思想
[00:07:30.000 --> 00:07:34.000]  我們的道德觀念完全不同
[00:07:34.000 --> 00:07:36.000]  我們會受人的排擠
[00:07:36.000 --> 00:07:38.000]  聖經裡面說
[00:07:38.000 --> 00:07:42.000]  凡一個人立志
[00:07:42.000 --> 00:07:44.000]  過敬前的生活
[00:07:44.000 --> 00:07:46.000]  就會受到迫害
[00:07:46.000 --> 00:07:47.000]  所以呢
[00:07:47.000 --> 00:07:50.000]  我們原來去到這個高峰
[00:07:50.000 --> 00:07:51.000]  聖靈來到
[00:07:51.000 --> 00:07:55.000]  我們更加能夠有能力去為主受苦
[00:07:55.000 --> 00:07:57.000]  當然不是為苦而苦
[00:07:57.000 --> 00:07:58.000]  沒有人這樣做
[00:07:58.000 --> 00:07:59.000]  但是你想想
[00:07:59.000 --> 00:08:01.000]  基督來到這個世界
[00:08:01.000 --> 00:08:05.000]  卻是和罪惡爭戰
[00:08:05.000 --> 00:08:06.000]  戰勝罪惡
[00:08:06.000 --> 00:08:09.000]  帶到人的神的救恩裡面
[00:08:09.000 --> 00:08:12.000]  祂要付出受苦的代價
[00:08:12.000 --> 00:08:14.000]  我們跟著耶穌的人
[00:08:14.000 --> 00:08:17.000]  我們應該會受到這些痛苦
[00:08:17.000 --> 00:08:20.000]  去到這個前提的時候
[00:08:20.000 --> 00:08:24.000]  八節到廿五節就告訴我們
[00:08:24.000 --> 00:08:25.000]  我們不需要怕
[00:08:25.000 --> 00:08:28.000]  其實這個是榮耀
[00:08:28.000 --> 00:08:29.000]  這個受苦
[00:08:29.000 --> 00:08:31.000]  比起這個榮耀
[00:08:31.000 --> 00:08:33.000]  是不足以介意的
[00:08:33.000 --> 00:08:36.000]  所以第十八節做了一個引子
[00:08:36.000 --> 00:08:37.000]  整段落的引子
[00:08:37.000 --> 00:08:38.000]  它說
[00:08:38.000 --> 00:08:40.000]  我認為現在的苦楚
[00:08:40.000 --> 00:08:44.000]  若比起將來要顯現給我們的榮耀
[00:08:44.000 --> 00:08:46.000]  是不足介意的
[00:08:46.000 --> 00:08:48.000]  我們的苦楚
[00:08:48.000 --> 00:08:49.000]  保羅說稱過了
[00:08:49.000 --> 00:08:52.000]  我思量過很仔細的計算
[00:08:52.000 --> 00:08:54.000]  以我的理解
[00:08:54.000 --> 00:08:58.000]  這個比這個重很多
[00:08:58.000 --> 00:09:00.000]  這裡怎麼說呢
[00:09:00.000 --> 00:09:02.000]  我們的苦楚包括了什麼呢
[00:09:02.000 --> 00:09:04.000]  我們身體的病患
[00:09:04.000 --> 00:09:07.000]  又或者我們人
[00:09:07.000 --> 00:09:08.000]  我們都有罪
[00:09:08.000 --> 00:09:12.000]  整個社會人都有罪性
[00:09:12.000 --> 00:09:16.000]  我們在當中會被受傷害
[00:09:16.000 --> 00:09:18.000]  或者我們都會傷害別人
[00:09:18.000 --> 00:09:20.000]  在這樣的苦楚裏面
[00:09:20.000 --> 00:09:24.000]  再加上天災人禍就不用說了
[00:09:24.000 --> 00:09:28.000]  家庭裏面都有很多的糾紛
[00:09:28.000 --> 00:09:31.000]  國家裏面都有很多的內亂
[00:09:31.000 --> 00:09:33.000]  然後還有很多天災的人禍
[00:09:33.000 --> 00:09:36.000]  我們活在很多的苦楚當中
[00:09:36.000 --> 00:09:38.000]  如果我們上文更加說到
[00:09:38.000 --> 00:09:41.000]  基督徒面對罪惡的爭戰
[00:09:41.000 --> 00:09:43.000]  有時候可能會挫敗
[00:09:43.000 --> 00:09:46.000]  很多很多的挫敗感
[00:09:46.000 --> 00:09:50.000]  我們原來在這個苦楚當中
[00:09:50.000 --> 00:09:52.000]  如果你不是基督徒
[00:09:52.000 --> 00:09:54.000]  可能你會簡單一點
[00:09:54.000 --> 00:09:56.000]  我用什麼禁什麼
[00:09:56.000 --> 00:09:57.000]  我喜歡做什麼就做什麼
[00:09:57.000 --> 00:09:59.000]  有什麼規律給我
[00:09:59.000 --> 00:10:01.000]  我最重要是找到自己的好處
[00:10:01.000 --> 00:10:04.000]  可能你未必這麼苦
[00:10:04.000 --> 00:10:07.000]  不過你沒有那種平安氣
[00:10:07.000 --> 00:10:11.000]  基督徒是會面對苦楚
[00:10:11.000 --> 00:10:13.000]  但是這裡告訴我們
[00:10:13.000 --> 00:10:16.000]  他說將來我們有榮耀
[00:10:16.000 --> 00:10:17.000]  這個榮耀是怎樣的
[00:10:17.000 --> 00:10:19.000]  他說這個特別提到
[00:10:19.000 --> 00:10:22.000]  將來要顯示給我們的榮耀
[00:10:22.000 --> 00:10:24.000]  他就是說將來我們有榮耀
[00:10:24.000 --> 00:10:26.000]  這些榮耀神會彰顯的榮耀
[00:10:26.000 --> 00:10:28.000]  是在信徒身上彰顯的
[00:10:28.000 --> 00:10:31.000]  就是說我們將來
[00:10:31.000 --> 00:10:36.000]  能夠去做一個榮耀的姿態出現
[00:10:36.000 --> 00:10:38.000]  我們會有一個神會顯現出來
[00:10:38.000 --> 00:10:39.000]  所以這個顯現
[00:10:39.000 --> 00:10:41.000]  我們現在平平無奇
[00:10:41.000 --> 00:10:43.000]  原來不是這樣
[00:10:43.000 --> 00:10:46.000]  將來原來在神的救援計劃裡面
[00:10:46.000 --> 00:10:48.000]  我們大家都會很榮耀
[00:10:48.000 --> 00:10:50.000]  這個榮耀包括了什麼
[00:10:50.000 --> 00:10:53.000]  我們再不會有罪惡的掙扎
[00:10:53.000 --> 00:10:57.000]  我們會是完全的聖潔
[00:10:57.000 --> 00:10:59.000]  保羅說立志行善
[00:10:59.000 --> 00:11:01.000]  由得我行出來
[00:11:01.000 --> 00:11:03.000]  由得我這些掙扎
[00:11:03.000 --> 00:11:07.000]  將來我們全部是聖潔的
[00:11:07.000 --> 00:11:09.000]  我們已經好像耶穌基督那樣
[00:11:09.000 --> 00:11:12.000]  還有我們跟神一起
[00:11:12.000 --> 00:11:14.000]  還有新天新地
[00:11:14.000 --> 00:11:17.000]  這些神為我們預備的榮耀
[00:11:17.000 --> 00:11:20.000]  是非常之高的
[00:11:20.000 --> 00:11:21.000]  保羅說過
[00:11:21.000 --> 00:11:24.000]  他說我們現在這個苦楚
[00:11:24.000 --> 00:11:26.000]  是在《哥林多後書》裡面說的
[00:11:26.000 --> 00:11:28.000]  他說這個是至暫
[00:11:28.000 --> 00:11:29.000]  暫時的
[00:11:29.000 --> 00:11:30.000]  至興
[00:11:30.000 --> 00:11:32.000]  第一是很輕的
[00:11:32.000 --> 00:11:34.000]  是暫時的
[00:11:34.000 --> 00:11:37.000]  如果比起這個
[00:11:37.000 --> 00:11:39.000]  我們是為了要得著
[00:11:39.000 --> 00:11:42.000]  我們將來永遠
[00:11:42.000 --> 00:11:44.000]  極寵無比的榮耀
[00:11:44.000 --> 00:11:46.000]  這樣可以比例的
[00:11:46.000 --> 00:11:48.000]  所以弟兄姊妹
[00:11:48.000 --> 00:11:49.000]  我們有時候
[00:11:49.000 --> 00:11:51.000]  我們會好像
[00:11:51.000 --> 00:11:53.000]  未必這樣想
[00:11:53.000 --> 00:11:55.000]  眼前的苦難
[00:11:55.000 --> 00:11:57.000]  眼前的利益是最重要的
[00:11:57.000 --> 00:12:00.000]  我們少了一種永恆的視野
[00:12:00.000 --> 00:12:01.000]  或者眼界
[00:12:01.000 --> 00:12:02.000]  我們會看重
[00:12:02.000 --> 00:12:04.000]  我們現在得了什麼
[00:12:04.000 --> 00:12:05.000]  我們失了什麼
[00:12:05.000 --> 00:12:06.000]  我們得失
[00:12:06.000 --> 00:12:08.000]  我們有多少的
[00:12:08.000 --> 00:12:10.000]  有多少的好處我賺了
[00:12:10.000 --> 00:12:12.000]  有多少的益處我得了
[00:12:12.000 --> 00:12:14.000]  我有多少名譽地位
[00:12:14.000 --> 00:12:15.000]  這些東西
[00:12:15.000 --> 00:12:17.000]  我們是很重要的
[00:12:17.000 --> 00:12:19.000]  反而我們看重這些
[00:12:19.000 --> 00:12:21.000]  難怪我們的苦楚
[00:12:21.000 --> 00:12:24.000]  我們不是很能分辨輕重
[00:12:24.000 --> 00:12:25.000]  如果是苦楚
[00:12:25.000 --> 00:12:28.000]  這個我們不能夠忍受
[00:12:28.000 --> 00:12:30.000]  我們覺得這些苦楚
[00:12:30.000 --> 00:12:32.000]  是很難以承擔
[00:12:32.000 --> 00:12:33.000]  但是保羅就告訴我們
[00:12:33.000 --> 00:12:36.000]  我們要看重將來的榮耀
[00:12:36.000 --> 00:12:37.000]  或者大家都聽過
[00:12:37.000 --> 00:12:40.000]  一位基督徒的姊妹
[00:12:40.000 --> 00:12:43.000]  叫做Joni
[00:12:43.000 --> 00:12:45.000]  她被稱為輪椅上的畫家
[00:12:45.000 --> 00:12:47.000]  我想大家都聽過
[00:12:47.000 --> 00:12:49.000]  一位美國的基督徒
[00:12:49.000 --> 00:12:51.000]  在她17歲的時候
[00:12:51.000 --> 00:12:53.000]  她有一個意外
[00:12:53.000 --> 00:12:54.000]  這個意外是什麼呢
[00:12:54.000 --> 00:12:58.000]  就是Joni很喜歡運動
[00:12:58.000 --> 00:13:00.000]  她又打曲棍球
[00:13:00.000 --> 00:13:01.000]  又騎馬
[00:13:01.000 --> 00:13:02.000]  又喜歡游泳
[00:13:02.000 --> 00:13:04.000]  有一次很熱的天氣
[00:13:04.000 --> 00:13:07.000]  她跟姊姊騎馬的時候
[00:13:07.000 --> 00:13:09.000]  有很多汗
[00:13:09.000 --> 00:13:11.000]  然後去到一個海灣
[00:13:11.000 --> 00:13:14.000]  這個海灣真的爽
[00:13:14.000 --> 00:13:15.000]  如果跳下去真的好
[00:13:15.000 --> 00:13:20.000]  於是把馬停在海灣那裡
[00:13:20.000 --> 00:13:22.000]  就跟姊姊一起去
[00:13:22.000 --> 00:13:25.000]  去游出海灣那裡
[00:13:25.000 --> 00:13:27.000]  然後看到一個木筏
[00:13:27.000 --> 00:13:29.000]  於是看看誰游得快
[00:13:29.000 --> 00:13:31.000]  當然是Joni
[00:13:31.000 --> 00:13:33.000]  因為她是運動的健將
[00:13:33.000 --> 00:13:35.000]  一上去
[00:13:35.000 --> 00:13:36.000]  她想都沒有想
[00:13:36.000 --> 00:13:39.000]  馬上從木筏那裡再次跳下去
[00:13:39.000 --> 00:13:41.000]  但是很不幸
[00:13:41.000 --> 00:13:44.000]  原來水很淺
