
[00:00:00.000 --> 00:00:02.400]  大家好 主內平安
[00:00:02.400 --> 00:00:08.800]  很感恩可以在這裡跟大家一起分享經文 敬拜神
[00:00:08.800 --> 00:00:13.000]  我們台上有很多婦女一起在這裡服侍
[00:00:13.000 --> 00:00:16.000]  這個絕對不是靠著我們自己的能力
[00:00:16.000 --> 00:00:18.000]  而是天父很大的恩典
[00:00:18.000 --> 00:00:21.000]  我們現在首先從心祈禱
[00:00:21.000 --> 00:00:25.800]  各位創造宇宙萬物的上帝
[00:00:25.800 --> 00:00:33.000]  祢做男做女 讓我們在當中有一個成為祢兒女的身份
[00:00:33.000 --> 00:00:35.000]  我們真的很感謝祢
[00:00:35.000 --> 00:00:39.000]  此刻我們求祢的聖靈來到我們的心裡面
[00:00:39.000 --> 00:00:41.000]  掌管著我們的心
[00:00:41.000 --> 00:00:44.000]  以致我們聽到耶穌的說話
[00:00:44.000 --> 00:00:47.000]  進到我們的心裡面去激動我們
[00:00:47.000 --> 00:00:50.000]  我們以一個信服的心來回應祢
[00:00:50.000 --> 00:00:54.000]  我們這樣祈禱是奉耶穌的德性明智祈求
[00:00:56.000 --> 00:01:00.000]  我首先想考考大家
[00:01:00.000 --> 00:01:04.000]  這個成語你知不知道是甚麼呢
[00:01:04.000 --> 00:01:08.000]  望梅止渴
[00:01:08.000 --> 00:01:09.000]  很厲害
[00:01:09.000 --> 00:01:13.000]  但望梅止渴的典故是怎樣的
[00:01:13.000 --> 00:01:18.000]  話說曹操當時帶領軍隊
[00:01:18.000 --> 00:01:21.000]  誰知中途迷路了
[00:01:21.000 --> 00:01:24.000]  士兵快要渴到死的時候
[00:01:24.000 --> 00:01:26.000]  曹操想到一個方法
[00:01:26.000 --> 00:01:28.000]  他怎樣說
[00:01:28.000 --> 00:01:30.000]  前面有個梅林
[00:01:30.000 --> 00:01:31.000]  很多梅
[00:01:31.000 --> 00:01:33.000]  很酸啊
[00:01:33.000 --> 00:01:35.000]  於是人的自然就反應怎樣
[00:01:35.000 --> 00:01:37.000]  我都看到你們有些
[00:01:37.000 --> 00:01:39.000]  就吞了一口水
[00:01:39.000 --> 00:01:41.000]  你覺得酸
[00:01:41.000 --> 00:01:43.000]  於是你就止了渴
[00:01:43.000 --> 00:01:45.000]  這個成語是說
[00:01:45.000 --> 00:01:50.000]  其實我們可以憑空想去安慰
[00:01:50.000 --> 00:01:52.000]  自我安慰自己
[00:01:52.000 --> 00:01:56.000]  實際是沒有解決的問題
[00:01:56.000 --> 00:01:58.000]  今天口渴
[00:01:58.000 --> 00:02:00.000]  我們喝一口水就行了
[00:02:00.000 --> 00:02:02.000]  但問題是
[00:02:02.000 --> 00:02:05.000]  今天我們的渴望和不滿足
[00:02:05.000 --> 00:02:07.000]  絕對不是喝一口水就解決了
[00:02:07.000 --> 00:02:11.000]  我們有很多心靈上的乾渴
[00:02:11.000 --> 00:02:14.000]  我們人際關係的不滿足
[00:02:14.000 --> 00:02:16.000]  我們的社會
[00:02:16.000 --> 00:02:18.000]  家庭各方面
[00:02:18.000 --> 00:02:20.000]  很多渴求
[00:02:20.000 --> 00:02:25.000]  我們好像很想找很多東西來填滿
[00:02:25.000 --> 00:02:28.000]  剛才主席讀了一段經文
[00:02:28.000 --> 00:02:31.000]  他說耶穌會賜活水給人
[00:02:31.000 --> 00:02:34.000]  是永遠不渴
