
[00:00:00.000 --> 00:00:01.400]  大兄姐妹早晨
[00:00:01.400 --> 00:00:03.400]  兄姐們早上好
[00:00:03.400 --> 00:00:07.520]  今天我們一起來讀詩篇84篇
[00:00:07.520 --> 00:00:10.400]  今天我們一起來讀詩篇84篇
[00:00:10.400 --> 00:00:15.000]  讀詩篇很多時候是需要留心文化的背景
[00:00:15.000 --> 00:00:18.080]  讀詩篇經常要留心文化背景
[00:00:18.080 --> 00:00:19.800]  結構
[00:00:19.800 --> 00:00:22.960]  甚至文字的用法
[00:00:22.960 --> 00:00:24.640]  甚至是文字的用法
[00:00:24.640 --> 00:00:26.160]  但是很有趣的
[00:00:26.160 --> 00:00:27.440]  但是其中很有趣
[00:00:27.440 --> 00:00:30.120]  讓我們一起來用禱告開始
[00:00:30.120 --> 00:00:32.400]  讓我們一起用禱告來開始
[00:00:32.400 --> 00:00:35.440]  親愛的主我們感謝你
[00:00:35.440 --> 00:00:39.960]  我們深信神祢自己的恩典能力在我們當中
[00:00:39.960 --> 00:00:42.280]  今日求祢對我們講說話
[00:00:42.280 --> 00:00:45.240]  讓我們明白祢對我們的心意
[00:00:45.240 --> 00:00:46.520]  親愛的主我們感謝祢
[00:00:46.520 --> 00:00:49.800]  今天早上求祢對我們的心來講話
[00:00:49.800 --> 00:00:55.400]  讓我們明白祢對我們所傳的心意是何等的美
[00:00:55.400 --> 00:00:58.920]  因為我們都在祢面前安靜地等候
[00:00:58.920 --> 00:01:00.040]  我們都在祢的面前
[00:01:00.040 --> 00:01:01.880]  求神對我們講說話
[00:01:01.880 --> 00:01:04.000]  祈禱奉耶穌基督的名字
[00:01:04.000 --> 00:01:05.200]  阿彌陀佛
[00:01:05.200 --> 00:01:12.360]  在這裏詩人一開始就講到她自己的心情
[00:01:12.360 --> 00:01:14.880]  這個一開始是講到她的心情
[00:01:14.880 --> 00:01:17.320]  她很羨慕上神的家
[00:01:17.320 --> 00:01:20.560]  她很渴慕很享慕神的家
[00:01:20.560 --> 00:01:26.320]  所謂神的家其實就是說神和人同在的地方
[00:01:26.320 --> 00:01:29.320]  所以神的家就是神和人同在的地方
[00:01:29.320 --> 00:01:32.600]  所以其實詩人是在渴慕神
[00:01:32.600 --> 00:01:35.000]  其實詩人真正渴慕的是神
[00:01:35.000 --> 00:01:36.960]  如果我們看回聖經
[00:01:36.960 --> 00:01:38.400]  我們回到聖經
[00:01:38.400 --> 00:01:43.640]  你會看到裏面有幾樣東西可以幫我們打開這個詩篇
[00:01:43.640 --> 00:01:47.080]  有幾樣事可以幫助我們打開這個詩篇
[00:01:47.080 --> 00:01:51.560]  第一樣就是所謂的結構
[00:01:51.560 --> 00:01:52.720]  第一樣就是結構
[00:01:52.720 --> 00:01:56.480]  因為它每一段都有一個字寫著「細拉」
[00:01:56.480 --> 00:01:58.320]  你剛才可能沒有讀到
[00:01:58.320 --> 00:02:02.520]  或者你可以在聖經裏面找到有幾個地方都有這個字
[00:02:02.520 --> 00:02:04.560]  在第四節的尾
[00:02:04.560 --> 00:02:09.400]  在聖經當中就像有一個小字
[00:02:09.400 --> 00:02:10.600]  可能大家沒有注意
[00:02:10.600 --> 00:02:12.040]  剛才讀經的時候沒有讀到
[00:02:12.040 --> 00:02:13.800]  一個「細拉」可以看到
[00:02:13.800 --> 00:02:16.720]  第四節、第八節都有
[00:02:16.720 --> 00:02:19.840]  其實十二節應該都有
[00:02:19.840 --> 00:02:21.200]  不過它已經是完結
[00:02:21.200 --> 00:02:22.480]  所以就沒有再寫出來了
[00:02:22.480 --> 00:02:24.800]  在十二節應該也有的時候完結了
[00:02:24.800 --> 00:02:25.880]  它也沒有寫出來
[00:02:25.880 --> 00:02:29.400]  我們很容易看到這篇經文要分三段
[00:02:29.400 --> 00:02:32.720]  我們很容易看到這篇經文分為三段
[00:02:32.720 --> 00:02:35.400]  另外一個幫我們去研究的就是
[00:02:35.400 --> 00:02:38.160]  「有三次便為有福」
[00:02:38.160 --> 00:02:40.760]  另外我們可以注意到其中有提到
[00:02:40.760 --> 00:02:43.120]  「便為有福」之中有三次
[00:02:43.120 --> 00:02:46.280]  就是第四節、第五節和第十二節
[00:02:46.280 --> 00:02:50.960]  在第四節、第五節和第十二節
[00:02:50.960 --> 00:02:53.920]  這些又證實了我們要分三段
[00:02:53.920 --> 00:02:56.160]  證實了又可以分為三段
[00:02:56.160 --> 00:02:57.600]  還有一樣東西
[00:02:57.600 --> 00:03:01.160]  我們就留意每一節、每一段的裏面
[00:03:01.160 --> 00:03:03.000]  我們可以看到每一段裏面
[00:03:03.000 --> 00:03:08.000]  雖然它都是用一個「我」單數來開始
[00:03:08.000 --> 00:03:10.360]  雖然它只是一個單數的「我」來開始
[00:03:10.360 --> 00:03:14.680]  但是最後的時候都有提到「他們」或者「這些人」
[00:03:14.680 --> 00:03:18.160]  但是最後的時候都有提到「他們」或者「這些人」
[00:03:18.160 --> 00:03:21.520]  所以看到「私人」不只是講自己的
[00:03:21.520 --> 00:03:23.560]  所以看到「私人」不是只講自己
[00:03:23.560 --> 00:03:26.760]  它還要將這個東西推出去
[00:03:26.760 --> 00:03:27.960]  將這個推出去
[00:03:27.960 --> 00:03:29.720]  讓其他人都明白
[00:03:29.720 --> 00:03:31.200]  讓其他人都明白
[00:03:31.200 --> 00:03:32.800]  這樣好像很複雜
[00:03:32.800 --> 00:03:33.880]  好像很複雜
[00:03:33.880 --> 00:03:34.840]  其實不是的
[00:03:34.840 --> 00:03:35.480]  其實不是
[00:03:35.480 --> 00:03:36.640]  我們一起來看
[00:03:36.640 --> 00:03:37.520]  我們一起來看
[00:03:37.520 --> 00:03:41.600]  四篇八十四篇有很多形容詞形容聖殿
[00:03:41.600 --> 00:03:45.000]  四篇八十四篇有很多形容詞形容聖殿
[00:03:45.000 --> 00:03:48.000]  好像在第一段就有了
[00:03:48.000 --> 00:03:50.520]  居所、婉語
[00:03:50.520 --> 00:03:52.640]  第一段有居所、婉語
[00:03:52.640 --> 00:03:53.880]  房屋
[00:03:53.880 --> 00:03:54.680]  房屋
[00:03:54.680 --> 00:03:56.120]  甚至有窩
[00:03:56.120 --> 00:03:57.520]  還有一個窩
[00:03:57.520 --> 00:04:02.320]  這些都是講一種可以休息、可以安歇的地方
[00:04:02.320 --> 00:04:04.960]  這些都形容可以安息的地方
[00:04:04.960 --> 00:04:09.760]  而且私人嘆息不是說它很宏偉
[00:04:09.760 --> 00:04:12.160]  甚至私人嘆息不是說它很宏偉
[00:04:12.160 --> 00:04:13.520]  不是說它很實用
[00:04:13.520 --> 00:04:14.560]  不是說它很實用
[00:04:14.560 --> 00:04:15.840]  不是說它很大
[00:04:15.840 --> 00:04:16.720]  不是很大
[00:04:16.720 --> 00:04:18.040]  是說它很可愛
[00:04:18.040 --> 00:04:19.160]  是說它很可愛
[00:04:19.160 --> 00:04:24.600]  所以表達了一種弟兄姊妹之間的一種情分
[00:04:24.600 --> 00:04:28.280]  表現弟兄姊妹之間的一個情分
[00:04:28.280 --> 00:04:29.160]  你說不是
[00:04:29.160 --> 00:04:30.760]  它說學上神
[00:04:30.760 --> 00:04:31.280]  不是啊
[00:04:31.280 --> 00:04:32.760]  它不是說渴望神嗎
[00:04:32.760 --> 00:04:34.960]  為什麼會變成弟兄姊妹
[00:04:34.960 --> 00:04:36.600]  怎麼會想到弟兄姊妹呢
