
[00:00:00.000 --> 00:00:06.000]  因為最近一些恐襲的事件
[00:00:06.000 --> 00:00:09.000]  有些人都提起
[00:00:09.000 --> 00:00:15.000]  如果這個世界全部的人都是同一個宗教
[00:00:15.000 --> 00:00:20.000]  全部的人都是同一個種族
[00:00:20.000 --> 00:00:26.000]  會不會是世界太平呢?
[00:00:26.000 --> 00:00:29.000]  我想問大家
[00:00:29.000 --> 00:00:31.000]  有多少人認為
[00:00:31.000 --> 00:00:35.000]  如果全人類全部只有一個種族
[00:00:35.000 --> 00:00:37.000]  一種膚色
[00:00:37.000 --> 00:00:40.000]  這個世界就會太平?
[00:00:40.000 --> 00:00:43.000]  有多少人認為是對的?
[00:00:43.000 --> 00:00:45.000]  一個都沒有
[00:00:45.000 --> 00:00:47.000]  有多少人認為
[00:00:47.000 --> 00:00:51.000]  如果全部的人都是信同一個宗教
[00:00:51.000 --> 00:00:53.000]  舉個例子
[00:00:53.000 --> 00:00:55.000]  全世界的人都是基督徒
[00:00:55.000 --> 00:00:57.000]  這個世界就沒有紛爭了
[00:00:57.000 --> 00:00:59.000]  有多少人同意的?
[00:00:59.000 --> 00:01:01.000]  舉手
[00:01:01.000 --> 00:01:03.000]  有一點
[00:01:03.000 --> 00:01:05.000]  很少
[00:01:05.000 --> 00:01:10.000]  我就是想問一個問題
[00:01:10.000 --> 00:01:15.000]  同一個種族的人有沒有衝突?
[00:01:15.000 --> 00:01:17.000]  第二
[00:01:17.000 --> 00:01:23.000]  同一宗教信仰的人與人之間有沒有衝突?
[00:01:23.000 --> 00:01:25.000]  同一個家庭裏面
[00:01:25.000 --> 00:01:29.000]  有沒有衝突?
[00:01:29.000 --> 00:01:31.000]  全部都說有
[00:01:31.000 --> 00:01:36.000]  這句話是很容易回答的
[00:01:36.000 --> 00:01:38.000]  我都問這個朋友
[00:01:38.000 --> 00:01:42.000]  你真的認為同一個宗教信仰的人
[00:01:42.000 --> 00:01:44.000]  就沒有衝突?
[00:01:44.000 --> 00:01:47.000]  我跟著問他
[00:01:47.000 --> 00:01:49.000]  你知不知道伊拉克也好
[00:01:49.000 --> 00:01:51.000]  其他地方也好
[00:01:51.000 --> 00:01:53.000]  那些戰爭
[00:01:53.000 --> 00:01:57.000]  不是不同的宗教人在打
[00:01:57.000 --> 00:01:59.000]  伊朗和伊拉克
[00:01:59.000 --> 00:02:01.000]  十年的戰爭
[00:02:01.000 --> 00:02:05.000]  不是不同宗教信仰的人在打
[00:02:05.000 --> 00:02:09.000]  是不同宗派裏面的解經
[00:02:09.000 --> 00:02:10.000]  你可以這樣說
[00:02:10.000 --> 00:02:14.000]  的立場在打
[00:02:14.000 --> 00:02:17.000]  是回教和回教在打
[00:02:17.000 --> 00:02:18.000]  另一方面
[00:02:18.000 --> 00:02:19.000]  我們也看得見
[00:02:19.000 --> 00:02:20.000]  在今天
[00:02:20.000 --> 00:02:22.000]  無數的地區
[00:02:22.000 --> 00:02:25.000]  是同一種族的人
[00:02:25.000 --> 00:02:28.000]  其實都是因為各種不同的利益的衝突
[00:02:28.000 --> 00:02:32.000]  都在繼續不斷地打
[00:02:32.000 --> 00:02:34.000]  今天
[00:02:34.000 --> 00:02:36.000]  我們也需要和大家
[00:02:36.000 --> 00:02:38.000]  回到創世紀來看看
[00:02:38.000 --> 00:02:40.000]  到底種族
[00:02:40.000 --> 00:02:42.000]  人種
[00:02:42.000 --> 00:02:44.000]  從何來呢?
[00:02:44.000 --> 00:02:47.000]  那裏有很多種
[00:02:47.000 --> 00:02:49.000]  有人用了一個故事
[00:02:49.000 --> 00:02:51.000]  來講人種的起源
[00:02:51.000 --> 00:02:53.000]  他說上帝做人
[00:02:53.000 --> 00:02:55.000]  就用泥來搓好一個人
[00:02:55.000 --> 00:02:57.000]  搓好之後
[00:02:57.000 --> 00:03:00.000]  就弄到火爐來燒
[00:03:00.000 --> 00:03:03.000]  誰知燒焦了
[00:03:03.000 --> 00:03:06.000]  是因為燒焦了
[00:03:06.000 --> 00:03:08.000]  他就變成了黑人
[00:03:08.000 --> 00:03:11.000]  那上帝見到黑漆漆
[00:03:11.000 --> 00:03:15.000]  就覺得不是很理想
[00:03:15.000 --> 00:03:16.000]  再做一個
[00:03:16.000 --> 00:03:18.000]  又再弄一個
[00:03:18.000 --> 00:03:20.000]  搓完之後
[00:03:20.000 --> 00:03:22.000]  又去那裏燒
[00:03:22.000 --> 00:03:25.000]  但這次他太小心了
[00:03:25.000 --> 00:03:27.000]  火候不夠
[00:03:27.000 --> 00:03:29.000]  燒出來的結果
[00:03:29.000 --> 00:03:30.000]  就變成了白人
[00:03:30.000 --> 00:03:31.000]  白種人
[00:03:31.000 --> 00:03:33.000]  白漆漆
[00:03:33.000 --> 00:03:37.000]  他說上帝也不是很滿意
[00:03:37.000 --> 00:03:39.000]  一個黑一個白
[00:03:39.000 --> 00:03:41.000]  差距太大了
[00:03:41.000 --> 00:03:43.000]  最後再做一個
[00:03:43.000 --> 00:03:45.000]  做了這個之後
[00:03:45.000 --> 00:03:46.000]  又去燒
[00:03:46.000 --> 00:03:47.000]  燒出來
[00:03:47.000 --> 00:03:51.000]  剛剛是第一個和第二個時間的中間
[00:03:51.000 --> 00:03:53.000]  又不過多又不過少
[00:03:53.000 --> 00:03:55.000]  結果就拿出來了
[00:03:55.000 --> 00:03:56.000]  一拿出來
[00:03:56.000 --> 00:03:58.000]  就變成了黃種人
[00:03:58.000 --> 00:04:00.000]  就是你和我今天
[00:04:00.000 --> 00:04:02.000]  中庸之道
[00:04:02.000 --> 00:04:04.000]  中國人是中庸的
[00:04:04.000 --> 00:04:08.000]  這個故事很有吸引力
[00:04:08.000 --> 00:04:11.000]  不過很難
[00:04:11.000 --> 00:04:16.000]  令到全世界各地的人都會接受
[00:04:16.000 --> 00:04:21.000]  實際上很少人會接受這個解法
[00:04:21.000 --> 00:04:25.000]  實際上人種是怎樣來的呢?
[00:04:25.000 --> 00:04:29.000]  我們今天再一次回到創世紀
[00:04:29.000 --> 00:04:31.000]  十一章
[00:04:31.000 --> 00:04:34.000]  其實第十章和十一章創世紀
[00:04:34.000 --> 00:04:40.000]  都是講及到有關人種的起源
[00:04:40.000 --> 00:04:43.000]  本來有些人就說
[00:04:43.000 --> 00:04:46.000]  第十章是比十一章先的
[00:04:46.000 --> 00:04:48.000]  但實際上
[00:04:48.000 --> 00:04:51.000]  如果我們留意一下內容的時間
[00:04:51.000 --> 00:04:53.000]  你就會發覺到
[00:04:53.000 --> 00:04:55.000]  十一章的前半段
[00:04:55.000 --> 00:04:58.000]  其實應該是第十章之前發生的事
[00:04:58.000 --> 00:05:00.000]  原因在哪裡呢?
[00:05:00.000 --> 00:05:03.000]  因為第十章連續幾節的聖經
[00:05:03.000 --> 00:05:04.000]  是講及到
[00:05:04.000 --> 00:05:06.000]  第五節、二十一節、三十一節
[00:05:06.000 --> 00:05:10.000]  是當時含的後裔
[00:05:10.000 --> 00:05:13.000]  閃的後裔、瓦弗的後裔
[00:05:13.000 --> 00:05:20.000]  他們的子孫住在那個疆界
[00:05:20.000 --> 00:05:22.000]  然後講錯一件事
[00:05:22.000 --> 00:05:24.000]  含的子孫
[00:05:24.000 --> 00:05:30.000]  他就說是割除自己的地土、宗族、民族和方言
[00:05:30.000 --> 00:05:32.000]  換句話來說
[00:05:32.000 --> 00:05:34.000]  第十章的第五節
[00:05:34.000 --> 00:05:36.000]  其實是已經有
[00:05:36.000 --> 00:05:37.000]  你可以說
[00:05:37.000 --> 00:05:46.000]  瓦弗的後裔是割除自己的地土、宗族、民族和方言
[00:05:46.000 --> 00:05:48.000]  然後到了二十一節
[00:05:48.000 --> 00:05:50.000]  就講到含的後裔
[00:05:50.000 --> 00:05:53.000]  然後又是分開了很多不同的地方來居住
[00:05:53.000 --> 00:05:55.000]  然後又是同一句
[00:05:55.000 --> 00:05:56.000]  再一次的出現
[00:05:56.000 --> 00:06:00.000]  割除自己的地土、宗族、民族和方言
[00:06:00.000 --> 00:06:02.000]  就在那些地方來居住
[00:06:02.000 --> 00:06:04.000]  然後到了三十一節
[00:06:04.000 --> 00:06:07.000]  閃的後裔
[00:06:07.000 --> 00:06:08.000]  又是這樣
[00:06:08.000 --> 00:06:10.000]  那些子孫就散住了
[00:06:10.000 --> 00:06:11.000]  在很多不同的地區
[00:06:11.000 --> 00:06:17.000]  然後又割除自己的地土、宗族、民族、方言等等
[00:06:17.000 --> 00:06:19.000]  換句話來說
[00:06:19.000 --> 00:06:21.000]  到了第十章的時候
[00:06:21.000 --> 00:06:24.000]  你發覺到已經是分開了
[00:06:24.000 --> 00:06:27.000]  但是第十章是沒有交代
[00:06:27.000 --> 00:06:31.000]  為什麼他們會分開
[00:06:31.000 --> 00:06:35.000]  但是反而是十一章的一到九節
[00:06:35.000 --> 00:06:38.000]  是非常清楚地交代
[00:06:38.000 --> 00:06:40.000]  人是怎樣分開的
[00:06:40.000 --> 00:06:45.000]  現在我們就一起來讀一讀這些聖經
[00:06:45.000 --> 00:06:48.000]  十一章一到第九節
[00:06:48.000 --> 00:06:51.000]  我請弟兄讀單數節
[00:06:51.000 --> 00:06:53.000]  姐妹讀雙數節
[00:06:53.000 --> 00:06:54.000]  弟兄,麻煩你
[00:06:54.000 --> 00:07:06.000]  那時天下佔就住在那裡
[00:07:06.000 --> 00:07:08.000]  他們彼此商量說
[00:07:08.000 --> 00:07:11.000]  來吧,我們要造磚
[00:07:11.000 --> 00:07:12.000]  把磚燒透了
[00:07:12.000 --> 00:07:15.000]  他們就拿磚當石頭
[00:07:15.000 --> 00:07:18.000]  又拿石灰當灰泥
[00:07:18.000 --> 00:07:20.000]  他們說,來吧
[00:07:20.000 --> 00:07:23.000]  我們要建造一座城和一座塔
[00:07:23.000 --> 00:07:24.000]  塔頂通天
[00:07:24.000 --> 00:07:26.000]  為要傳揚我們的名
[00:07:26.000 --> 00:07:30.000]  免得我們分散在全地上
[00:07:30.000 --> 00:07:35.000]  又說江南要看看世人所建造的城和塔
[00:07:35.000 --> 00:07:39.000]  又說江南他們要成為一樣的人物
[00:07:39.000 --> 00:07:41.000]  都是一樣的言語
[00:07:41.000 --> 00:07:43.000]  如今做起這事
[00:07:43.000 --> 00:07:48.000]  以後他們所做的就沒有不成就的了
[00:07:48.000 --> 00:07:52.000]  我們下去在那裡辯論他們的口音
[00:07:52.000 --> 00:07:55.000]  使他們的言語彼此不通
[00:07:55.000 --> 00:07:59.000]  於是又說使他們在那裡分散在全地
[00:07:59.000 --> 00:08:02.000]  他們就停工不做那成
[00:08:02.000 --> 00:08:04.000]  我們一起讀第九節
[00:08:04.000 --> 00:08:08.000]  又說在那裡變亂了天
[00:08:08.000 --> 00:08:18.000]  在這段聖經當中
[00:08:18.000 --> 00:08:20.000]  我首先給大家知道
[00:08:20.000 --> 00:08:23.000]  第九節是一個play of words
[00:08:23.000 --> 00:08:30.000]  是希伯來字的一個字的諧音
[00:08:30.000 --> 00:08:32.000]  而帶出兩個字出來
[00:08:32.000 --> 00:08:36.000]  第一個字叫做變亂
[00:08:36.000 --> 00:08:44.000]  其實變亂這個字在希伯來文叫做Baleo
[00:08:44.000 --> 00:08:48.000]  然後巴別這個字叫做Babel
[00:08:48.000 --> 00:08:51.000]  一個是b-a-l-a-l
[00:08:51.000 --> 00:08:56.000]  一個是b-a-b-e-l
[00:08:56.000 --> 00:09:00.000]  這兩個字本身在希伯來文讀起來的時候
[00:09:00.000 --> 00:09:01.000]  是非常接近的
[00:09:01.000 --> 00:09:03.000]  就是因為這樣的緣故
[00:09:03.000 --> 00:09:08.000]  很多人把巴別和變亂這兩個字扣在一起
[00:09:08.000 --> 00:09:10.000]  而實際上甚至有人說
[00:09:10.000 --> 00:09:16.000]  巴別就是因為這個字而來的一個希伯來字
[00:09:16.000 --> 00:09:17.000]  一直到現在為止
[00:09:17.000 --> 00:09:19.000]  另一方面也有人問
[00:09:19.000 --> 00:09:24.000]  到底巴別這個塔的地方在哪裡呢?
[00:09:24.000 --> 00:09:26.000]  大部分解經家都相信
[00:09:26.000 --> 00:09:34.000]  它的所在地是現在的伊拉克巴比倫的舊址
[00:09:34.000 --> 00:09:39.000]  伊拉克的巴比倫這個舊址其實就在哪裡呢?
[00:09:39.000 --> 00:09:43.000]  是離開他們的首都
[00:09:43.000 --> 00:09:49.000]  大概有一百多英里的地方
[00:09:49.000 --> 00:09:52.000]  而實際上侯賽因在任的時候
[00:09:52.000 --> 00:09:55.000]  曾經想重建這個古城
[00:09:55.000 --> 00:09:59.000]  來將他的王國延續下去
[00:09:59.000 --> 00:10:01.000]  這個是當時我們可以看到
[00:10:01.000 --> 00:10:05.000]  而今天如果遊客去到這個地方來參觀的時候
[00:10:05.000 --> 00:10:09.000]  都仍然會見到兩塊很大的Monument
[00:10:09.000 --> 00:10:15.000]  一塊Monument上面是有尼泊爾格尼薩的像挑刻在上面
[00:10:15.000 --> 00:10:20.000]  另一塊Monument上面是有侯賽因的像挑刻在上面
[00:10:20.000 --> 00:10:25.000]  我不知道現在有沒有被人劃花了,塗黑了,甚至剷了,我不知道
[00:10:25.000 --> 00:10:29.000]  但是這個是當時已經在建造中的一些東西
[00:10:29.000 --> 00:10:35.000]  我今天就很想從這一段聖經跟大家分享
[00:10:35.000 --> 00:10:42.000]  首先我們可以看到巴別塔開始的時候
[00:10:42.000 --> 00:10:48.000]  根本不是巴別,沒有變亂
[00:10:48.000 --> 00:10:53.000]  巴別塔事件之前,人種有多少呢?
[00:10:53.000 --> 00:11:00.000]  第一次告訴我們,那時天下人的口音言語都是一樣的
[00:11:00.000 --> 00:11:03.000]  換句話來說,全部都是一樣的口音
[00:11:03.000 --> 00:11:07.000]  個個都是說同聲同氣的東西
[00:11:07.000 --> 00:11:11.000]  所以在當時來說並沒有任何的分別
[00:11:11.000 --> 00:11:17.000]  因為他們都是從羅亞的後裔一直生出來,延續下去的
[00:11:17.000 --> 00:11:20.000]  那我們就問一個問題
[00:11:20.000 --> 00:11:25.000]  如果當時天下人的口音言語都是一樣,那就好了
[00:11:25.000 --> 00:11:28.000]  讀書都不用那麼慘
[00:11:28.000 --> 00:11:31.000]  我不知道大家是否知道,如果你要讀PhD的時間
[00:11:31.000 --> 00:11:38.000]  你要讀多,我們是讀多兩個不同的語言
[00:11:38.000 --> 00:11:41.000]  除了希臘文,除了希伯來文,這個是聖經的語言
[00:11:41.000 --> 00:11:45.000]  除了我們一定要知道的英文之外
[00:11:45.000 --> 00:11:47.000]  你還要讀多一個語言
[00:11:47.000 --> 00:11:53.000]  這個語言你一是讀德文,一是讀法文,中文不算
[00:11:53.000 --> 00:11:56.000]  我記得我們的時候,他不算中文
[00:11:56.000 --> 00:12:01.000]  所以我們感覺到在今天,就是因為有那麼多的語言
[00:12:01.000 --> 00:12:03.000]  是令到人很忙的
[00:12:03.000 --> 00:12:07.000]  因為你經常要去到每個不同的地方,你都要學那裡的語言
[00:12:07.000 --> 00:12:12.000]  有很多時候你去到日本,很不方便
[00:12:12.000 --> 00:12:16.000]  日本人的英文真的一般般
[00:12:16.000 --> 00:12:20.000]  除了東京好一點,其他的地方都不容易
[00:12:20.000 --> 00:12:22.000]  你可以跟人溝通得到
[00:12:22.000 --> 00:12:25.000]  中文就更加不用說
[00:12:25.000 --> 00:12:28.000]  除非你真的懂日文,你就容易跟人溝通
[00:12:28.000 --> 00:12:32.000]  否則你發覺要點菜,你都不知道怎麼點
[00:12:32.000 --> 00:12:35.000]  很多問題都不知道怎麼問
[00:12:35.000 --> 00:12:39.000]  然後另一方面,你去到韓國,韓國都是一樣
[00:12:39.000 --> 00:12:42.000]  原來英文不是很流通
[00:12:42.000 --> 00:12:45.000]  漢城或者首爾稍為好一點
[00:12:45.000 --> 00:12:49.000]  離開首爾之後,其實有很多地方都不是很通
[00:12:49.000 --> 00:12:54.000]  除非你懂韓文,韓語,否則很多東西是不通的
[00:12:54.000 --> 00:12:59.000]  如果你去到其他更細的國家,就更多是這樣
[00:12:59.000 --> 00:13:03.000]  為什麼我們今天要問一個問題
[00:13:03.000 --> 00:13:07.000]  神是要變亂那個地方的口音
[00:13:07.000 --> 00:13:10.000]  是要將人分散呢?
[00:13:10.000 --> 00:13:13.000]  我們首先就來看看這段聖經
[00:13:13.000 --> 00:13:17.000]  人見巴別塔的動機到底是什麼
[00:13:17.000 --> 00:13:20.000]  為什麼神要變亂他們
[00:13:20.000 --> 00:13:25.000]  第二節,他們往東邊遷移的時候
[00:13:25.000 --> 00:13:30.000]  在斯拿地遇見一片平原就住在那裡
[00:13:30.000 --> 00:13:33.000]  在這個地方稍為交代
[00:13:33.000 --> 00:13:36.000]  根據考古和聖經學者的研究
[00:13:36.000 --> 00:13:40.000]  最早最早期神造伊甸園的時間
[00:13:40.000 --> 00:13:45.000]  那個時間整個地塊可能只有一個板塊
[00:13:45.000 --> 00:13:51.000]  換句話說是整個地球的綠地是集在一起的
[00:13:51.000 --> 00:13:56.000]  不是像現在這樣分成七大洲
[00:13:56.000 --> 00:14:00.000]  給大家知道當時就是一塊板塊
[00:14:00.000 --> 00:14:04.000]  這一塊板塊分開了
[00:14:04.000 --> 00:14:08.000]  做完之後,洪水之後
[00:14:08.000 --> 00:14:11.000]  你就發覺板塊開始裂開
[00:14:11.000 --> 00:14:18.000]  裂開之後,人分開就開始越洋、越海之類的情形
[00:14:18.000 --> 00:14:20.000]  可能就要出現了
[00:14:20.000 --> 00:14:26.000]  在這個地方,仍然他們留在一個斯拿的平原
[00:14:26.000 --> 00:14:28.000]  斯拿是什麼地方呢?
[00:14:28.000 --> 00:14:32.000]  斯拿就是巴別塔的所在地
[00:14:32.000 --> 00:14:34.000]  也是兩河流域
[00:14:34.000 --> 00:14:38.000]  就是有法拉底河和底甲尼斯河流域的地方
[00:14:38.000 --> 00:14:44.000]  大家都知道這塊地方其實就是今天的伊拉克
[00:14:44.000 --> 00:14:48.000]  接著他們彼此商量說
[00:14:48.000 --> 00:14:51.000]  內壩,我們要造磚,把磚燒頭
[00:14:51.000 --> 00:14:56.000]  然後他們就用磚來當石頭,又將石漆當灰泥
[00:14:56.000 --> 00:15:00.000]  他們說內壩,我們一起讀第四節
[00:15:00.000 --> 00:15:05.000]  內壩,我們要建造一座城為一座塔
[00:15:05.000 --> 00:15:09.000]  塔頂通天,為要傳揚我們的名
[00:15:09.000 --> 00:15:12.000]  免得我們分散在全地上
[00:15:12.000 --> 00:15:18.000]  在這段聖經,原文的翻譯應該是這樣翻譯
[00:15:18.000 --> 00:15:25.000]  他們說內壩,我們要為自己建造一座城為一座塔
[00:15:25.000 --> 00:15:29.000]  在原文是有為自己,for ourselves
[00:15:29.000 --> 00:15:37.000]  然後塔頂通天,為要傳揚我們的名
[00:15:37.000 --> 00:15:44.000]  在這段聖經裏面是為要為自己傳揚名聲
[00:15:44.000 --> 00:15:49.000]  又是為自己,為自己傳揚名聲
[00:15:49.000 --> 00:15:52.000]  免得我們分散在全地上
[00:15:52.000 --> 00:15:57.000]  連續三度為自己,為自己,為自己
[00:15:57.000 --> 00:16:00.000]  各位親愛的弟兄姊妹,在這段聖經當中
[00:16:00.000 --> 00:16:03.000]  我們看到當時的背景,這些人的野心
[00:16:03.000 --> 00:16:06.000]  在一個地方人越來越多,越來越壯大
[00:16:06.000 --> 00:16:09.000]  然後他們就有一種心願
[00:16:09.000 --> 00:16:14.000]  這個心願就開始不再是為神,為神,為神
[00:16:14.000 --> 00:16:17.000]  大家要記得,羅亞的後裔
[00:16:17.000 --> 00:16:21.000]  他們的德淑完全是神的恩典
[00:16:21.000 --> 00:16:25.000]  洪水,這麼厲害的洪水都死不去
[00:16:25.000 --> 00:16:28.000]  是透過神叫羅亞做的方舟
[00:16:28.000 --> 00:16:32.000]  以至一家八口,羅亞這個一家八口
[00:16:32.000 --> 00:16:34.000]  能夠得以保命
[00:16:34.000 --> 00:16:37.000]  保命之後,我也相信
[00:16:37.000 --> 00:16:42.000]  羅亞和他的兒子,和他的媳婦
[00:16:42.000 --> 00:16:45.000]  都會告訴他的子子孫孫
[00:16:45.000 --> 00:16:49.000]  你知不知道我們為何會生存在地上
[00:16:49.000 --> 00:16:52.000]  就是因為當時,方舟
[00:16:52.000 --> 00:16:56.000]  就是因為當時洪水泛濫的時候,我們不用死
[00:16:56.000 --> 00:17:00.000]  神叫你太公,你太太公
[00:17:00.000 --> 00:17:05.000]  連同你太公一家四個男人
[00:17:05.000 --> 00:17:09.000]  做了一百二十年,做好了這個方舟
[00:17:09.000 --> 00:17:13.000]  以至我們可以保命,我們能夠保下來
[00:17:13.000 --> 00:17:18.000]  我相信這些傳,是一直一直傳下去
[00:17:18.000 --> 00:17:21.000]  但是人,始終是人
[00:17:21.000 --> 00:17:24.000]  經過一代,他已經淡忘了一點
[00:17:24.000 --> 00:17:27.000]  經過兩代,就更加淡忘
[00:17:27.000 --> 00:17:30.000]  前人的經歷,我們已經忘本了
[00:17:30.000 --> 00:17:33.000]  去到第三代,我們已經完全不記得
[00:17:33.000 --> 00:17:35.000]  我不知道大家有多少人
[00:17:35.000 --> 00:17:38.000]  你的父母,或者阿爺阿媽
[00:17:38.000 --> 00:17:42.000]  是大陸走難下來的
[00:17:42.000 --> 00:17:44.000]  可不可以舉手
[00:17:44.000 --> 00:17:46.000]  有多少人,你的上一代阿爺也好
[00:17:46.000 --> 00:17:49.000]  阿媽也好,或者阿爸阿媽也好
[00:17:49.000 --> 00:17:52.000]  阿媽也好,有多少個你上一代
[00:17:52.000 --> 00:17:54.000]  或者上兩代,上三代
[00:17:54.000 --> 00:17:56.000]  是中國大陸走下來的
[00:17:56.000 --> 00:17:58.000]  舉手,可不可以舉那些
[00:17:58.000 --> 00:18:03.000]  OK,有多少人有聽過你的上一代說過
[00:18:03.000 --> 00:18:06.000]  那些生活艱難
[00:18:06.000 --> 00:18:08.000]  吃都吃不飽
[00:18:08.000 --> 00:18:12.000]  要吃草根,要吃樹皮
[00:18:12.000 --> 00:18:14.000]  要吃崩瓦碗
