
[00:00:00.000 --> 00:00:01.560]  感謝神的恩典
[00:00:01.560 --> 00:00:03.320]  給我們頌鼎姐妹
[00:00:03.320 --> 00:00:05.720]  在這個大年初一的早上
[00:00:05.720 --> 00:00:07.520]  跟祂拜年
[00:00:07.520 --> 00:00:09.720]  我們在神的眼中
[00:00:09.720 --> 00:00:11.520]  是祂的兒女
[00:00:11.520 --> 00:00:16.600]  我們都來自不同地方的兒女
[00:00:16.600 --> 00:00:19.320]  有些是新年行的
[00:00:19.320 --> 00:00:21.320]  有些是其他生命行的
[00:00:21.320 --> 00:00:23.120]  有些甚至已經轉了會
[00:00:23.120 --> 00:00:25.000]  或者因為工作的緣故
[00:00:25.000 --> 00:00:26.520]  或者是做傳道人
[00:00:26.520 --> 00:00:28.320]  已經轉了另一個教會
[00:00:28.320 --> 00:00:30.120]  很少來我們當中的
[00:00:30.120 --> 00:00:32.320]  今天我們屬於上帝
[00:00:32.320 --> 00:00:33.320]  或者我們屬於
[00:00:33.320 --> 00:00:35.120]  為什麼屬於神聖命堂的弟兄姊妹
[00:00:35.120 --> 00:00:37.120]  我們都來到上帝的面前
[00:00:37.120 --> 00:00:38.720]  跟上帝拜年
[00:00:38.720 --> 00:00:40.720]  一幅很美麗的圖畫
[00:00:40.720 --> 00:00:42.720]  起碼我先體會得到
[00:00:42.720 --> 00:00:44.920]  我不知道你體不體會得到呢
[00:00:44.920 --> 00:00:48.520]  農曆新年前後
[00:00:48.520 --> 00:00:50.920]  應該是農曆新年前
[00:00:50.920 --> 00:00:54.720]  很多家庭都會一家人吃一餐飯
[00:00:54.720 --> 00:00:57.520]  我們稱它為一個團年飯
[00:00:57.520 --> 00:01:01.120]  而新年年初一至三
[00:01:01.120 --> 00:01:02.520]  或者是年初幾都好
[00:01:02.520 --> 00:01:05.320]  我們每個家庭的兄弟姐妹
[00:01:05.320 --> 00:01:09.120]  都會跟我們的父母一起相聚
[00:01:09.120 --> 00:01:10.920]  幾代同堂
[00:01:10.920 --> 00:01:13.120]  我們見一見我們的父母
[00:01:13.120 --> 00:01:15.520]  我們稱為拜年
[00:01:15.520 --> 00:01:18.920]  兩件事都令人開心的
[00:01:18.920 --> 00:01:21.920]  當然條件就是
[00:01:21.920 --> 00:01:23.720]  大家都沒有什麼嚴規
[00:01:23.720 --> 00:01:26.920]  否則吃團年飯
[00:01:26.920 --> 00:01:29.920]  拜年就成為我們一生一年
[00:01:29.920 --> 00:01:32.720]  最痛苦的事
[00:01:32.720 --> 00:01:34.720]  這幾天我的手機
[00:01:34.720 --> 00:01:36.320]  收到不少祝賀畫
[00:01:36.320 --> 00:01:37.920]  剛才還在收的
[00:01:37.920 --> 00:01:40.320]  也有短片
[00:01:40.320 --> 00:01:42.120]  有些不信的親友
[00:01:42.120 --> 00:01:44.320]  當中會祝賀什麼呢
[00:01:44.320 --> 00:01:47.720]  恭喜發財
[00:01:47.720 --> 00:01:52.520]  發財是否人真正的祝福呢
[00:01:52.520 --> 00:01:53.720]  就好像陳教師
[00:01:53.720 --> 00:01:56.920]  早幾個星期去政道的時候
[00:01:56.920 --> 00:01:57.920]  他說在新聞裡面
[00:01:57.920 --> 00:01:58.920]  有一個美國男人
[00:01:58.920 --> 00:02:01.320]  中了幾千萬的美金
[00:02:01.320 --> 00:02:03.720]  不過五年就已經花光了
[00:02:03.720 --> 00:02:06.520]  他太太也因此離開他
[00:02:06.520 --> 00:02:07.920]  十二年後
[00:02:07.920 --> 00:02:11.520]  這位中了幾千萬美金的男士
[00:02:11.520 --> 00:02:14.520]  也死於孤獨
[00:02:14.520 --> 00:02:16.520]  有很多夫妻發達
[00:02:16.520 --> 00:02:17.720]  生活無憂
[00:02:17.720 --> 00:02:19.120]  住在別墅
[00:02:19.120 --> 00:02:21.720]  但吵架比以前更多
[00:02:21.720 --> 00:02:22.520]  甚至有新聞說
[00:02:22.520 --> 00:02:25.320]  國內有些很有錢的人
[00:02:25.320 --> 00:02:26.520]  為了發洩
[00:02:26.520 --> 00:02:30.720]  大家用不同的名車來互撞
[00:02:30.720 --> 00:02:31.920]  有一個調查
[00:02:31.920 --> 00:02:34.320]  印證了一件事
[00:02:34.320 --> 00:02:37.120]  他們做了一個研究
[00:02:37.120 --> 00:02:38.520]  全球二千多個
[00:02:38.520 --> 00:02:40.120]  高淨值的人士
[00:02:40.120 --> 00:02:43.120]  即是很有錢的人
[00:02:43.120 --> 00:02:45.720]  他們的家庭糾紛
[00:02:45.720 --> 00:02:48.320]  是越來越多的
[00:02:48.320 --> 00:02:52.520]  特別香港過半數受訪的有錢人
[00:02:52.520 --> 00:02:57.320]  都經歷過經濟家庭的糾紛
[00:02:57.320 --> 00:03:00.320]  越有錢就越多爭拗
[00:03:00.320 --> 00:03:02.920]  難怪香港其中一些的新聞
[00:03:02.920 --> 00:03:04.920]  都跟爭遺產有關
[00:03:04.920 --> 00:03:07.120]  爭錢有關
[00:03:07.120 --> 00:03:08.720]  有錢的人
[00:03:08.720 --> 00:03:10.320]  很多人羨慕
[00:03:10.320 --> 00:03:12.320]  但有多少人知道他們內心
[00:03:12.320 --> 00:03:14.920]  是欠缺那份的安全感
[00:03:14.920 --> 00:03:16.920]  那份的平安感呢
[00:03:16.920 --> 00:03:18.920]  所以發財
[00:03:18.920 --> 00:03:21.520]  特別是無端端發財的
[00:03:21.520 --> 00:03:24.320]  不一定是人的福氣
[00:03:24.320 --> 00:03:25.120]  今天年初一
[00:03:25.120 --> 00:03:28.320]  我很想跟頂姐妹一齊來看一篇
[00:03:28.320 --> 00:03:30.320]  大家很熟悉的詩篇
[00:03:30.320 --> 00:03:32.320]  了解一個真正
[00:03:32.320 --> 00:03:34.520]  或者說是神所賜
[00:03:34.520 --> 00:03:37.120]  又令人喜悅的福
[00:03:37.120 --> 00:03:39.720]  這個福氣在詩篇133篇
[00:03:39.720 --> 00:03:41.920]  來顯示出來
[00:03:41.920 --> 00:03:43.120]  大家看聖經的標題
[00:03:43.120 --> 00:03:44.520]  細節的時候
[00:03:44.520 --> 00:03:46.120]  會看到有個細節
[00:03:46.120 --> 00:03:49.720]  這個是大衛的上行之詩
[00:03:49.720 --> 00:03:52.120]  上行之詩的名稱有不同的解釋
[00:03:52.120 --> 00:03:54.720]  這裡不詳細解釋了
[00:03:54.720 --> 00:03:57.120]  而133篇註明
[00:03:57.120 --> 00:03:59.320]  是大衛的上行之詩
[00:03:59.320 --> 00:04:00.320]  當然
[00:04:00.320 --> 00:04:01.920]  有些的抄本
[00:04:01.920 --> 00:04:04.120]  是沒有大衛這兩個字
[00:04:04.120 --> 00:04:05.920]  也都有學者認為
[00:04:05.920 --> 00:04:07.520]  詩篇133篇
[00:04:07.520 --> 00:04:09.520]  是秘魯之後所寫
[00:04:09.520 --> 00:04:12.320]  意思就是不是大衛所寫的
[00:04:12.320 --> 00:04:14.120]  其實大衛上行之詩
[00:04:14.120 --> 00:04:15.920]  當然也可以指到
[00:04:15.920 --> 00:04:17.520]  是大衛所寫
[00:04:17.520 --> 00:04:19.320]  如果真的是大衛所寫
[00:04:19.320 --> 00:04:22.520]  可能是大衛經歷到十二支柏的分散
[00:04:22.520 --> 00:04:24.720]  或者看到南北國內戰
[00:04:24.720 --> 00:04:27.520]  有感而寫
[00:04:27.520 --> 00:04:29.720]  但是大衛上行之詩
[00:04:29.720 --> 00:04:32.720]  按照那個原來文字的文法
[00:04:32.720 --> 00:04:34.520]  其實有不同的意思
[00:04:34.520 --> 00:04:36.120]  那些細節可以說
[00:04:36.120 --> 00:04:37.120]  是關於大衛
[00:04:37.120 --> 00:04:38.320]  屬於大衛
[00:04:38.320 --> 00:04:39.120]  獻給大衛
[00:04:39.120 --> 00:04:41.120]  甚至有些人是為大衛的名
[00:04:41.120 --> 00:04:43.520]  用大衛的名而寫的
[00:04:43.520 --> 00:04:45.320]  姑勿論如何
[00:04:45.320 --> 00:04:46.320]  總之
[00:04:46.320 --> 00:04:47.920]  詩篇133篇
[00:04:47.920 --> 00:04:50.320]  或者十幾篇的上行之詩
