
[00:00:00.000 --> 00:00:02.600]  讓我們低頭禱告
[00:00:02.600 --> 00:00:04.300]  天父我們歡喜快樂
[00:00:04.300 --> 00:00:06.100]  主耶穌我們感謝讚美祢
[00:00:06.100 --> 00:00:08.000]  主啊 實在是美好
[00:00:08.000 --> 00:00:10.500]  主啊 在主裡面實在是美好
[00:00:10.500 --> 00:00:11.700]  主啊 我們真的是
[00:00:11.700 --> 00:00:14.300]  不論是高山或低谷
[00:00:14.300 --> 00:00:17.600]  不論是流淚的時候
[00:00:17.600 --> 00:00:19.300]  還是歡喜的時候
[00:00:19.300 --> 00:00:21.700]  主我們都知道祢與我們同在
[00:00:21.700 --> 00:00:23.100]  所以說我們恭敬的
[00:00:23.100 --> 00:00:24.500]  把我們自己再一次
[00:00:24.500 --> 00:00:26.100]  帶到主祢的面前來
[00:00:26.100 --> 00:00:28.400]  願祢讓我們的生命中
[00:00:28.400 --> 00:00:31.100]  有祢同在的見證
[00:00:31.100 --> 00:00:33.600]  謝謝你主耶穌與我們同在
[00:00:33.600 --> 00:00:36.100]  奉耶穌的名 阿們
[00:00:36.100 --> 00:00:37.800]  今天我們講到
[00:00:37.800 --> 00:00:40.800]  還是講家庭系列
[00:00:40.800 --> 00:00:42.200]  那上三個月
[00:00:42.200 --> 00:00:45.900]  我們講了上帝建造家庭的原則
[00:00:45.900 --> 00:00:49.900]  我們講到怎麼樣為人父為人母
[00:00:49.900 --> 00:00:51.200]  然後三月底的時候
[00:00:51.200 --> 00:00:54.200]  我們的特別講員黃光賢牧師
[00:00:54.200 --> 00:00:57.400]  他也講了蒙福家庭的條件
[00:00:57.400 --> 00:00:58.800]  不曉得有多少人聽
[00:00:58.800 --> 00:01:03.000]  他說當丈夫是家裡面的頭
[00:01:03.000 --> 00:01:06.200]  他說是帶領的 是做決定的
[00:01:06.200 --> 00:01:07.900]  所以我聽到他講的
[00:01:07.900 --> 00:01:10.300]  就說是頭的責任
[00:01:10.300 --> 00:01:11.900]  還有頭的條件
[00:01:11.900 --> 00:01:14.400]  還有做頭的要對妻子
[00:01:14.400 --> 00:01:17.000]  對兒女有犧牲的愛
[00:01:17.000 --> 00:01:19.600]  做頭的在面對困難的時候
[00:01:19.600 --> 00:01:22.900]  所要承擔的責任和態度
[00:01:22.900 --> 00:01:26.000]  所以都不是說一個做頭的人
[00:01:26.000 --> 00:01:27.600]  就可以作威作福
[00:01:27.600 --> 00:01:31.200]  也不是說要濫用他做頭的權柄
[00:01:31.200 --> 00:01:34.000]  來欺負或壓制妻子
[00:01:34.000 --> 00:01:35.700]  所以黃光賢其實我發現
[00:01:35.700 --> 00:01:37.600]  他沒有花很多的時間
[00:01:37.600 --> 00:01:40.400]  在教導妻子怎麼樣順服
[00:01:40.400 --> 00:01:43.000]  但是其實我的理解是
[00:01:43.000 --> 00:01:45.000]  只要當丈夫的
[00:01:45.000 --> 00:01:48.200]  願意承擔起做頭的責任來的時候
[00:01:48.200 --> 00:01:49.200]  做妻子的
[00:01:49.200 --> 00:01:52.400]  就願意把自己信任地把自己交給
[00:01:52.400 --> 00:01:57.200]  完全順服在丈夫的保護和帶領之下
[00:01:57.200 --> 00:02:00.900]  那前一陣子我們有
[00:02:00.900 --> 00:02:03.700]  西北區的靈良牧者特會
[00:02:03.700 --> 00:02:05.300]  在我們教會舉行
[00:02:05.300 --> 00:02:08.800]  然後就有一位從加拿大來的
[00:02:08.800 --> 00:02:11.100]  靈牧師住在我們家裡面
[00:02:11.100 --> 00:02:13.500]  所以那天晚上聚會以後
[00:02:13.500 --> 00:02:16.100]  靈師母都已經上樓去休息了
[00:02:16.100 --> 00:02:19.700]  可是靈牧師還在樓下張羅開水
[00:02:19.700 --> 00:02:22.400]  那我就趕快就把那個燒滾的水
[00:02:22.400 --> 00:02:24.700]  就倒到他的保溫杯裡面去
[00:02:24.700 --> 00:02:25.900]  就靈牧師就說
[00:02:25.900 --> 00:02:28.200]  你可不可以再給我一瓶冷水
[00:02:28.200 --> 00:02:31.800]  不然的話晚上師母喝到的時候會燙
[00:02:31.800 --> 00:02:39.500]  所以我就也很欣賞靈牧師的細心
[00:02:39.500 --> 00:02:41.900]  而且以前我看到靈師母的時候
[00:02:41.900 --> 00:02:43.500]  就是覺得靈師母就是一副
[00:02:43.500 --> 00:02:46.700]  嬌巧玲瓏說話輕聲細語的
[00:02:46.700 --> 00:02:50.100]  那絕對是溫順的好妻子
[00:02:50.100 --> 00:02:53.900]  但是我那天看到他們倆之間的融洽
[00:02:53.900 --> 00:02:55.100]  看到他們之間的融洽
[00:02:55.100 --> 00:02:56.600]  那天晚上我就知道
[00:02:56.600 --> 00:02:58.500]  為什麼靈師母always
[00:02:58.500 --> 00:03:00.000]  看起來那麼的溫柔
[00:03:00.000 --> 00:03:02.300]  那麼的良善的樣子
[00:03:02.300 --> 00:03:06.600]  那因為靈牧師給我們做了美好的榜樣
[00:03:06.600 --> 00:03:08.100]  而且也給我們
[00:03:08.100 --> 00:03:10.600]  讓我們有一個彼此學習
[00:03:10.600 --> 00:03:13.900]  彼此影響和彼此祝福的機會
[00:03:13.900 --> 00:03:17.700]  感謝讚美組
[00:03:17.700 --> 00:03:20.600]  我們常常在選擇配偶的時候
[00:03:20.600 --> 00:03:22.200]  我們直覺上就想
[00:03:22.200 --> 00:03:24.600]  我們應該找一個合得來的
[00:03:24.600 --> 00:03:26.200]  志趣相投的
[00:03:26.200 --> 00:03:29.900]  學歷 家庭背景都要相配的
[00:03:29.900 --> 00:03:37.900]  這樣子是比較有幫助建立美好家庭的條件
[00:03:37.900 --> 00:03:39.000]  對不對
[00:03:39.000 --> 00:03:44.300]  那事實上呢
[00:03:44.300 --> 00:03:45.900]  對不起 我說到哪去了
[00:03:45.900 --> 00:03:46.600]  比較好的條件
[00:03:46.600 --> 00:03:48.800]  事實上相處起來
[00:03:48.800 --> 00:03:49.600]  其實事實上
[00:03:49.600 --> 00:03:51.700]  你不管你做了多美好的計畫
[00:03:51.700 --> 00:03:53.200]  事實上你相處起來
[00:03:53.200 --> 00:03:55.800]  你才會發現人與人之間
[00:03:55.800 --> 00:03:59.000]  是有很大很大的差異的
[00:03:59.000 --> 00:04:02.000]  那你在發現說
[00:04:02.000 --> 00:04:03.900]  我們之間差異那麼大的時候
[00:04:03.900 --> 00:04:07.700]  你覺得是不是我選錯對象
[00:04:07.700 --> 00:04:09.100]  我們常常有這種感覺
[00:04:09.100 --> 00:04:10.800]  是不是我選錯對象了
[00:04:10.800 --> 00:04:11.900]  有一個姐妹
[00:04:11.900 --> 00:04:14.400]  她因為從小她爸爸媽媽不和
[00:04:14.400 --> 00:04:18.000]  所以飽受了很多家庭不和的壓力
[00:04:18.000 --> 00:04:20.000]  所以她從上初中開始
[00:04:20.000 --> 00:04:22.400]  她就有一個很清新的覺醒
[00:04:22.400 --> 00:04:24.100]  她就說她計畫好
[00:04:24.100 --> 00:04:27.500]  她心目中的白馬王子是要什麼樣子
[00:04:27.500 --> 00:04:29.300]  而且她從一開始
[00:04:29.300 --> 00:04:31.600]  她就一開始跟這個男朋友
[00:04:31.600 --> 00:04:33.800]  跟她的白馬王子交往的時候
[00:04:33.800 --> 00:04:36.500]  她就把她的家庭摸得清清楚楚的
[00:04:36.500 --> 00:04:39.400]  而且她甚至跟她的婆家的人
[00:04:39.400 --> 00:04:42.100]  都很有很美好的關係
[00:04:42.100 --> 00:04:45.600]  那照理說幸福美滿
[00:04:45.600 --> 00:04:47.600]  完全無瑕疵的
[00:04:47.600 --> 00:04:49.600]  但是她
[00:04:49.600 --> 00:04:51.200]  而且她的功課
[00:04:51.200 --> 00:04:54.900]  她做這些功課其實也沒有白做
[00:04:54.900 --> 00:04:57.000]  在她婚姻的前幾年
[00:04:57.000 --> 00:04:59.600]  人家都把她當作女兒
[00:04:59.600 --> 00:05:02.000]  把她老公當作女婿
[00:05:02.000 --> 00:05:05.000]  所以也是很成功的
[00:05:05.000 --> 00:05:08.800]  但是沒有一個人知道
[00:05:08.800 --> 00:05:10.600]  真正的知道
[00:05:10.600 --> 00:05:14.600]  命運的葫蘆裡面在賣什麼藥
[00:05:14.600 --> 00:05:16.900]  所以在婚後
[00:05:16.900 --> 00:05:20.200]  面對了一個又一個的surprise
[00:05:20.200 --> 00:05:23.000]  當然她以前的這些準備工作
[00:05:23.000 --> 00:05:25.400]  也是對她很有幫助的
[00:05:25.400 --> 00:05:31.200]  但是在計畫之外的難處和痛苦來的時候
[00:05:31.200 --> 00:05:34.300]  她照樣的要靠著主的力量
[00:05:34.300 --> 00:05:36.300]  主的智慧
[00:05:36.300 --> 00:05:38.400]  還有主耶穌的寶血
[00:05:38.400 --> 00:05:41.500]  她才能夠把這些生命中的難處
[00:05:41.500 --> 00:05:43.700]  變成生命中的珍珠
[00:05:43.700 --> 00:05:46.900]  變成真理的鑽石
[00:05:46.900 --> 00:05:48.100]  每一個人
[00:05:48.100 --> 00:05:50.900]  每一對進入婚姻的男女
[00:05:50.900 --> 00:05:52.900]  都要有一個共識
[00:05:52.900 --> 00:05:55.200]  要結婚的人也要有一個共識
[00:05:55.200 --> 00:05:57.900]  就是要同心的來面對
[00:05:57.900 --> 00:05:59.700]  你婚姻中的挑戰
[00:05:59.700 --> 00:06:04.400]  要學習去看彼此的優點
[00:06:04.400 --> 00:06:07.900]  要克服彼此的缺點
[00:06:07.900 --> 00:06:12.300]  來學習看你是要建造共譽
