
[00:00:00.000 --> 00:00:02.000]  早安,弟兄姊妹
[00:00:02.000 --> 00:00:05.000]  真的等六頸都長嗎?
[00:00:05.000 --> 00:00:07.000]  那我有點壓力
[00:00:07.000 --> 00:00:10.000]  今天是一個很特別的日子
[00:00:10.000 --> 00:00:12.000]  是甚麼日子呢?
[00:00:12.000 --> 00:00:15.000]  父親節,你看看你旁邊有沒有爸爸
[00:00:15.000 --> 00:00:18.000]  爸爸請你揮揮手,好嗎?
[00:00:18.000 --> 00:00:20.000]  上面的有沒有爸爸?下面呢?
[00:00:20.000 --> 00:00:21.000]  舉直一點,好嗎?
[00:00:21.000 --> 00:00:24.000]  不如身邊的弟兄姊妹給點掌聲
[00:00:24.000 --> 00:00:26.000]  我們身邊的爸爸
[00:00:26.000 --> 00:00:28.000]  還有一眾的丈夫們
[00:00:28.000 --> 00:00:30.000]  因為我實在深知道
[00:00:30.000 --> 00:00:32.000]  爸爸當中的新勞
[00:00:32.000 --> 00:00:36.000]  賺錢養家,特別是兒子小時候
[00:00:36.000 --> 00:00:40.000]  下班回家,還要看著小朋友
[00:00:40.000 --> 00:00:43.000]  讀書、考試、測驗、密書
[00:00:43.000 --> 00:00:46.000]  但當我現在看下去的時候
[00:00:46.000 --> 00:00:49.000]  其實大部分爸爸都是俊男
[00:00:49.000 --> 00:00:51.000]  再看一次你旁邊那個
[00:00:51.000 --> 00:00:54.000]  最多多多幾條白頭髮
[00:00:54.000 --> 00:00:56.000]  我估計你們年輕的時候
[00:00:56.000 --> 00:00:58.000]  你睡得更帥
[00:00:58.000 --> 00:01:02.000]  就好像木村拓哉一樣帥
[00:01:02.000 --> 00:01:04.000]  知道誰是木村拓哉嗎?
[00:01:04.000 --> 00:01:09.000]  但按著歲月的衝擊之後
[00:01:09.000 --> 00:01:12.000]  你們已經成為了別人的丈夫
[00:01:12.000 --> 00:01:13.000]  又成為了爸爸
[00:01:13.000 --> 00:01:16.000]  正所謂歲月是不留人的
