
[00:00:00.000 --> 00:00:03.580]  讓我們在講到之前我們先一起禱告
[00:00:03.580 --> 00:00:05.500]  親愛的主
[00:00:05.500 --> 00:00:08.460]  今天我們一起來到祢的面前
[00:00:08.460 --> 00:00:10.300]  神靈就是為我們降生
[00:00:10.300 --> 00:00:12.340]  為我們而生的那位上帝
[00:00:12.340 --> 00:00:14.220]  那個主基督
[00:00:14.220 --> 00:00:15.820]  今天我們要來
[00:00:15.820 --> 00:00:18.460]  訴說祢自己的話語的時候
[00:00:18.460 --> 00:00:19.260]  神的靈
[00:00:19.260 --> 00:00:21.220]  靈到我們每一個人的心中
[00:00:21.220 --> 00:00:25.220]  讓我們明白祢說的話
[00:00:25.220 --> 00:00:26.660]  明白祢的心意
[00:00:26.660 --> 00:00:27.940]  讓我們在地上
[00:00:27.940 --> 00:00:31.500]  能夠豁出討祢喜悅的生命
[00:00:31.500 --> 00:00:34.580]  主祢現在就在我們當中引導我們
[00:00:34.580 --> 00:00:37.980]  讓我們在今天的這個講道裡面
[00:00:37.980 --> 00:00:40.860]  聽到的是祢自己的說話
[00:00:40.860 --> 00:00:41.980]  我們讚美祢
[00:00:41.980 --> 00:00:42.540]  謝謝祢
[00:00:42.540 --> 00:00:43.860]  聽我們禱告是
[00:00:43.860 --> 00:00:45.780]  奉主耶穌基督求
[00:00:45.780 --> 00:00:47.260]  Amen
[00:00:47.260 --> 00:00:48.300]  弟兄姊妹
[00:00:48.300 --> 00:00:49.260]  我問一下
[00:00:49.260 --> 00:00:51.060]  在沒有疫情的情況下
[00:00:51.060 --> 00:00:53.900]  你們是如何的度過聖誕節呢
[00:00:53.900 --> 00:00:55.980]  最近我就問過不同的人
[00:00:55.980 --> 00:00:58.860]  他們都說有給我不同的答案
[00:00:58.860 --> 00:01:00.540]  有一些說
[00:01:00.540 --> 00:01:02.620]  我聖誕節我喜歡去旅行
[00:01:02.620 --> 00:01:03.740]  有一些就說
[00:01:03.740 --> 00:01:06.380]  我就是這個很好的時間
[00:01:06.380 --> 00:01:08.020]  跟我的一些朋友
[00:01:08.020 --> 00:01:10.540]  我的最最最愛的親友
[00:01:10.540 --> 00:01:13.260]  就是去party
[00:01:13.260 --> 00:01:14.940]  享受聖誕大餐
[00:01:14.940 --> 00:01:16.180]  交換禮物
[00:01:16.180 --> 00:01:17.220]  平安夜的時候
[00:01:17.220 --> 00:01:19.300]  我們可以一起上教會
[00:01:19.300 --> 00:01:20.260]  聖誕節那天
[00:01:20.260 --> 00:01:22.100]  我們可以一起去崇拜
[00:01:22.100 --> 00:01:26.180]  有一些就說我就去報家音
[00:01:26.180 --> 00:01:26.860]  弟兄姊妹
[00:01:26.860 --> 00:01:30.420]  你在聖誕節的時候
[00:01:30.420 --> 00:01:32.580]  你是最享受做什麼
[00:01:32.580 --> 00:01:34.580]  每一年的聖誕節
[00:01:34.580 --> 00:01:36.300]  當我問自己這個問題的時候
[00:01:36.300 --> 00:01:38.340]  我說今年好像
[00:01:38.340 --> 00:01:40.500]  我喜歡做的事情都做不了
[00:01:40.500 --> 00:01:45.020]  心裡有一點點的失落的感覺
[00:01:45.020 --> 00:01:46.420]  我覺得失落的感覺
[00:01:46.420 --> 00:01:49.300]  就是因為聖誕節應該是
[00:01:49.300 --> 00:01:50.860]  普天同慶
[00:01:50.860 --> 00:01:51.380]  對不對
[00:01:51.380 --> 00:01:54.300]  但是現在我們好像都是
[00:01:54.300 --> 00:01:56.540]  很悶悶的
[00:01:56.540 --> 00:01:58.740]  坐在家裡
[00:01:58.740 --> 00:02:01.060]  另外我覺得我最是
[00:02:01.060 --> 00:02:02.380]  覺得可惜的一件事情
[00:02:02.380 --> 00:02:04.700]  就是我沒有辦法
[00:02:04.700 --> 00:02:07.540]  因為限聚令的原因
[00:02:07.540 --> 00:02:09.260]  我不能夠跟弟兄姊妹
[00:02:09.260 --> 00:02:11.820]  走到街頭上去報家音
[00:02:11.820 --> 00:02:14.460]  今年其實去年已經沒有了
[00:02:14.460 --> 00:02:16.540]  今年更加因為限聚令
[00:02:16.540 --> 00:02:18.900]  我們沒有辦法走到街上去
[00:02:18.900 --> 00:02:21.220]  也沒有辦法走到一些老人
[00:02:21.220 --> 00:02:25.260]  院裡面去跟一些朋友們
[00:02:25.260 --> 00:02:29.300]  去傳福音
[00:02:29.300 --> 00:02:31.940]  我很喜歡傳報家音這個活動
[00:02:31.940 --> 00:02:34.580]  因為我覺得是有特別的意義
[00:02:34.580 --> 00:02:39.620]  大家知道報家音的起源是什麼嗎
[00:02:39.620 --> 00:02:43.260]  照著我們剛才讀的那一段經文
[00:02:43.260 --> 00:02:45.780]  就是說聖經記載
[00:02:45.780 --> 00:02:47.700]  耶穌誕生的那個晚上
[00:02:47.700 --> 00:02:51.020]  在曠野看守羊群的牧羊人
[00:02:51.020 --> 00:02:54.300]  他們突然就聽見天上傳來的聲音
[00:02:54.300 --> 00:02:57.100]  告訴他們耶穌降生的消息
[00:02:57.100 --> 00:03:00.540]  耶穌來到人間就是要做世間的王
[00:03:00.540 --> 00:03:04.020]  因此天使便透過這些牧羊人
[00:03:04.020 --> 00:03:06.980]  把消息傳給更加多的人
[00:03:06.980 --> 00:03:11.100]  後來後人就仿效天使
[00:03:11.100 --> 00:03:12.860]  在平安夜的晚上
[00:03:12.860 --> 00:03:16.140]  到處傳講耶穌降生的消息
[00:03:16.140 --> 00:03:19.580]  直到今天就演變成為
[00:03:19.580 --> 00:03:22.020]  報家音這個活動
[00:03:22.020 --> 00:03:27.140]  這就是報家音的一個起源
[00:03:27.140 --> 00:03:30.580]  我在為今天講到禱告的時候
[00:03:30.580 --> 00:03:31.540]  神就感動我
[00:03:31.540 --> 00:03:35.380]  今年我們既然不能夠自由的走到街上
[00:03:35.380 --> 00:03:37.260]  走到不同的地方去報家音
[00:03:37.260 --> 00:03:39.420]  不如我們就在這裡
[00:03:39.420 --> 00:03:42.620]  這個崇拜裡面
[00:03:42.620 --> 00:03:44.980]  我們就是重溫一下
[00:03:44.980 --> 00:03:46.660]  2000多年以前
[00:03:46.660 --> 00:03:51.340]  全世界歷史上第一次的報家音
[00:03:51.340 --> 00:03:55.420]  那個情景我們一起就重溫一下
[00:03:55.420 --> 00:03:58.740]  剛才我們就讀了經文
[00:03:58.740 --> 00:04:01.540]  《路加夫音》二章八到十期間
[00:04:01.540 --> 00:04:04.220]  那經文裡面告訴我們
[00:04:04.220 --> 00:04:07.100]  這歷史上第一次的報家音
[00:04:07.100 --> 00:04:09.980]  是發生在玻利恆這個地方
[00:04:09.980 --> 00:04:12.900]  大家有沒有去過聖地
[00:04:12.900 --> 00:04:14.940]  有沒有到過玻利恆
[00:04:14.940 --> 00:04:16.940]  如果你去過的時候你發現
[00:04:16.940 --> 00:04:19.380]  這是一個不大的地方
[00:04:19.380 --> 00:04:21.260]  比起耶路撒冷
[00:04:21.260 --> 00:04:22.380]  它是很小
[00:04:22.380 --> 00:04:27.940]  不是那麼的繁榮
[00:04:27.940 --> 00:04:30.580]  它是在耶路撒冷南部
[00:04:30.580 --> 00:04:33.460]  以南的十公里的一個小城
[00:04:33.460 --> 00:04:35.140]  但不要小看它
[00:04:35.140 --> 00:04:38.180]  它是神所揀選的一個地方
[00:04:38.180 --> 00:04:41.540]  在這個地方發生了很多跟耶穌的先祖
[00:04:41.540 --> 00:04:43.700]  有密切關係的事情
[00:04:43.700 --> 00:04:49.260]  譬如說雅各的妻子拉介生幼子
[00:04:49.260 --> 00:04:52.900]  便雅明就是在這個地方
[00:04:52.900 --> 00:04:55.220]  也是他們死後埋葬的地方
[00:04:55.220 --> 00:04:59.900]  在路德紀 納歐米 路德 波阿斯
[00:04:59.900 --> 00:05:03.780]  四起發生的地方也是玻利恆
[00:05:03.780 --> 00:05:06.620]  這也是大衛王的故鄉
[00:05:06.620 --> 00:05:09.220]  山姆爾高大衛作王的地方
[00:05:09.220 --> 00:05:10.940]  最重要當然是
[00:05:10.940 --> 00:05:14.460]  這個是耶穌降生的地方
[00:05:14.460 --> 00:05:18.380]  今天這段經文我想分三個部分
[00:05:18.380 --> 00:05:20.380]  跟大家我們一起重溫一下
[00:05:20.380 --> 00:05:21.900]  第一個部分就是
[00:05:21.900 --> 00:05:25.220]  我們看看哪個是那個傳信者
[00:05:25.220 --> 00:05:28.220]  第二部分我們看看那個信息的內容
[00:05:28.220 --> 00:05:29.220]  主角是誰
[00:05:29.220 --> 00:05:33.140]  第三個部分我們就看看是收信人
[00:05:33.140 --> 00:05:35.620]  我們先看傳信者
[00:05:35.620 --> 00:05:40.940]  哪一個是歷史上第一個報加音的呢?
[00:05:40.940 --> 00:05:43.140]  這經文裡面說得很清楚
[00:05:43.140 --> 00:05:47.100]  在第九節的時候說主的一位使者
[00:05:47.100 --> 00:05:49.620]  第十節是說天使
[00:05:49.620 --> 00:05:52.940]  天使就是第一位在這個地上面
[00:05:52.940 --> 00:05:56.780]  傳呼音報加音的一位
[00:05:56.780 --> 00:05:58.900]  天使是主的使者
[00:05:58.900 --> 00:06:01.420]  聖經裡面說他也是神的使者
[00:06:01.420 --> 00:06:03.220]  也和華的使者
[00:06:03.220 --> 00:06:06.540]  在新舊約聖經裡面一共出現過
[00:06:06.540 --> 00:06:08.740]  大概四百次
[00:06:08.740 --> 00:06:10.100]  啟示錄裡面
[00:06:10.100 --> 00:06:11.220]  我們看啟示錄
[00:06:11.220 --> 00:06:15.740]  他說天使的數目有千千萬萬
[00:06:15.740 --> 00:06:17.940]  天使是神的信差
[00:06:17.940 --> 00:06:20.060]  他其中一個最重要的任務
[00:06:20.060 --> 00:06:23.660]  就是要奉神的差遣傳遞信息
[00:06:23.660 --> 00:06:26.260]  在福音書中
[00:06:26.260 --> 00:06:29.300]  我們會在一些很關鍵
[00:06:29.300 --> 00:06:31.220]  關於耶穌很重要的時刻
[00:06:31.220 --> 00:06:34.380]  我們就會看到天使的出現
[00:06:34.380 --> 00:06:36.420]  比如說在路加福音第一章
[00:06:36.420 --> 00:06:38.500]  他就向瑪利亞報信
[00:06:38.500 --> 00:06:41.580]  將要生兒子耶穌
[00:06:41.580 --> 00:06:43.740]  另外就是在這段經文裡面
[00:06:43.740 --> 00:06:46.780]  他說天使向牧羊人報喜信
[00:06:46.780 --> 00:06:50.660]  這是兩個地方天使出現的
[00:06:50.660 --> 00:06:52.500]  那我們看這段經文的時候
[00:06:52.500 --> 00:06:56.300]  天使是如何的形容他所傳的呼音呢?
[00:06:56.300 --> 00:06:58.140]  這個傳的信息呢?
[00:06:58.140 --> 00:06:59.380]  他怎麼樣形容?
[00:06:59.380 --> 00:07:02.540]  他說這是一個大好的信息
[00:07:02.540 --> 00:07:06.300]  另外這個信息是關乎萬民的
[00:07:06.300 --> 00:07:08.340]  什麼是大好的信息?
[00:07:08.340 --> 00:07:11.700]  弟兄姊妹你向人報過喜嗎?
[00:07:11.700 --> 00:07:13.340]  說我就結婚了
[00:07:13.340 --> 00:07:16.100]  我的兒子要結婚了
[00:07:16.100 --> 00:07:21.260]  或者是我的兒子
[00:07:21.260 --> 00:07:23.020]  我懷孕了
[00:07:23.020 --> 00:07:23.940]  生孩子了
[00:07:23.940 --> 00:07:26.340]  都是喜訊
[00:07:26.340 --> 00:07:32.180]  也是比如說我的兒女考到心儀的學校
[00:07:32.180 --> 00:07:34.380]  這也是一件喜事
[00:07:34.380 --> 00:07:37.180]  我買了房子
[00:07:37.180 --> 00:07:41.380]  是不是這些都是我們覺得很興奮的事情
[00:07:41.380 --> 00:07:47.660]  大喜就是令人感到非常興奮的事情
[00:07:47.660 --> 00:07:50.340]  另外就是關乎萬民
[00:07:50.340 --> 00:07:54.260]  關乎萬民就是你跟我都有份
[00:07:54.260 --> 00:07:59.940]  也是說這件事情對所有人都是非常的重要的
[00:07:59.940 --> 00:08:01.220]  所以弟兄姊妹
[00:08:01.220 --> 00:08:04.420]  今天雖然我們沒有辦法出去報佳音
[00:08:04.420 --> 00:08:08.940]  但是我們想起平時我們傳呼音的時候
[00:08:08.940 --> 00:08:13.980]  是不是都好像天使一樣對收信人說
[00:08:13.980 --> 00:08:18.060]  這個是對你一個極大的喜訊
[00:08:18.060 --> 00:08:21.100]  這個是對你非常重要的呢?
[00:08:21.100 --> 00:08:28.940]  最近我朋友介紹我買了一個清潔皮膚的產品
[00:08:28.940 --> 00:08:31.100]  我買了以後
[00:08:31.100 --> 00:08:36.180]  他朋友就邀請我進入一個Facebook的群組
[00:08:36.180 --> 00:08:37.820]  我進去看一看
[00:08:37.820 --> 00:08:39.100]  嚇了一跳
[00:08:39.100 --> 00:08:41.300]  裡面有7000多人
[00:08:41.300 --> 00:08:42.500]  裡面有7000多人
[00:08:42.500 --> 00:08:49.260]  主持人就是那些公司的一個資深的會員
[00:08:49.260 --> 00:08:55.340]  他主持在裡面就是發放很多不同的影片
[00:08:55.340 --> 00:09:01.500]  最近這家公司就推出一個新的產品
[00:09:01.500 --> 00:09:03.740]  我就在這個Facebook群組裡面
[00:09:03.740 --> 00:09:09.180]  我看到這位主持人非常的興奮的
[00:09:09.180 --> 00:09:13.740]  在Facebook的群組裡面就是介紹這個新的產品
[00:09:13.740 --> 00:09:16.420]  他講的時候讓我覺得
[00:09:16.420 --> 00:09:22.100]  他真的為公司能夠研發出這麼有用
[00:09:22.100 --> 00:09:23.620]  這麼好的一個產品
[00:09:23.620 --> 00:09:25.980]  感到非常非常的驕傲
[00:09:25.980 --> 00:09:28.260]  因為他就說的時候
[00:09:28.260 --> 00:09:32.540]  真的令我這個中年的女士
[00:09:32.540 --> 00:09:34.140]  皮膚需要改善的
[00:09:34.140 --> 00:09:37.820]  都差不多要去搶購一番
[00:09:37.820 --> 00:09:40.100]  因為它是有限量的
[00:09:40.100 --> 00:09:46.140]  那我想在看這個影片的時候
[00:09:46.140 --> 00:09:48.020]  他也真的很棒
[00:09:48.020 --> 00:09:51.220]  但是當我在反覆的看這個影片的時候
[00:09:51.220 --> 00:09:52.660]  是您反覆就提醒我
[00:09:52.660 --> 00:09:54.740]  我心裡有一個很大的感動
[00:09:54.740 --> 00:09:59.260]  我是說雖然我們不是要把耶穌跟這個寶貴的福音
[00:09:59.260 --> 00:10:03.020]  好像產品一樣的去推銷
[00:10:03.020 --> 00:10:06.340]  但是我想如果我們做信徒的
[00:10:06.340 --> 00:10:08.540]  在這個傳福音的時候
[00:10:08.540 --> 00:10:12.020]  我們對這個福音的熱忱
[00:10:12.020 --> 00:10:15.300]  就好像這位女士對她的產品一樣
[00:10:15.300 --> 00:10:17.100]  那麼有這麼高
[00:10:17.100 --> 00:10:23.900]  更有信心說這是對所有人的一個驚世的好消息
[00:10:23.900 --> 00:10:27.060]  那我想我們很快
[00:10:27.060 --> 00:10:28.340]  我自己一個反省
[00:10:28.340 --> 00:10:29.540]  如果我好像他一樣
[00:10:29.540 --> 00:10:33.260]  你記得他的群組裡面有七千人
[00:10:33.260 --> 00:10:39.660]  他叫把這個女士的家音傳給了七千個人
[00:10:39.660 --> 00:10:44.020]  那如果我們就把這個福音也是這樣的傳開
[00:10:44.020 --> 00:10:48.340]  我想我們將會經歷一個大復興
[00:10:48.340 --> 00:10:52.620]  我們會經歷一個福音的大爆炸
[00:10:52.620 --> 00:10:53.980]  所以弟兄姊妹們
[00:10:53.980 --> 00:10:56.580]  讓我們一起求神來到
[00:10:56.580 --> 00:11:03.700]  鼓勵我們就把這個福音就熱情的傳出去
[00:11:03.700 --> 00:11:07.900]  讓更多的人認識這個福音
[00:11:07.900 --> 00:11:13.020]  另外傳福音是一件非常的開心的事情
[00:11:13.020 --> 00:11:16.540]  因為在二章十三節
[00:11:16.540 --> 00:11:20.300]  他說在天使提到耶穌的時候
[00:11:20.300 --> 00:11:25.020]  出現了一大堆天君同唱讚美詩
[00:11:25.020 --> 00:11:30.940]  這情景是好等的喜樂跟榮耀
[00:11:30.940 --> 00:11:35.460]  那我們發現神很恩待世人
[00:11:35.460 --> 00:11:41.900]  不是只是天使天君有這福分去傳報這個家音
[00:11:41.900 --> 00:11:44.900]  今天我們每一個歸向神的人
[00:11:44.900 --> 00:11:47.700]  我們同樣都有這一個福分
[00:11:47.700 --> 00:11:53.460]  都可以成為耶穌基督降臨和救贖的傳信者
[00:11:53.460 --> 00:11:56.300]  我們都是這個傳信者
[00:11:56.300 --> 00:12:01.300]  所以當我們傳福音報家音的時候
[00:12:01.300 --> 00:12:08.140]  彷彿就是跟天使天君一起去報信
[00:12:08.140 --> 00:12:13.940]  所以弟兄姊妹們讓我們珍惜這個傳信者的身份
[00:12:13.940 --> 00:12:16.100]  不要以福音為恥
[00:12:16.100 --> 00:12:18.700]  而是要趁著這個聖誕節
[00:12:18.700 --> 00:12:27.900]  我們要積極興奮地把耶穌基督降生這個大喜的信息傳出去
[00:12:27.900 --> 00:12:29.620]  說完了傳信者
[00:12:29.620 --> 00:12:33.540]  另外第二部分我們就要分享
[00:12:33.540 --> 00:12:38.140]  這個信息的這個家音的主角跟內容
[00:12:38.140 --> 00:12:41.180]  那信息的主角當然不用再
[00:12:41.180 --> 00:12:44.620]  我們所有人都知道就是耶穌
[00:12:44.620 --> 00:12:47.340]  在第十一節的那裡
[00:12:47.340 --> 00:12:50.700]  祂說今天在大會的成禮
[00:12:50.700 --> 00:12:52.700]  為你們生了救主
[00:12:52.700 --> 00:12:55.260]  就是主基督
[00:12:55.260 --> 00:12:58.660]  天使向牧羊人宣告
[00:12:58.660 --> 00:13:06.020]  說耶穌是帶著三重的身份降生在世上
[00:13:06.020 --> 00:13:07.820]  哪三個身份呢?
[00:13:07.820 --> 00:13:11.020]  第一就是耶穌是救主
[00:13:11.020 --> 00:13:12.540]  是我們的救主
[00:13:12.540 --> 00:13:15.500]  Jesus is the saviour
[00:13:15.500 --> 00:13:18.340]  我們結束了耶穌基督成為我們的救主
[00:13:18.340 --> 00:13:20.860]  祂一生就是我們的救主
[00:13:20.860 --> 00:13:23.260]  祂是成就我們的神
[00:13:23.260 --> 00:13:26.900]  第二個身份就是耶穌是基督
[00:13:26.900 --> 00:13:30.540]  當我們看不同的聖經的譯本
[00:13:30.540 --> 00:13:31.940]  今天我們時間的關係
[00:13:31.940 --> 00:13:34.940]  沒有辦法跟大家去看不同的譯本
[00:13:34.940 --> 00:13:38.180]  但是我們看到在裡面也有譯本提到
[00:13:38.180 --> 00:13:40.780]  耶穌基督是 Messiah
[00:13:40.780 --> 00:13:43.900]  Jesus is Christ or the Messiah
[00:13:43.900 --> 00:13:49.300]  在希伯來文跟希臘文都是受告者的意思
[00:13:49.300 --> 00:13:53.060]  也就是說這是獨一從耶和華而來的神
[00:13:53.060 --> 00:13:54.780]  祂是我們的王
[00:13:54.780 --> 00:13:58.380]  第三個身份就是耶穌是主
[00:13:58.380 --> 00:14:01.580]  Jesus is the Lord or Master
[00:14:01.580 --> 00:14:05.540]  耶穌是掌管我們生命的神
[00:14:05.540 --> 00:14:09.620]  我們的生命就是祂是我們的主宰
[00:14:09.620 --> 00:14:14.380]  當天使宣告這三個身份的時候
[00:14:14.380 --> 00:14:16.700]  祂跟牧羊人說
[00:14:16.700 --> 00:14:25.660]  耶穌這個救主主基督是為你們生的
[00:14:25.660 --> 00:14:27.580]  當我們今天來聽就說
[00:14:27.580 --> 00:14:33.060]  這個救主主基督是為我們而生的
[00:14:33.060 --> 00:14:38.980]  這個消息對於當時王國維魯被苦待的以色列人
[00:14:38.980 --> 00:14:44.100]  確實是一個非常大的好消息
[00:14:44.100 --> 00:14:47.420]  因為以色列人被羅馬人統治
[00:14:47.420 --> 00:14:49.380]  現在有救了
[00:14:49.380 --> 00:14:55.420]  因為他們盼望已久的救主主基督來了
[00:14:55.420 --> 00:15:01.060]  耶穌的降生是要為人帶來盼望
[00:15:01.060 --> 00:15:04.820]  祂是牧羊人以色列人的盼望
[00:15:04.820 --> 00:15:06.860]  但是我們知道這個盼望
[00:15:06.860 --> 00:15:10.020]  不是只是給當時的以色列人
[00:15:10.020 --> 00:15:13.420]  也是給所有的全人類
[00:15:13.420 --> 00:15:14.620]  給所有的人
[00:15:14.620 --> 00:15:16.820]  是世世代代的人類
[00:15:16.820 --> 00:15:18.540]  包括你跟我
[00:15:18.540 --> 00:15:23.300]  跟今天所有還沒有信主的人
[00:15:23.300 --> 00:15:24.140]  弟兄姊妹
[00:15:24.140 --> 00:15:27.300]  今天我們看這個經文的時候
[00:15:27.300 --> 00:15:29.380]  讓我們再一次的肯定
[00:15:29.380 --> 00:15:32.300]  耶穌基督就是我們的救主
[00:15:32.300 --> 00:15:35.580]  祂是我們的主基督
[00:15:35.580 --> 00:15:37.180]  祂是尼西亞
[00:15:37.180 --> 00:15:39.340]  祂是我們的主
[00:15:39.340 --> 00:15:41.260]  我們再一次肯定的時候
[00:15:41.260 --> 00:15:44.380]  讓我們也想起這世界上
[00:15:44.380 --> 00:15:47.900]  還有很多人還沒有得救
[00:15:47.900 --> 00:15:50.380]  但是耶穌都是祂的主
[00:15:50.380 --> 00:15:56.300]  那我們就把這個好消息要傳給他們
[00:15:56.300 --> 00:16:02.020]  這裡說天使跟牧羊人說
[00:16:02.020 --> 00:16:04.500]  耶穌是救主 是主基督
[00:16:04.500 --> 00:16:07.380]  祂也說除了這三個身份
[00:16:07.380 --> 00:16:10.820]  祂也有三個榮耀的記號
[00:16:10.820 --> 00:16:14.620]  第一個記號就是嬰孩
[00:16:14.620 --> 00:16:18.460]  你們要看見一個嬰孩
[00:16:18.460 --> 00:16:21.380]  另外就是包子布
[00:16:21.380 --> 00:16:24.100]  然後是菠菜 馬槽裡
[00:16:24.100 --> 00:16:26.180]  第一個記號 嬰孩
[00:16:26.180 --> 00:16:28.060]  一個大能的創造主
[00:16:28.060 --> 00:16:35.180]  竟然成為一個軟弱無能的嬰孩
[00:16:35.180 --> 00:16:38.340]  我們看到這是個Baby Jesus
[00:16:38.340 --> 00:16:39.860]  祂的身體軟軟的
[00:16:39.860 --> 00:16:43.780]  完全沒有保護自己的人力
[00:16:43.780 --> 00:16:50.020]  當時還是正在被西律王來追殺
[00:16:50.020 --> 00:16:50.740]  這個情景
[00:16:50.740 --> 00:16:54.940]  但是你看我們的嬰孩耶穌
[00:16:54.940 --> 00:16:59.620]  祂是那麼樣安詳的躺在馬槽裡
[00:16:59.620 --> 00:17:01.940]  只是接受耶穌基督
[00:17:01.940 --> 00:17:08.620]  依靠耶穌基督 依靠神的保護
[00:17:08.620 --> 00:17:11.420]  我覺得神就是要提醒我們
[00:17:11.420 --> 00:17:12.740]  要好像嬰孩一樣
[00:17:12.740 --> 00:17:16.940]  單純的依靠祂
[00:17:16.940 --> 00:17:19.660]  把我們的生命全然的交託給祂
[00:17:19.660 --> 00:17:21.940]  因為祂會保護我們
[00:17:21.940 --> 00:17:25.220]  《馬太福音》十八章三節
[00:17:25.220 --> 00:17:27.620]  那裡說你們若不迴轉
[00:17:27.620 --> 00:17:30.460]  變成小孩子的樣式
[00:17:30.460 --> 00:17:33.900]  斷不能進天國
[00:17:33.900 --> 00:17:36.460]  第一個記號就是嬰孩
[00:17:36.460 --> 00:17:40.820]  好像單純的 嬰孩單純的心來的依靠著
[00:17:40.820 --> 00:17:44.340]  第二個記號是包著布
[00:17:44.340 --> 00:17:46.940]  榮耀的君王出生的時候
[00:17:46.940 --> 00:17:48.940]  只是包著布
[00:17:48.940 --> 00:17:52.980]  沒有美麗的衣服
[00:17:52.980 --> 00:17:55.660]  第三個記號 臥在馬槽裡
[00:17:55.660 --> 00:17:59.940]  他從坐在天上榮耀的寶座
[00:17:59.940 --> 00:18:03.580]  成為臥在馬槽裡的一個嬰孩
[00:18:03.580 --> 00:18:06.020]  他不是出生在皇宮
[00:18:06.020 --> 00:18:07.380]  不是在豪宅
[00:18:07.380 --> 00:18:10.300]  不是在私家醫院
[00:18:10.300 --> 00:18:16.300]  當時馬槽不是給人居住的地方
[00:18:16.300 --> 00:18:18.620]  而是飼養動物的地方
[00:18:18.620 --> 00:18:24.780]  通常就是在山邊的洞裡面
[00:18:24.780 --> 00:18:27.020]  耶穌出生這個三個記號
[00:18:27.020 --> 00:18:32.020]  讓我想起祂說的兩句話
[00:18:32.020 --> 00:18:35.700]  第一句話是在《路加福音》十二章二十七節
[00:18:35.700 --> 00:18:40.580]  你們想想白荷花怎麼不老古 也不紡織
[00:18:40.580 --> 00:18:42.580]  但我告訴你們
[00:18:42.580 --> 00:18:46.220]  就是所羅門最榮華的時候所穿的
[00:18:46.220 --> 00:18:49.660]  也比不上這花中的一朵
[00:18:49.660 --> 00:18:54.100]  第二句就是《路加福音》第九章五到八節
[00:18:54.100 --> 00:18:58.300]  耶穌說五十八節
[00:18:58.300 --> 00:19:02.100]  耶穌說屋裡有洞 天空的飛鳥有窩
[00:19:02.100 --> 00:19:07.740]  人子卻沒有犧牲的地方
[00:19:07.740 --> 00:19:11.780]  耶穌出生的那個情況
[00:19:11.780 --> 00:19:18.020]  讓我們知道我們所信的神是一個怎麼樣的神
[00:19:18.020 --> 00:19:25.700]  祂是一個榮耀 但是卻非常謙卑的神
[00:19:25.700 --> 00:19:31.940]  剛才姜牧師在祈禱的時候也有讀
[00:19:31.940 --> 00:19:33.940]  祂本有神的形象
[00:19:33.940 --> 00:19:37.620]  不以自己與神同等為搶奪的
[00:19:37.620 --> 00:19:40.420]  反倒虛己 虛了盧波的形象
[00:19:40.420 --> 00:19:42.220]  成為人的樣式
[00:19:42.220 --> 00:19:45.100]  藉由人的樣子就自己卑微
[00:19:45.100 --> 00:19:47.540]  純心順服 以至於死
[00:19:47.540 --> 00:19:51.140]  則死在死之下上
[00:19:51.140 --> 00:19:56.060]  我們看到我們的主耶穌為了成就這個救恩
[00:19:56.060 --> 00:19:58.260]  為我們的罪
[00:19:58.260 --> 00:20:03.100]  祂願意謙卑順服 道成肉身 住在人的中間
[00:20:03.100 --> 00:20:05.100]  祂就是以滿內立
[00:20:05.100 --> 00:20:08.340]  就是祂的出現是愛的彰顯
[00:20:08.340 --> 00:20:10.340]  祂這樣謙卑
[00:20:10.340 --> 00:20:17.380]  讓我自己反省一下今天我們人生的價值觀
[00:20:17.380 --> 00:20:20.900]  今天我們在地上每天在追求什麼?
[00:20:20.900 --> 00:20:24.740]  是榮華 是富貴嗎?
[00:20:24.740 --> 00:20:29.980]  其實這一切能夠為我們帶來什麼?
[00:20:29.980 --> 00:20:32.420]  我們再看在十四節的時候
[00:20:32.420 --> 00:20:33.860]  當耶穌降生的時候
[00:20:33.860 --> 00:20:37.140]  天君和天使對人們宣告說
[00:20:37.140 --> 00:20:39.860]  在至高之處 榮耀歸於神
[00:20:39.860 --> 00:20:43.620]  在地上 平安歸於祂所喜悅的人
[00:20:43.620 --> 00:20:46.740]  在至高之處 榮耀歸於神
[00:20:46.740 --> 00:20:51.380]  我們在地上肉眼看不到神
[00:20:51.380 --> 00:20:56.220]  耶穌道成肉身就是神榮耀的彰顯
[00:20:56.220 --> 00:21:01.300]  我們要把這個榮耀歸給我們天上的神
[00:21:01.300 --> 00:21:05.380]  另外祂說在地上 平安歸於祂所喜悅的人
[00:21:05.380 --> 00:21:07.740]  神透過天使告訴我們
[00:21:07.740 --> 00:21:14.580]  神要把平安賜給祂在地上所喜悅的人
[00:21:14.580 --> 00:21:19.420]  弟兄姊妹今天我們都是信徒的時候
[00:21:19.420 --> 00:21:26.140]  我們是不是已經都得到從神賜給我們的平安?
[00:21:26.140 --> 00:21:30.260]  我覺得這個新冠肺炎的疫情
[00:21:30.260 --> 00:21:35.220]  對我們來說是一個非常大的挑戰
