
[00:00:00.000 --> 00:00:01.520]  各位弟兄姊妹好
[00:00:01.520 --> 00:00:06.920]  今天是受難節之前最後一個主日
[00:00:06.920 --> 00:00:09.600]  所以今天我們也選了一段經文
[00:00:09.600 --> 00:00:12.160]  是講最後晚餐的
[00:00:12.160 --> 00:00:14.120]  不過我們也選了《約翰福音》這段
[00:00:14.120 --> 00:00:17.560]  因為這個月大家應該是看《約翰福音》
[00:00:17.560 --> 00:00:21.080]  《約翰福音》的最後晚餐也很有特色
[00:00:21.080 --> 00:00:24.080]  跟其他幾卷福音書不一樣
[00:00:24.080 --> 00:00:25.840]  我們講到這個講道的時候
[00:00:25.840 --> 00:00:29.640]  會再跟大家講《約翰福音》的特色在哪裡
[00:00:29.640 --> 00:00:32.320]  不過我們開始分享神的話語之前
[00:00:32.320 --> 00:00:34.640]  我們首先讀神的話語
[00:00:34.640 --> 00:00:38.880]  我們會讀《約翰福音》十五章一到十七節
[00:00:38.880 --> 00:00:40.520]  我就讀
[00:00:40.520 --> 00:00:43.680]  大家可以在家裡或者在哪裡都好
[00:00:43.680 --> 00:00:45.920]  可以跟著一起讀
[00:00:45.920 --> 00:00:49.600]  《約翰福音》十五章一到十七節
[00:00:49.600 --> 00:00:51.520]  我是真葡萄樹
[00:00:51.520 --> 00:00:54.040]  我父是栽培的人
[00:00:54.040 --> 00:00:57.200]  犯俗我不結果子的枝子
[00:00:57.200 --> 00:00:59.040]  他就展去
[00:00:59.040 --> 00:01:03.320]  犯結果子的他就修理乾淨
[00:01:03.320 --> 00:01:06.880]  使枝子結果子更多
[00:01:06.880 --> 00:01:10.800]  現在你們因我講給你們的道
[00:01:10.800 --> 00:01:12.800]  已經乾淨了
[00:01:12.800 --> 00:01:15.240]  你們要常在我裡面
[00:01:15.240 --> 00:01:18.000]  我也常在你裡面
[00:01:18.000 --> 00:01:21.320]  枝子若不常在葡萄樹上
[00:01:21.320 --> 00:01:23.840]  自己就不能結果子
[00:01:23.840 --> 00:01:26.400]  你們若不常在我裡面
[00:01:26.400 --> 00:01:28.800]  也是這樣
[00:01:28.800 --> 00:01:30.520]  我是葡萄樹
[00:01:30.520 --> 00:01:32.280]  你們是枝子
[00:01:32.280 --> 00:01:34.080]  常在我裡面的
[00:01:34.080 --> 00:01:36.800]  我也常在他裡面
[00:01:36.800 --> 00:01:39.560]  這些人就多結果子
[00:01:39.560 --> 00:01:41.040]  因為你了我
[00:01:41.040 --> 00:01:44.640]  你們就不能做什麼
[00:01:44.640 --> 00:01:47.040]  人若不常在我裡面
[00:01:47.040 --> 00:01:51.040]  就將枝子雕在外面枯乾
[00:01:51.040 --> 00:01:52.560]  人拾起來
[00:01:52.560 --> 00:01:55.480]  冰在火裡燒了
[00:01:55.480 --> 00:01:58.200]  你們若常在我裡面
[00:01:58.200 --> 00:02:01.880]  我的話也常在你們裡面
[00:02:01.880 --> 00:02:03.880]  凡你們所願意的
[00:02:03.880 --> 00:02:05.360]  祈求的
[00:02:05.360 --> 00:02:08.480]  就給你們成就
[00:02:08.480 --> 00:02:10.560]  你們多結果子
[00:02:10.560 --> 00:02:13.840]  我父就因此得榮耀
[00:02:13.840 --> 00:02:18.040]  你們也就是我的門徒了
[00:02:18.040 --> 00:02:19.280]  我愛你們
[00:02:19.280 --> 00:02:21.800]  正如父愛我一樣
[00:02:21.800 --> 00:02:25.480]  你們要常在我的愛裡
[00:02:25.480 --> 00:02:28.080]  你們若遵守我的命令
[00:02:28.080 --> 00:02:30.720]  就常在我的愛裡
[00:02:30.720 --> 00:02:34.400]  正如我遵守了我父的命令
[00:02:34.400 --> 00:02:37.680]  常在他的愛裡
[00:02:37.680 --> 00:02:40.720]  只需說我已經對你們說了
[00:02:40.720 --> 00:02:43.000]  是要叫我的喜樂
[00:02:43.000 --> 00:02:45.440]  存在你們心裡
[00:02:45.440 --> 00:02:48.960]  並叫你們的喜樂可以滿足
[00:02:48.960 --> 00:02:50.960]  你們要彼此相愛
[00:02:50.960 --> 00:02:54.040]  就像我愛你們一樣
[00:02:54.040 --> 00:02:57.160]  這就是我的命令
[00:02:57.160 --> 00:02:59.520]  人為朋友寫命
[00:02:59.520 --> 00:03:03.760]  人的愛心沒有比者過大的
[00:03:03.760 --> 00:03:06.680]  你們若遵行我所吩咐的
[00:03:06.680 --> 00:03:09.640]  就是我的朋友了
[00:03:09.640 --> 00:03:13.120]  以後我不再稱你們為僕人
[00:03:13.120 --> 00:03:16.880]  因僕人不知道主人所做的事
[00:03:16.880 --> 00:03:19.560]  我大清你們為朋友
[00:03:19.560 --> 00:03:22.680]  因我從我父所聽見的
[00:03:22.680 --> 00:03:26.360]  已經都告訴你們了
[00:03:26.360 --> 00:03:28.760]  不是你們簡選了我
[00:03:28.760 --> 00:03:31.240]  是我簡選了你們
[00:03:31.240 --> 00:03:34.320]  並且分派你們去結果子
