
[00:00:00.000 --> 00:00:02.000]  Hello 大家好
[00:00:02.000 --> 00:00:05.080]  很高興再次和大家分享上帝的華語
[00:00:05.080 --> 00:00:07.440]  上星期五的下午
[00:00:07.440 --> 00:00:11.720]  師母收到一個會點人的WhatsApp通訊
[00:00:11.720 --> 00:00:14.360]  告訴我們她太太現在在香港
[00:00:14.360 --> 00:00:18.080]  因為她的岳母患了重病
[00:00:18.080 --> 00:00:20.320]  現在是病危
[00:00:20.320 --> 00:00:26.440]  很希望牧師和師母可以錄一個短短的視頻
[00:00:26.440 --> 00:00:30.680]  鼓勵岳母能夠在這個時候決絕順主
[00:00:30.680 --> 00:00:35.920]  所以我和師母立刻錄了一個幾分鐘的視頻
[00:00:35.920 --> 00:00:38.280]  將一個簡單的福音
[00:00:38.280 --> 00:00:42.480]  透過這個視頻錄了之後傳送回香港
[00:00:42.480 --> 00:00:47.040]  向會點人的媽媽傳福音
[00:00:47.040 --> 00:00:51.400]  過了不久我們收到姊妹的回覆
[00:00:51.400 --> 00:00:54.880]  告訴我們她媽媽看完這個視頻
[00:00:54.880 --> 00:00:57.600]  而且跟著牧師在視頻裏面
[00:00:57.600 --> 00:01:00.960]  一句一句地做了一個決志祈禱
[00:01:00.960 --> 00:01:02.200]  而在那個時候
[00:01:02.200 --> 00:01:03.360]  剛剛有一個朋友
[00:01:03.360 --> 00:01:05.560]  有一個姊妹去探望她的媽媽
[00:01:05.560 --> 00:01:08.440]  再一次在病床旁邊
[00:01:08.440 --> 00:01:11.240]  向她媽媽肯定她的信心
[00:01:11.240 --> 00:01:13.240]  所以她的媽媽信了耶穌
[00:01:13.240 --> 00:01:14.600]  我們很開心快樂
[00:01:14.600 --> 00:01:17.000]  而且這個姊妹告訴我們
[00:01:17.000 --> 00:01:19.600]  她們立刻已經安排了牧師
[00:01:19.600 --> 00:01:23.480]  第二天就會來醫院向她媽媽施洗
[00:01:23.480 --> 00:01:26.560]  這一張就是她媽媽在醫院裏面
[00:01:26.560 --> 00:01:28.440]  好像叫周牧師
[00:01:28.440 --> 00:01:31.280]  和她施洗的照片
[00:01:31.280 --> 00:01:35.360]  我相信每一個經常來教會的人
[00:01:35.360 --> 00:01:36.880]  你信不信耶穌也好
[00:01:36.880 --> 00:01:40.640]  其實都知道教會是應該傳福音的
[00:01:40.640 --> 00:01:43.680]  問題是很多時候我覺得教會應該傳福音
[00:01:43.680 --> 00:01:48.160]  但很多時候不覺得這是我們每個教徒
[00:01:48.160 --> 00:01:52.120]  都應該去做或者可以去做的事
[00:01:52.120 --> 00:01:55.880]  當然我們會為人能夠決志信耶穌
[00:01:55.880 --> 00:01:57.280]  是很開心快樂的
[00:01:57.280 --> 00:01:59.080]  感謝、讚美上帝
