
[00:00:00.000 --> 00:00:02.400]  今天是復活節
[00:00:02.400 --> 00:00:06.000]  是一個充滿盼望和榮耀的日子
[00:00:06.000 --> 00:00:08.680]  因為耶穌基督復活了
[00:00:08.680 --> 00:00:10.400]  我們也會復活
[00:00:10.400 --> 00:00:11.720]  記得聖經說
[00:00:11.720 --> 00:00:13.920]  復活在我 生命也在我
[00:00:13.920 --> 00:00:20.080]  信我的人 雖然死了 也必復活
[00:00:20.080 --> 00:00:25.280]  凡活著信我的人 就永遠不死
[00:00:25.280 --> 00:00:30.080]  你信這話嗎?
[00:00:30.080 --> 00:00:33.120]  我相信這是上帝給我們的一句話
[00:00:33.120 --> 00:00:35.440]  是一個很大的應許
[00:00:35.440 --> 00:00:40.000]  耶穌死了之後 三天就復活了
[00:00:40.000 --> 00:00:41.280]  在我們香港的生命當中
[00:00:41.280 --> 00:00:43.320]  很多時候我們會經歷到
[00:00:43.320 --> 00:00:48.800]  不同大大小小的復活經驗
[00:00:48.800 --> 00:00:51.000]  我們感謝上帝
[00:00:51.000 --> 00:00:56.360]  我們LG有一個單車隊叫LG Cycling
[00:00:56.360 --> 00:00:58.640]  現在我們LG系列比較多
[00:00:58.640 --> 00:01:02.920]  我們有LG Cafe、LG Choir、LG Cycling
[00:01:02.920 --> 00:01:04.200]  即是一路來
[00:01:04.200 --> 00:01:07.640]  甚麼Smart TV 很多系列
[00:01:07.640 --> 00:01:11.000]  昨天他們一起去騎單車
[00:01:11.000 --> 00:01:14.120]  我其實也騎過一兩次
[00:01:14.120 --> 00:01:15.520]  其實昨天我很大掙扎
[00:01:15.520 --> 00:01:17.560]  我可不可以加入他們
[00:01:17.560 --> 00:01:20.400]  因為他們是開始升級了
[00:01:20.400 --> 00:01:22.400]  因為無限的升級
[00:01:22.400 --> 00:01:27.760]  15個mile、18個mile、20個mile、24個mile
[00:01:27.760 --> 00:01:30.800]  昨天看到他們24個mile
[00:01:30.800 --> 00:01:31.760]  我說不要了
[00:01:31.760 --> 00:01:34.960]  今天星期天又要分享訊息
[00:01:34.960 --> 00:01:37.280]  我怕我出不來
[00:01:37.280 --> 00:01:39.160]  但有一個意念就是
[00:01:39.160 --> 00:01:42.200]  耶穌基督死了之後
[00:01:42.200 --> 00:01:44.240]  三天復活了
[00:01:44.240 --> 00:01:46.720]  我又想如果我昨天騎單車
[00:01:46.720 --> 00:01:49.280]  騎到死了
[00:01:49.280 --> 00:01:51.280]  我要三天後才復活
[00:01:51.280 --> 00:01:53.840]  我真的今天來不了
[00:01:53.840 --> 00:01:55.120]  不過很感謝主
[00:01:55.120 --> 00:02:02.280]  這些都是弟兄姊妹一起做的時候
[00:02:02.280 --> 00:02:04.280]  你感覺到上帝在我們當中
[00:02:04.280 --> 00:02:07.320]  我們這個Cycling不是真的就這樣去騎單車
[00:02:07.320 --> 00:02:10.320]  我們希望藉著這個Cycling
[00:02:10.320 --> 00:02:12.240]  我們能夠接觸一些新朋友
[00:02:12.240 --> 00:02:14.320]  我們一起將這個恩典和福氣
[00:02:14.320 --> 00:02:19.080]  給眾多大能傳給他們
[00:02:19.080 --> 00:02:23.320]  在聖經很清楚的跟我們說
[00:02:23.320 --> 00:02:26.280]  他說我們從前領受
[00:02:26.280 --> 00:02:29.400]  又交給你們最要緊的是什麼事呢
[00:02:29.400 --> 00:02:31.800]  他就說基督照聖經所記載
[00:02:31.800 --> 00:02:34.720]  為我們的罪死埋葬
[00:02:34.720 --> 00:02:36.440]  接著又照聖經所說
[00:02:36.440 --> 00:02:38.440]  第三天復活
[00:02:38.440 --> 00:02:40.320]  並且怎樣呢
[00:02:40.320 --> 00:02:45.520]  並且你會開始發覺聖經說了很多顯現
[00:02:45.520 --> 00:02:47.320]  並且向誰顯現
[00:02:47.320 --> 00:02:49.080]  向羈髮顯現
[00:02:49.080 --> 00:02:52.400]  然後又向十二個使徒顯現
[00:02:52.400 --> 00:02:56.160]  以後又有一次向五百個弟兄顯現
[00:02:56.160 --> 00:02:58.560]  他們中間大多數現在還在
[00:02:58.560 --> 00:03:00.560]  即是當時在那時的現在
[00:03:00.560 --> 00:03:02.120]  有一些已經睡了
[00:03:02.120 --> 00:03:05.040]  睡了即是我們在相信主的人
[00:03:05.040 --> 00:03:07.360]  我們知道我們不是就這樣死了
[00:03:07.360 --> 00:03:08.880]  我們只是睡了
[00:03:08.880 --> 00:03:11.880]  以後又向雅各顯現
[00:03:11.880 --> 00:03:15.160]  再後來又向使徒顯現
[00:03:15.160 --> 00:03:16.960]  最後向我顯現
[00:03:16.960 --> 00:03:21.480]  我就是寫這段經文的仕途保羅
[00:03:21.480 --> 00:03:26.640]  他說我好像一個未到產期而生的人
[00:03:26.640 --> 00:03:30.040]  你會看到耶穌基督死了之後復活
[00:03:30.040 --> 00:03:31.960]  他復活之後他不是馬上升天的
[00:03:31.960 --> 00:03:34.360]  他向很多人顯現
[00:03:34.360 --> 00:03:37.640]  最後仕途保羅說他也向我顯現
[00:03:37.640 --> 00:03:41.160]  而我好像一個未到產期而生的人
[00:03:41.160 --> 00:03:44.120]  知不知道什麼叫未到產期而生
[00:03:44.120 --> 00:03:45.200]  早產
[00:03:45.200 --> 00:03:48.640]  為什麼他無端說他只是一個早產仔
[00:03:48.640 --> 00:03:51.320]  他為什麼說自己早產了
[00:03:51.320 --> 00:03:53.760]  即是說他未相信主之前
[00:03:53.760 --> 00:03:56.960]  上帝已經向他顯現
[00:03:56.960 --> 00:04:01.120]  我不知道你有沒有經歷過
[00:04:01.120 --> 00:04:04.240]  即是上帝那種顯現是怎樣
[00:04:04.240 --> 00:04:05.440]  是很難理解的
[00:04:05.440 --> 00:04:08.400]  但其實整個聖經你看回
[00:04:08.400 --> 00:04:09.840]  很多
[00:04:09.840 --> 00:04:11.920]  他向過很多人顯現
[00:04:11.920 --> 00:04:14.240]  瑪利亞 幾個瑪利亞
[00:04:14.240 --> 00:04:16.400]  一群婦女 彼得
[00:04:16.400 --> 00:04:18.640]  二馬五師路上的一些門徒
[00:04:18.640 --> 00:04:21.000]  十一個門徒 多瑪
[00:04:21.000 --> 00:04:23.760]  加利利顯現有群門徒
[00:04:23.760 --> 00:04:26.000]  有五百個人 亞各
[00:04:26.000 --> 00:04:27.680]  升天之前又顯現
[00:04:27.680 --> 00:04:29.800]  即是耶穌基督復活了之後
[00:04:29.800 --> 00:04:35.120]  他沒有將自己收買
[00:04:35.120 --> 00:04:36.360]  有一個姐妹跟我分享
[00:04:36.360 --> 00:04:40.840]  她說耶穌向她顯現
[00:04:40.840 --> 00:04:44.880]  我很驚訝 看到耶穌
[00:04:44.880 --> 00:04:47.840]  我問她 她跟你說些什麼
[00:04:47.840 --> 00:04:51.480]  她說 耶穌沒有跟我說什麼
[00:04:51.480 --> 00:04:54.120]  但她感受到耶穌那份愛
[00:04:54.120 --> 00:04:56.680]  因為是一份十字架上的愛
[00:04:56.680 --> 00:05:00.760]  很濃的一種愛 很平安的一種愛
[00:05:00.760 --> 00:05:03.360]  我再想想 其實有沒有可能呢
[00:05:03.360 --> 00:05:06.160]  你覺得有沒有可能呢
[00:05:06.160 --> 00:05:08.560]  其實也有可能
[00:05:08.560 --> 00:05:11.960]  因為我最初想 耶穌在十字架上說了這麼多
[00:05:11.960 --> 00:05:13.280]  我們回來的時候
