
[00:00:00.000 --> 00:00:02.680]  弟兄姊妹,很快又一日了
[00:00:02.680 --> 00:00:04.520]  又一齊看聖經
[00:00:04.520 --> 00:00:07.040]  今次看到一段姻緣
[00:00:07.040 --> 00:00:12.240]  就是拿訛米有意撮合波亞斯和路德的婚姻
[00:00:12.240 --> 00:00:15.960]  這段姻緣是拿訛米有意的
[00:00:15.960 --> 00:00:19.760]  想了很久,還做了功課
[00:00:19.760 --> 00:00:20.920]  我們來看看
[00:00:20.920 --> 00:00:23.920]  《生命書》宣教網絡跟大家一起看聖經
[00:00:23.920 --> 00:00:27.920]  人、聖經事、看聖經背後上主的作為
[00:00:27.920 --> 00:00:32.920]  路德記看完《士詩記》再看,舒服很多
[00:00:32.920 --> 00:00:39.600]  因為《士詩記》有很多殺戮、流血、仇恨、爭鬥
[00:00:39.600 --> 00:00:42.000]  來到這裡,舒服了
[00:00:42.000 --> 00:00:44.960]  看到一個很敬畏神的家庭
[00:00:44.960 --> 00:00:48.040]  不過神的祝福仍然存在
[00:00:48.040 --> 00:00:51.040]  看到路德跟隨拿訛米
[00:00:51.040 --> 00:00:52.440]  而上帝祝福了他
[00:00:52.440 --> 00:00:58.360]  以及賜福了路德成為救贖的家譜其中一個人
[00:00:58.360 --> 00:01:00.560]  路德記第三章
[00:01:00.560 --> 00:01:05.320]  第一節,路德的婆婆拿訛米對他說
[00:01:05.320 --> 00:01:12.040]  女兒,我不當為你找個安身之處使你享福嗎?
[00:01:12.040 --> 00:01:14.200]  第一點就是這裡
[00:01:14.200 --> 00:01:17.720]  其實拿訛米說
[00:01:17.720 --> 00:01:23.160]  我是應當為你找個安身之處使你享福
[00:01:23.160 --> 00:01:26.120]  不過家祥的語氣就將他變成問號
[00:01:26.120 --> 00:01:30.440]  女兒,很疼他,不叫媳婦
[00:01:30.440 --> 00:01:37.960]  女兒,難道我看著你這麼窮這麼艱難去撿墨水嗎?
[00:01:37.960 --> 00:01:40.280]  我都想你有個安身之處
[00:01:40.280 --> 00:01:43.360]  有些漂亮的衣服穿著,有人疼你
[00:01:43.360 --> 00:01:47.760]  享福嗎?所以我幫你想了一些東西
[00:01:47.760 --> 00:01:51.640]  第一點就是拿訛米有意
[00:01:51.640 --> 00:01:54.960]  他起意的地方就是他很疼愛路德
[00:01:54.960 --> 00:01:59.280]  不想路德跟著他一直這麼艱難這麼窮
[00:01:59.280 --> 00:02:01.920]  靠撿墨水為生
[00:02:01.920 --> 00:02:04.840]  我們一起看看第二節
[00:02:04.840 --> 00:02:09.840]  他有想法,他做了功課
[00:02:09.840 --> 00:02:13.480]  拿訛米教路德
[00:02:13.480 --> 00:02:17.440]  你與波亞斯的侍女常在一處
[00:02:17.440 --> 00:02:22.400]  其實波亞斯就是我們的親族
[00:02:22.400 --> 00:02:29.040]  我知道你時時跟他的侍女一起
[00:02:29.040 --> 00:02:30.880]  所以已經很熟
[00:02:30.880 --> 00:02:35.080]  而時時一起你經常見到波亞斯
[00:02:35.080 --> 00:02:43.320]  你記得他是我們的親族,而且親族裏他是很親的
[00:02:43.320 --> 00:02:45.160]  很親是什麽意思?
[00:02:45.160 --> 00:02:51.840]  其實他親到好像與你丈夫兄弟一樣
[00:02:51.840 --> 00:02:56.720]  是這一輩,是兄弟輩,是很親的
[00:02:56.720 --> 00:03:01.240]  我已經做了功課,就是第二點
[00:03:01.240 --> 00:03:05.120]  我很想你找個安樂的地方住
[00:03:05.120 --> 00:03:10.880]  享清福,吃好一點的茶飯
[00:03:10.880 --> 00:03:15.200]  第二點就是我已經做了功課
[00:03:15.200 --> 00:03:20.680]  波亞斯今夜會在牆上播大麥
[00:03:20.680 --> 00:03:29.760]  今晚我知道波亞斯會不回家
[00:03:29.760 --> 00:03:35.720]  他會在麥田工作通宵
[00:03:35.720 --> 00:03:37.000]  為什麽呢?
[00:03:37.000 --> 00:03:41.480]  因為拿訛米做了功課,友誼撮合
[00:03:41.480 --> 00:03:42.720]  所以開始做功課
[00:03:42.720 --> 00:03:43.960]  做了什麽功課呢?
[00:03:43.960 --> 00:03:47.280]  第一,這個婆婆有沒有經常出街呢?
[00:03:47.280 --> 00:03:49.000]  不過她出街了
[00:03:49.000 --> 00:03:54.840]  就是去收風,問波亞斯現在在哪裏
[00:03:54.840 --> 00:04:01.120]  問那些人:你們的禾都收得很多了
[00:04:01.120 --> 00:04:07.840]  什麽時候那些麥子開始要除殼
[00:04:07.840 --> 00:04:13.560]  什麽時候要做這個拋羊羊靜他的牆
[00:04:13.560 --> 00:04:18.360]  就是羊起那些麥子的工作
[00:04:18.360 --> 00:04:22.000]  什麽時候會做播大麥的工作
[00:04:22.000 --> 00:04:24.680]  有些人讀播,有些人讀波
[00:04:24.680 --> 00:04:29.000]  什麽時候會做播大麥的工作
[00:04:29.000 --> 00:04:35.360]  那些人可能說:你認識的婆婆這麼有興趣
[00:04:35.360 --> 00:04:38.040]  我們今晚就做吧
[00:04:38.040 --> 00:04:42.080]  今晚真是燈光火馬通頂
[00:04:42.080 --> 00:04:45.760]  因為老闆波亞斯今晚都來
[00:04:45.760 --> 00:04:48.080]  和我們一齊做
[00:04:48.080 --> 00:04:51.240]  哦,收到風了
[00:04:51.240 --> 00:04:53.720]  其實為什麽要今夜呢?
[00:04:53.720 --> 00:04:56.160]  為什麽要開通宵呢?
[00:04:56.160 --> 00:05:00.240]  主要原因就是我早一兩天都提過了
[00:05:00.240 --> 00:05:06.200]  那些麥子一條管,然後有很多的水滴下來
[00:05:06.200 --> 00:05:11.560]  那麥子就割了底部,割了腳,然後捆成一捆
[00:05:11.560 --> 00:05:15.120]  然後拿著一捆就在那裏打
[00:05:15.120 --> 00:05:19.600]  那些麥水一粒粒就掉到牢裏面了
[00:05:19.600 --> 00:05:22.000]  打完之後剩下的管都沒用了
[00:05:22.000 --> 00:05:25.080]  就用鑊鋼渣扔在那裏,或者用來燒
[00:05:25.080 --> 00:05:27.440]  又或者用來,不知道有沒有牛吃的呢?
[00:05:27.440 --> 00:05:29.040]  事實上就是這樣
[00:05:29.040 --> 00:05:33.440]  然後就找一塊木板
[00:05:33.440 --> 00:05:35.920]  有些石春在底部
[00:05:35.920 --> 00:05:38.880]  就用一隻牛拖著來走
[00:05:38.880 --> 00:05:42.280]  找個人坐在上面重量,壓壓壓去磨
[00:05:42.280 --> 00:05:49.880]  就周圍走,壓到那些麥子和麥的麥子殼掉了
[00:05:49.880 --> 00:05:53.800]  拌在一起,越走越多,越磨得碎
[00:05:53.800 --> 00:06:02.440]  麥子仍然在那裏,但是那些麥坑,那些麥的殼就碎得更碎了
[00:06:02.440 --> 00:06:05.760]  這樣就輕一點,麥子肉就重一點
[00:06:05.760 --> 00:06:08.240]  那什麼時候呢?就要預了
[00:06:08.240 --> 00:06:12.160]  今晚似乎有風了,大風,我們要大風
[00:06:12.160 --> 00:06:15.320]  就找一個像鏟子一樣的,波機
[00:06:15.320 --> 00:06:17.880]  波大麥,波機
[00:06:17.880 --> 00:06:21.720]  就主耶穌說,用波機揚靜他的牆
[00:06:21.720 --> 00:06:23.000]  那是什麼意思呢?
[00:06:23.000 --> 00:06:30.920]  在麥田的禾場那裏,很多這些麥子的肉和殼一起
[00:06:30.920 --> 00:06:33.640]  撈亂了,你不能夠逐點地撿
[00:06:33.640 --> 00:06:40.760]  要鏟起它,然後見有風了,預備有風,就向天坐力拋上去
[00:06:40.760 --> 00:06:44.360]  一拋上去,於是乎那些風一吹
[00:06:44.360 --> 00:06:50.120]  拋這些就不能夠在麥堆的中間拋,拋了出去又跌到旁邊,又要拋過
[00:06:50.120 --> 00:06:53.560]  多數就是將那些麥從旁邊做起
[00:06:53.560 --> 00:07:00.120]  鏟了一拋,那些風一吹,那些麥殼都跌到外面了
[00:07:00.120 --> 00:07:02.920]  然後那些肉都跌到地上了
[00:07:02.920 --> 00:07:06.200]  他就將那些肉掃一掃,然後將其他的搬到這裏
[00:07:06.200 --> 00:07:10.840]  然後那些風這樣吹過,然後他又一拋,又吹走了
[00:07:10.840 --> 00:07:14.760]  賴帳康披被風吹散,就是這個意思
[00:07:14.760 --> 00:07:16.920]  那些康披就吹走了
[00:07:16.920 --> 00:07:21.240]  那可能為何今夜在場上播大麥呢?
[00:07:21.240 --> 00:07:27.160]  因為今晚有風,大風,所以他就今晚才播
[00:07:27.160 --> 00:07:30.280]  沒有風,我一拋它就跌下來,那就沒有用了
[00:07:30.280 --> 00:07:33.480]  今晚有風,所以今晚我們開通頂
[00:07:33.480 --> 00:07:41.480]  那他就想好了,就說:老德,你今晚就沐浴抹膏
[00:07:41.480 --> 00:07:44.040]  那你不是每天洗澡的嗎?
[00:07:44.040 --> 00:07:47.240]  當然不是,他們不是每天洗澡的
[00:07:47.240 --> 00:07:49.320]  一個星期都不知道有沒有一次
[00:07:49.320 --> 00:07:52.360]  那不是時常洗澡的,很乾燥
[00:07:52.360 --> 00:07:55.080]  那可能都是抹一下就算了
[00:07:55.080 --> 00:07:59.720]  今晚要沖乾淨涼,以免身上有味道
[00:07:59.720 --> 00:08:05.480]  抹膏就是令皮膚有光澤感,柔軟一點
[00:08:05.480 --> 00:08:12.840]  所以其實用橄欖油塗身上,柔軟一點,香香的
[00:08:12.840 --> 00:08:16.520]  換件新的衣服,不要穿這件工衣
[00:08:16.520 --> 00:08:23.560]  爛到這樣,又保拉,你就進去場上和田裏面
[00:08:23.560 --> 00:08:26.920]  但不要被人認出你,認出就不好
[00:08:26.920 --> 00:08:29.800]  「老德,這麼晚來,有什麼事?」
[00:08:29.800 --> 00:08:33.960]  「剛才有東西要收拾,今晚沒有,今晚開工播大麥」
[00:08:33.960 --> 00:08:37.960]  這樣就不好了,靜靜地進去,不要被人認出
[00:08:37.960 --> 00:08:41.880]  你就等他,這個他就是波亞斯
[00:08:41.880 --> 00:08:48.040]  吃完飯,喝完酒,你就留意著他
[00:08:48.040 --> 00:08:50.040]  不會被人見到嗎?
[00:08:50.040 --> 00:08:57.720]  因為是晚上,沒有燈光,只有少許油燈,燈光這麼小
[00:08:57.720 --> 00:09:04.520]  又不是火把,等他睡覺的時候,你留意看準
[00:09:04.520 --> 00:09:12.120]  「老德,留意看準,不要錯,不要去了別人那裏,去了別人那裏,那裏很慘,很好笑」
[00:09:12.120 --> 00:09:20.600]  你看準波亞斯睡的地方,做什麼?你就靜靜地進去,第三點教路
[00:09:20.600 --> 00:09:29.320]  你見到,揭開他腳上的皮,就躺臥在那裏
[00:09:29.320 --> 00:09:35.960]  「這麼有趣?一定蓋被的嗎?沒有被的怎麼辦?」
[00:09:35.960 --> 00:09:46.840]  其實有風,在以色列的地方,日間很熱,早上很涼,日間很熱
[00:09:46.840 --> 00:09:52.520]  溫差很大,晚上又涼了,整晚勞動,吃完東西之後好好睡
[00:09:52.520 --> 00:09:56.200]  就要找張被蓋一蓋,正常了
[00:09:56.200 --> 00:10:00.280]  你看準,不要去了別的男人那裏
[00:10:00.280 --> 00:10:08.200]  看準他睡的地方,揭開他腳上的皮,你就躺在他腳底皮那裏少少,嬲著自己
[00:10:08.200 --> 00:10:12.760]  他就會告訴你,你應該做什麼
[00:10:12.760 --> 00:10:15.160]  「婆婆,接下來怎麼辦?」
[00:10:15.160 --> 00:10:20.360]  不知道,不過接下來他就會告訴你,看看什麼會發生
[00:10:20.360 --> 00:10:23.480]  他應該會告訴你,應該做什麼
[00:10:23.480 --> 00:10:33.880]  靜靜地,不要讓別人看到,看準是他,揭開他腳底的皮,然後蓋著自己少少在那裏睡
[00:10:33.880 --> 00:10:39.000]  路德說「凡你所吩咐的,我必遵行」
[00:10:39.000 --> 00:10:43.000]  做什麼呢?好啊好啊,我會這樣做
[00:10:43.000 --> 00:10:49.000]  這個路德乖不乖?超級乖,這樣都可以,那做什麼?
[00:10:49.000 --> 00:10:57.080]  「哎呀,這麼醜,就在別人的腳底睡,這麼醜幹什麼?在家裏睡吧,幹什麼?」
[00:10:57.080 --> 00:11:02.600]  他是好人,但是不要這樣,不要誤會,那搞什麼?
[00:11:02.600 --> 00:11:08.680]  「我叫你做的,你跟著做,行,你吩咐的,我會遵行」
[00:11:08.680 --> 00:11:11.240]  其實這件事是什麼?
[00:11:11.240 --> 00:11:19.960]  是不是我不要叫他做這麼醜,這麼噁心的事?搞什麼?想佔人便宜?
[00:11:19.960 --> 00:11:26.600]  然後說「哎呀,你為什麼侮辱我?」然後監他吃死貓?是不是這樣?
[00:11:26.600 --> 00:11:36.760]  不是的,留意一下,我要介紹一下,律法規定至親的義務是什麼呢?
[00:11:36.760 --> 00:11:43.560]  有義務的,當你是一個人的至親,其實你的生活不只是你自己一個人的
[00:11:43.560 --> 00:11:50.440]  你是跟很多人,整個親戚系統一起生活的,有責任,有義務的
[00:11:50.440 --> 00:11:57.240]  原來舊約聖經裏面,在律法裏面規定了至親的義務的,說出來你都懂的,聽過的
[00:11:57.240 --> 00:12:04.280]  也是主耶穌的時候被殺刀該人問他,就是這個問題了,就是根據這次聖經
[00:12:04.280 --> 00:12:13.800]  留意一下,新命紀第25章第5至10節,這些參考經文我只要用藍色字
[00:12:13.800 --> 00:12:23.640]  螢光都用藍色的,那有紅色的?紅色就是我想你留意吸引眼睛的字,我沒有用藍色,用了紅色
[00:12:23.640 --> 00:12:32.360]  新命紀25章第5至10節,弟兄同居,若死了一個,弟兄之間死了一個
[00:12:32.360 --> 00:12:41.080]  是不是要一起住的?最好一起住,親屬都算,若死了一個,沒有兒子
[00:12:41.080 --> 00:12:53.560]  那就是說,兩夫婦結了婚,不過男的死了,兄弟一起住,男的死了,其實這個同居是指一起的意思
[00:12:53.560 --> 00:13:03.560]  老公死了,又沒有兒子,死人的妻不可出嫁外人,就是說他不可以嫁
[00:13:03.560 --> 00:13:14.760]  那我就回去娘家找另一個住家,沒有的,那我嫁隔壁的那個帥哥行不行?不行
[00:13:14.760 --> 00:13:23.480]  是不可嫁給這個家,這個弟兄之外的外人,不可出嫁家,而要什麼呢?自稱的義務
[00:13:23.480 --> 00:13:35.760]  她丈夫的兄弟就要盡弟兄的本份,娶她為妻,與她同房
[00:13:35.760 --> 00:13:43.280]  那就是說,她的兄弟就要娶她,這個兄弟死了,要娶她做自己的太太
[00:13:43.280 --> 00:13:55.560]  留意是娶她為妻,那如果她的兄弟已經有妻怎麼辦?娶多一個,要娶她為妻的
[00:13:55.560 --> 00:14:04.760]  而且不只是名份上娶了,而且要與她同房的,那她就有兩個妻子了,是呀
[00:14:04.760 --> 00:14:15.760]  那另外本身的妻子就很不高興,沒辦法的,為什麼呢?因為這個婦人與她同房之後所生的長子
[00:14:15.760 --> 00:14:20.960]  必歸死了的兄的名下,行不行?
[00:14:20.960 --> 00:14:36.160]  她們同房之後,如果她生了兒子,第一個兒子就不屬於兄弟的,是屬於她的其他兄弟死了的那個
[00:14:36.160 --> 00:14:44.160]  就令到她已死的兄弟有一個兒子在已死的兄弟的名下
[00:14:44.160 --> 00:14:53.160]  免得已死的兄弟的名在以色列中就逃沒了,沒有後代住了後
[00:14:53.160 --> 00:15:02.160]  這個是會令到她的兄弟有兩個妻子的,第一個就歸了兄弟的名下
[00:15:02.160 --> 00:15:08.160]  如果她再生第二個呢?第二個就屬於未死的兄弟了
[00:15:08.160 --> 00:15:17.160]  死了的兄弟就有她的第一個兒子做已死的兄弟名下的兒子
[00:15:17.160 --> 00:15:25.160]  所以大兒子長子就歸死兄的名下,以免他在以色列中被逃沒,沒了名
[00:15:25.160 --> 00:15:35.160]  不過,那個兄弟如果未死的那個不願意娶她哥哥的妻,行不行呢?
[00:15:35.160 --> 00:15:42.160]  行,是可以不娶的,哎呀,我不喜歡,我不想,無論什麼原因
[00:15:42.160 --> 00:15:50.160]  總之你不想,無論你不接納到她,或者以前吵架,或者以前見到她的樣子都害怕
[00:15:50.160 --> 00:15:57.160]  總之什麼原因都好,或者是我現在的太太多膽不肯,種種因素
[00:15:57.160 --> 00:16:05.160]  那就很生氣,不過沒辦法,不過我知道死了很暗沉,那人又不願意娶她哥哥的妻呢?
[00:16:05.160 --> 00:16:11.160]  那她哥哥的妻,就是說哥哥死了,就要到城門長老那裡
[00:16:11.160 --> 00:16:22.160]  因為長老那些官員,負責理事那些,是坐在城門口,方便人找到和出入留意監視,管理
[00:16:22.160 --> 00:16:31.160]  就要去長老那裡說,我丈夫的兄弟不肯在以色列裡興起他哥哥的名字
[00:16:31.160 --> 00:16:41.160]  我丈夫死了,但是他的兄弟,弟弟或者哥哥不肯為他娶我生子立後
[00:16:41.160 --> 00:16:46.160]  令到他斷絕,那他哥哥的名字就沒有了
[00:16:46.160 --> 00:16:53.160]  在這裡他哥哥,就是兄弟指弟弟,通常都是弟弟先做這件事
[00:16:53.160 --> 00:17:02.160]  又不給我盡弟兄的本份,又不幫我忙,大家兄弟一場都不幫忙
[00:17:02.160 --> 00:17:07.160]  本城的長老就要叫那個人來,跟我們叫那個人來
[00:17:07.160 --> 00:17:17.160]  你為什麼不做,這個是義務,如果那個弟弟執意說我不願意娶他
[00:17:17.160 --> 00:17:22.160]  我就是不喜歡娶他,就是不想娶他,這樣行不行
[00:17:22.160 --> 00:17:30.160]  第九節,行,他哥哥的妻就要當著長老,去到那個人的庚前
[00:17:30.160 --> 00:17:38.160]  即是對質,叫他來,娶你哥哥的太太,為他生子立後
[00:17:38.160 --> 00:17:44.160]  第一個是歸哥哥的名字,就讓他在我們以色列族裡繼續有人立後
[00:17:44.160 --> 00:17:49.160]  長老,我就是不想娶,不想娶,行
[00:17:49.160 --> 00:17:56.160]  那他哥哥的太太,就會當著長老面去到他弟弟那裡
[00:17:56.160 --> 00:18:03.160]  脫了他的鞋,取了他的鞋,拿了他的鞋,然後妥妥地會穿他臉上
[00:18:03.160 --> 00:18:07.160]  取他的鞋,然後吐,鄙視你這樣
[00:18:07.160 --> 00:18:12.160]  凡不為哥哥建立家室的,是要這樣對他的
[00:18:12.160 --> 00:18:19.160]  你這個人真是不對了,竟然不肯為哥哥來盡一個弟弟的義務
[00:18:19.160 --> 00:18:24.160]  是不對的,你不為他,不為哥哥建立家室,於是要這樣對他的
[00:18:24.160 --> 00:18:27.160]  於是拿他的鞋,然後吐口水
[00:18:27.160 --> 00:18:34.160]  於是這種做法,這個弟弟在以色列中,他可以不娶的
[00:18:34.160 --> 00:18:43.160]  不娶他就有一個新的名字,他的名字就會被稱為脫鞋之家
[00:18:43.160 --> 00:18:52.160]  就是被人脫了鞋的人,脫了鞋就脫,我家有幾對就拿一對去
[00:18:52.160 --> 00:18:59.160]  不是的,這個脫鞋,被脫鞋是一個羞辱
[00:18:59.160 --> 00:19:06.160]  一對鞋被我脫了,鞋穿的鞋是代表我這個人的行為身份
[00:19:06.160 --> 00:19:15.160]  脫那對鞋就是說你這個人的行為不好,這個意思,做錯了
[00:19:15.160 --> 00:19:22.160]  所以有這件事,其實,這裡先買一個關子
[00:19:22.160 --> 00:19:29.160]  我想和大家看看,奈何米有意撮合波亞斯和路德,為什麼會叫他
[00:19:29.160 --> 00:19:32.160]  你聽我這樣說,我已經做了功課了
[00:19:32.160 --> 00:19:36.160]  波亞斯是我們最親的親屬,已經做了功課了
[00:19:36.160 --> 00:19:42.160]  今晚他就是我做了功課,他今晚是會在禾場過夜,不回家
[00:19:42.160 --> 00:19:45.160]  你今晚有風,很猛的風,他一定會蓋被子
[00:19:45.160 --> 00:19:49.160]  你靜靜地,不要讓人看到,就進去他睡的地方
[00:19:49.160 --> 00:19:54.160]  就在他腳底下拿一點點被子來蓋自己,然後你都睡了
[00:19:54.160 --> 00:20:00.160]  啊,婆婆,然後怎樣?不要緊,有什麼事發生,一路發生下去
[00:20:00.160 --> 00:20:04.160]  我推測是這樣,是怎樣呢?你到時就知道了
[00:20:04.160 --> 00:20:09.160]  於是,路德就說,好啊,既然是婆婆叫,你叫什麼我都做
[00:20:09.160 --> 00:20:16.160]  這件事就是這樣,其實原來奈何米有意撮合波亞斯娶路德
[00:20:16.160 --> 00:20:21.160]  那為什麼會娶路德,關什麼事?你直接去提親就可以了
[00:20:21.160 --> 00:20:26.160]  哎呀,波亞斯先生,有沒有興趣娶我媳婦路德?
[00:20:26.160 --> 00:20:33.160]  這樣就不是好的,這個是來得太直接,太突然
[00:20:33.160 --> 00:20:40.160]  不如讓他們兩個自己相遇去觸及這個問題吧
[00:20:40.160 --> 00:20:47.160]  為什麼會有這樣的機會呢?是因為剛才所讀的兄弟之間的義務
[00:20:47.160 --> 00:20:52.160]  明天跟大家說,這個義務是怎樣發生的
[00:20:52.160 --> 00:20:58.160]  今天就講到這裡,這件事呢,聖經人物就是奈何米路德波亞斯
[00:20:58.160 --> 00:21:03.160]  事件就是奈何米竟然有意撮合一個姻緣
[00:21:03.160 --> 00:21:07.160]  講得比較長,因為大家認識了,要補充
[00:21:07.160 --> 00:21:14.160]  就是剛才我都提過,主耶穌的時候,有撒都哥人來問耶穌
[00:21:14.160 --> 00:21:21.160]  如果七兄弟,哥哥娶了一個太太,誰知道哥哥死了
[00:21:21.160 --> 00:21:27.160]  於是二弟就要娶嫂子做自己的太太,為他生子立後
[00:21:27.160 --> 00:21:32.160]  誰知道未生又二哥死了,然後三四五六七
[00:21:32.160 --> 00:21:38.160]  七個都娶了最大的大嫂,但是都沒有兒子
[00:21:38.160 --> 00:21:43.160]  不管有沒有兒子,總之到最後在天堂的時候
[00:21:43.160 --> 00:21:48.160]  這個女人是這七兄弟誰的妻子?
[00:21:48.160 --> 00:21:52.160]  大家記得這個問題吧,耶穌就說,去到天國的時候
[00:21:52.160 --> 00:21:58.160]  不是再有這些婚嫁的問題,去到天堂是有他的解決的
[00:21:58.160 --> 00:22:04.160]  去到就知道了,他沒有回答他,就用這個問題來問耶穌
[00:22:04.160 --> 00:22:07.160]  為什麼呢?原因就是撒都哥人不相信復活
[00:22:07.160 --> 00:22:10.160]  所以用復活的問題來質問耶穌
[00:22:10.160 --> 00:22:13.160]  考耶穌,但是耶穌很巧妙,沒有回答他
[00:22:13.160 --> 00:22:16.160]  沒有牽涉到這個神學問題裡面
[00:22:16.160 --> 00:22:22.160]  好,這個就是今天所補充的義務
[00:22:22.160 --> 00:22:26.160]  今天見段經文短,補充義務,以免明天講得太長
[00:22:26.160 --> 00:22:30.160]  好,我們祈禱,天護上帝,好感恩
[00:22:30.160 --> 00:22:35.160]  我們又在拿訛米身上學到,除了他對你的敬虔
[00:22:35.160 --> 00:22:41.160]  他沒有自怨自艾,他很疼愛路德
[00:22:41.160 --> 00:22:48.160]  他也很想為他預備一個家庭,可以在那裡安書的生活
[00:22:48.160 --> 00:22:54.160]  他就想起合法的,這個至親波亞斯是一個出路
[00:22:54.160 --> 00:23:01.160]  他不是就這樣坐在那裡,他就做好功課,教路德路應該怎樣走
[00:23:01.160 --> 00:23:05.160]  我們又見到主真的是祝福幫助了這件事
[00:23:05.160 --> 00:23:09.160]  撮合了這個恩怨,好感恩,求主幫助我們
[00:23:09.160 --> 00:23:13.160]  我們讚美你,你是為我們獨行其事,你是關心我們的
[00:23:13.160 --> 00:23:17.160]  祈禱感恩奉耶穌的名字,阿門
