
[00:00:00.000 --> 00:00:02.000]  大英姊妹早晨
[00:00:02.000 --> 00:00:09.000]  如果我問大家《創世紀》有哪一段經文是最印象深刻的
[00:00:09.000 --> 00:00:21.000]  我相信不少大英姊妹都會講到是亞伯拉罕獻以撒的故事
[00:00:27.000 --> 00:00:31.000]  不過今天我選了《創世紀》第十六章
[00:00:31.000 --> 00:00:36.000]  關於亞伯拉罕和他另外一個兒子的經文來和大家分享
[00:00:36.000 --> 00:00:46.000]  《創世紀》第十六章的故事發生的背景
[00:00:46.000 --> 00:00:51.000]  其實是在第十五章第四節所提及的一個英許
[00:00:57.000 --> 00:01:06.000]  當中經文就講到神已經告訴亞伯拉罕
[00:01:06.000 --> 00:01:10.000]  他自己的兒子才會是他的繼承人
[00:01:10.000 --> 00:01:26.000]  但是第十六章第一節亞伯拉罕的妻子撒萊就沒有為他生兒子
[00:01:26.000 --> 00:01:28.000]  這句說話告訴了我們
[00:01:28.000 --> 00:01:41.000]  上主對亞伯拉罕有自己繼承人這個英許當時還未實現
[00:01:41.000 --> 00:01:54.000]  於是第十六章就是撒萊在不育的張力裏面作為一個開始
[00:01:57.000 --> 00:02:08.000]  經文第十六章第二節就告訴我們撒萊當時試圖用社會的習俗
[00:02:08.000 --> 00:02:13.000]  令到自己能夠為亞伯拉罕有一個繼承人
[00:02:22.000 --> 00:02:27.000]  誰知道他因為信心的軟弱而制定的一個計劃
[00:02:27.000 --> 00:02:31.000]  最後這個計劃卻成為和他作對
[00:02:31.000 --> 00:02:42.000]  在今天的講道裏面
[00:02:42.000 --> 00:02:49.000]  我想將焦點集中在經文幾位主角看見的這個動作
[00:02:52.000 --> 00:03:01.000]  所以第一點我想和大家分享的就正如撒萊一樣
[00:03:01.000 --> 00:03:13.000]  人的看見會為生命帶來不順和困難
[00:03:19.000 --> 00:03:24.000]  不育對於古代近東的婦女來說是一種羞辱
[00:03:24.000 --> 00:03:38.000]  撒萊去解決自己沒有孩子的辦法並不是用信心去等待上主英許的實現
[00:03:46.000 --> 00:03:50.000]  而是採用當時的一個社會習俗
[00:03:50.000 --> 00:03:56.000]  就是第二節這裏所記載的習俗
[00:03:56.000 --> 00:04:02.000]  撒萊對亞伯拉罕說
[00:04:02.000 --> 00:04:11.000]  看啊,耶和華使我不能生育,你和我的婢女同房,也許我可以使她得孩子
[00:04:16.000 --> 00:04:22.000]  中文的和合本修訂版的註腳告訴了我們
[00:04:22.000 --> 00:04:30.000]  得孩子的原文其實是被建立
[00:04:30.000 --> 00:04:43.000]  撒萊讓到亞伯拉罕和自己的婢女同房
[00:04:47.000 --> 00:04:54.000]  是因為她眼裏面只看重自己的名聲能夠被建立
[00:04:54.000 --> 00:05:03.000]  脫離這種不育的羞恥
[00:05:03.000 --> 00:05:11.000]  而不是關心上主的英許會不會實現
[00:05:14.000 --> 00:05:23.000]  所以你看到經文第二節你會明白撒萊為自己的不育而怪罪耶和華
[00:05:23.000 --> 00:05:34.000]  認為是耶和華使他不能生育
[00:05:34.000 --> 00:05:42.000]  正因為撒萊的重點放在他自己的身上
[00:05:45.000 --> 00:05:50.000]  他的計劃就引來之後一波又一波的衝突
[00:05:50.000 --> 00:05:59.000]  亞伯拉罕真的聽從了撒萊的說話
[00:05:59.000 --> 00:06:06.000]  於是第三節就說了
[00:06:07.000 --> 00:06:15.000]  亞伯拉罕的妻子撒萊就把他的婢女埃及人下甲給了丈夫為妾
[00:06:15.000 --> 00:06:31.000]  這裡妾侍這個字原本其實就是妻子那個字
[00:06:35.000 --> 00:06:38.000]  現在下甲並不再是婢女
[00:06:38.000 --> 00:06:45.000]  而成為了亞伯拉罕的另外一個妻子
[00:06:45.000 --> 00:06:49.000]  下甲的身份提升了
[00:06:49.000 --> 00:06:55.000]  所以第四節亞伯拉罕和下甲同房
[00:06:55.000 --> 00:07:00.000]  下甲就懷了孕
[00:07:02.000 --> 00:07:08.000]  他看到自己有孕就輕視他的女主人
[00:07:08.000 --> 00:07:20.000]  中文另一個新漢語譯本就更加貼切地輕視他的女主人
[00:07:20.000 --> 00:07:26.000]  翻譯做他的女主人就在他眼中看為兄的
[00:07:32.000 --> 00:07:48.000]  下甲他不單止自己的身份地位被提升為亞伯拉罕的妻子
[00:07:48.000 --> 00:08:00.000]  他更加看見的是自己有了新人而沾沾自喜
[00:08:03.000 --> 00:08:09.000]  令到他的主母感覺到下甲不再放自己在眼裏面
[00:08:09.000 --> 00:08:22.000]  下甲看見眼前的自己或者將會取代薩萊成為亞伯拉後子的母親
[00:08:22.000 --> 00:08:31.000]  而不再是薩萊的一個婢女
[00:08:33.000 --> 00:08:38.000]  因此他就不再放薩萊在眼裏面
[00:08:38.000 --> 00:08:46.000]  古代近東的文化其實婢女是屬於主母擁有
[00:08:46.000 --> 00:08:49.000]  不是男主人的財產
[00:08:55.000 --> 00:09:06.000]  詩篇第123篇第2節是這樣說的 僕人的眼睛怎樣仰望主人的手
[00:09:06.000 --> 00:09:15.000]  婢女的眼睛怎樣仰望女主人的手
[00:09:15.000 --> 00:09:23.000]  所以當下甲成為亞伯拉的妻子的時候
[00:09:26.000 --> 00:09:30.000]  下甲就不再是薩萊的人了
[00:09:30.000 --> 00:09:34.000]  而是亞伯拉的人
[00:09:34.000 --> 00:09:42.000]  也解釋了為何在第5節薩萊就向亞伯拉投訴說
[00:09:42.000 --> 00:09:48.000]  我因你受了委屈
[00:09:51.000 --> 00:09:57.000]  這個委屈是源於下甲成為身懷後子的妻子之後
[00:09:57.000 --> 00:10:08.000]  他就將薩萊原先主母的地位貶低了
