
[00:00:00.000 --> 00:00:02.560]  歡迎大家來到我們的周六崇拜
[00:00:02.560 --> 00:00:07.480]  三個星期前我們離開了約翰福音一至四章
[00:00:07.480 --> 00:00:10.880]  開始進入另外一個新的部分
[00:00:10.880 --> 00:00:14.160]  約翰福音的第五章
[00:00:14.160 --> 00:00:15.880]  故事開始的時候
[00:00:15.880 --> 00:00:18.080]  耶穌來到耶路撒冷
[00:00:18.080 --> 00:00:22.400]  在靠近陽門的畢氏大祠旁邊
[00:00:22.400 --> 00:00:27.400]  醫治了一個騎腿了38年的人
[00:00:27.400 --> 00:00:31.400]  然而這個不是一個神蹟
[00:00:31.400 --> 00:00:33.280]  不是一個普通的神蹟
[00:00:33.280 --> 00:00:37.800]  而是一個十字架救贖的記號
[00:00:37.800 --> 00:00:40.320]  故事當中有上帝的羔羊
[00:00:40.320 --> 00:00:43.360]  耶穌已經有一個花名叫上帝的羔羊
[00:00:43.360 --> 00:00:45.160]  第一章已經出來了
[00:00:45.160 --> 00:00:50.160]  上帝的羔羊來到聖殿旁邊的陽門
[00:00:50.160 --> 00:00:55.160]  要經過陽門然後在池水裡面被潔淨
[00:00:55.160 --> 00:00:59.760]  是為了預備祂要去耶路撒冷的聖殿那裡
[00:00:59.760 --> 00:01:01.200]  作為一個贖罪祭
[00:01:01.200 --> 00:01:03.040]  你看這幅圖畫就知道
[00:01:03.040 --> 00:01:04.840]  祂不是在說一個神蹟
[00:01:04.840 --> 00:01:07.280]  是在說一個將來的記號
[00:01:07.280 --> 00:01:08.600]  救贖的記號
[00:01:08.600 --> 00:01:10.840]  耶穌除了是上帝的羔羊以外
[00:01:10.840 --> 00:01:13.640]  祂也是生命的活水
[00:01:13.640 --> 00:01:14.840]  約翰福音第四章
[00:01:14.840 --> 00:01:16.640]  你已經知道祂是生命的活水
[00:01:16.640 --> 00:01:20.880]  現在生命的活水浮現在池中
[00:01:20.880 --> 00:01:23.000]  或者池的旁邊
[00:01:23.000 --> 00:01:27.200]  去等待要救贖要潔淨人群當中
[00:01:27.200 --> 00:01:30.200]  那些罪人的其中一位
[00:01:30.200 --> 00:01:33.600]  接著耶穌在上千人
[00:01:33.600 --> 00:01:35.800]  如果你記得我說那裡的時候
[00:01:35.800 --> 00:01:38.000]  這個池是很大的
[00:01:38.000 --> 00:01:41.000]  大到可能是有上千人在旁邊
[00:01:41.000 --> 00:01:43.600]  耶穌只選了一個人去救
[00:01:43.600 --> 00:01:46.200]  這個人是38號
[00:01:46.200 --> 00:01:49.400]  他是騎腿了38年的人
[00:01:49.400 --> 00:01:53.400]  耶穌選這個人不是因為他獨有信心
[00:01:53.400 --> 00:01:55.000]  其實這個人是沒有信心的
[00:01:55.000 --> 00:01:56.600]  如果你記得我那裡
[00:01:56.600 --> 00:01:58.200]  也不是因為他特別可憐
[00:01:58.200 --> 00:02:01.200]  因為可能有一個病了40年都可以
[00:02:01.200 --> 00:02:03.000]  而是因為38年
[00:02:03.000 --> 00:02:06.000]  38年就是舊日聖經裡面
[00:02:06.000 --> 00:02:08.400]  以色列人出了埃及之後
[00:02:08.400 --> 00:02:11.400]  因為他們叛逆不信在曠野流浪
[00:02:11.400 --> 00:02:12.600]  多少年?
[00:02:12.600 --> 00:02:14.000]  進不了上帝的安息
[00:02:14.000 --> 00:02:15.400]  多少年?
[00:02:15.400 --> 00:02:17.400]  38年
[00:02:17.400 --> 00:02:19.400]  整本聖經裡面38
[00:02:19.400 --> 00:02:21.200]  只出現過兩次的38年
[00:02:21.200 --> 00:02:24.600]  一個就是在生命記裡面
[00:02:24.600 --> 00:02:26.400]  38年告訴我們
[00:02:26.400 --> 00:02:29.400]  以色列人沒辦法進入上帝的安息
[00:02:29.400 --> 00:02:32.000]  在曠野裡面死了是38年
[00:02:32.000 --> 00:02:35.400]  另外一個就是這裡38年
[00:02:35.400 --> 00:02:37.400]  耶穌在做一個天國的記號
[00:02:37.400 --> 00:02:42.000]  耶穌靈是要呼召要救贖要復活
[00:02:42.000 --> 00:02:45.800]  要帶領靈女叛逆癱瘓
[00:02:45.800 --> 00:02:48.000]  罪孽深重的以色列人
[00:02:48.000 --> 00:02:51.000]  好像舊日聖經裡面那群以色列人
[00:02:51.000 --> 00:02:55.600]  要引領他們進入上帝所應許的永恆安息
[00:02:55.600 --> 00:02:57.800]  所以耶穌必須要行這個神蹟
[00:02:57.800 --> 00:02:58.800]  是在什麼?
[00:02:58.800 --> 00:03:00.400]  是在安息日那裡行
[00:03:00.400 --> 00:03:02.400]  因為要帶這個人
[00:03:02.400 --> 00:03:07.000]  醫治他進入安息
[00:03:07.000 --> 00:03:10.200]  當年如果你記得以色列人癱瘓
[00:03:10.200 --> 00:03:12.800]  沒辦法進入上帝那個應許之地
[00:03:12.800 --> 00:03:14.400]  迦南安息
[00:03:14.400 --> 00:03:17.200]  是因為他們迷戀埃及的偶像
[00:03:17.200 --> 00:03:19.200]  於是在這個故事裡面
[00:03:19.200 --> 00:03:20.600]  耶穌最後和他們說了一句話
[00:03:20.600 --> 00:03:22.000]  他說不要再犯罪
[00:03:22.000 --> 00:03:24.000]  這個不是說普通的犯罪
[00:03:24.000 --> 00:03:29.200]  是不要再回頭貪戀埃及的偶像
[00:03:29.200 --> 00:03:34.800]  你要相反要愛慕天守上帝的安息
[00:03:34.800 --> 00:03:40.000]  要奔跑朝向上帝永恆的天國
[00:03:40.000 --> 00:03:43.800]  這個就是神蹟或者天國的記號
[00:03:43.800 --> 00:03:45.400]  講到尾 講真的
[00:03:45.400 --> 00:03:48.000]  施行神蹟很容易
[00:03:48.000 --> 00:03:50.400]  傳揚福音就很困難
[00:03:50.400 --> 00:03:52.000]  這個不單單是我們困難
[00:03:52.000 --> 00:03:55.600]  耶穌傳福音都是成功率極低
[00:03:55.600 --> 00:03:57.800]  這裡耶穌做完神蹟之後
[00:03:57.800 --> 00:03:59.000]  要開始講福音
[00:03:59.000 --> 00:04:01.200]  他要解釋神蹟的時候
[00:04:01.200 --> 00:04:03.200]  開口夾著舌頭說了兩句
[00:04:03.200 --> 00:04:05.000]  已經被人shut down
[00:04:05.000 --> 00:04:08.600]  耶穌都是很困難
[00:04:08.600 --> 00:04:11.000]  耶穌的神蹟和解說
[00:04:11.000 --> 00:04:12.400]  說了一句
[00:04:12.400 --> 00:04:16.200]  不單沒有被猶太人領袖所接納
[00:04:16.200 --> 00:04:20.200]  相反引來他們很憤怒的迫害
[00:04:20.200 --> 00:04:21.800]  他們說想要殺他
[00:04:21.800 --> 00:04:23.000]  你記得故事裡面
[00:04:23.000 --> 00:04:27.600]  和引起他們很不公的審判
[00:04:27.600 --> 00:04:29.200]  當地立刻
[00:04:29.200 --> 00:04:31.200]  由第十九節開始
[00:04:31.200 --> 00:04:33.400]  耶穌就是被人公審
[00:04:33.400 --> 00:04:34.800]  已經在聖殿裡面
[00:04:34.800 --> 00:04:38.600]  來到這裡我們可能會有這樣的想法
[00:04:38.600 --> 00:04:40.000]  儘管耶穌
[00:04:40.000 --> 00:04:42.200]  聖子耶穌有憐憫
[00:04:42.200 --> 00:04:44.200]  有恩慈不輕易發怒
[00:04:44.200 --> 00:04:46.000]  有豐盛的慈愛和信神
[00:04:46.000 --> 00:04:48.800]  全部耶和華在舊約聖經裡面
[00:04:48.800 --> 00:04:51.600]  耶和華的personality就是這樣
[00:04:51.600 --> 00:04:53.200]  耶和華的character就是這樣
[00:04:53.200 --> 00:04:55.000]  耶和華的本質就是這樣
[00:04:55.000 --> 00:04:56.000]  耶穌也是這樣
[00:04:56.000 --> 00:04:58.600]  儘管耶穌有憐憫
[00:04:58.600 --> 00:05:00.400]  有恩慈不輕易發怒
[00:05:00.400 --> 00:05:03.400]  忍耐都有一個極限
[00:05:03.400 --> 00:05:04.600]  於是來到這裡
[00:05:04.600 --> 00:05:05.800]  佛都有火
[00:05:05.800 --> 00:05:08.200]  於是由讓福音第五章
[00:05:08.200 --> 00:05:11.000]  第十九節開始一直到四十七節
[00:05:11.000 --> 00:05:14.600]  連續二十九節都是耶穌的獨白
[00:05:14.600 --> 00:05:17.800]  耶穌一輪召喚
[00:05:17.800 --> 00:05:20.600]  我們的感覺上好像是
[00:05:20.600 --> 00:05:25.200]  上帝兒子對猶太領袖的一個重錘反擊
[00:05:25.200 --> 00:05:27.800]  就是你講的又像你
[00:05:27.800 --> 00:05:30.200]  我來傳你傳福音
[00:05:30.200 --> 00:05:31.600]  你現在我講兩句
[00:05:31.600 --> 00:05:32.600]  你shut me down
[00:05:32.600 --> 00:05:34.600]  我現在一錘打過來
[00:05:34.600 --> 00:05:36.800]  這個是我們的感覺上
[00:05:36.800 --> 00:05:38.600]  但是如果你真的這樣想
