
[00:00:00.000 --> 00:00:02.000]  歡迎大家來到我們的周六崇拜
[00:00:02.000 --> 00:00:06.000]  兩個月前我們開始了一個新的講道系列
[00:00:06.000 --> 00:00:10.000]  我們要宣講的是新約聖經裏面的約翰福音
[00:00:10.000 --> 00:00:15.000]  我們宣講的題目是榮耀君王
[00:00:15.000 --> 00:00:19.000]  系列開始的時候我們花了三篇的講章
[00:00:19.000 --> 00:00:24.000]  去研讀約翰福音非常之偉大的序言
[00:00:24.000 --> 00:00:31.000]  導致了肉身住在我們中間 充充滿滿地有恩典有真理
[00:00:31.000 --> 00:00:37.000]  我們也見過他的榮光 正是父獨一兒子的榮光
[00:00:37.000 --> 00:00:45.000]  在他的豐富裏 我們都領受了恩典 而且欣賞家人
[00:00:45.000 --> 00:00:50.000]  講完序言之後 我們用了兩篇的講道
[00:00:50.000 --> 00:00:55.000]  去研讀施洗約翰給耶穌的見證
[00:00:55.000 --> 00:01:00.000]  我們這樣去總結施洗約翰的信息和他的見證
[00:01:00.000 --> 00:01:09.000]  約翰作見證 他的施洗要顯明耶穌是以色列人的救主
[00:01:09.000 --> 00:01:13.000]  約翰的見證 關於耶穌的見證有三樣東西
[00:01:13.000 --> 00:01:19.000]  第一 他說耶穌來 是要成為上帝逾越節的高揚
[00:01:19.000 --> 00:01:26.000]  第二 他說耶穌來 是為要施行聖靈的洗禮
[00:01:26.000 --> 00:01:33.000]  第三 他說耶穌來 是要成為上帝所揀選受苦的僕人
[00:01:33.000 --> 00:01:39.000]  我們開始發現 所有的一切都要在十字架上才可以成全
[00:01:39.000 --> 00:01:46.000]  耶穌是逾越節的高揚 耶穌是受苦的僕人
[00:01:46.000 --> 00:01:55.000]  而唯有高揚的保血 才可以使得聖靈的洗禮有效
[00:01:55.000 --> 00:01:59.000]  聖靈一定需要等到耶穌受死復活之後才可以來
[00:01:59.000 --> 00:02:04.000]  因為聖靈的洗禮 如果沒有了高揚的保血是無效的
[00:02:04.000 --> 00:02:11.000]  但是聖靈的洗禮 帶著高揚保血替我們施洗的時候
[00:02:11.000 --> 00:02:17.000]  就滿載了福音的大能 可以重生罪人
[00:02:17.000 --> 00:02:20.000]  讓我們有一種新的生命
[00:02:20.000 --> 00:02:27.000]  在這裡其實我們正在見一個ABA前後對應的架構
[00:02:27.000 --> 00:02:33.000]  上帝的高揚指向十字架 揀選的僕人指向十字架
[00:02:33.000 --> 00:02:38.000]  唯有十字架裡面流出來的聖靈的洗禮
[00:02:38.000 --> 00:02:46.000]  包括了高揚的保血 才可以創造新的生命
[00:02:46.000 --> 00:02:53.000]  於是在十字架的光照之下 我們仰望上帝的高揚
[00:02:53.000 --> 00:02:58.000]  我們蒙恩除罪 我們必須要跟隨耶穌
[00:02:58.000 --> 00:03:01.000]  逃離埃及不愛這個世界
[00:03:01.000 --> 00:03:08.000]  接著我們領受聖靈的洗禮 我們信從 遵行上帝的旨意
[00:03:08.000 --> 00:03:13.000]  接著我們跟隨那個揀選的僕人
[00:03:13.000 --> 00:03:18.000]  我們要傳揚上帝的救恩直到地極
[00:03:18.000 --> 00:03:21.000]  這個是施洗約翰所見證的福音
[00:03:21.000 --> 00:03:25.000]  這個同時之間也是約翰福音裡面的大使命
[00:03:25.000 --> 00:03:28.000]  因為福音最後要傳到地極
[00:03:28.000 --> 00:03:31.000]  所傳的是上帝逾越節的高揚
[00:03:31.000 --> 00:03:34.000]  所傳的是聖靈的洗禮
[00:03:34.000 --> 00:03:40.000]  使那些信徒可以謹守遵行上帝的旨意
[00:03:40.000 --> 00:03:44.000]  這裡還有第五個點 還有最後一點
[00:03:44.000 --> 00:03:48.000]  最後一點是接下來的福音的故事
[00:03:48.000 --> 00:03:51.000]  耶穌去趙門徒 趙門徒是什麼
[00:03:51.000 --> 00:03:54.000]  賜他們一個新的生命 生命用來做什麼
[00:03:54.000 --> 00:03:57.000]  生命用來見證救主
[00:03:57.000 --> 00:04:05.000]  於是門徒的見證又對應起初約翰的見證
[00:04:05.000 --> 00:04:10.000]  我們進入今天的經文約翰福音第一章
[00:04:10.000 --> 00:04:13.000]  我們從35節開始看
[00:04:13.000 --> 00:04:18.000]  又過了一天 約翰同兩個門徒站在那裡
[00:04:18.000 --> 00:04:23.000]  他見耶穌走過就說 看啊 上帝的高揚
[00:04:23.000 --> 00:04:25.000]  我們之前已經聽過這句說話
[00:04:25.000 --> 00:04:28.000]  他這次見到耶穌 第二天又見到耶穌
[00:04:28.000 --> 00:04:30.000]  之前那天見到耶穌 已經說了上帝的高揚
[00:04:30.000 --> 00:04:33.000]  現在再說一次 看啊 上帝的高揚
[00:04:33.000 --> 00:04:38.000]  兩個門徒聽見他的話 就跟從了耶穌
[00:04:38.000 --> 00:04:43.000]  耶穌轉身來 看見他們跟著 就問他們說
[00:04:43.000 --> 00:04:46.000]  你們要什麼
[00:04:46.000 --> 00:04:50.000]  有兩個施洗約翰的門徒
[00:04:50.000 --> 00:04:55.000]  現在約翰將他們送給耶穌 要做耶穌的門徒
[00:04:55.000 --> 00:04:57.000]  他說 看啊 上帝的高揚
[00:04:57.000 --> 00:05:00.000]  Go and follow the lamb
[00:05:00.000 --> 00:05:03.000]  你去吧 去跟隨上帝的高揚
[00:05:03.000 --> 00:05:06.000]  於是他們就跟隨了耶穌
[00:05:06.000 --> 00:05:10.000]  耶穌卻轉身回來 問了他們一個問題
[00:05:10.000 --> 00:05:13.000]  他說 你們要什麼
[00:05:13.000 --> 00:05:15.000]  我想你停一停在這裡
[00:05:15.000 --> 00:05:20.000]  信不信由你這句 你們要什麼
[00:05:20.000 --> 00:05:25.000]  是解鎖明白這段聖經的關鍵弱勢
[00:05:25.000 --> 00:05:28.000]  你不要讀完之後就忘記了這個問題
[00:05:28.000 --> 00:05:31.000]  這個問題是整段聖經的關鍵
[00:05:31.000 --> 00:05:34.000]  你們要什麼
[00:05:34.000 --> 00:05:36.000]  如果我講另一篇到的時候
[00:05:36.000 --> 00:05:39.000]  我可以給一個題目 就是你們要什麼
[00:05:39.000 --> 00:05:44.000]  因為這句說話 這個問題
[00:05:44.000 --> 00:05:49.000]  會幫助我們明白這段聖經究竟講的是什麼
[00:05:49.000 --> 00:05:52.000]  你們要什麼是一個很重要的問題
[00:05:52.000 --> 00:05:58.000]  首先 這句說話彷彿帶我們時光倒流
[00:05:58.000 --> 00:06:01.000]  回到五十多年前
[00:06:01.000 --> 00:06:04.000]  五十多年前作者使徒約翰曾經
[00:06:04.000 --> 00:06:07.000]  跟耶穌有一個很重要的對話
[00:06:07.000 --> 00:06:11.000]  就是那對話令他五十多年之後寫下約翰福音
[00:06:11.000 --> 00:06:14.000]  那對話是這樣的 西比泰的兒子
[00:06:14.000 --> 00:06:17.000]  我現在讀的是馬後福音裡面的記載
[00:06:17.000 --> 00:06:20.000]  雅各和約翰進前來對耶穌說
[00:06:20.000 --> 00:06:26.000]  老師 我們無論求你什麼 願你為我們做
[00:06:26.000 --> 00:06:29.000]  接著耶穌對他們說
[00:06:29.000 --> 00:06:32.000]  你要我為你們做什麼 你們要什麼
[00:06:32.000 --> 00:06:34.000]  你看不看到
[00:06:34.000 --> 00:06:36.000]  原來五十多年前
[00:06:36.000 --> 00:06:39.000]  約翰曾經來到耶穌的面前
[00:06:39.000 --> 00:06:42.000]  他又不告訴他們要什麼
[00:06:42.000 --> 00:06:45.000]  他就說 主啊 我以下求的
[00:06:45.000 --> 00:06:48.000]  無論求什麼 你都要答應我
[00:06:48.000 --> 00:06:49.000]  耶穌才沒有那麼傻
[00:06:49.000 --> 00:06:53.000]  接著耶穌問了他們 你們要什麼
[00:06:53.000 --> 00:06:55.000]  接著他們就回答了
[00:06:55.000 --> 00:06:57.000]  在你的榮耀裡
[00:06:57.000 --> 00:07:00.000]  請賜給我一個坐在你的右邊
[00:07:00.000 --> 00:07:03.000]  一個坐在你的左邊
[00:07:03.000 --> 00:07:05.000]  網求
[00:07:05.000 --> 00:07:07.000]  他說 當你發達的時候
[00:07:07.000 --> 00:07:09.000]  我們可不可以一個坐在你的左邊
[00:07:09.000 --> 00:07:12.000]  一個坐在你的右邊 跟你一起發達
[00:07:12.000 --> 00:07:15.000]  接著耶穌對他們說
[00:07:15.000 --> 00:07:19.000]  你們不知道所求的是什麼
[00:07:19.000 --> 00:07:22.000]  我們回到約翰福音第一章
[00:07:22.000 --> 00:07:25.000]  耶穌問他們這兩位仁兄
[00:07:25.000 --> 00:07:26.000]  來跟隨耶穌
[00:07:26.000 --> 00:07:30.000]  耶穌轉回來問他們 你們要什麼
[00:07:30.000 --> 00:07:32.000]  他們要什麼
[00:07:32.000 --> 00:07:35.000]  在上下文裡面最自然
[00:07:35.000 --> 00:07:37.000]  最直接的答案應該是
[00:07:37.000 --> 00:07:39.000]  上帝的羔羊
[00:07:39.000 --> 00:07:41.000]  你們要什麼
[00:07:41.000 --> 00:07:43.000]  我們要上帝的羔羊
[00:07:43.000 --> 00:07:46.000]  我們要上帝的羔羊是什麼意思
[00:07:46.000 --> 00:07:48.000]  這句說話
[00:07:48.000 --> 00:07:51.000]  之前 施洗約翰
[00:07:51.000 --> 00:07:53.000]  其實已經說了那個意思
[00:07:53.000 --> 00:07:54.000]  施洗約翰
