
[00:00:00.000 --> 00:00:01.300]  弟兄姊妹早
[00:00:01.300 --> 00:00:08.160]  大家都打過疫苗了嗎?
[00:00:08.160 --> 00:00:10.200]  沒有
[00:00:10.200 --> 00:00:12.680]  打過疫苗的人請舉手
[00:00:12.680 --> 00:00:14.680]  有誰打過?
[00:00:14.680 --> 00:00:16.180]  有吼
[00:00:16.180 --> 00:00:17.680]  Telma也打了
[00:00:17.680 --> 00:00:19.680]  哦 哈雷路亞
[00:00:19.680 --> 00:00:21.680]  最近啊
[00:00:21.680 --> 00:00:23.680]  最熱門的話題
[00:00:23.680 --> 00:00:25.180]  就是打不打
[00:00:25.180 --> 00:00:26.880]  打不打疫苗
[00:00:26.880 --> 00:00:31.880]  那大家都蠻有一些顧慮的
[00:00:31.880 --> 00:00:34.380]  因為很多打過疫苗的人呢
[00:00:34.380 --> 00:00:37.380]  他們都有各種不同的反應
[00:00:37.380 --> 00:00:38.880]  不良的反應
[00:00:38.880 --> 00:00:39.880]  那所以呢
[00:00:39.880 --> 00:00:41.380]  大家都有點擔心
[00:00:41.380 --> 00:00:42.380]  對不對
[00:00:42.380 --> 00:00:44.880]  其實這個不安哦
[00:00:44.880 --> 00:00:45.880]  是正常的
[00:00:45.880 --> 00:00:48.880]  你會有這些不安其實是正常的
[00:00:48.880 --> 00:00:50.880]  那上個禮拜
[00:00:50.880 --> 00:00:53.880]  我們雷俊小組聚會的時候
[00:00:53.880 --> 00:00:57.880]  那韓彥斌他就分享
[00:00:57.880 --> 00:00:58.880]  他分享什麼
[00:00:58.880 --> 00:01:01.880]  他說打疫苗之前呢
[00:01:01.880 --> 00:01:04.880]  他其實是有一點顧慮
[00:01:04.880 --> 00:01:06.880]  但是呢
[00:01:06.880 --> 00:01:08.880]  那天他要去打疫苗的時候
[00:01:08.880 --> 00:01:10.880]  他就收到牧師
[00:01:10.880 --> 00:01:13.880]  寄給他一首詩歌叫握手
[00:01:13.880 --> 00:01:15.880]  其實我看了半天
[00:01:15.880 --> 00:01:18.880]  我也看不出握手裡面有什麼東西是
[00:01:18.880 --> 00:01:22.880]  他說他唱完這首詩歌以後
[00:01:22.880 --> 00:01:24.880]  他就覺得上帝對他說話
[00:01:24.880 --> 00:01:27.880]  所以他就很放心的
[00:01:27.880 --> 00:01:29.880]  沒有顧慮他就去打了
[00:01:29.880 --> 00:01:31.880]  那其實我跟牧師
[00:01:31.880 --> 00:01:33.880]  我們開始的時候
[00:01:33.880 --> 00:01:35.880]  也是有一點猶豫的
[00:01:35.880 --> 00:01:38.880]  但是後來那個哈欽森號室的
[00:01:38.880 --> 00:01:40.880]  那個張大姐
[00:01:40.880 --> 00:01:42.880]  他就忽然間打電話給我們
[00:01:42.880 --> 00:01:44.880]  叫我們去打針
[00:01:44.880 --> 00:01:46.880]  那時候我們兩個其實真的是
[00:01:46.880 --> 00:01:49.880]  有一點糊里糊塗的
[00:01:49.880 --> 00:01:51.880]  但是看張大姐那麼熱心的叫我們
[00:01:51.880 --> 00:01:54.880]  我們就毫不猶豫的就衝出去了
[00:01:54.880 --> 00:01:55.880]  感謝主
[00:01:55.880 --> 00:02:00.880]  那最近啊
[00:02:00.880 --> 00:02:02.880]  這個因為這個打疫苗
[00:02:02.880 --> 00:02:05.880]  其實發生很多反應
[00:02:05.880 --> 00:02:08.880]  就是很多人在打疫苗之後有反應
[00:02:08.880 --> 00:02:10.880]  這個是實情
[00:02:10.880 --> 00:02:13.880]  那在美國也有一個
[00:02:13.880 --> 00:02:15.880]  得過奧運的拳擊手
[00:02:15.880 --> 00:02:17.880]  打了就死掉了
[00:02:17.880 --> 00:02:21.880]  那而且也有很多人
[00:02:21.880 --> 00:02:25.880]  打了以後就有那個血栓
[00:02:25.880 --> 00:02:27.880]  身上產生血栓
[00:02:27.880 --> 00:02:30.880]  而且甚至歐洲有九個國家
[00:02:30.880 --> 00:02:32.880]  他們都把英國的疫苗
[00:02:32.880 --> 00:02:34.880]  停止下來不用了
[00:02:34.880 --> 00:02:37.880]  因為真的發生了很多不良的結果
[00:02:37.880 --> 00:02:40.880]  但是這些原因
[00:02:40.880 --> 00:02:42.880]  都使很多人卻步
[00:02:42.880 --> 00:02:44.880]  都說不能打不能打
[00:02:44.880 --> 00:02:47.880]  但是我跟查理聊起來的時候
[00:02:47.880 --> 00:02:51.880]  他就很篤定的說
[00:02:51.880 --> 00:02:53.880]  我的心裡有平安
[00:02:53.880 --> 00:02:57.880]  你看他說他心裡有平安
[00:02:57.880 --> 00:03:01.880]  那你就真的看到那個平安
[00:03:01.880 --> 00:03:03.880]  那我後來也再想想
[00:03:03.880 --> 00:03:05.880]  打了疫苗
[00:03:05.880 --> 00:03:07.880]  國家就可以開放了
[00:03:07.880 --> 00:03:09.880]  教會就可以開放了
[00:03:09.880 --> 00:03:11.880]  學校就可以開放了
[00:03:11.880 --> 00:03:13.880]  經濟就可以開放了
[00:03:13.880 --> 00:03:16.880]  而且我們也可以恢復
[00:03:16.880 --> 00:03:18.880]  我們以前的生活
[00:03:18.880 --> 00:03:22.880]  那我其實很驚訝
[00:03:22.880 --> 00:03:24.880]  前兩天我聽到說那個
[00:03:24.880 --> 00:03:26.880]  Pastor Rick Warren
[00:03:26.880 --> 00:03:29.880]  他說在這個疫情期間
[00:03:29.880 --> 00:03:34.880]  基督徒的靈命下降80%
[00:03:34.880 --> 00:03:35.880]  你可以相信嗎
[00:03:35.880 --> 00:03:38.880]  基督徒的靈命下降了80%
[00:03:38.880 --> 00:03:46.880]  所以牧師跟我
[00:03:46.880 --> 00:03:48.880]  我們也一直都非常的擔心
[00:03:48.880 --> 00:03:50.880]  教會的網路不好
[00:03:50.880 --> 00:03:52.880]  收視很難
[00:03:52.880 --> 00:03:54.880]  所以當我們在擔心這些事情的時候
[00:03:54.880 --> 00:03:55.880]  很意外的
[00:03:55.880 --> 00:03:57.880]  我就聽到有人說
[00:03:57.880 --> 00:03:59.880]  他說最期盼的是
[00:03:59.880 --> 00:04:01.880]  大家都打好疫苗以後
[00:04:01.880 --> 00:04:02.880]  大家就可以回到
[00:04:02.880 --> 00:04:04.880]  聖殿裡面來聚會
[00:04:04.880 --> 00:04:07.880]  我很驚訝有人這樣講
[00:04:07.880 --> 00:04:10.880]  雖然以前我們都是忙忙碌碌的
[00:04:10.880 --> 00:04:14.880]  而且亂七八糟的生活次序
[00:04:14.880 --> 00:04:16.880]  也是需要有一點改善
[00:04:16.880 --> 00:04:19.880]  但是我們都經過了一年的休息
[00:04:19.880 --> 00:04:22.880]  我們可能對生活的方向
[00:04:22.880 --> 00:04:24.880]  都有不同的計畫
[00:04:24.880 --> 00:04:28.880]  而且我們也在這個疫情的期間
[00:04:28.880 --> 00:04:30.880]  養成了不同的習慣
[00:04:30.880 --> 00:04:32.880]  但是打了疫苗以後
[00:04:32.880 --> 00:04:35.880]  讓我們就能夠慢慢的恢復
[00:04:35.880 --> 00:04:39.880]  到正常的跑道上面來
[00:04:39.880 --> 00:04:41.880]  我們最近在讀啟示錄
[00:04:41.880 --> 00:04:43.880]  在啟示錄第二章第一節裡面
[00:04:43.880 --> 00:04:45.880]  耶穌說的
[00:04:45.880 --> 00:04:49.880]  祂是右手拿著七星
[00:04:49.880 --> 00:04:52.880]  在一個金燈台中行走的神
[00:04:52.880 --> 00:04:55.880]  所以你看
[00:04:55.880 --> 00:04:58.880]  聖父 聖子 聖靈
[00:04:58.880 --> 00:05:01.880]  是走路的 是行走的
[00:05:01.880 --> 00:05:05.880]  祂日夜不停的在我們中間
[00:05:05.880 --> 00:05:06.880]  走來走去
[00:05:06.880 --> 00:05:08.880]  祂在看顧我們
[00:05:08.880 --> 00:05:11.880]  看顧我們 保守我們 保護我們
[00:05:11.880 --> 00:05:13.880]  所以我們今天的基督徒
[00:05:13.880 --> 00:05:15.880]  不要太習慣
[00:05:15.880 --> 00:05:18.880]  這種居家不出門的日子
[00:05:18.880 --> 00:05:21.880]  也許還蠻清閒的
[00:05:21.880 --> 00:05:23.880]  但是那是不正常的
[00:05:23.880 --> 00:05:25.880]  那種生活是不正常的
[00:05:25.880 --> 00:05:26.880]  久而久之
[00:05:26.880 --> 00:05:30.880]  你就閒散不解火之
[00:05:30.880 --> 00:05:33.880]  而且你越來就越減低
[00:05:33.880 --> 00:05:36.880]  我們跟其他人之間的互動
[00:05:36.880 --> 00:05:40.880]  這個就是其實跟人的互動
[00:05:40.880 --> 00:05:42.880]  是我們人最需要的
[00:05:42.880 --> 00:05:44.880]  因為主說獨居不好
[00:05:44.880 --> 00:05:45.880]  是不是
[00:05:45.880 --> 00:05:46.880]  上帝在造人的時候
[00:05:46.880 --> 00:05:48.880]  他就已經講過了
[00:05:48.880 --> 00:05:51.880]  所以面對這個世界上的新的局面
[00:05:51.880 --> 00:05:53.880]  還有我們周圍的環境
[00:05:53.880 --> 00:05:56.880]  那我們應該好好的來準備一下
[00:05:56.880 --> 00:05:58.880]  在這個疫情之後
[00:05:58.880 --> 00:06:00.880]  我們要怎麼樣的
[00:06:00.880 --> 00:06:02.880]  走出一條新的道路來
[00:06:02.880 --> 00:06:03.880]  我們要對我們自己
[00:06:03.880 --> 00:06:06.880]  有什麼新的計畫
[00:06:06.880 --> 00:06:09.880]  而且最重要的是
[00:06:09.880 --> 00:06:11.880]  教會的目標
[00:06:11.880 --> 00:06:13.880]  什麼是我們新的目標
[00:06:13.880 --> 00:06:17.880]  讓我們低頭禱告
[00:06:17.880 --> 00:06:18.880]  親愛的天父主耶穌
[00:06:18.880 --> 00:06:19.880]  生日快樂
[00:06:19.880 --> 00:06:21.880]  是我們恭敬的來到主祢的面前
[00:06:21.880 --> 00:06:24.880]  主耶穌我們真的看到
[00:06:24.880 --> 00:06:26.880]  這個疫情給我們帶來
[00:06:26.880 --> 00:06:28.880]  多麼大的不方便
[00:06:28.880 --> 00:06:30.880]  帶來多麼大生命中的改變
[00:06:30.880 --> 00:06:33.880]  但是主我們卻是有盼望的
[00:06:33.880 --> 00:06:36.880]  我們知道主祢掌管萬有
[00:06:36.880 --> 00:06:37.880]  主我們也知道
[00:06:37.880 --> 00:06:39.880]  當這個疫情之後
[00:06:39.880 --> 00:06:40.880]  我們所要面對的
[00:06:40.880 --> 00:06:42.880]  各樣的挑戰和難處
[00:06:42.880 --> 00:06:44.880]  不是我們靠自己
[00:06:44.880 --> 00:06:45.880]  我們能夠得著的
[00:06:45.880 --> 00:06:46.880]  能夠改變的
[00:06:46.880 --> 00:06:48.880]  主我們只有來到祢面前
[00:06:48.880 --> 00:06:50.880]  求主祢繼續的
[00:06:50.880 --> 00:06:52.880]  來帶領幫助我們
[00:06:52.880 --> 00:06:53.880]  讓我們好知道
[00:06:53.880 --> 00:06:56.880]  應當如何行才能夠走入
[00:06:56.880 --> 00:06:58.880]  這世界的末了
[00:06:58.880 --> 00:06:59.880]  謝謝你主耶穌
[00:06:59.880 --> 00:07:00.880]  與我們同在
[00:07:00.880 --> 00:07:01.880]  奉耶穌的名
[00:07:01.880 --> 00:07:03.880]  Amen
[00:07:03.880 --> 00:07:04.880]  真的
[00:07:04.880 --> 00:07:07.880]  今天在我講到之前
[00:07:07.880 --> 00:07:10.880]  我要來跟大家報告新聞
[00:07:10.880 --> 00:07:12.880]  新聞報告一下
[00:07:12.880 --> 00:07:14.880]  第一條新聞是什麼新聞呢
[00:07:14.880 --> 00:07:16.880]  就是在今年的1月20號的時候
[00:07:16.880 --> 00:07:20.880]  新政府頒布了很多的行政令
[00:07:20.880 --> 00:07:22.880]  其中有一條是講到
[00:07:22.880 --> 00:07:25.880]  男女同側
[00:07:25.880 --> 00:07:26.880]  還有講什麼
[00:07:26.880 --> 00:07:28.880]  變性人有沒有
[00:07:28.880 --> 00:07:29.880]  那特別是在
[00:07:29.880 --> 00:07:32.880]  對於未成年的孩子
[00:07:32.880 --> 00:07:34.880]  不需要父母同意
[00:07:34.880 --> 00:07:36.880]  就可以由政府出面
[00:07:36.880 --> 00:07:40.880]  免費幫這個小孩做變性手術
[00:07:40.880 --> 00:07:42.880]  這是第一條新聞
[00:07:42.880 --> 00:07:44.880]  那第二條有什麼新聞呢
[00:07:44.880 --> 00:07:45.880]  第二條新聞就是說
[00:07:45.880 --> 00:07:47.880]  在3月16號
[00:07:47.880 --> 00:07:49.880]  我們都知道在亞特蘭大
[00:07:49.880 --> 00:07:52.880]  這個喬治亞州
[00:07:52.880 --> 00:07:54.880]  有一個年輕人
[00:07:54.880 --> 00:07:56.880]  聽說還是一個牧師的兒子
[00:07:56.880 --> 00:07:59.880]  他拿槍去按摩院
[00:07:59.880 --> 00:08:01.880]  殺了八個人
[00:08:01.880 --> 00:08:02.880]  兩個白人
[00:08:02.880 --> 00:08:03.880]  兩個亞洲人
[00:08:03.880 --> 00:08:04.880]  跟四個韓
[00:08:04.880 --> 00:08:05.880]  兩個中國人
[00:08:05.880 --> 00:08:06.880]  跟四個韓國人
[00:08:06.880 --> 00:08:09.880]  那聽說這個這個這個這個人呢
[00:08:09.880 --> 00:08:11.880]  這個打槍擊兇手呢
[00:08:11.880 --> 00:08:12.880]  他自己說
[00:08:12.880 --> 00:08:13.880]  他自己說
[00:08:13.880 --> 00:08:18.880]  他是因為他有長期的性癮的關係的問題
[00:08:18.880 --> 00:08:19.880]  他覺得說
[00:08:19.880 --> 00:08:24.880]  這些他常常跑到這些按摩院裡面去得到紓解
[00:08:24.880 --> 00:08:26.880]  所以這個也是
[00:08:26.880 --> 00:08:28.880]  昨天我聽張柏麗牧師說
[00:08:28.880 --> 00:08:31.880]  他說不是每個按摩院都幹這種事情的
[00:08:31.880 --> 00:08:33.880]  只是有些按摩院
[00:08:33.880 --> 00:08:34.880]  他說常跑去
[00:08:34.880 --> 00:08:37.880]  所以他他去的這個按摩院裡面呢
[00:08:37.880 --> 00:08:40.880]  他覺得這些按摩院把他的這個罪
[00:08:40.880 --> 00:08:42.880]  不停不停的往下拉
[00:08:42.880 --> 00:08:46.880]  所以他覺得他自己要把這些人幹掉
[00:08:46.880 --> 00:08:47.880]  其實是他自己的問題
[00:08:47.880 --> 00:08:50.880]  但是他歸到別人身上去
[00:08:50.880 --> 00:08:52.880]  所以他持槍殺了八個人
[00:08:52.880 --> 00:08:54.880]  這是第二條新聞
[00:08:54.880 --> 00:08:55.880]  那第三
[00:08:55.880 --> 00:08:57.880]  第三條新聞是什麼呢
[00:08:57.880 --> 00:08:59.880]  就是上個禮拜
[00:08:59.880 --> 00:09:01.880]  就是三月初
[00:09:01.880 --> 00:09:02.880]  三月初
[00:09:02.880 --> 00:09:04.880]  在麻州
[00:09:04.880 --> 00:09:06.880]  我們知道麻州是什麼
[00:09:06.880 --> 00:09:09.880]  是全美國最文化最高的地方
[00:09:09.880 --> 00:09:11.880]  是學府
[00:09:11.880 --> 00:09:13.880]  各方面都最強的
[00:09:13.880 --> 00:09:15.880]  在那裡有一個叫劍橋市
[00:09:15.880 --> 00:09:18.880]  他們通過了一個什麼法律
[00:09:18.880 --> 00:09:22.880]  通過了一個多夫多妻
[00:09:22.880 --> 00:09:23.880]  多夫多妻
[00:09:23.880 --> 00:09:25.880]  你愛有一個家裡面
[00:09:25.880 --> 00:09:26.880]  有好幾個丈夫
[00:09:26.880 --> 00:09:28.880]  或好幾個太太都可以
[00:09:28.880 --> 00:09:30.880]  那這個還不是他
[00:09:30.880 --> 00:09:31.880]  這不是第一個
[00:09:31.880 --> 00:09:32.880]  這是第二個
[00:09:32.880 --> 00:09:34.880]  在去年
[00:09:34.880 --> 00:09:36.880]  有一個叫做Sunnyvale
[00:09:36.880 --> 00:09:38.880]  那個都市就已經通過了
[00:09:38.880 --> 00:09:39.880]  這個這個法律
[00:09:39.880 --> 00:09:41.880]  而且
[00:09:41.880 --> 00:09:45.880]  Massachusetts是我們美國第一個通過
[00:09:45.880 --> 00:09:48.880]  同性戀合法的一個
[00:09:48.880 --> 00:09:50.880]  一個state
[00:09:50.880 --> 00:09:53.880]  這是我要跟大家講的第三條新聞
[00:09:53.880 --> 00:09:55.880]  那第四條新聞是什麼呢
[00:09:55.880 --> 00:09:56.880]  第四條新聞就是說
[00:09:56.880 --> 00:09:59.880]  加州也通過了一個法律
[00:09:59.880 --> 00:10:00.880]  其實
[00:10:00.880 --> 00:10:02.880]  我們副總統Harris
[00:10:02.880 --> 00:10:05.880]  他在舊金山當議員的時候
[00:10:05.880 --> 00:10:07.880]  他就已經通過了一個法律
[00:10:07.880 --> 00:10:08.880]  是什麼法律
[00:10:08.880 --> 00:10:12.880]  就是你去搶人家950塊錢以下
[00:10:12.880 --> 00:10:13.880]  不算重罪
[00:10:13.880 --> 00:10:15.880]  也許罰個一千塊啊
[00:10:15.880 --> 00:10:17.880]  坐個半年的牢啊
[00:10:17.880 --> 00:10:18.880]  但是呢
[00:10:18.880 --> 00:10:20.880]  上個禮拜
[00:10:20.880 --> 00:10:22.880]  這個加州的
[00:10:22.880 --> 00:10:23.880]  他們叫什麼
[00:10:23.880 --> 00:10:25.880]  安全委員會
[00:10:25.880 --> 00:10:26.880]  他又通過
[00:10:26.880 --> 00:10:27.880]  又通過基層
[00:10:27.880 --> 00:10:30.880]  在最基層已經通過了一個什麼法律呢
[00:10:30.880 --> 00:10:32.880]  就是你去搶的時候啊
[00:10:32.880 --> 00:10:34.880]  你碰到跟人家有知己啊
[00:10:34.880 --> 00:10:36.880]  你除非你把人家
[00:10:36.880 --> 00:10:38.880]  變成殘疾
[00:10:38.880 --> 00:10:40.880]  你打人家
[00:10:40.880 --> 00:10:42.880]  打得鼻涕臉腫都沒有關係
[00:10:42.880 --> 00:10:44.880]  你只要不要把人家打成殘疾
[00:10:44.880 --> 00:10:46.880]  你打成殘疾
[00:10:46.880 --> 00:10:48.880]  才是罪
[00:10:48.880 --> 00:10:54.880]  結果
[00:10:54.880 --> 00:10:57.880]  這是很好笑的一件事情
[00:10:57.880 --> 00:10:59.880]  就是
[00:10:59.880 --> 00:11:01.880]  前兩天
[00:11:01.880 --> 00:11:03.880]  在舊金山
