
[00:00:00.000 --> 00:00:02.000]  弟兄姐妹早
[00:00:02.000 --> 00:00:05.000]  很高興再跟大家在這裡見面
[00:00:05.000 --> 00:00:08.000]  來分享福德話
[00:00:08.000 --> 00:00:13.000]  我們先有一點禱告
[00:00:13.000 --> 00:00:16.000]  祝我們謝謝你給我們這個時間
[00:00:16.000 --> 00:00:19.000]  讓我們聚集在你的家裡面
[00:00:19.000 --> 00:00:22.000]  祝我們與弟兄姐妹一同享受
[00:00:22.000 --> 00:00:24.000]  你給我們的平安和喜樂
[00:00:24.000 --> 00:00:27.000]  雖然我們現在處在一個極危險
[00:00:27.000 --> 00:00:31.000]  極恐怖的一個環境裡面
[00:00:31.000 --> 00:00:33.000]  但是我們知道
[00:00:33.000 --> 00:00:35.000]  祝你的恩典夠我們用
[00:00:35.000 --> 00:00:37.000]  你的愛會保守我們
[00:00:37.000 --> 00:00:38.000]  托住我們
[00:00:38.000 --> 00:00:39.000]  安慰我們
[00:00:39.000 --> 00:00:40.000]  引領我們
[00:00:40.000 --> 00:00:43.000]  祝我們就把整個教會和我們個人
[00:00:43.000 --> 00:00:45.000]  仰望在主的手裡面
[00:00:45.000 --> 00:00:49.000]  求主照著你的慈愛和憐憫
[00:00:49.000 --> 00:00:51.000]  來幫助我們
[00:00:51.000 --> 00:00:52.000]  讓我們在地上
[00:00:52.000 --> 00:00:55.000]  我們仍然能夠活出一個
[00:00:55.000 --> 00:00:57.000]  如同在天的日子
[00:00:57.000 --> 00:00:58.000]  謝謝你
[00:00:58.000 --> 00:00:59.000]  感謝禱告祈求
[00:00:59.000 --> 00:01:02.000]  奉主耶穌基督寶貴的名
[00:01:02.000 --> 00:01:07.000]  今天要跟弟兄姐妹分享的
[00:01:07.000 --> 00:01:11.000]  是《馬太福音》第五章
[00:01:11.000 --> 00:01:14.000]  第一節到十二節的經文
[00:01:14.000 --> 00:01:17.000]  但是因為可能時間的關係
[00:01:17.000 --> 00:01:20.000]  我會在適當的時間
[00:01:20.000 --> 00:01:23.000]  我們告一個段落
[00:01:23.000 --> 00:01:26.000]  那所剩下來的我們下一次有機會
[00:01:26.000 --> 00:01:28.000]  我們再分享
[00:01:28.000 --> 00:01:31.000]  因為《馬太福音》第五章
[00:01:31.000 --> 00:01:33.000]  都是大家
[00:01:33.000 --> 00:01:36.000]  能享受的
[00:01:36.000 --> 00:01:38.000]  那個登山寶訓
[00:01:38.000 --> 00:01:43.000]  就是主耶穌給我們的一些教導
[00:01:43.000 --> 00:01:47.000]  我們剛剛念這個經文的時候
[00:01:47.000 --> 00:01:49.000]  主席在我們念
[00:01:49.000 --> 00:01:51.000]  你有沒有注意到
[00:01:51.000 --> 00:01:54.000]  裡面主要是講到有八個福
[00:01:54.000 --> 00:01:57.000]  登山寶訓的八個福
[00:01:57.000 --> 00:01:59.000]  你去看那個字的時候
[00:01:59.000 --> 00:02:02.000]  它每一個說有福了
[00:02:02.000 --> 00:02:05.000]  它後面是打了一個驚嘆號
[00:02:05.000 --> 00:02:08.000]  那個驚嘆號就非常的有意思
[00:02:08.000 --> 00:02:09.000]  如果我們這樣子
[00:02:09.000 --> 00:02:11.000]  平平常常地念過去的話
[00:02:11.000 --> 00:02:14.000]  我們不容易感覺到
[00:02:14.000 --> 00:02:16.000]  那個福氣的
[00:02:16.000 --> 00:02:18.000]  它是多麼的浩大
[00:02:18.000 --> 00:02:19.000]  多麼的寶貴
[00:02:19.000 --> 00:02:23.000]  你看它說訓行的人有福了
[00:02:23.000 --> 00:02:26.000]  其實那是一個宣告
[00:02:26.000 --> 00:02:29.000]  剛剛牧師講到宣告的主日
[00:02:29.000 --> 00:02:30.000]  所以這八個福
[00:02:30.000 --> 00:02:33.000]  每一個福都是一個宣告
[00:02:33.000 --> 00:02:37.000]  那我們就知道這個福是
[00:02:37.000 --> 00:02:39.000]  跟我們平常地上所想的
[00:02:39.000 --> 00:02:41.000]  那些物質上面的福
[00:02:41.000 --> 00:02:43.000]  完全不能夠擺在一起
[00:02:43.000 --> 00:02:45.000]  相提並論
[00:02:45.000 --> 00:02:47.000]  這個福是非同小可
[00:02:47.000 --> 00:02:50.000]  所以我們今天有機會
[00:02:50.000 --> 00:02:53.000]  我們來分享這個八福的時候
[00:02:53.000 --> 00:02:57.000]  我們心中是存了滿心的感謝
[00:02:57.000 --> 00:02:59.000]  我們在每個弟兄姐妹
[00:02:59.000 --> 00:03:03.000]  我們知道我們在地上的日子
[00:03:03.000 --> 00:03:08.000]  不管我們是從童年到少年
[00:03:08.000 --> 00:03:11.000]  然後從青年到老年
[00:03:11.000 --> 00:03:13.000]  這是我們一個在地上
[00:03:13.000 --> 00:03:15.000]  一個生命的一個過程
[00:03:15.000 --> 00:03:19.000]  也是我們這一生的經歷的累積
[00:03:19.000 --> 00:03:22.000]  我們記得孔子曾經說過
[00:03:22.000 --> 00:03:24.000]  他說三時而立
[00:03:24.000 --> 00:03:26.000]  四時而不惑
[00:03:26.000 --> 00:03:28.000]  五時而知天命
[00:03:28.000 --> 00:03:30.000]  六時而耳順
[00:03:30.000 --> 00:03:32.000]  到了七十歲怎麼樣
[00:03:32.000 --> 00:03:36.000]  就可以隨心所欲而不欲舉
[00:03:36.000 --> 00:03:38.000]  這就是孔子
[00:03:38.000 --> 00:03:42.000]  他用他個人的一生的經歷
[00:03:42.000 --> 00:03:45.000]  告訴我們這個人生的每一個階段
[00:03:45.000 --> 00:03:48.000]  有不同的經歷不同的領受
[00:03:48.000 --> 00:03:50.000]  到我們七十歲的時候
[00:03:50.000 --> 00:03:52.000]  我們有一般來說
[00:03:52.000 --> 00:03:56.000]  我們已經有非常豐富的歷練
[00:03:56.000 --> 00:03:58.000]  我們就可以隨心所欲
[00:03:58.000 --> 00:04:00.000]  但是他後面還告訴我們
[00:04:00.000 --> 00:04:01.000]  我們更重要的
[00:04:01.000 --> 00:04:03.000]  我們已經知道
[00:04:03.000 --> 00:04:06.000]  什麼是我們的一個底線
[00:04:06.000 --> 00:04:08.000]  是一個規矩
[00:04:08.000 --> 00:04:10.000]  所以他說不欲舉
[00:04:10.000 --> 00:04:12.000]  他就給我們在地上一個生活的
[00:04:12.000 --> 00:04:16.000]  一個美滿生活的一個保證
[00:04:16.000 --> 00:04:19.000]  這是我們在地上的日子
[00:04:19.000 --> 00:04:22.000]  那我們在屬靈的生命呢
[00:04:22.000 --> 00:04:23.000]  也是如此
[00:04:23.000 --> 00:04:26.000]  也是這個樣子
[00:04:26.000 --> 00:04:28.000]  我們從一個
[00:04:28.000 --> 00:04:31.000]  我們黎明的一個萌發開始
[00:04:31.000 --> 00:04:34.000]  一直到我們屬靈生命的成熟
[00:04:34.000 --> 00:04:36.000]  他也是我們這一生
[00:04:36.000 --> 00:04:41.000]  跟隨主耶穌的一個經歷的累積
[00:04:41.000 --> 00:04:43.000]  所以在馬太福音裡面
[00:04:43.000 --> 00:04:46.000]  五章四十八節
[00:04:46.000 --> 00:04:48.000]  有這樣的話說
[00:04:48.000 --> 00:04:50.000]  你們要完全
[00:04:50.000 --> 00:04:55.000]  要像天父的完全一樣
[00:04:55.000 --> 00:04:58.000]  這是神給我們的期許
[00:04:58.000 --> 00:05:00.000]  我們要完全
[00:05:00.000 --> 00:05:03.000]  像天父一樣的完全
[00:05:03.000 --> 00:05:04.000]  這個完全呢
[00:05:04.000 --> 00:05:06.000]  他另外一個含義就是
[00:05:06.000 --> 00:05:08.000]  我們要成熟
[00:05:08.000 --> 00:05:11.000]  就是我們要追求黎明的成熟
[00:05:11.000 --> 00:05:13.000]  黎明的成熟
[00:05:13.000 --> 00:05:16.000]  說到黎明的成熟呢
[00:05:16.000 --> 00:05:18.000]  我們想既然神給我們說
[00:05:18.000 --> 00:05:20.000]  我們要完全
[00:05:20.000 --> 00:05:22.000]  那我們就知道
[00:05:22.000 --> 00:05:24.000]  我們這一生的追求
[00:05:24.000 --> 00:05:28.000]  追求與神一樣的完全
[00:05:28.000 --> 00:05:30.000]  是我們的一個目標
[00:05:30.000 --> 00:05:32.000]  是我們的目標
[00:05:32.000 --> 00:05:34.000]  我們就朝著這個目標
[00:05:34.000 --> 00:05:36.000]  我們前進
[00:05:36.000 --> 00:05:39.000]  我們追求
[00:05:39.000 --> 00:05:41.000]  這是我們在地上
[00:05:41.000 --> 00:05:42.000]  做神的兒女
[00:05:42.000 --> 00:05:46.000]  我們應當有的一個態度
[00:05:46.000 --> 00:05:49.000]  應當有的一個定見
[00:05:49.000 --> 00:05:52.000]  所以馬太福音的五章
[00:05:52.000 --> 00:05:53.000]  耶穌在這裡
[00:05:53.000 --> 00:05:55.000]  他就已經給了我們一個
[00:05:55.000 --> 00:05:57.000]  很好的一個鋪陳
[00:05:57.000 --> 00:05:58.000]  一個鋪陳
[00:05:58.000 --> 00:06:00.000]  那我們知道
[00:06:00.000 --> 00:06:02.000]  我們這個生命的
[00:06:02.000 --> 00:06:04.000]  屬靈生命的成長
[00:06:04.000 --> 00:06:06.000]  是一步一步的
[00:06:06.000 --> 00:06:10.000]  所謂一步一階梯
[00:06:10.000 --> 00:06:13.000]  十步一個層樓
[00:06:13.000 --> 00:06:15.000]  就好像我們每個人家裡面
[00:06:15.000 --> 00:06:16.000]  大部分家裡面
[00:06:16.000 --> 00:06:18.000]  都有這個樓梯
[00:06:18.000 --> 00:06:20.000]  那我們走的這個路
[00:06:20.000 --> 00:06:22.000]  就像一步一個階梯
[00:06:22.000 --> 00:06:26.000]  然後十步一個層樓
[00:06:26.000 --> 00:06:28.000]  然後我們就曉得
[00:06:28.000 --> 00:06:29.000]  我們在追求的時候
[00:06:29.000 --> 00:06:31.000]  我們是有一個過程
[00:06:31.000 --> 00:06:34.000]  一步一步的
[00:06:34.000 --> 00:06:37.000]  所以我們在看馬太福音的時候
[00:06:37.000 --> 00:06:38.000]  我們要有一個
[00:06:38.000 --> 00:06:42.000]  在觀念上先有一個認識
[00:06:42.000 --> 00:06:44.000]  新約這一本書
[00:06:44.000 --> 00:06:48.000]  他在前面的四本是四福音
[00:06:48.000 --> 00:06:51.000]  新約的第一本就是馬太福音
[00:06:51.000 --> 00:06:56.000]  從神天國的一個視角
[00:06:56.000 --> 00:07:02.000]  我們來看天國之王的視角
[00:07:02.000 --> 00:07:06.000]  這裡馬太福音就表明了
[00:07:06.000 --> 00:07:11.000]  耶穌基督就是天國的王
[00:07:11.000 --> 00:07:13.000]  所以你去看馬太福音的時候
[00:07:13.000 --> 00:07:15.000]  你一打開第一個就看到
[00:07:15.000 --> 00:07:16.000]  怎麼樣
[00:07:16.000 --> 00:07:18.000]  一個王的一個家譜
[00:07:18.000 --> 00:07:20.000]  就像耶穌的家譜
[00:07:20.000 --> 00:07:21.000]  是王的一個家譜
[00:07:21.000 --> 00:07:23.000]  所以他會說到
[00:07:23.000 --> 00:07:25.000]  在大衛的寶座上
[00:07:25.000 --> 00:07:27.000]  要做王
[00:07:27.000 --> 00:07:29.000]  要永永遠遠
[00:07:29.000 --> 00:07:30.000]  他意有所指
[00:07:30.000 --> 00:07:33.000]  就是講我們主耶穌基督
[00:07:33.000 --> 00:07:35.000]  他是天國的王
[00:07:35.000 --> 00:07:37.000]  他要做王
[00:07:37.000 --> 00:07:40.000]  永永遠遠
[00:07:40.000 --> 00:07:42.000]  所以第一章我們就看到
[00:07:42.000 --> 00:07:43.000]  王的家譜
[00:07:43.000 --> 00:07:45.000]  然後後面我們接到就看到
[00:07:45.000 --> 00:07:47.000]  斯啟約翰到地上來
[00:07:47.000 --> 00:07:51.000]  為主開道路
[00:07:51.000 --> 00:07:53.000]  準備道路
[00:07:53.000 --> 00:07:56.000]  他說我要把高高低低的
[00:07:56.000 --> 00:07:57.000]  怎麼樣
[00:07:57.000 --> 00:07:58.000]  要鏟平
[00:07:58.000 --> 00:08:00.000]  然後彎彎曲曲的路
[00:08:00.000 --> 00:08:02.000]  要修直
[00:08:02.000 --> 00:08:05.000]  就是預備我們每一個人的心
[00:08:05.000 --> 00:08:08.000]  來領導這位天國的王
[00:08:08.000 --> 00:08:10.000]  他有一天到地上來
[00:08:10.000 --> 00:08:13.000]  他要來帶領我們
[00:08:13.000 --> 00:08:15.000]  要把天國的福音
[00:08:15.000 --> 00:08:18.000]  要傳遞給我們
[00:08:18.000 --> 00:08:19.000]  所以後面你就看到
[00:08:19.000 --> 00:08:21.000]  耶穌的出生
[00:08:21.000 --> 00:08:24.000]  然後耶穌的成長
[00:08:24.000 --> 00:08:26.000]  到了耶穌三十歲的時候
[00:08:26.000 --> 00:08:29.000]  三十而立
[00:08:29.000 --> 00:08:32.000]  耶穌的生命成熟了
[00:08:32.000 --> 00:08:34.000]  他就開始出來
[00:08:34.000 --> 00:08:36.000]  照著神的時間
[00:08:36.000 --> 00:08:39.000]  到地上來做公
[00:08:39.000 --> 00:08:41.000]  他做公的時候
[00:08:41.000 --> 00:08:42.000]  他的目的就是要
[00:08:42.000 --> 00:08:45.000]  把天國的福音傳給我們
[00:08:45.000 --> 00:08:47.000]  傳講給我們
[00:08:47.000 --> 00:08:49.000]  所以他在做公之前
[00:08:49.000 --> 00:08:53.000]  他就有三件事情
[00:08:53.000 --> 00:08:55.000]  他要通過的
[00:08:55.000 --> 00:08:56.000]  第一個
[00:08:56.000 --> 00:08:58.000]  你看耶穌在地上
[00:08:58.000 --> 00:08:59.000]  第一件事就是什麼
[00:08:59.000 --> 00:09:01.000]  他出來之前
[00:09:01.000 --> 00:09:05.000]  他接受施洗約翰的洗
