
[00:00:00.000 --> 00:00:02.000]  我們一起低頭祈禱
[00:00:02.000 --> 00:00:04.900]  天父阿求祢香我們的心眼
[00:00:04.900 --> 00:00:06.900]  讓我們看到祢的亮光
[00:00:06.900 --> 00:00:09.400]  讓我們受祢的光照
[00:00:09.400 --> 00:00:12.100]  讓我們的心靈看到光明之後
[00:00:12.100 --> 00:00:14.100]  我們就擁抱光明
[00:00:14.100 --> 00:00:16.100]  亦都是走在光明之中
[00:00:16.100 --> 00:00:18.100]  願祢今天與我們同在
[00:00:18.100 --> 00:00:20.100]  教導我們願祢的說話
[00:00:20.100 --> 00:00:22.100]  照亮我們的心靈
[00:00:22.100 --> 00:00:23.100]  與耶穌基督的名氣
[00:00:23.100 --> 00:00:25.100]  阿們
[00:00:26.600 --> 00:00:30.100]  今天這段對話
[00:00:30.100 --> 00:00:33.100]  是耶穌在殿內教導
[00:00:33.100 --> 00:00:35.100]  祂說
[00:00:35.100 --> 00:00:37.100]  我就是世界的光
[00:00:37.100 --> 00:00:38.100]  跟從我的
[00:00:38.100 --> 00:00:40.100]  就不再黑暗裡走
[00:00:40.100 --> 00:00:42.100]  必要得著生命的光
[00:00:42.100 --> 00:00:48.100]  這是一個非常突破的宣稱
[00:00:48.100 --> 00:00:49.100]  可以這樣說
[00:00:49.100 --> 00:00:52.100]  耶穌教導的很多教導
[00:00:52.100 --> 00:00:54.100]  都是非常突破
[00:00:54.100 --> 00:00:58.100]  可以這樣說是語不驚人勢不休
[00:00:58.100 --> 00:01:00.100]  但是這句
[00:01:00.100 --> 00:01:03.100]  都是非常之
[00:01:03.100 --> 00:01:05.100]  差不多是
[00:01:05.100 --> 00:01:07.100]  最top of the list
[00:01:07.100 --> 00:01:09.100]  即是最頭號
[00:01:09.100 --> 00:01:10.100]  你想想
[00:01:10.100 --> 00:01:11.100]  如果有個人在
[00:01:11.100 --> 00:01:13.100]  譬如在明街
[00:01:13.100 --> 00:01:14.100]  即是我們在那裡
[00:01:14.100 --> 00:01:15.100]  一邊開著車
[00:01:15.100 --> 00:01:16.100]  一邊響著它
[00:01:16.100 --> 00:01:20.100]  如果有個大聲筒在車裡
[00:01:20.100 --> 00:01:22.100]  就說我就是世界的光
[00:01:22.100 --> 00:01:23.100]  跟從我的
[00:01:23.100 --> 00:01:24.100]  就不再黑暗裡走
[00:01:24.100 --> 00:01:25.100]  必要得著生命的光
[00:01:25.100 --> 00:01:28.100]  你會怎樣想呢
[00:01:28.100 --> 00:01:29.100]  這個
[00:01:29.100 --> 00:01:30.100]  快些
[00:01:30.100 --> 00:01:33.100]  找人抓去精神病院
[00:01:33.100 --> 00:01:35.100]  即是
[00:01:35.100 --> 00:01:37.100]  有人說這些
[00:01:37.100 --> 00:01:38.100]  就算說這些
[00:01:38.100 --> 00:01:41.100]  都非常之自大
[00:01:41.100 --> 00:01:42.100]  說跟從我的
[00:01:42.100 --> 00:01:43.100]  必不再黑暗裡走
[00:01:43.100 --> 00:01:45.100]  必要得著生命的光
[00:01:45.100 --> 00:01:47.100]  可以這樣說
[00:01:47.100 --> 00:01:48.100]  在一般人來說
[00:01:48.100 --> 00:01:50.100]  沒有人會這樣說
[00:01:50.100 --> 00:01:52.100]  也都這樣說的時候
[00:01:52.100 --> 00:01:55.100]  也都沒有人會信以為真的
[00:01:55.100 --> 00:01:57.100]  除非那個人是
[00:01:57.100 --> 00:01:58.100]  癡線佬
[00:01:58.100 --> 00:02:00.100]  即是他自己
[00:02:00.100 --> 00:02:01.100]  說什麼都不知道
[00:02:01.100 --> 00:02:03.100]  那就是情有可原
[00:02:03.100 --> 00:02:06.100]  他時間未到
[00:02:06.100 --> 00:02:08.100]  就未被人抓去
[00:02:08.100 --> 00:02:10.100]  神經病院而已
[00:02:10.100 --> 00:02:11.100]  但是
[00:02:11.100 --> 00:02:13.100]  耶穌本身
[00:02:13.100 --> 00:02:16.100]  這個的宣稱活
[00:02:16.100 --> 00:02:18.100]  其實情況
[00:02:18.100 --> 00:02:19.100]  跟剛才說的
[00:02:19.100 --> 00:02:21.100]  是非常之類似
[00:02:21.100 --> 00:02:22.100]  耶穌不單止是
[00:02:22.100 --> 00:02:24.100]  走去明街那裡
[00:02:24.100 --> 00:02:26.100]  他走去聖殿那裡
[00:02:26.100 --> 00:02:27.100]  聖殿那裡
[00:02:27.100 --> 00:02:28.100]  敬拜
[00:02:28.100 --> 00:02:29.100]  是這麼說
[00:02:29.100 --> 00:02:30.100]  當時來說
[00:02:30.100 --> 00:02:32.100]  以色列人的
[00:02:32.100 --> 00:02:34.100]  整個國家最興旺
[00:02:34.100 --> 00:02:37.100]  最多人聚集的地方
[00:02:37.100 --> 00:02:39.100]  在那裡人來人往
[00:02:39.100 --> 00:02:40.100]  而耶穌就在那裡
[00:02:40.100 --> 00:02:41.100]  突然
[00:02:41.100 --> 00:02:42.100]  即是人家在那裡敬拜
[00:02:42.100 --> 00:02:43.100]  做他自己的事
[00:02:43.100 --> 00:02:44.100]  憲制
[00:02:44.100 --> 00:02:45.100]  那樣東西
[00:02:45.100 --> 00:02:48.100]  就大聲地說
[00:02:48.100 --> 00:02:49.100]  那當然
[00:02:49.100 --> 00:02:51.100]  你就會明白
