
[00:00:00.000 --> 00:00:19.000]  敬佑聖靈
[00:00:19.000 --> 00:00:21.000]  弟兄姊妹平安
[00:00:21.000 --> 00:00:26.000]  感謝主今天又跟大家一起來分享聖經裏面的說話
[00:00:26.000 --> 00:00:28.000]  還是主耶穌自己所說的話
[00:00:28.000 --> 00:00:36.000]  所以今天我們特別專心來聽聽主耶穌當年在他出來傳道的時候
[00:00:36.000 --> 00:00:41.000]  最初開始的時候都宣佈了剛纔我們所念的那幾句話
[00:00:41.000 --> 00:00:46.000]  他請了他的門徒信仰他的人到上香來
[00:00:46.000 --> 00:00:48.000]  然後他們坐下來以後
[00:00:48.000 --> 00:00:51.000]  聖經說他就開口跟他們說
[00:00:51.000 --> 00:00:56.000]  一開口的時候最初就講今天我們所念的那個八福
[00:00:56.000 --> 00:01:00.000]  那個八福很多基督徒都比較熟悉
[00:01:00.000 --> 00:01:05.000]  今天我們用一點時間來看看這八個福是什麼福
[00:01:05.000 --> 00:01:09.000]  如果你對這個八福還有點不記得的話
[00:01:09.000 --> 00:01:11.000]  你也可以打開聖經
[00:01:11.000 --> 00:01:18.000]  就是馬太福音剛纔我們所念的第五章第一到第十一節
[00:01:18.000 --> 00:01:21.000]  那個八福是怎樣的一個八福
[00:01:21.000 --> 00:01:25.000]  我不知道大家剛纔唸的時候有沒有個感覺
[00:01:25.000 --> 00:01:27.000]  這個八福是用一種
[00:01:27.000 --> 00:01:32.000]  每一個福都用一種差不多的方法來講的
[00:01:32.000 --> 00:01:38.000]  首先他是用一種好像慶賀的心
[00:01:38.000 --> 00:01:42.000]  英語翻譯就是說Blessed are those
[00:01:42.000 --> 00:01:48.000]  就是說什麼人真的有福了
[00:01:48.000 --> 00:01:55.000]  這好像很羨慕有些人能夠拿到這樣的福氣這樣的心情
[00:01:55.000 --> 00:01:59.000]  然後當然第二部分他講出來這個福
[00:01:59.000 --> 00:02:03.000]  用什麼樣的情操的人纔可以有
[00:02:03.000 --> 00:02:05.000]  什麼樣的契機的人纔可以有
[00:02:05.000 --> 00:02:11.000]  這是我們今天特別說的天國人民的契機
[00:02:11.000 --> 00:02:15.000]  然後第三就是有這樣的契機的人
[00:02:15.000 --> 00:02:19.000]  有這樣情操的人就可以得到怎樣的福氣
[00:02:19.000 --> 00:02:22.000]  所以這個三個都是這樣的講下去的
[00:02:22.000 --> 00:02:24.000]  那麼就這樣的講的時候
[00:02:24.000 --> 00:02:28.000]  剛纔我說你念的時候可能留意到
[00:02:28.000 --> 00:02:30.000]  也是天國人民的
[00:02:30.000 --> 00:02:34.000]  也是口中的那些人的那種的操練
[00:02:34.000 --> 00:02:37.000]  那種的人生的表現
[00:02:37.000 --> 00:02:42.000]  好像跟今天我們這個社會有點不同的地方
[00:02:42.000 --> 00:02:45.000]  今天我們的社會是講強權的
[00:02:45.000 --> 00:02:47.000]  是講欺凌的
[00:02:47.000 --> 00:02:49.000]  講你有什麼power
[00:02:49.000 --> 00:02:51.000]  但是你看在天國的
[00:02:51.000 --> 00:02:54.000]  耶穌所講的那些人的契機裏面
[00:02:54.000 --> 00:03:00.000]  虛心、愛恫、溫柔
[00:03:00.000 --> 00:03:03.000]  還有受逼迫
[00:03:03.000 --> 00:03:10.000]  那麼這樣的人是不是真的能夠在這個現實的世界裏面得福呢
[00:03:10.000 --> 00:03:12.000]  還是失敗呢
[00:03:12.000 --> 00:03:15.000]  在現代人的眼中這些人都是失敗的人
[00:03:15.000 --> 00:03:19.000]  有這樣的表現的人跟人沒辦法鬥
[00:03:19.000 --> 00:03:21.000]  所以肯定失敗
[00:03:21.000 --> 00:03:23.000]  但是在耶穌口裏面
[00:03:23.000 --> 00:03:25.000]  這些人才得福
[00:03:25.000 --> 00:03:27.000]  我們今天要看看爲什麼有這個情況
[00:03:27.000 --> 00:03:31.000]  那麼我們嘗試用大概五分鐘一個
[00:03:31.000 --> 00:03:32.000]  五分鐘一個
[00:03:32.000 --> 00:03:34.000]  那麼就已經bug了
[00:03:34.000 --> 00:03:35.000]  就四十分鐘了
[00:03:35.000 --> 00:03:36.000]  差不多了
[00:03:36.000 --> 00:03:39.000]  所以時間我們抓得很緊
[00:03:39.000 --> 00:03:41.000]  我有一個很大的一個
[00:03:41.000 --> 00:03:43.000]  我想過的一個要求給大家
[00:03:43.000 --> 00:03:46.000]  我們今天講完了八福以後
[00:03:46.000 --> 00:03:48.000]  大家背出來好不好
[00:03:48.000 --> 00:03:50.000]  揹人的八個福
[00:03:50.000 --> 00:03:53.000]  這種的情操
[00:03:53.000 --> 00:03:54.000]  好嗎
[00:03:54.000 --> 00:03:55.000]  你說哇好難啊
[00:03:55.000 --> 00:03:57.000]  八個福很久沒念書了
[00:03:57.000 --> 00:03:59.000]  沒辦法
[00:03:59.000 --> 00:04:01.000]  也沒關係
[00:04:01.000 --> 00:04:04.000]  因爲我今天不是跟着這個次序來講
[00:04:04.000 --> 00:04:06.000]  我把它分成三類
[00:04:06.000 --> 00:04:08.000]  分了類以後比較容易背
[00:04:08.000 --> 00:04:10.000]  你看我的大綱
[00:04:10.000 --> 00:04:12.000]  等一下你就看到了
[00:04:12.000 --> 00:04:14.000]  有兩種的福
[00:04:14.000 --> 00:04:17.000]  是跟質子相處的
[00:04:17.000 --> 00:04:20.000]  這是對自我的形象有關的兩種
[00:04:20.000 --> 00:04:23.000]  然後有三種是基督徒
[00:04:23.000 --> 00:04:27.000]  人怎樣與上帝與神相處的
[00:04:27.000 --> 00:04:30.000]  第一就是兩種是質子
[00:04:30.000 --> 00:04:32.000]  跟質子相處
[00:04:32.000 --> 00:04:34.000]  三種是跟上帝相處的
[00:04:34.000 --> 00:04:35.000]  跟神相處的
[00:04:35.000 --> 00:04:38.000]  還有三種是跟其他人相處的
[00:04:38.000 --> 00:04:39.000]  很容易
[00:04:39.000 --> 00:04:42.000]  三個就八個了
[00:04:42.000 --> 00:04:43.000]  好嗎
[00:04:43.000 --> 00:04:45.000]  我們結束以前
[00:04:45.000 --> 00:04:47.000]  我們跟大家一起背好嗎
[00:04:47.000 --> 00:04:49.000]  現在我們開始了
[00:04:49.000 --> 00:04:51.000]  首先我們看這兩種
[00:04:51.000 --> 00:04:54.000]  在八福裏面是跟質子相處的
[00:04:54.000 --> 00:04:57.000]  對自我的形象裏面的情操
[00:04:57.000 --> 00:04:59.000]  那麼第一個就是剛纔我們所念的
[00:04:59.000 --> 00:05:01.000]  剛纔最錯的第一個
[00:05:01.000 --> 00:05:04.000]  虛心的人有福了
[00:05:04.000 --> 00:05:07.000]  因爲天國是他們的
[00:05:07.000 --> 00:05:09.000]  虛心是什麼意思
[00:05:09.000 --> 00:05:11.000]  虛心的意思就是把自我
[00:05:11.000 --> 00:05:13.000]  能夠放下的人
[00:05:13.000 --> 00:05:16.000]  放下自我的人
[00:05:16.000 --> 00:05:18.000]  沒有自我的人
[00:05:18.000 --> 00:05:20.000]  那麼可能有些人心裏面就說
[00:05:20.000 --> 00:05:22.000]  不可能啊
[00:05:22.000 --> 00:05:24.000]  人怎麼可以沒有自我
[00:05:24.000 --> 00:05:26.000]  對不對
[00:05:26.000 --> 00:05:29.000]  人不能夠沒有自我的
[00:05:29.000 --> 00:05:30.000]  打個比方啊
[00:05:30.000 --> 00:05:31.000]  如果我們去旅行
[00:05:31.000 --> 00:05:33.000]  我們拍了個團體照
[00:05:33.000 --> 00:05:34.000]  對不對
[00:05:34.000 --> 00:05:37.000]  人家發給你那個電郵
[00:05:37.000 --> 00:05:38.000]  發了那個照片給你
[00:05:38.000 --> 00:05:40.000]  你第一個看什麼
[00:05:40.000 --> 00:05:41.000]  自己啊
[00:05:41.000 --> 00:05:42.000]  除非你這個狂亂
[00:05:42.000 --> 00:05:45.000]  你跟身旁那個人纔看他
[00:05:45.000 --> 00:05:46.000]  否則就看自己
[00:05:46.000 --> 00:05:47.000]  那個是自我
[00:05:47.000 --> 00:05:48.000]  對不對
[00:05:48.000 --> 00:05:49.000]  肯定是有錯嗎
[00:05:49.000 --> 00:05:51.000]  沒錯
[00:05:51.000 --> 00:05:54.000]  人根本不可能沒有自我的
[00:05:54.000 --> 00:05:56.000]  真正的沒有自我的行動就是自殺
[00:05:56.000 --> 00:05:58.000]  對不對
[00:05:58.000 --> 00:05:59.000]  那麼你有自我
[00:05:59.000 --> 00:06:01.000]  怎麼可以放下自我呢
[00:06:01.000 --> 00:06:03.000]  這是一個矛盾的地方
[00:06:03.000 --> 00:06:06.000]  但是我看這個最重要的地方
[00:06:06.000 --> 00:06:08.000]  不是沒有了自我
[00:06:08.000 --> 00:06:10.000]  而是你的attention
[00:06:10.000 --> 00:06:11.000]  就是你的關注
[00:06:11.000 --> 00:06:13.000]  放在什麼地方
[00:06:13.000 --> 00:06:14.000]  如果你的關注
[00:06:14.000 --> 00:06:16.000]  整天放在你自己了
[00:06:16.000 --> 00:06:19.000]  這個叫做自私自我
[00:06:19.000 --> 00:06:20.000]  但是如果你那個關注
[00:06:20.000 --> 00:06:22.000]  能夠放在其他人的身上
[00:06:22.000 --> 00:06:23.000]  或者耶穌說
[00:06:23.000 --> 00:06:24.000]  放到上帝
[00:06:24.000 --> 00:06:26.000]  放到神的身上的時候
[00:06:26.000 --> 00:06:29.000]  你縱然你每天還有自我的生活
[00:06:29.000 --> 00:06:32.000]  但是你已經不是一個自我的人
[00:06:32.000 --> 00:06:34.000]  這個纔是那個祕訣
[00:06:34.000 --> 00:06:37.000]  所以我們看到了耶穌的繼續在
[00:06:37.000 --> 00:06:39.000]  剛纔我們是念第五章嘛
[00:06:39.000 --> 00:06:41.000]  第六章裏面就用了四個例子
[00:06:41.000 --> 00:06:43.000]  差不多同樣的方法
[00:06:43.000 --> 00:06:45.000]  來舉個例來表達
[00:06:45.000 --> 00:06:48.000]  這種的不同的境界
[00:06:48.000 --> 00:06:50.000]  第六章講什麼呢
[00:06:50.000 --> 00:06:51.000]  馬來文第六章
[00:06:51.000 --> 00:06:53.000]  耶穌講了三種的表現
[00:06:53.000 --> 00:06:54.000]  一個叫私事
[00:06:54.000 --> 00:06:55.000]  就是呢
[00:06:55.000 --> 00:06:57.000]  做善事
[00:06:57.000 --> 00:07:00.000]  第二個呢就是禱告
[00:07:00.000 --> 00:07:01.000]  祈禱
[00:07:01.000 --> 00:07:02.000]  第三個呢
[00:07:02.000 --> 00:07:04.000]  就是禁食
[00:07:04.000 --> 00:07:06.000]  就是很懇切的
[00:07:06.000 --> 00:07:08.000]  爲了禱告的緣故
[00:07:08.000 --> 00:07:12.000]  放下自己的日常的事物
[00:07:12.000 --> 00:07:14.000]  然後專心來禱告
[00:07:14.000 --> 00:07:15.000]  當時候來說
[00:07:15.000 --> 00:07:18.000]  猶太人或者是當時候的人
[00:07:18.000 --> 00:07:23.000]  有這樣三個很重視的美德
[00:07:23.000 --> 00:07:25.000]  做善事
[00:07:25.000 --> 00:07:27.000]  然後來禱告
[00:07:27.000 --> 00:07:30.000]  還有禁食
[00:07:30.000 --> 00:07:31.000]  這三個呢
[00:07:31.000 --> 00:07:34.000]  耶穌都同樣用一個方法來表達
[00:07:34.000 --> 00:07:36.000]  這三種什麼叫做虛心
[00:07:36.000 --> 00:07:38.000]  什麼叫放下自我
[00:07:38.000 --> 00:07:40.000]  什麼叫做沒有放下自我
[00:07:40.000 --> 00:07:41.000]  我在這裏呢
[00:07:41.000 --> 00:07:43.000]  就這個大綱有沒有
[00:07:43.000 --> 00:07:45.000]  就是列出來了
[00:07:45.000 --> 00:07:46.000]  給大家有一個
[00:07:46.000 --> 00:07:49.000]  有一個四個層次的境界
[00:07:49.000 --> 00:07:51.000]  四個層次的境界
[00:07:51.000 --> 00:07:52.000]  什麼呢
[00:07:52.000 --> 00:07:55.000]  他四種的舉例裏面
[00:07:55.000 --> 00:07:57.000]  都講了這樣的一個表達
[00:07:57.000 --> 00:07:58.000]  第一種呢
[00:07:58.000 --> 00:07:59.000]  這是最差的
[00:07:59.000 --> 00:08:02.000]  這是騙人來欣賞你的那種
[00:08:02.000 --> 00:08:03.000]  那麼就是呢
[00:08:03.000 --> 00:08:04.000]  他說
[00:08:04.000 --> 00:08:05.000]  耶穌說那些
[00:08:05.000 --> 00:08:07.000]  法利塞人有些人
[00:08:07.000 --> 00:08:09.000]  他們做善事的時候呢
[00:08:09.000 --> 00:08:11.000]  打鑼打鼓
[00:08:11.000 --> 00:08:13.000]  在街上面說我要做善事啊
[00:08:13.000 --> 00:08:14.000]  現在我的
[00:08:14.000 --> 00:08:16.000]  我現在很慈悲啊
[00:08:16.000 --> 00:08:17.000]  你們來看
[00:08:17.000 --> 00:08:18.000]  然後大家看的時候
[00:08:18.000 --> 00:08:19.000]  他就把錢
[00:08:19.000 --> 00:08:22.000]  盯着放在那邊哇大家說
[00:08:22.000 --> 00:08:24.000]  哎呀這個人真的很好啊這樣
[00:08:24.000 --> 00:08:25.000]  耶穌說這些人呢
[00:08:25.000 --> 00:08:29.000]  有些人連他自己的父母都不養了
[00:08:29.000 --> 00:08:30.000]  然後他的表演
[00:08:30.000 --> 00:08:32.000]  他做善事
[00:08:32.000 --> 00:08:33.000]  這樣是騙人
[00:08:33.000 --> 00:08:35.000]  就是說他自己也沒做
[00:08:35.000 --> 00:08:37.000]  但是希望人家對他的理解
[00:08:37.000 --> 00:08:41.000]  是一種更美的更好的假象
[00:08:41.000 --> 00:08:42.000]  這個是最差的
[00:08:42.000 --> 00:08:44.000]  這個最差的
[00:08:44.000 --> 00:08:45.000]  那麼第二種呢
[00:08:45.000 --> 00:08:46.000]  好一點
[00:08:46.000 --> 00:08:47.000]  他沒有騙人
[00:08:47.000 --> 00:08:48.000]  他真的去幹
[00:08:48.000 --> 00:08:51.000]  但是放炮人不知道他那麼偉大
[00:08:51.000 --> 00:08:54.000]  所以他主要還是表演給其他人看
[00:08:54.000 --> 00:08:55.000]  他沒有騙其他人
[00:08:55.000 --> 00:08:59.000]  但是他的關注是其他人對他的印象
[00:08:59.000 --> 00:09:01.000]  所以他做的時候呢
[00:09:01.000 --> 00:09:04.000]  就好吸引人來看啊
[00:09:04.000 --> 00:09:07.000]  比如剛纔我們說那些人做善事的時候
[00:09:07.000 --> 00:09:10.000]  要全世界的人周圍的人都知道他做善事
[00:09:10.000 --> 00:09:11.000]  然後耶穌說
[00:09:11.000 --> 00:09:12.000]  有些人禱告
[00:09:12.000 --> 00:09:14.000]  要禱告是人
[00:09:14.000 --> 00:09:16.000]  向跟上帝對話嗎
[00:09:16.000 --> 00:09:17.000]  對不對
[00:09:17.000 --> 00:09:19.000]  禱告是站在街頭
[00:09:19.000 --> 00:09:22.000]  耶穌說十字街頭上大聲地禱告
[00:09:22.000 --> 00:09:23.000]  哇 讓人知道
[00:09:23.000 --> 00:09:26.000]  哇 這個人真的太虔誠了
[00:09:26.000 --> 00:09:28.000]  耶穌說這個是個表演
[00:09:28.000 --> 00:09:29.000]  有些人呢
[00:09:29.000 --> 00:09:31.000]  他說近時
[00:09:31.000 --> 00:09:33.000]  近時爲了懇求神
[00:09:33.000 --> 00:09:35.000]  聽他的禱告那種的
[00:09:35.000 --> 00:09:39.000]  心裏面有一種的愛求
[00:09:39.000 --> 00:09:42.000]  這個是對着神的表達他的心意嘛
[00:09:42.000 --> 00:09:44.000]  但是有些人近時呢
[00:09:44.000 --> 00:09:46.000]  變成了一種美德
[00:09:46.000 --> 00:09:48.000]  變成了一個表演的美德
[00:09:48.000 --> 00:09:49.000]  耶穌說有些人
[00:09:49.000 --> 00:09:52.000]  特意弄得他的臉好難看
[00:09:52.000 --> 00:09:54.000]  好累的樣子
[00:09:54.000 --> 00:09:55.000]  還沒有死臉
[00:09:55.000 --> 00:09:56.000]  人家說
[00:09:56.000 --> 00:09:58.000]  哎呀 爲什麼今天那麼累啊
[00:09:58.000 --> 00:10:00.000]  哎呀 我近時了兩天
[00:10:00.000 --> 00:10:01.000]  所以大家說
[00:10:01.000 --> 00:10:02.000]  哇 好厲害哦
[00:10:02.000 --> 00:10:05.000]  這個人兩天沒去爲了禱告
[00:10:05.000 --> 00:10:09.000]  就是爲了人知道他是那麼的偉大
[00:10:09.000 --> 00:10:10.000]  那麼耶穌呢
[00:10:10.000 --> 00:10:11.000]  這個評價很有意思
[00:10:11.000 --> 00:10:13.000]  很幽默的
[00:10:13.000 --> 00:10:14.000]  耶穌評價是什麼
[00:10:14.000 --> 00:10:16.000]  三個評價他就說
[00:10:16.000 --> 00:10:19.000]  這些人已經得到了他們的賞賜
[00:10:19.000 --> 00:10:20.000]  這意思是說
[00:10:20.000 --> 00:10:21.000]  你這樣幹
[00:10:21.000 --> 00:10:23.000]  根本就不是爲了其他人
[00:10:23.000 --> 00:10:25.000]  也不是爲了上帝
[00:10:25.000 --> 00:10:26.000]  你爲了你自己
[00:10:26.000 --> 00:10:27.000]  那麼其他人
[00:10:27.000 --> 00:10:29.000]  哎呀 很欣賞你
[00:10:29.000 --> 00:10:31.000]  已經得到了他們的
[00:10:31.000 --> 00:10:34.000]  給你的反應了
[00:10:34.000 --> 00:10:36.000]  你說要求的
[00:10:36.000 --> 00:10:38.000]  你的動機已經完成了
[00:10:38.000 --> 00:10:40.000]  所以上帝就不能祝福你了
[00:10:40.000 --> 00:10:41.000]  對不對
[00:10:41.000 --> 00:10:42.000]  你已經拿到你的祝福了嘛
[00:10:42.000 --> 00:10:46.000]  你的祝福是從人家對你的印象來的
[00:10:46.000 --> 00:10:47.000]  人家已經給你的印象
[00:10:47.000 --> 00:10:48.000]  你已經成功了
[00:10:48.000 --> 00:10:49.000]  成功了 上帝就說
[00:10:49.000 --> 00:10:51.000]  跟我無關了
[00:10:51.000 --> 00:10:55.000]  不用給你什麼的祝福
[00:10:55.000 --> 00:10:57.000]  這個是耶穌所說的第二種
[00:10:57.000 --> 00:10:59.000]  第三種比較難理解
[00:10:59.000 --> 00:11:01.000]  特別在那個施捨
[00:11:01.000 --> 00:11:04.000]  就是在做算式的過程當中
[00:11:04.000 --> 00:11:05.000]  耶穌講了一句
[00:11:05.000 --> 00:11:08.000]  他說當你施捨的時候
[00:11:08.000 --> 00:11:10.000]  不要叫你的左手
[00:11:10.000 --> 00:11:12.000]  知道你右手所做的事情
[00:11:12.000 --> 00:11:14.000]  這句話好難理解
[00:11:14.000 --> 00:11:16.000]  怎麼左手不知道右手所做的事情
[00:11:16.000 --> 00:11:18.000]  都是你自己嘛 對不對
