
[00:00:00.000 --> 00:00:02.000]  新年快樂
[00:00:02.000 --> 00:00:03.500]  今天是2020年
[00:00:03.500 --> 00:00:06.000]  我們第一個的五堂崇拜
[00:00:06.000 --> 00:00:08.000]  亦都是主餐崇拜
[00:00:08.000 --> 00:00:10.000]  願上帝的話語在我們當中
[00:00:10.000 --> 00:00:16.000]  提醒我們怎樣去迎接2020年
[00:00:16.000 --> 00:00:19.000]  如果記得我講到
[00:00:19.000 --> 00:00:21.000]  已經半年了
[00:00:21.000 --> 00:00:24.000]  在2019年的下半年開始
[00:00:24.000 --> 00:00:26.000]  我用這個約翰一書
[00:00:26.000 --> 00:00:28.000]  去幫助我們思想
[00:00:28.000 --> 00:00:30.000]  約翰一書裏有兩個很重要的主題
[00:00:30.000 --> 00:00:32.000]  如果記得我還在強調
[00:00:32.000 --> 00:00:34.000]  第一個是神似甚麼?
[00:00:34.000 --> 00:00:36.000]  光
[00:00:36.000 --> 00:00:38.000]  第二個神似愛
[00:00:38.000 --> 00:00:40.000]  這個一定可以捉到
[00:00:40.000 --> 00:00:42.000]  我覺得很迎合在過去半年
[00:00:42.000 --> 00:00:44.000]  我們所面對的環境
[00:00:44.000 --> 00:00:46.000]  香港進入了一個昏暗的年代
[00:00:46.000 --> 00:00:48.000]  我們需要上帝的光
[00:00:48.000 --> 00:00:50.000]  去光照我們的內心
[00:00:50.000 --> 00:00:52.000]  光照這個世界
[00:00:52.000 --> 00:00:54.000]  用上帝的話語顯明在我們身上
[00:00:54.000 --> 00:00:56.000]  以致我們知道怎樣活在這個時代當中
[00:00:56.000 --> 00:00:58.000]  你也看到很多的不信任
[00:00:58.000 --> 00:01:00.000]  很多的撕裂
[00:01:00.000 --> 00:01:02.000]  很多的關係的破裂
[00:01:02.000 --> 00:01:04.000]  我們需要上帝的愛幫助我們去融合
[00:01:04.000 --> 00:01:08.000]  而在約翰一書的背景裏面
[00:01:08.000 --> 00:01:10.000]  也同樣
[00:01:10.000 --> 00:01:12.000]  當時教會也面對著一些紛爭
[00:01:12.000 --> 00:01:14.000]  面對著一些假教師
[00:01:14.000 --> 00:01:16.000]  傳一些錯誤的道理
[00:01:16.000 --> 00:01:18.000]  去破壞了教會之間的關係
[00:01:18.000 --> 00:01:22.000]  而約翰就透過當中的提醒
[00:01:22.000 --> 00:01:24.000]  要我們去進行上帝給我們最基本的命令
[00:01:24.000 --> 00:01:26.000]  彼此相愛
[00:01:26.000 --> 00:01:28.000]  愛弟兄
[00:01:28.000 --> 00:01:30.000]  就是愛神
[00:01:30.000 --> 00:01:32.000]  這也是在最近的幾次講道
[00:01:32.000 --> 00:01:34.000]  不斷提及過的
[00:01:34.000 --> 00:01:36.000]  愛裏面沒有懼怕
[00:01:36.000 --> 00:01:38.000]  愛由身邊開始
[00:01:38.000 --> 00:01:40.000]  提醒我們
[00:01:40.000 --> 00:01:42.000]  我們不是去刑罰身邊得罪我們人
[00:01:42.000 --> 00:01:44.000]  我們是用愛
[00:01:44.000 --> 00:01:46.000]  用饒恕去節納我們身邊的人
[00:01:46.000 --> 00:01:48.000]  而且愛不需要去到很遠
[00:01:48.000 --> 00:01:50.000]  就是由我們身邊開始
[00:01:50.000 --> 00:01:52.000]  去實踐愛人的命令
[00:01:52.000 --> 00:01:54.000]  而踏入新的一年
[00:01:54.000 --> 00:01:56.000]  這個2020年的時候
[00:01:56.000 --> 00:02:00.000]  我們仍然很需要神的話語
[00:02:00.000 --> 00:02:02.000]  特別當我們見到世界
[00:02:02.000 --> 00:02:04.000]  好像隨時有一個大戰爭
[00:02:04.000 --> 00:02:06.000]  即將要發生
[00:02:06.000 --> 00:02:08.000]  我們見到伊朗的事件
[00:02:08.000 --> 00:02:10.000]  見到北韓的事件
[00:02:10.000 --> 00:02:12.000]  我們見到在國內
[00:02:12.000 --> 00:02:14.000]  一些教會被一些宗教政策
[00:02:14.000 --> 00:02:16.000]  被迫害著
[00:02:16.000 --> 00:02:18.000]  香港的教會也面對著一些壓力
[00:02:18.000 --> 00:02:20.000]  我們面對我們香港的社會
[00:02:20.000 --> 00:02:22.000]  其實有很多的
[00:02:22.000 --> 00:02:24.000]  一些的社會行動
[00:02:24.000 --> 00:02:26.000]  在我們市面上的出現
[00:02:26.000 --> 00:02:28.000]  暴力的事件仍然未平息
[00:02:28.000 --> 00:02:30.000]  我們怎樣去面對呢
[00:02:30.000 --> 00:02:32.000]  今日的題目是
[00:02:32.000 --> 00:02:34.000]  無限信心
[00:02:34.000 --> 00:02:36.000]  無限根深
[00:02:36.000 --> 00:02:38.000]  我很想透過約翰一書
[00:02:38.000 --> 00:02:40.000]  上帝給我們一個更大的信心
[00:02:40.000 --> 00:02:42.000]  能夠勝過世界的信心
[00:02:42.000 --> 00:02:44.000]  能夠跨越這個2020年
[00:02:44.000 --> 00:02:48.000]  當我想這個題目的時候
[00:02:48.000 --> 00:02:50.000]  我爸爸就找我
[00:02:50.000 --> 00:02:52.000]  他的手提電話有些東西
[00:02:52.000 --> 00:02:54.000]  搞不定
[00:02:54.000 --> 00:02:56.000]  做不到什麼
[00:02:56.000 --> 00:02:58.000]  我發覺原來他沒有更新
[00:02:58.000 --> 00:03:00.000]  他的程式
[00:03:00.000 --> 00:03:02.000]  我們知道現在電話都要更新
[00:03:02.000 --> 00:03:04.000]  我就想
[00:03:04.000 --> 00:03:06.000]  我們的電話程式
[00:03:06.000 --> 00:03:08.000]  更新了才可以
[00:03:08.000 --> 00:03:10.000]  解開那些
[00:03:10.000 --> 00:03:12.000]  軟件的問題
[00:03:12.000 --> 00:03:14.000]  和有新的功能加入
[00:03:14.000 --> 00:03:16.000]  同樣我們屬靈的
[00:03:16.000 --> 00:03:18.000]  生命都很需要
[00:03:18.000 --> 00:03:20.000]  我們需要的是
[00:03:20.000 --> 00:03:22.000]  無限上網
[00:03:22.000 --> 00:03:24.000]  我們不需要找wifi
[00:03:24.000 --> 00:03:26.000]  我們一祈禱
[00:03:26.000 --> 00:03:28.000]  我們主耶穌無時無刻在我們身邊當中
[00:03:28.000 --> 00:03:30.000]  我們和耶穌結年的時候
[00:03:30.000 --> 00:03:32.000]  我們就能夠更新的生命
[00:03:32.000 --> 00:03:34.000]  能夠信心的生命
[00:03:34.000 --> 00:03:36.000]  能夠跨越2020年的生命
[00:03:36.000 --> 00:03:38.000]  大家想不想得到
[00:03:38.000 --> 00:03:40.000]  我們同心祈禱
[00:03:40.000 --> 00:03:42.000]  預備我們的心靈去聆聽神的話語
[00:03:42.000 --> 00:03:44.000]  我們祈禱
[00:03:44.000 --> 00:03:46.000]  打開我們的心
[00:03:46.000 --> 00:03:48.000]  讓今天你的話語
[00:03:48.000 --> 00:03:50.000]  在我們心靈裏面
[00:03:50.000 --> 00:03:52.000]  直到今天許宣講的不是人的話語
[00:03:52.000 --> 00:03:54.000]  而是上帝的真道
[00:03:54.000 --> 00:03:56.000]  透過聖經
[00:03:56.000 --> 00:03:58.000]  許宣講出來
[00:03:58.000 --> 00:04:00.000]  求聖人打開我們的耳朵
[00:04:00.000 --> 00:04:02.000]  打開我們的心去聆聽你的話語
[00:04:02.000 --> 00:04:04.000]  又讓我成為你流通的管子
[00:04:04.000 --> 00:04:06.000]  將你的道
[00:04:06.000 --> 00:04:08.000]  按照正義分解出來
[00:04:08.000 --> 00:04:10.000]  讓每一個人都能夠明白你的道
[00:04:10.000 --> 00:04:12.000]  你在我們心靈裏面
[00:04:12.000 --> 00:04:14.000]  能夠有所轉化生命
[00:04:14.000 --> 00:04:16.000]  能夠活出一個信心的生命
[00:04:16.000 --> 00:04:18.000]  求主你帶領我們今天的時間
[00:04:18.000 --> 00:04:20.000]  祈禱交托
[00:04:20.000 --> 00:04:22.000]  奉耶穌基督得性明智祈求
[00:04:22.000 --> 00:04:24.000]  阿門
[00:04:42.000 --> 00:04:44.000]  和合本的版本
[00:04:44.000 --> 00:04:46.000]  我們聖經有不同的版本
[00:04:46.000 --> 00:04:48.000]  最新的是
[00:04:48.000 --> 00:04:50.000]  新漢語譯本
[00:04:50.000 --> 00:04:52.000]  是按照聖經的原文希臘文翻譯
[00:04:52.000 --> 00:04:54.000]  所以我一會的powerpoint
[00:04:54.000 --> 00:04:56.000]  就要用新漢語本
[00:04:56.000 --> 00:04:58.000]  而你們手頭上也可以打開你的聖經和合本
[00:04:58.000 --> 00:05:00.000]  作一個對照
[00:05:00.000 --> 00:05:02.000]  我先讀出新漢語本的一至五字給大家聽
[00:05:02.000 --> 00:05:04.000]  凡相信耶穌是基督的
[00:05:04.000 --> 00:05:06.000]  都是從神生的
[00:05:06.000 --> 00:05:08.000]  凡愛自己親生之父的
[00:05:08.000 --> 00:05:10.000]  也必愛自己的父所親生的
[00:05:10.000 --> 00:05:12.000]  只要我們愛神
[00:05:12.000 --> 00:05:14.000]  並遵守祂的命令
[00:05:14.000 --> 00:05:16.000]  從這一點
[00:05:16.000 --> 00:05:18.000]  就知道我們愛神的兒女了
[00:05:18.000 --> 00:05:20.000]  我們遵守神的命令
[00:05:20.000 --> 00:05:22.000]  就是愛神了
[00:05:22.000 --> 00:05:24.000]  而且祂的命令
[00:05:24.000 --> 00:05:26.000]  並不難遵守
[00:05:26.000 --> 00:05:28.000]  因為凡從神生的
[00:05:28.000 --> 00:05:30.000]  都能勝過世界
[00:05:30.000 --> 00:05:32.000]  那使我們勝過世界的
[00:05:32.000 --> 00:05:34.000]  就是我們的信心
[00:05:34.000 --> 00:05:36.000]  那勝過世界的是誰呢
[00:05:36.000 --> 00:05:38.000]  不就是那信耶穌
[00:05:38.000 --> 00:05:40.000]  是神兒子的人嗎
[00:05:40.000 --> 00:05:42.000]  在這段經文裏
[00:05:42.000 --> 00:05:44.000]  我想帶出第一個重點
[00:05:44.000 --> 00:05:46.000]  正如在我們的周刊
[00:05:46.000 --> 00:05:48.000]  也有一個講道的筆記
[00:05:48.000 --> 00:05:50.000]  勝過世界的信心
[00:05:50.000 --> 00:05:52.000]  甚麼是勝過世界的信心呢
[00:05:52.000 --> 00:05:54.000]  約翰一書寫到第五章的時候
[00:05:54.000 --> 00:05:56.000]  在這兩節第一二節裏
[00:05:56.000 --> 00:05:58.000]  他將愛作一個總結
[00:05:58.000 --> 00:06:00.000]  從神生的
[00:06:00.000 --> 00:06:02.000]  就是指神的兒女
[00:06:02.000 --> 00:06:04.000]  就是因為愛神而從上帝而出來的
[00:06:04.000 --> 00:06:06.000]  是屬於神的兒女
[00:06:06.000 --> 00:06:08.000]  他們都是我們每一個
[00:06:08.000 --> 00:06:10.000]  當我們願意成為神的兒女
[00:06:10.000 --> 00:06:12.000]  因為我們愛父神的緣故
[00:06:12.000 --> 00:06:14.000]  我們也會愛父神所愛的人
[00:06:14.000 --> 00:06:16.000]  所以神所愛的兒女
[00:06:16.000 --> 00:06:18.000]  我們也彼此相愛
[00:06:18.000 --> 00:06:20.000]  我們就是愛神的兒女
[00:06:20.000 --> 00:06:22.000]  第二節也帶出了
[00:06:22.000 --> 00:06:24.000]  我們愛神的時候也願意遵守神的命令
[00:06:24.000 --> 00:06:26.000]  我們遵守神的命令
[00:06:26.000 --> 00:06:28.000]  也證明了我們是神的兒女
[00:06:28.000 --> 00:06:30.000]  這個呢
[00:06:30.000 --> 00:06:32.000]  就好像我上節講道講過
[00:06:32.000 --> 00:06:34.000]  愛的三角形
[00:06:34.000 --> 00:06:36.000]  神
