
[00:00:00.000 --> 00:00:02.480]  弟兄姊妹,祖內平安
[00:00:02.480 --> 00:00:07.680]  今天我們要跟弟兄姊妹一塊兒來學習
[00:00:07.680 --> 00:00:15.880]  傳道書第五章到第六章的第九節
[00:00:15.880 --> 00:00:18.780]  這是傳道書的第五講
[00:00:18.780 --> 00:00:25.280]  這題目是"增加財富,只是增加煩惱"
[00:00:25.280 --> 00:00:34.280]  我們用的經文是在傳道書的五章的一節到六章的九節這一段
[00:00:34.280 --> 00:00:37.280]  我們先有一起有禱告
[00:00:37.280 --> 00:00:39.280]  天父我們感謝你
[00:00:39.280 --> 00:00:44.280]  你帶領我們就能夠在一起來學習你的話
[00:00:44.280 --> 00:00:49.280]  你的話就是我們腳前的燈,我們路上的光
[00:00:49.280 --> 00:00:54.280]  你的話可以照亮我們,帶領我們走一生的道路
[00:00:54.280 --> 00:00:57.280]  主啊,我們是域本的人
[00:00:57.280 --> 00:01:02.280]  只有你的話能夠使我們明白你的心意
[00:01:02.280 --> 00:01:05.280]  能夠走在你的道路當中
[00:01:05.280 --> 00:01:07.280]  所以我們要來學習你的話
[00:01:07.280 --> 00:01:12.280]  求你與我們同在,開啟我們的心竅
[00:01:12.280 --> 00:01:18.280]  叫我們能夠明白你的話,也能靠著你的力量去遵守
[00:01:18.280 --> 00:01:24.280]  叫我們這一生都走在你的路中,蒙恩、蒙福
[00:01:24.280 --> 00:01:26.280]  討你的喜悅
[00:01:26.280 --> 00:01:28.280]  願你與我們同在
[00:01:28.280 --> 00:01:33.280]  我們這樣禱告奉耶穌基督的名,阿門
[00:01:33.280 --> 00:01:43.280]  弟兄姊妹,我們今天要來到傳道書的第五講
[00:01:43.280 --> 00:01:48.280]  就在第五章的一節到第六章的九節這一段
[00:01:48.280 --> 00:01:51.280]  我們給它起的題目是
[00:01:51.280 --> 00:01:55.280]  增加財富只是增加煩惱
[00:01:55.280 --> 00:01:59.280]  這是傳道書的說者有這樣的意思
[00:01:59.280 --> 00:02:03.280]  在這些他所寫的傳道書裡頭
[00:02:03.280 --> 00:02:08.280]  我們先跟弟兄姊妹讀兩段聖經
