
[00:00:00.000 --> 00:00:02.500]  今天是經捲門訓主日
[00:00:02.500 --> 00:00:07.500]  想和大家在約翰福音十章二十二至四十二節之內的問題
[00:00:07.500 --> 00:00:09.500]  基督是誰?
[00:00:09.500 --> 00:00:11.500]  你可能會問
[00:00:11.500 --> 00:00:13.500]  基督不就是耶穌嗎?
[00:00:13.500 --> 00:00:16.500]  其實基督的名字不等於耶穌
[00:00:16.500 --> 00:00:20.500]  這個名字對猶太人來說有一個特別的意義
[00:00:20.500 --> 00:00:23.500]  基督是神的受告者
[00:00:23.500 --> 00:00:26.500]  根據舊約先知的預言
[00:00:26.500 --> 00:00:28.500]  他是在大衛家裡面出來的王
[00:00:28.500 --> 00:00:34.500]  將會將以色列各族各民合一
[00:00:34.500 --> 00:00:37.500]  重新建立一個新的耶路撒冷
[00:00:37.500 --> 00:00:40.500]  這個受告者希伯來文的讀音是Messiah
[00:00:40.500 --> 00:00:43.500]  Messiah的希臘文就是Christos
[00:00:43.500 --> 00:00:45.500]  英文就是Christ
[00:00:45.500 --> 00:00:47.500]  中文就是基督
[00:00:47.500 --> 00:00:49.500]  所以基督就是Messiah
[00:00:49.500 --> 00:00:51.500]  神的受告者
[00:00:51.500 --> 00:00:55.500]  猶太民族渴望基督來臨的幾千年
[00:00:55.500 --> 00:00:59.500]  他們大部分的人都不接受耶穌是他們的基督
[00:00:59.500 --> 00:01:04.500]  還記得我有一次在北京出差回美國的時候
[00:01:04.500 --> 00:01:06.500]  在飛機旁邊
[00:01:06.500 --> 00:01:07.500]  我坐在他旁邊
[00:01:07.500 --> 00:01:09.500]  有一個從美國來的猶太人
[00:01:09.500 --> 00:01:10.500]  他是一個商人
[00:01:10.500 --> 00:01:14.500]  他也是一個很虔誠的猶太教徒
[00:01:14.500 --> 00:01:16.500]  在坐飛機的十幾個小時
[00:01:16.500 --> 00:01:19.500]  他不停地讀經和禱告
[00:01:19.500 --> 00:01:20.500]  後來我跟他聊天的時候
[00:01:20.500 --> 00:01:22.500]  他告訴我
[00:01:22.500 --> 00:01:26.500]  他在十二歲的時候已經可以背得到摩西五經
[00:01:26.500 --> 00:01:30.500]  即是我們聖經的頭五本書
[00:01:30.500 --> 00:01:32.500]  每一句都背得出來
[00:01:32.500 --> 00:01:36.500]  而很多小孩子都是這樣背的
[00:01:36.500 --> 00:01:38.500]  當我告訴他我是基督徒的時候
[00:01:38.500 --> 00:01:41.500]  他第一句話就跟我說
[00:01:41.500 --> 00:01:44.500]  他不能夠接受耶穌是他們的基督
[00:01:44.500 --> 00:01:45.500]  對他來說
[00:01:45.500 --> 00:01:47.500]  基督還沒有來
[00:01:47.500 --> 00:01:49.500]  對他來說
[00:01:49.500 --> 00:01:51.500]  他還在問
[00:01:51.500 --> 00:01:53.500]  基督是誰
[00:01:53.500 --> 00:01:57.500]  今天經文中的以色列的猶太人
[00:01:57.500 --> 00:01:59.500]  也在問這個問題
[00:01:59.500 --> 00:02:01.500]  而且問得更迫切
[00:02:01.500 --> 00:02:03.500]  我也希望透過今天的訊息
[00:02:03.500 --> 00:02:05.500]  去問我們自己
[00:02:05.500 --> 00:02:07.500]  我們的基督是誰
[00:02:07.500 --> 00:02:09.500]  在分享經文訊息之前
[00:02:09.500 --> 00:02:11.500]  讓我低頭同心禱告
[00:02:21.500 --> 00:02:24.500]  讓我們有機會去明白你的心意
[00:02:24.500 --> 00:02:26.500]  你知道孩子不配
[00:02:26.500 --> 00:02:30.500]  也不夠有能力去宣講你的道
[00:02:30.500 --> 00:02:32.500]  求你潔淨孩子的心
[00:02:32.500 --> 00:02:34.500]  幫助孩子的口
[00:02:34.500 --> 00:02:36.500]  宣講你的道的時候
[00:02:36.500 --> 00:02:38.500]  只有一個目的
[00:02:38.500 --> 00:02:40.500]  就是歸榮耀給你
[00:02:40.500 --> 00:02:42.500]  求誰聽我們的禱告
[00:02:42.500 --> 00:02:43.500]  禱告是奉你的愛子
[00:02:43.500 --> 00:02:46.500]  我們的主耶穌基督寶貴的名
[00:02:48.500 --> 00:02:51.500]  今天訊息的題目是基督是誰
[00:02:51.500 --> 00:02:56.500]  我想在這裡先給大家訊息
[00:02:56.500 --> 00:03:00.500]  先跟大家說說訊息的主題
[00:03:00.500 --> 00:03:02.500]  就是認定基督來到世界上
[00:03:02.500 --> 00:03:05.500]  為我們所做的事的理解
[00:03:05.500 --> 00:03:09.500]  就會決定我們自己所信的基督是誰
[00:03:09.500 --> 00:03:12.500]  今天經文中比較了兩群人
[00:03:12.500 --> 00:03:14.500]  一群是不信耶穌基督的人
[00:03:14.500 --> 00:03:16.500]  一群是相信
[00:03:16.500 --> 00:03:19.500]  我將今天的經文分成四部分
[00:03:19.500 --> 00:03:22.500]  包括對基督的猶豫
[00:03:22.500 --> 00:03:25.500]  聽基督的宣告
[00:03:25.500 --> 00:03:27.500]  對基督的拒絕
[00:03:27.500 --> 00:03:29.500]  和對基督的接受
[00:03:29.500 --> 00:03:33.500]  從不信的人對基督的猶豫
[00:03:33.500 --> 00:03:37.500]  到耶穌宣告自己就是基督
[00:03:37.500 --> 00:03:39.500]  第三部分是說
[00:03:39.500 --> 00:03:42.500]  不信的人拒絕耶穌就是他們的基督
[00:03:42.500 --> 00:03:45.500]  最後說的是那些相信基督
[00:03:45.500 --> 00:03:47.500]  耶穌是基督的人
[00:03:47.500 --> 00:03:50.500]  讓我們一起讀第一個分段
[00:03:50.500 --> 00:03:52.500]  對基督的猶豫
[00:03:52.500 --> 00:03:54.500]  我們一起讀
[00:04:12.500 --> 00:04:17.500]  這節經文給我們今天經文的背景
[00:04:17.500 --> 00:04:21.500]  事情是發生在耶路撒冷聖殿的東邊
[00:04:21.500 --> 00:04:24.500]  在一個叫做所羅門廊的地方
[00:04:24.500 --> 00:04:27.500]  時間是冬天的修奠節
[00:04:27.500 --> 00:04:31.500]  這個修奠節不是摩西律法所定的節期
[00:04:31.500 --> 00:04:33.500]  而是後來加上去的
[00:04:33.500 --> 00:04:36.500]  為的是要紀念在公元前165年
[00:04:36.500 --> 00:04:40.500]  當猶太人在希臘人統治之下
[00:04:40.500 --> 00:04:44.500]  猶太人瑪加比收服耶路撒冷的聖殿
[00:04:44.500 --> 00:04:50.500]  他更加驅逐了聖殿內非猶太教的信仰
[00:04:50.500 --> 00:04:52.500]  在耶穌的時代
[00:04:52.500 --> 00:04:58.500]  猶太人是受著羅馬人殘酷的統治之下
[00:04:58.500 --> 00:05:03.500]  這個修奠節會使猶太人特別盼望
[00:05:03.500 --> 00:05:06.500]  好像有一個像瑪加比的人
[00:05:06.500 --> 00:05:10.500]  來救他們脫離羅馬帝國
[00:05:10.500 --> 00:05:12.500]  建立一個新的王國
[00:05:12.500 --> 00:05:17.500]  他們相信這個人就是舊約所應許的基督
[00:05:17.500 --> 00:05:20.500]  可能就是因為一個原因
[00:05:20.500 --> 00:05:22.500]  當耶穌來到聖殿
[00:05:22.500 --> 00:05:24.500]  猶太人就圍著耶穌問他
[00:05:24.500 --> 00:05:27.500]  你叫我們猶疑不定到什麼時候呢
[00:05:27.500 --> 00:05:31.500]  你若是基督就明明的告訴我們
[00:05:31.500 --> 00:05:35.500]  猶疑不定這四個字就是不能夠決定
[00:05:35.500 --> 00:05:37.500]  為什麼呢
[00:05:37.500 --> 00:05:40.500]  因為他們不能夠決定是否耶穌
[00:05:40.500 --> 00:05:43.500]  就是他們所期待的基督
[00:05:43.500 --> 00:05:47.500]  在猶太人的歷史上
[00:05:47.500 --> 00:05:49.500]  在耶穌之前
[00:05:49.500 --> 00:05:52.500]  曾經有幾個人自稱為基督
[00:05:52.500 --> 00:05:54.500]  起來反抗這些羅馬人
[00:05:54.500 --> 00:05:56.500]  但是他們都不成功
[00:05:56.500 --> 00:06:00.500]  證明他們不是猶太人所盼望的基督
[00:06:00.500 --> 00:06:05.500]  但是耶穌與這些人完全不一樣
[00:06:05.500 --> 00:06:08.500]  因為他行了很多神蹟騎士
[00:06:08.500 --> 00:06:11.500]  包括將水變酒
[00:06:11.500 --> 00:06:13.500]  醫好有病的人
[00:06:13.500 --> 00:06:17.500]  以及用五餅魚餵飽了最少五千人
[00:06:17.500 --> 00:06:20.500]  這些都是不可思議的能力
[00:06:20.500 --> 00:06:22.500]  猶太人認為這樣的人
[00:06:22.500 --> 00:06:25.500]  就可以隨時招聚很多人
[00:06:25.500 --> 00:06:27.500]  帶領他們推翻羅馬人
[00:06:27.500 --> 00:06:29.500]  所以有些猶太人覺得
[00:06:29.500 --> 00:06:33.500]  耶穌有可能就是他們所期待的基督
[00:06:33.500 --> 00:06:35.500]  但是另一方面
[00:06:35.500 --> 00:06:39.500]  他們不能夠接受耶穌是基督
[00:06:39.500 --> 00:06:42.500]  主要是因為他的身世和行為
[00:06:42.500 --> 00:06:44.500]  是不符合他們的律法
[00:06:44.500 --> 00:06:46.500]  第一 他來自加利利
[00:06:46.500 --> 00:06:47.500]  不是伯利恆
[00:06:47.500 --> 00:06:49.500]  是大衛家族的地方
[00:06:49.500 --> 00:06:50.500]  可能他們不知道
[00:06:50.500 --> 00:06:54.500]  其實他的父親也是從大衛家族來的
[00:06:54.500 --> 00:06:57.500]  第二 他在安息日治病
[00:06:57.500 --> 00:06:58.500]  犯了他們的律法
[00:06:58.500 --> 00:07:01.500]  第三 耶穌曾經宣告
[00:07:01.500 --> 00:07:02.500]  他是好木人
[00:07:02.500 --> 00:07:04.500]  願意為羊舍命
[00:07:04.500 --> 00:07:05.500]  一個舍命的人
[00:07:05.500 --> 00:07:07.500]  怎麼能夠作他們的王呢?
[00:07:07.500 --> 00:07:10.500]  怎麼能夠將以色列各族合一呢?
[00:07:10.500 --> 00:07:12.500]  怎麼能夠建立新的耶路撒冷?
[00:07:12.500 --> 00:07:15.500]  但是他們最不能夠接受的
[00:07:15.500 --> 00:07:18.500]  就是耶穌稱自己為神的兒子
[00:07:18.500 --> 00:07:19.500]  與神同等
[00:07:19.500 --> 00:07:21.500]  由於這些原因
[00:07:21.500 --> 00:07:22.500]  有些猶太人認為
[00:07:22.500 --> 00:07:25.500]  耶穌所行的神蹟
[00:07:25.500 --> 00:07:27.500]  是因為耶穌被鬼附
[00:07:27.500 --> 00:07:30.500]  所以才有這些能力
[00:07:30.500 --> 00:07:31.500]  雖然如此
[00:07:31.500 --> 00:07:33.500]  他們仍然要追問
[00:07:33.500 --> 00:07:35.500]  耶穌是不是基督
[00:07:35.500 --> 00:07:36.500]  為什麼呢?
[00:07:36.500 --> 00:07:38.500]  因為在猶太人中間
[00:07:38.500 --> 00:07:39.500]  還有不少人
[00:07:39.500 --> 00:07:41.500]  帶著一線希望
[00:07:41.500 --> 00:07:43.500]  希望耶穌會帶領他們
[00:07:43.500 --> 00:07:45.500]  去推翻羅馬的政權
[00:07:45.500 --> 00:07:48.500]  另外那些不接受耶穌的人
[00:07:48.500 --> 00:07:50.500]  也想用這個問題
[00:07:50.500 --> 00:07:52.500]  要在耶穌的口中
[00:07:52.500 --> 00:07:55.500]  找出他控告他的把柄
[00:07:55.500 --> 00:07:59.500]  甚至要找藉口去傷害耶穌
[00:07:59.500 --> 00:08:01.500]  耶穌的反應是怎樣呢?
[00:08:01.500 --> 00:08:02.500]  讓我一起讀
[00:08:25.500 --> 00:08:26.500]  他們永生
[00:08:26.500 --> 00:08:28.500]  他們永不滅亡
[00:08:28.500 --> 00:08:29.500]  誰也不能從我手裡
[00:08:29.500 --> 00:08:31.500]  把他們奪去
[00:08:31.500 --> 00:08:33.500]  我父把羊賜給我
[00:08:33.500 --> 00:08:35.500]  他比萬有都大
[00:08:35.500 --> 00:08:37.500]  誰也不能從我手裡
[00:08:37.500 --> 00:08:39.500]  把他奪去
[00:08:39.500 --> 00:08:41.500]  我與父願為一
[00:08:41.500 --> 00:08:43.500]  耶穌說他自己曾經
[00:08:43.500 --> 00:08:46.500]  公開過自己就是基督
[00:08:46.500 --> 00:08:49.500]  其實在八章二十四節
[00:08:49.500 --> 00:08:51.500]  耶穌這樣對猶太人說
[00:08:51.500 --> 00:08:53.500]  你們若不信我是基督
[00:08:53.500 --> 00:08:54.500]  必要死在罪裡
[00:08:54.500 --> 00:08:56.500]  在二十八節
[00:08:56.500 --> 00:08:58.500]  祂說你們舉起人質以後
[00:08:58.500 --> 00:09:01.500]  必知道我是基督
[00:09:01.500 --> 00:09:02.500]  耶穌繼續說
[00:09:02.500 --> 00:09:06.500]  就算他們不相信祂的宣告
[00:09:06.500 --> 00:09:07.500]  耶穌所行的神蹟
[00:09:07.500 --> 00:09:09.500]  也要證明祂自己就是基督
[00:09:09.500 --> 00:09:12.500]  在第七章三十一節記載
[00:09:12.500 --> 00:09:14.500]  猶太人中有些人
[00:09:14.500 --> 00:09:16.500]  曾經這樣問
[00:09:16.500 --> 00:09:18.500]  基督來的時候
[00:09:18.500 --> 00:09:20.500]  祂所行的神蹟
[00:09:20.500 --> 00:09:23.500]  豈能比這個人所行的更多嗎?
[00:09:23.500 --> 00:09:25.500]  那為什麼猶太人
[00:09:25.500 --> 00:09:27.500]  看到耶穌有基督的能力
[00:09:27.500 --> 00:09:31.500]  卻不願意相信他就是基督呢?
[00:09:31.500 --> 00:09:32.500]  耶穌說
[00:09:32.500 --> 00:09:35.500]  因為他們不是他們的羊
[00:09:35.500 --> 00:09:39.500]  如果猶太人是耶穌的羊的話
[00:09:39.500 --> 00:09:41.500]  就一定可以聽到祂的聲音
[00:09:41.500 --> 00:09:42.500]  和跟著祂
[00:09:42.500 --> 00:09:44.500]  就會相信祂是基督
[00:09:44.500 --> 00:09:47.500]  這是一個羊和牧羊人的比喻
[00:09:47.500 --> 00:09:49.500]  我們這些住在城市的人
[00:09:49.500 --> 00:09:52.500]  可能沒那麼容易明白
[00:09:52.500 --> 00:09:55.500]  讓我們在下面看一段短片
[00:09:55.500 --> 00:09:58.500]  我想在播放這段短片之前
[00:09:58.500 --> 00:10:00.500]  講一下
[00:10:00.500 --> 00:10:04.500]  之前有三個人對著羊叫
[00:10:04.500 --> 00:10:06.500]  羊對著牠們
[00:10:06.500 --> 00:10:07.500]  一點反應都沒有
[00:10:07.500 --> 00:10:10.500]  牠們的反應很有趣
[00:10:10.500 --> 00:10:13.500]  當牧羊人叫的時候
[00:10:13.500 --> 00:10:15.500]  牠們的反應完全不同
[00:10:15.500 --> 00:10:16.500]  我們一起看
[00:10:23.500 --> 00:10:25.500]  你看羊的反應
[00:10:25.500 --> 00:10:33.500]  第二個人
[00:10:33.500 --> 00:10:35.500]  牠們的反應大一點
[00:10:35.500 --> 00:10:48.500]  第一羊
[00:10:48.500 --> 00:10:49.500]  牠們的反應很大
[00:10:50.500 --> 00:10:52.500]  繼續
[00:10:52.500 --> 00:10:57.500]  第三個
[00:10:57.500 --> 00:11:11.500]  到牧羊人來了
[00:11:11.500 --> 00:11:17.500]  馬上有羊
[00:11:17.500 --> 00:11:20.500]  牠們的身體的反應
[00:11:20.500 --> 00:11:23.500]  看著牠們
[00:11:23.500 --> 00:11:33.500]  耶穌說
[00:11:33.500 --> 00:11:35.500]  羊會跟著牧羊人
[00:11:47.500 --> 00:11:48.500]  聽清楚
[00:11:48.500 --> 00:11:50.500]  羊聽到牧羊人的聲音
[00:11:50.500 --> 00:11:51.500]  就會跟著牧羊人
[00:11:51.500 --> 00:11:53.500]  就像耶穌所說
[00:11:53.500 --> 00:11:56.500]  對當時農業社會猶太人
[00:11:56.500 --> 00:11:59.500]  他們都會明白這個比喻
[00:11:59.500 --> 00:12:01.500]  耶穌其實是告訴他們
[00:12:01.500 --> 00:12:04.500]  不是耶穌沒有說自己是基督
[00:12:04.500 --> 00:12:05.500]  而是他們聽不見
[00:12:05.500 --> 00:12:06.500]  為什麼呢
[00:12:06.500 --> 00:12:08.500]  因為他們不是耶穌的羊
[00:12:08.500 --> 00:12:12.500]  好像影片中三個人對著羊叫
[00:12:12.500 --> 00:12:14.500]  羊一點反應都沒有
[00:12:14.500 --> 00:12:17.500]  那麼耶穌的羊是怎麼樣呢
[00:12:17.500 --> 00:12:19.500]  我們在後面會看到
[00:12:19.500 --> 00:12:21.500]  在這裡
[00:12:21.500 --> 00:12:23.500]  耶穌基本上是做了三個宣告
[00:12:23.500 --> 00:12:24.500]  第一
[00:12:24.500 --> 00:12:25.500]  耶穌是基督
[00:12:25.500 --> 00:12:26.500]  第二
[00:12:26.500 --> 00:12:29.500]  只有屬於耶穌的羊才會相信他是基督
[00:12:29.500 --> 00:12:30.500]  第三
[00:12:30.500 --> 00:12:32.500]  耶穌與父神為一
[00:12:32.500 --> 00:12:34.500]  緣為一
[00:12:34.500 --> 00:12:35.500]  這不是說
[00:12:35.500 --> 00:12:37.500]  耶穌就是聖父
[00:12:37.500 --> 00:12:38.500]  英文的翻譯
[00:12:38.500 --> 00:12:41.500]  是比較能夠表達原文的意思
[00:12:43.500 --> 00:12:45.500]  請大家注意那個動詞是「阿」
[00:12:45.500 --> 00:12:46.500]  是一個重數
[00:12:46.500 --> 00:12:47.500]  就是說
[00:12:47.500 --> 00:12:50.500]  耶穌與父神有不同的位格
[00:12:50.500 --> 00:12:54.500]  但是祂與父神是合而為一的
[00:12:54.500 --> 00:12:58.500]  這就是耶穌再一次公開
[00:12:58.500 --> 00:13:00.500]  自己是神的意志
[00:13:00.500 --> 00:13:03.500]  與父神同等
[00:13:03.500 --> 00:13:06.500]  這個宣告是很絕對的
[00:13:06.500 --> 00:13:09.500]  猶太人面對這個宣告只有兩個選擇
[00:13:09.500 --> 00:13:11.500]  一個是接受
[00:13:11.500 --> 00:13:12.500]  一個是拒絕
[00:13:12.500 --> 00:13:15.500]  他們的反應是很快和很激烈
[00:13:15.500 --> 00:13:17.500]  我一起讀下面的經文
[00:13:42.500 --> 00:13:45.500]  猶太人用石頭要打耶穌
[00:13:45.500 --> 00:13:47.500]  因為覺得耶穌在褻瀆神
[00:13:47.500 --> 00:13:49.500]  他們用石頭去打
[00:13:49.500 --> 00:13:50.500]  不單是打
[00:13:50.500 --> 00:13:52.500]  而是要打死耶穌
[00:13:52.500 --> 00:13:54.500]  為什麼呢?
[00:13:54.500 --> 00:13:56.500]  這個不單是因為他們很生氣
[00:13:56.500 --> 00:13:59.500]  而是根據利美記寫下的律法
[00:13:59.500 --> 00:14:02.500]  在利美記二十四章十六節記載
[00:14:02.500 --> 00:14:05.500]  那褻瀆而說明的必被致死
[00:14:05.500 --> 00:14:09.500]  傳會眾總要用石頭打死他
[00:14:09.500 --> 00:14:12.500]  那些不信耶穌是基督的猶太人
[00:14:12.500 --> 00:14:14.500]  一直想殺耶穌
[00:14:14.500 --> 00:14:16.500]  這是一個很好的機會
[00:14:16.500 --> 00:14:20.500]  他藉著律法的條文去殺死耶穌
[00:14:20.500 --> 00:14:22.500]  但是耶穌知道
[00:14:22.500 --> 00:14:24.500]  這不是他要被殺的時刻
[00:14:24.500 --> 00:14:28.500]  所以就引用了詩篇八十二篇的經文
[00:14:28.500 --> 00:14:29.500]  來反問他們
[00:14:29.500 --> 00:14:30.500]  我們繼續讀
[00:14:40.500 --> 00:14:42.500]  若那些承受神道的人
[00:14:42.500 --> 00:14:43.500]  尚且稱為神
[00:14:43.500 --> 00:14:45.500]  神所分別為性
[00:14:45.500 --> 00:14:47.500]  猶猜到世間來
[00:14:47.500 --> 00:14:49.500]  他自竟是神的兒子
[00:14:49.500 --> 00:14:53.500]  你還說前往的話嗎?
[00:14:53.500 --> 00:14:55.500]  我曾說你不識神
[00:14:55.500 --> 00:15:00.500]  這句話是出自詩篇八十二篇六節
[00:15:00.500 --> 00:15:03.500]  猶太人的拉比是這樣教導人的
[00:15:03.500 --> 00:15:06.500]  他就說這句話是這樣解釋
[00:15:06.500 --> 00:15:12.500]  如果以色列人能夠活出律法的要求
[00:15:12.500 --> 00:15:14.500]  就會成為聖傑
[00:15:14.500 --> 00:15:15.500]  好像神一樣
[00:15:15.500 --> 00:15:18.500]  耶穌用這句話問猶太人
[00:15:18.500 --> 00:15:21.500]  如果活出神的律法的人可以稱為神
[00:15:21.500 --> 00:15:24.500]  為什麼當他說自己是神的兒子
[00:15:24.500 --> 00:15:27.500]  猶太人就說他識讀神呢?
[00:15:27.500 --> 00:15:33.500]  耶穌這句話使猶太人停止了用石頭打他
[00:15:33.500 --> 00:15:36.500]  耶穌接著對他們說
[00:15:36.500 --> 00:15:38.500]  我若不幸負的事
[00:15:38.500 --> 00:15:40.500]  你們就必必信我
[00:15:40.500 --> 00:15:41.500]  我若幸了
[00:15:41.500 --> 00:15:43.500]  你們縱然不信我
[00:15:43.500 --> 00:15:45.500]  也當信這些事
[00:15:45.500 --> 00:15:47.500]  叫你們又知道又明白
[00:15:47.500 --> 00:15:48.500]  負在我裡面
[00:15:48.500 --> 00:15:50.500]  我也在負裡面
