
[00:00:00.000 --> 00:00:03.000]  各位兄弟姐妹,平安!
[00:00:03.000 --> 00:00:11.000]  今天是農曆新年年初二,在此祝大家農馬精神,主恩滿日!
[00:00:11.000 --> 00:00:15.000]  在我們開始的時候,我們先做一個祈禱。
[00:00:15.000 --> 00:00:21.000]  主啊,你話是我們腳前的燈,路上的光,
[00:00:21.000 --> 00:00:28.000]  光照著我們的人生,所謂新的一年裡面,求主你格外憐憫。
[00:00:28.000 --> 00:00:35.000]  不單止是保守我們的身體健康,也是讓我們在靈命上不斷地成長。
[00:00:35.000 --> 00:00:38.000]  我們禱告奉主耶穌基督聖名。
[00:00:38.000 --> 00:00:40.000]  阿們。
[00:00:40.000 --> 00:00:47.000]  在生活裡面,總是有些很令人難以忘記的時刻。
[00:00:47.000 --> 00:00:51.000]  就好像在幾年前的奧運會那裡那樣,
[00:00:51.000 --> 00:00:58.000]  有一位跳水的運動員,在十米的高台,一躍而下,
[00:00:58.000 --> 00:01:05.000]  一連串很優美的動作,令觀眾嘆為觀止。
[00:01:05.000 --> 00:01:08.000]  甚至一點水花也沒有。
[00:01:08.000 --> 00:01:14.000]  而令人更加震撼的是,當時全場七位的評判,
[00:01:14.000 --> 00:01:18.000]  都無一例外地給他十分。
[00:01:18.000 --> 00:01:21.000]  還不單止是一次。
[00:01:21.000 --> 00:01:26.000]  還有另外一次,也是這樣,滿分。
[00:01:26.000 --> 00:01:36.000]  這些驚人的表現,當時引起在場所有的觀眾都發出歡呼的聲音。
[00:01:36.000 --> 00:01:40.000]  你可能會問,他是甚麼人來的?
[00:01:40.000 --> 00:01:46.000]  原來他就是全紅蟬,是在那一屆的奧運會裡面,
[00:01:46.000 --> 00:01:50.000]  代表團裡面最年輕的一位選手。
[00:01:50.000 --> 00:01:54.000]  他既不怕高,也不怕水。
[00:01:54.000 --> 00:01:58.000]  年紀輕輕,是不是很厲害呢?
[00:01:58.000 --> 00:02:05.000]  而今天我們所讀的這段經文,就好像全紅蟬跳水一樣。
[00:02:05.000 --> 00:02:10.000]  它呈現出一連串令人嘆為觀止的事件。
[00:02:10.000 --> 00:02:17.000]  其實是共同揭起了耶穌那個非凡的身份,以及祂無上的權威。
[00:02:17.000 --> 00:02:21.000]  耶穌祂所做的每一件事,其實都是充滿著無比的震撼,
[00:02:21.000 --> 00:02:24.000]  以及令人驚喜的。
[00:02:24.000 --> 00:02:30.000]  但同樣,在百姓的眼目中,可能有些人都會有一個問號。
[00:02:30.000 --> 00:02:32.000]  到底他是甚麼人來的?
[00:02:32.000 --> 00:02:35.000]  我們將會在下面的三點裡面,
[00:02:35.000 --> 00:02:41.000]  跟大家一起深入探討一下這個引人入勝的問題,
[00:02:41.000 --> 00:02:46.000]  一步一步來解開,到底耶穌是誰?
[00:02:46.000 --> 00:02:50.000]  首先,我們看看君王的彌臨。
[00:02:50.000 --> 00:02:54.000]  在《馬蹄福音》第21章一開始的時候,
[00:02:54.000 --> 00:02:58.000]  作者見證了一場很隆重的事件,
[00:02:58.000 --> 00:03:05.000]  就是耶穌以一個海船的姿態來進入耶路撒冷。
[00:03:05.000 --> 00:03:07.000]  當然不是偶然的,
[00:03:07.000 --> 00:03:12.000]  而是一場好像被精心安排的典禮一樣,
[00:03:12.000 --> 00:03:17.000]  也是耶穌侍奉的高峰。
[00:03:17.000 --> 00:03:22.000]  耶穌過去雖然也有來過耶路撒冷,
[00:03:22.000 --> 00:03:25.000]  但是每一次祂都是很低調的。
[00:03:25.000 --> 00:03:30.000]  但是這次不同了,這次是祂最後的一次。
[00:03:30.000 --> 00:03:34.000]  祂是非常刻意地高調地跟百姓說,
[00:03:34.000 --> 00:03:38.000]  祂就是那位猶太王,
[00:03:38.000 --> 00:03:42.000]  也是祂期待已久的那位彌賽亞。
[00:03:42.000 --> 00:03:47.000]  希文就是基督,是神的受高者。
[00:03:47.000 --> 00:03:51.000]  首先,耶穌打發了兩個門徒,
[00:03:51.000 --> 00:03:55.000]  去前面那條村那裡找了一匹爐區,
[00:03:55.000 --> 00:03:58.000]  爐區就是小的爐。
[00:03:58.000 --> 00:04:00.000]  祂跟那些門徒說,
[00:04:00.000 --> 00:04:03.000]  如果有人來質疑你的行動的時候,
[00:04:03.000 --> 00:04:04.000]  你什麼都不用說的,
[00:04:04.000 --> 00:04:07.000]  就跟他說,主要用他。
[00:04:07.000 --> 00:04:12.000]  這個字,主,其實是充滿著意思的。
[00:04:12.000 --> 00:04:16.000]  既然是指到爐區的主人,
[00:04:16.000 --> 00:04:21.000]  但是同時也說到主是誰?
[00:04:21.000 --> 00:04:24.000]  是神。
[00:04:24.000 --> 00:04:29.000]  這次,耶穌再不是安步當居了,
[00:04:29.000 --> 00:04:34.000]  祂以軍王的身份進入京城。
[00:04:34.000 --> 00:04:39.000]  首先,爐區被這位軍王選中了,
[00:04:39.000 --> 00:04:43.000]  然後軍王又叫祂的僕人,
[00:04:43.000 --> 00:04:48.000]  就是祂的門徒,來解開祂,釋放祂。
[00:04:48.000 --> 00:04:51.000]  而爐區的主人也很同意,
[00:04:51.000 --> 00:04:54.000]  祂的爐區是被使用的。
[00:04:54.000 --> 00:04:56.000]  在整個過程裡面,
[00:04:56.000 --> 00:05:02.000]  其實馬太在描繪一幅什麼樣的圖畫?
[00:05:02.000 --> 00:05:07.000]  其實是說到每一位神明都很樂意地,
[00:05:07.000 --> 00:05:10.000]  為這個軍王來效勞,
[00:05:10.000 --> 00:05:13.000]  包括他們所擁有的一切。
[00:05:13.000 --> 00:05:19.000]  就彷彿在表達這位軍王就是他們的主人,
[00:05:19.000 --> 00:05:26.000]  而這個軍王是擁有著祂所有神明的一切統治權。
[00:05:26.000 --> 00:05:31.000]  耶穌是騎著爐區,而不是戰馬。
[00:05:31.000 --> 00:05:34.000]  是表明祂是一位和平的軍王,
[00:05:34.000 --> 00:05:37.000]  而不是一位征服者。
[00:05:37.000 --> 00:05:41.000]  其實這一切都是應驗著舊約先知,
[00:05:41.000 --> 00:05:45.000]  對彌賽亞彌臨的預言。
[00:05:45.000 --> 00:05:49.000]  正如在《撒加里亞》書中說到,
[00:05:49.000 --> 00:05:51.000]  耶穌撒冷一問:
[00:05:51.000 --> 00:05:56.000]  「應當歡呼:看!你的王來到你這裏,
[00:05:56.000 --> 00:06:00.000]  他是公義的,並且施行拯救,
[00:06:00.000 --> 00:06:06.000]  謙謙和和地騎著爐,就是騎著爐的驅子。」
[00:06:06.000 --> 00:06:14.000]  這對彌賽亞的期待,其實也是源自於舊約先知對彌賽亞的預言。
[00:06:14.000 --> 00:06:19.000]  正如在《撒加里亞》書中說到第九章第六節,
[00:06:19.000 --> 00:06:23.000]  祂說:「有一指指給我們,政權必擔在他的肩頭上,
[00:06:23.000 --> 00:06:27.000]  他名稱為奇妙策士,全能的神,
[00:06:27.000 --> 00:06:30.000]  永在的父,和平的君。」
[00:06:30.000 --> 00:06:36.000]  當時門徒將他們的衣服搭在爐區的身上,
[00:06:36.000 --> 00:06:46.000]  讓耶穌騎上去,而百姓更加在路的沿途
[00:06:46.000 --> 00:06:51.000]  以樹枝和他們的外衣鋪在路上。
[00:06:51.000 --> 00:06:55.000]  樹枝其實象徵著勝利和歡慶。
[00:06:55.000 --> 00:06:59.000]  而衣服,大家都知道,對當時的人來說,
[00:06:59.000 --> 00:07:01.000]  是一件貴重的物品。
[00:07:01.000 --> 00:07:08.000]  這代表著百姓對這位彌賽亞君王的歡迎和尊敬。
[00:07:08.000 --> 00:07:12.000]  今天這種慶祝和歡迎的儀式,
[00:07:12.000 --> 00:07:16.000]  其實已經演變成為鋪紅地毯,
[00:07:16.000 --> 00:07:21.000]  接待國家元首和上賓之用。
[00:07:21.000 --> 00:07:30.000]  如果結婚的時候,更會將花鋪在通道上,讓新人走過這種習俗。
[00:07:30.000 --> 00:07:34.000]  而今天在君王的典禮裏面,
[00:07:34.000 --> 00:07:38.000]  或者一些其他的慶典裏面,
[00:07:38.000 --> 00:07:41.000]  大家都看到相同的地方。
[00:07:41.000 --> 00:07:46.000]  因為都會吸引一大批民眾來參與,
[00:07:46.000 --> 00:07:48.000]  人民會沿途來歡呼,
[00:07:48.000 --> 00:07:53.000]  對這位君王表達他的支持和擁戴。
[00:07:53.000 --> 00:07:57.000]  當時正經在這裡說道,
[00:07:57.000 --> 00:08:01.000]  耶路撒冷傳承是驚動。
[00:08:01.000 --> 00:08:06.000]  第九節也說道,百姓呼喊著和珊。
[00:08:06.000 --> 00:08:10.000]  反映出百姓在他們的心目中,
[00:08:10.000 --> 00:08:17.000]  對這位神所應許的彌賽亞君王有著憧憬和期望。
[00:08:17.000 --> 00:08:20.000]  那麼和珊是甚麼意思呢?
[00:08:20.000 --> 00:08:27.000]  原來它是取自於詩篇,第118篇,第25節到26節那裏。
[00:08:27.000 --> 00:08:31.000]  意思是求你拯救的意思。
[00:08:31.000 --> 00:08:39.000]  而詩篇118篇,其實是以色列人在駐棚節的時候唱的。
[00:08:39.000 --> 00:08:42.000]  當他們唱到這一句的時候,
[00:08:42.000 --> 00:08:46.000]  百姓都會拿起樹枝來揮舞,
[00:08:46.000 --> 00:08:51.000]  來重贊神的拯救。
[00:08:51.000 --> 00:08:55.000]  當希伯來文在第二世紀,
[00:08:55.000 --> 00:08:59.000]  翻譯成為希臘文的時候,
[00:08:59.000 --> 00:09:04.000]  那七十四譯本,其實翻譯的時候還是很貼著這個意思的,
[00:09:04.000 --> 00:09:08.000]  都是翻譯成為「柯主拯救」。
[00:09:08.000 --> 00:09:11.000]  但是來到一世紀的時候,
[00:09:11.000 --> 00:09:14.000]  我們都知道有馬加比起義,
[00:09:14.000 --> 00:09:17.000]  他打敗了希臘人。
[00:09:17.000 --> 00:09:22.000]  曾經在短暫的時間裏面建起獨立的猶大王國。
[00:09:22.000 --> 00:09:25.000]  當他們重修完聖殿之後,
[00:09:25.000 --> 00:09:30.000]  百姓也是唱這首詩來讚美神。
[00:09:30.000 --> 00:09:34.000]  此後「求你拯救」這個詞,
[00:09:34.000 --> 00:09:38.000]  慢慢變成了一句讚美神的詞。
[00:09:38.000 --> 00:09:42.000]  還縮成了兩個字,縮成為一個字。
[00:09:42.000 --> 00:09:48.000]  現在百姓又以為耶穌基督來到就像馬加比一樣,
[00:09:48.000 --> 00:09:52.000]  會帶領他們打敗羅馬人。
[00:09:52.000 --> 00:09:59.000]  但是他們不知道耶穌基督不是來建立地上的國,
[00:09:59.000 --> 00:10:03.000]  而是他要來擊敗那個更大的敵人,
[00:10:03.000 --> 00:10:06.000]  就是這個罪惡的權勢。
[00:10:06.000 --> 00:10:11.000]  所以當時百姓就讚美耶穌,
[00:10:11.000 --> 00:10:14.000]  在第九節講到他是「和珊娜,
[00:10:14.000 --> 00:10:16.000]  歸於大衛的子孫,
[00:10:16.000 --> 00:10:19.000]  奉主名來的,是應當稱重的,
[00:10:19.000 --> 00:10:22.000]  高高在上,和珊娜」。
[00:10:22.000 --> 00:10:26.000]  當然有些人是不明白的,
[00:10:26.000 --> 00:10:31.000]  他們可能同樣會問他是甚麼人來的。
[00:10:31.000 --> 00:10:36.000]  有些人當然會講到他是加利利拿撒勒的先知,
[00:10:36.000 --> 00:10:39.000]  但是耶穌他是誰?
[00:10:39.000 --> 00:10:43.000]  接下來他所發生的事件裏面,
[00:10:43.000 --> 00:10:47.000]  將會進一步揭開耶穌的身份,
[00:10:47.000 --> 00:10:49.000]  到底他是誰?
[00:10:49.000 --> 00:10:52.000]  當耶穌進入聖殿的時候,
[00:10:52.000 --> 00:10:56.000]  他驅趕了在那裏進行商業活動的人,
[00:10:56.000 --> 00:11:02.000]  推翻了他們的桌子,
[00:11:02.000 --> 00:11:07.000]  更加是鞭打賣鴿子的人。
[00:11:07.000 --> 00:11:10.000]  這個驚人的行動,
