
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,大家平安
[00:00:02.000 --> 00:00:06.640]  新面書宣教網絡,又和大家讀聖經
[00:00:06.640 --> 00:00:08.640]  聖經人、聖經時
[00:00:08.640 --> 00:00:12.800]  今次我找了一本新約的聖經
[00:00:12.800 --> 00:00:15.100]  讓大家知道
[00:00:15.100 --> 00:00:17.920]  不要只讀舊約,也可以讀新約
[00:00:17.920 --> 00:00:22.280]  今日的主題是「負憑著自己的權柄」
[00:00:22.280 --> 00:00:25.860]  負憑著自己的權柄,即是
[00:00:26.120 --> 00:00:30.480]  我們的天父用自己的權柄去決定去做一些事情
[00:00:30.480 --> 00:00:32.780]  我們看看經文,都很熟悉的
[00:00:32.780 --> 00:00:34.820]  《司徒行傳》第一章
[00:00:34.820 --> 00:00:38.400]  第六節,他們聚集的時候
[00:00:38.400 --> 00:00:39.940]  問耶穌說
[00:00:39.940 --> 00:00:45.580]  主啊,祢復興以色列國,就在這時候嗎?
[00:00:45.580 --> 00:00:47.360]  耶穌對他們說
[00:00:47.360 --> 00:00:51.720]  負憑著自己的權柄所定的時候
[00:00:51.720 --> 00:00:55.040]  日期不是你們可以知道的
[00:00:56.320 --> 00:01:00.160]  但聖靈降臨在你們身上,你們就必得著能力
[00:01:00.160 --> 00:01:04.260]  並要在耶路撒冷,猶太傳地
[00:01:04.260 --> 00:01:06.060]  和撒瑪利亞
[00:01:06.060 --> 00:01:07.080]  直到地極
[00:01:07.080 --> 00:01:09.120]  作我的見證
[00:01:09.120 --> 00:01:14.500]  再看看,這些螢光了一二三
[00:01:14.500 --> 00:01:17.840]  就是我特別想講,要highlight
[00:01:17.840 --> 00:01:19.120]  重要一些
[00:01:19.120 --> 00:01:21.920]  關注的重點
[00:01:21.920 --> 00:01:25.520]  當然,這幾節聖經都可以由很多的角度來看
[00:01:25.760 --> 00:01:29.360]  可以有很多方面,或者有不同的highlight
[00:01:29.360 --> 00:01:35.240]  他們聚集的時候,這是指主耶穌已經復活了
[00:01:35.240 --> 00:01:39.340]  但是未曾升天,在今天才升天
[00:01:39.340 --> 00:01:41.640]  聚集的時候
[00:01:41.640 --> 00:01:47.520]  他們聚集了幾次,不是每天的,因為有時候主耶穌沒有和他們一起
[00:01:47.520 --> 00:01:50.860]  有時候和他們一起,有時候向他們顯現
[00:01:50.860 --> 00:01:52.140]  這個時候
[00:01:52.400 --> 00:01:58.800]  聚集一起,那些門徒等待聚集的時候,等了很久
[00:01:58.800 --> 00:02:02.140]  因為他們一開始就是跟隨耶穌
[00:02:02.140 --> 00:02:06.740]  學到很多事情,他講的話很有權力
[00:02:06.740 --> 00:02:12.880]  很有權柄,聽到扎心就要跟隨耶穌,覺得他是先知中的一位
[00:02:12.880 --> 00:02:14.160]  跟隨的
[00:02:14.160 --> 00:02:15.700]  後來發覺
[00:02:15.700 --> 00:02:20.820]  這個走了這麼多神蹟騎士,可能是尼塞亞
[00:02:21.080 --> 00:02:22.620]  又更近了
[00:02:22.620 --> 00:02:25.680]  到了這個時候,就發覺他
[00:02:25.680 --> 00:02:29.280]  說自己會上耶路撒冷受死
[00:02:29.280 --> 00:02:32.600]  那些門徒就覺得
[00:02:32.600 --> 00:02:37.460]  我們心目中的尼塞亞不是這樣的
[00:02:37.460 --> 00:02:43.360]  我們等了這麼多年日的尼塞亞,應該是和我們去打退羅馬人
[00:02:43.360 --> 00:02:46.420]  重新恢復以色列的
[00:02:46.940 --> 00:02:53.080]  所以他們是民主,復興以色列國就在這時候
[00:02:53.080 --> 00:02:55.120]  就覺得耶穌應該是
[00:02:55.120 --> 00:03:01.520]  如果尼塞亞是高頭大馬,幫我們帶領群眾戰勝羅馬
[00:03:01.520 --> 00:03:05.360]  重新恢復以色列國,復興以色列國
[00:03:05.360 --> 00:03:09.460]  想一想,他說他會死的
[00:03:09.460 --> 00:03:10.740]  不是吧
[00:03:10.740 --> 00:03:13.560]  彼得也說,你不可以這樣做
[00:03:13.560 --> 00:03:16.120]  你怎麼可以死,你帶領我們
[00:03:16.380 --> 00:03:19.200]  復國的嘛,尼塞亞嘛
[00:03:19.200 --> 00:03:22.000]  救贖者嘛
[00:03:22.000 --> 00:03:25.080]  好奇,終於他死了
[00:03:25.080 --> 00:03:26.100]  很失望
[00:03:26.100 --> 00:03:29.940]  會復活喔,厲害喔
[00:03:29.940 --> 00:03:33.280]  他們的心開始有些東西是轉變了
[00:03:33.280 --> 00:03:37.880]  他死而復活,好厲害喔
[00:03:37.880 --> 00:03:39.920]  真是尼塞亞喔
