
[00:00:00.000 --> 00:00:04.000]  今日是12月16日
[00:00:04.000 --> 00:00:07.000]  我們教會已經打扮好了
[00:00:07.000 --> 00:00:10.000]  歡迎聖誕節上臨
[00:00:10.000 --> 00:00:13.000]  還有九天就是聖誕節
[00:00:13.000 --> 00:00:16.000]  還有八天就是平安夜
[00:00:16.000 --> 00:00:18.000]  聖誕前夕
[00:00:18.000 --> 00:00:21.000]  但是今年這個聖誕節
[00:00:21.000 --> 00:00:23.000]  多了一個插曲
[00:00:23.000 --> 00:00:25.000]  可大可小
[00:00:25.000 --> 00:00:27.000]  不知道大家有沒有注意到
[00:00:27.000 --> 00:00:30.000]  有些地方的新聞
[00:00:30.000 --> 00:00:32.000]  或者是一些噱頭
[00:00:32.000 --> 00:00:34.000]  都在說一件事
[00:00:34.000 --> 00:00:36.000]  大家有沒有注意到
[00:00:36.000 --> 00:00:38.000]  就說世界末日
[00:00:38.000 --> 00:00:40.000]  世界末日
[00:00:40.000 --> 00:00:41.000]  如果是下個禮拜日
[00:00:41.000 --> 00:00:43.000]  我都不用見面了
[00:00:43.000 --> 00:00:45.000]  因為是21日
[00:00:45.000 --> 00:00:46.000]  12月21日
[00:00:46.000 --> 00:00:48.000]  這個即將是星期五
[00:00:48.000 --> 00:00:51.000]  剛剛我們中國人是冬至
[00:00:51.000 --> 00:00:53.000]  星期六是冬節
[00:00:53.000 --> 00:00:55.000]  所以很多人都在說
[00:00:55.000 --> 00:00:57.000]  是不是世界末日
[00:00:57.000 --> 00:00:59.000]  這個傳言是有很多年前
[00:00:59.000 --> 00:01:02.000]  一個族人叫做瑪雅
[00:01:02.000 --> 00:01:05.000]  他們有人去計算
[00:01:05.000 --> 00:01:09.000]  計算到是2012年的12月21日
[00:01:09.000 --> 00:01:12.000]  他們當時是計算了很多年前
[00:01:12.000 --> 00:01:16.000]  想不到我們就是剛剛2012年的這批人
[00:01:16.000 --> 00:01:19.000]  所以我們也會遇到12月21日
[00:01:19.000 --> 00:01:22.000]  於是乎在近幾個月來
[00:01:22.000 --> 00:01:25.000]  其實都不是近幾個月
[00:01:25.000 --> 00:01:26.000]  去年我還記得
[00:01:26.000 --> 00:01:28.000]  電視台有一系列的節目
[00:01:28.000 --> 00:01:30.000]  我就沒有看
[00:01:30.000 --> 00:01:32.000]  但是我聽別人看到
[00:01:32.000 --> 00:01:33.000]  追著的
[00:01:33.000 --> 00:01:34.000]  叫什麼
[00:01:34.000 --> 00:01:36.000]  叫大空笑
[00:01:36.000 --> 00:01:39.000]  星期六晚不知道是十點半
[00:01:39.000 --> 00:01:41.000]  我是聽到人說看到
[00:01:41.000 --> 00:01:43.000]  一直追著的
[00:01:43.000 --> 00:01:46.000]  去年已經在預言今年
[00:01:46.000 --> 00:01:49.000]  想不到現在就到了
[00:01:49.000 --> 00:01:52.000]  究竟我們是不是真的
[00:01:52.000 --> 00:01:54.000]  好像坊間的人所看的
[00:01:54.000 --> 00:01:57.000]  十五、十六或者是或者不是
[00:01:57.000 --> 00:02:02.000]  我們這一班被主耶穌的補血救贖的人
[00:02:02.000 --> 00:02:06.000]  我們要怎麼看這些所謂世界末日呢
[00:02:06.000 --> 00:02:09.000]  既然現在夾在兩個事情
[00:02:09.000 --> 00:02:12.000]  一個是何主降生
[00:02:12.000 --> 00:02:16.000]  接著有些人就說世界末日
[00:02:16.000 --> 00:02:18.000]  那我不如就直說聖經給個題目
[00:02:18.000 --> 00:02:20.000]  我們一方面何主降生
[00:02:20.000 --> 00:02:23.000]  一方面我們後主再臨
[00:02:23.000 --> 00:02:25.000]  因為主耶穌的再臨
[00:02:25.000 --> 00:02:28.000]  其實世界末日就是主耶穌再臨
[00:02:28.000 --> 00:02:29.000]  但是主耶穌再臨
[00:02:29.000 --> 00:02:31.000]  是不是十二月二十一日呢
[00:02:31.000 --> 00:02:34.000]  我們看聖經就有所知曉了
[00:02:34.000 --> 00:02:36.000]  大家知道我今天
[00:02:36.000 --> 00:02:37.000]  按照你的節目單上面
[00:02:37.000 --> 00:02:39.000]  你看到我有三段經文
[00:02:39.000 --> 00:02:41.000]  都是在路加福音的
[00:02:41.000 --> 00:02:45.000]  路加福音第二章八至十四節
[00:02:45.000 --> 00:02:47.000]  就是主耶穌降生那一晚
[00:02:47.000 --> 00:02:49.000]  這個景象
[00:02:49.000 --> 00:02:51.000]  真是很美的
[00:02:51.000 --> 00:02:52.000]  一會兒我們來看看
[00:02:52.000 --> 00:02:55.000]  然後後來我們跳到第二十一章
[00:02:55.000 --> 00:02:56.000]  有兩段經文
[00:02:56.000 --> 00:02:58.000]  一段由五到十三節
[00:02:58.000 --> 00:03:02.000]  一個就由二十九到三十六節
[00:03:02.000 --> 00:03:04.000]  來探討這個題目
[00:03:04.000 --> 00:03:07.000]  彼此勉勵積職神話與教導
[00:03:07.000 --> 00:03:08.000]  讓我們知道
[00:03:08.000 --> 00:03:12.000]  我們要怎麼渡過前面這段日子
[00:03:12.000 --> 00:03:14.000]  我們一同禱告
[00:03:14.000 --> 00:03:18.000]  親愛的天父 我們感謝祢給我們生命氣息
[00:03:18.000 --> 00:03:21.000]  在這個普天同慶的季節
[00:03:21.000 --> 00:03:23.000]  我們來到祢的家
[00:03:23.000 --> 00:03:24.000]  來敬拜的時候
[00:03:24.000 --> 00:03:26.000]  心裡面特別感恩
[00:03:26.000 --> 00:03:29.000]  因為知道我們所得著的救主
[00:03:29.000 --> 00:03:33.000]  是一位真是全能全知存在的主
[00:03:33.000 --> 00:03:35.000]  我們今天成為何等人
[00:03:35.000 --> 00:03:38.000]  是因著主能夠成的
[00:03:38.000 --> 00:03:39.000]  所以我們感謝祢
[00:03:39.000 --> 00:03:41.000]  祢將他踩到地上來
[00:03:41.000 --> 00:03:43.000]  來為人附上救贖
[00:03:43.000 --> 00:03:45.000]  我們也感謝祢
[00:03:45.000 --> 00:03:47.000]  藉著聖經給贖祢的人
[00:03:47.000 --> 00:03:49.000]  有方向 有跟從
[00:03:49.000 --> 00:03:55.000]  也知道如何面對上上變幻無定的世界
[00:03:55.000 --> 00:03:56.000]  我們將以下時間
[00:03:56.000 --> 00:03:59.000]  打開經文時間交給祢
[00:03:59.000 --> 00:04:00.000]  是祢自己教導
[00:04:00.000 --> 00:04:02.000]  祢藉著祢真理的聖靈
[00:04:02.000 --> 00:04:05.000]  引導我們進入真理裡面
[00:04:05.000 --> 00:04:07.000]  祢潔淨做出口的器皿
[00:04:07.000 --> 00:04:09.000]  讓祂能夠配得過給你使用
[00:04:09.000 --> 00:04:11.000]  將祢的話語不折不扣的
[00:04:11.000 --> 00:04:14.000]  跟弟兄姊妹來傳揚
[00:04:14.000 --> 00:04:16.000]  我們將以下時間交託給祢
[00:04:16.000 --> 00:04:18.000]  求祢除去我們各樣的雜念
[00:04:18.000 --> 00:04:19.000]  各樣的瑕疵
[00:04:19.000 --> 00:04:21.000]  好叫我們敬拜祢的時候
[00:04:21.000 --> 00:04:22.000]  不至於徒然
[00:04:22.000 --> 00:04:24.000]  我們同心合意的祈禱等候
[00:04:24.000 --> 00:04:26.000]  奉耶穌基督聖名求
[00:04:26.000 --> 00:04:27.000]  阿門
[00:04:27.000 --> 00:04:31.000]  我們先看看這段可愛經文
[00:04:31.000 --> 00:04:34.000]  主耶穌降生是普世歡騰
[00:04:34.000 --> 00:04:38.000]  《路加福音》第二章八至十四節
[00:04:38.000 --> 00:04:40.000]  為何我會選這一段呢
[00:04:40.000 --> 00:04:41.000]  這一段經文
[00:04:41.000 --> 00:04:43.000]  因為是我很小的時候
[00:04:43.000 --> 00:04:44.000]  主日學被派出來
[00:04:44.000 --> 00:04:45.000]  在聖誕節的時候
[00:04:45.000 --> 00:04:47.000]  站著自己背的
[00:04:47.000 --> 00:04:49.000]  那時候還是很小的
[00:04:49.000 --> 00:04:51.000]  今天我們看這段經文
[00:04:51.000 --> 00:04:54.000]  記載到當時主耶穌已經出生了
[00:04:54.000 --> 00:04:57.000]  是有一個布包著祂的時候
[00:04:57.000 --> 00:04:59.000]  在百里行的野地那邊
[00:04:59.000 --> 00:05:01.000]  有牧羊的人
[00:05:01.000 --> 00:05:04.000]  夜間按著奸刺
[00:05:04.000 --> 00:05:06.000]  看守羊群
[00:05:06.000 --> 00:05:08.000]  有主的使者
[00:05:08.000 --> 00:05:10.000]  站在他們旁邊
[00:05:10.000 --> 00:05:13.000]  主的榮光四面照著他們
[00:05:13.000 --> 00:05:16.000]  牧羊的人驟心懼怕
[00:05:16.000 --> 00:05:18.000]  天使對他們說
[00:05:18.000 --> 00:05:20.000]  「不要懼怕
[00:05:20.000 --> 00:05:22.000]  我布給你們帶起的信息
[00:05:22.000 --> 00:05:24.000]  是關乎萬民的
[00:05:24.000 --> 00:05:27.000]  因今天在大衛的城裡
[00:05:27.000 --> 00:05:29.000]  為你們生了救主
[00:05:29.000 --> 00:05:31.000]  就是主基督
[00:05:31.000 --> 00:05:33.000]  你們要看見一個鷹鞋
[00:05:33.000 --> 00:05:34.000]  包著布
[00:05:34.000 --> 00:05:36.000]  臥在馬槽裡
[00:05:36.000 --> 00:05:38.000]  那就是記號了」
[00:05:38.000 --> 00:05:41.000]  忽然間有一大隊的天兵
[00:05:41.000 --> 00:05:43.000]  和那天使讚美神說
[00:05:43.000 --> 00:05:45.000]  「在至高之處
[00:05:45.000 --> 00:05:46.000]  榮耀歸於神
[00:05:46.000 --> 00:05:48.000]  在地上平安
[00:05:48.000 --> 00:05:50.000]  皆以祂所喜悅的人」
[00:05:50.000 --> 00:05:52.000]  真是主耶穌的降生
[00:05:52.000 --> 00:05:54.000]  是很使歡騰
[00:05:54.000 --> 00:05:55.000]  因為天使說
[00:05:55.000 --> 00:05:57.000]  「我布給你們帶起的信息
[00:05:57.000 --> 00:05:59.000]  Joy to the world」
[00:05:59.000 --> 00:06:01.000]  為什麼這麼高興?
[00:06:01.000 --> 00:06:04.000]  因為世人犯了罪
[00:06:04.000 --> 00:06:06.000]  虧欠了神的榮耀
[00:06:06.000 --> 00:06:09.000]  而罪的功架就是死
[00:06:09.000 --> 00:06:11.000]  唯有神的賞賜
[00:06:11.000 --> 00:06:13.000]  在基督耶穌裡面
[00:06:13.000 --> 00:06:14.000]  才是永生
[00:06:14.000 --> 00:06:16.000]  倘若我們世人
[00:06:16.000 --> 00:06:18.000]  沒有因為神的愛
[00:06:18.000 --> 00:06:21.000]  為我們賞賜救主
[00:06:21.000 --> 00:06:24.000]  今天我們完全沒有盼望
[00:06:24.000 --> 00:06:26.000]  感謝神
[00:06:26.000 --> 00:06:28.000]  我們今天成為何等人
[00:06:28.000 --> 00:06:30.000]  是因為神愛世人
[00:06:30.000 --> 00:06:33.000]  甚至把祂的獨生子賜給我們
[00:06:33.000 --> 00:06:35.000]  假設今天
[00:06:35.000 --> 00:06:37.000]  我們認識一個朋友
[00:06:37.000 --> 00:06:40.000]  或者認識一個親人
[00:06:40.000 --> 00:06:43.000]  罹患瘀症
[00:06:43.000 --> 00:06:46.000]  被醫生確診
[00:06:46.000 --> 00:06:49.000]  第四期末期
[00:06:49.000 --> 00:06:51.000]  告訴你
[00:06:51.000 --> 00:06:54.000]  在等的日子
[00:06:54.000 --> 00:06:56.000]  三個月之內
[00:06:56.000 --> 00:06:59.000]  在他完全絕望的時候
[00:06:59.000 --> 00:07:00.000]  醫生說
[00:07:00.000 --> 00:07:03.000]  盡體人士觀過這個化療
[00:07:03.000 --> 00:07:04.000]  辛苦的
[00:07:04.000 --> 00:07:06.000]  不過盡人事
[00:07:06.000 --> 00:07:08.000]  大家都預備了心
[00:07:08.000 --> 00:07:11.000]  面對一個這樣的困境
[00:07:11.000 --> 00:07:13.000]  忽然有人告訴你
[00:07:13.000 --> 00:07:15.000]  剛剛發佈
[00:07:15.000 --> 00:07:18.000]  這個癌症有一個特效藥
[00:07:18.000 --> 00:07:20.000]  可以醫療
[00:07:20.000 --> 00:07:22.000]  可以化死為生
[00:07:22.000 --> 00:07:24.000]  你會覺得開心嗎?
[00:07:24.000 --> 00:07:26.000]  立刻大盼望
[00:07:26.000 --> 00:07:28.000]  就是這樣的心情
[00:07:28.000 --> 00:07:31.000]  我們世人本來全部面對永死
[00:07:31.000 --> 00:07:34.000]  因為罪的功架就是死
[00:07:34.000 --> 00:07:37.000]  但神就把祂的兒子賜給我們
[00:07:37.000 --> 00:07:39.000]  所以當主降生那一晚
[00:07:39.000 --> 00:07:41.000]  真是普世歡騰
[00:07:41.000 --> 00:07:42.000]  大喜的訊息
[00:07:42.000 --> 00:07:43.000]  天使說
[00:07:43.000 --> 00:07:46.000]  因為在至高之處榮耀的不如神
[00:07:46.000 --> 00:07:49.000]  今天在大衛城裡為你們生了救主
[00:07:49.000 --> 00:07:50.000]  就是主基督
[00:07:50.000 --> 00:07:53.000]  整個世界因著耶穌的降生有盼望
[00:07:53.000 --> 00:07:56.000]  只要一個人聽了耶穌
[00:07:56.000 --> 00:07:58.000]  而肯信祂
[00:07:58.000 --> 00:08:01.000]  祂立刻整個命運轉變
[00:08:01.000 --> 00:08:03.000]  是大喜訊息
[00:08:03.000 --> 00:08:05.000]  不過我們的主
[00:08:05.000 --> 00:08:09.000]  不是單單停留在祂做寶寶的樣式
[00:08:09.000 --> 00:08:11.000]  祂都長大
[00:08:11.000 --> 00:08:13.000]  成人
[00:08:13.000 --> 00:08:15.000]  三十歲祂出來服侍
[00:08:15.000 --> 00:08:18.000]  三年多風塵僕僕
[00:08:18.000 --> 00:08:20.000]  在加利利
[00:08:20.000 --> 00:08:21.000]  在猶大
[00:08:21.000 --> 00:08:23.000]  在西邊
[00:08:23.000 --> 00:08:25.000]  在東邊底加玻利
[00:08:25.000 --> 00:08:26.000]  在吹羅西頓
[00:08:26.000 --> 00:08:28.000]  到處都是祂行蹤
[00:08:28.000 --> 00:08:30.000]  直到時候滿足
[00:08:30.000 --> 00:08:33.000]  祂就為人上十字架
[00:08:33.000 --> 00:08:35.000]  成就救贖
[00:08:35.000 --> 00:08:37.000]  在祂成就救贖的時候
[00:08:37.000 --> 00:08:39.000]  祂就復活
[00:08:39.000 --> 00:08:41.000]  升天
[00:08:41.000 --> 00:08:44.000]  那祂告訴什麼呢?
[00:08:44.000 --> 00:08:46.000]  《司徒傳》第十一章第十一節說
[00:08:46.000 --> 00:08:49.000]  那些天使和那班加利利人
[00:08:49.000 --> 00:08:51.000]  就在祂的門徒說
[00:08:51.000 --> 00:08:54.000]  加利利人你們眼望著天怎麼樣?
[00:08:54.000 --> 00:08:56.000]  你所望的這個人主
[00:08:56.000 --> 00:08:57.000]  如果升上去
[00:08:57.000 --> 00:08:59.000]  祂會再回來
[00:08:59.000 --> 00:09:00.000]  我們所信的耶穌基督
[00:09:00.000 --> 00:09:03.000]  是會再回來的
[00:09:03.000 --> 00:09:04.000]  這個教導
[00:09:04.000 --> 00:09:07.000]  整本新約出現很多次
[00:09:07.000 --> 00:09:10.000]  曾經我看到一個報告說
[00:09:10.000 --> 00:09:12.000]  整本的聖經出現四百多次
[00:09:12.000 --> 00:09:14.000]  講到耶穌基督回來
[00:09:14.000 --> 00:09:15.000]  舊約是預言
[00:09:15.000 --> 00:09:16.000]  新約那裡
[00:09:16.000 --> 00:09:17.000]  是在祂生平的時候
[00:09:17.000 --> 00:09:18.000]  祂自己教導的
[00:09:18.000 --> 00:09:20.000]  和後來的使徒
[00:09:20.000 --> 00:09:22.000]  一個這麼強的教導
[00:09:22.000 --> 00:09:24.000]  在第二世紀
[00:09:24.000 --> 00:09:25.000]  第三世紀
[00:09:25.000 --> 00:09:27.000]  主要是二百年之後
[00:09:27.000 --> 00:09:30.000]  出現了一段叫《司徒信經》
[00:09:30.000 --> 00:09:32.000]  大家有沒有聽過《司徒信經》?
[00:09:32.000 --> 00:09:33.000]  就是我們應信
[00:09:33.000 --> 00:09:35.000]  我們信仰的信經
[00:09:35.000 --> 00:09:37.000]  那裡論述耶穌基督的時候
[00:09:37.000 --> 00:09:38.000]  祂說
[00:09:38.000 --> 00:09:40.000]  我信耶穌基督
[00:09:40.000 --> 00:09:42.000]  上帝的獨生子
[00:09:42.000 --> 00:09:45.000]  由童貞女瑪利亞所生
[00:09:45.000 --> 00:09:49.000]  在比拉多手下受審
[00:09:49.000 --> 00:09:51.000]  被釘在十字架上
[00:09:51.000 --> 00:09:53.000]  受死埋葬
[00:09:53.000 --> 00:09:55.000]  降在陰間
[00:09:55.000 --> 00:09:58.000]  第三天從死人中復活
[00:09:58.000 --> 00:09:59.000]  坐在
[00:09:59.000 --> 00:10:00.000]  就升天
[00:10:00.000 --> 00:10:04.000]  坐在父的右邊
[00:10:04.000 --> 00:10:05.000]  有一天
[00:10:05.000 --> 00:10:07.000]  會從那裡降臨
[00:10:07.000 --> 00:10:09.000]  審判活人死人
[00:10:09.000 --> 00:10:10.000]  這個是我們信仰
[00:10:10.000 --> 00:10:11.000]  我們的主
[00:10:11.000 --> 00:10:15.000]  不是還是當年的孩子在馬槽
[00:10:15.000 --> 00:10:17.000]  祂升天了
[00:10:17.000 --> 00:10:18.000]  有一天祂回來
[00:10:18.000 --> 00:10:20.000]  祂什麼時候回來呢?
[00:10:20.000 --> 00:10:22.000]  祂回來就是世界末日
[00:10:22.000 --> 00:10:25.000]  但是不是今年的十二月二十一日呢?
[00:10:25.000 --> 00:10:27.000]  是不是啊?
[00:10:27.000 --> 00:10:28.000]  你的心會不會十五十六?
[00:10:28.000 --> 00:10:30.000]  說不定也是
[00:10:30.000 --> 00:10:32.000]  那我就跟弟兄姊妹說
[00:10:32.000 --> 00:10:34.000]  不是的
[00:10:34.000 --> 00:10:37.000]  我們今天就跳去第二段經文
[00:10:37.000 --> 00:10:38.000]  就是二十一章
[00:10:38.000 --> 00:10:41.000]  主耶穌怎樣論祂自己的在臨
[00:10:41.000 --> 00:10:43.000]  因為我們做基督徒
[00:10:43.000 --> 00:10:45.000]  要有這樣的知道
[00:10:45.000 --> 00:10:47.000]  是根據神的話
[00:10:47.000 --> 00:10:49.000]  好像我們無論聽到什麼風聲
[00:10:49.000 --> 00:10:52.000]  我們都知道怎樣去應對
[00:10:52.000 --> 00:10:53.000]  可能這幾天
[00:10:53.000 --> 00:10:55.000]  無論是上班族群或者朋友
[00:10:55.000 --> 00:10:57.000]  都會再這樣說的
[00:10:57.000 --> 00:10:58.000]  你說
[00:10:58.000 --> 00:11:00.000]  你會有答案
[00:11:00.000 --> 00:11:02.000]  包括我的小侄兒
[00:11:02.000 --> 00:11:03.000]  現在還沒看經文
[00:11:03.000 --> 00:11:05.000]  我的小侄兒
[00:11:05.000 --> 00:11:07.000]  今年剛剛十歲了
[00:11:07.000 --> 00:11:10.000]  想不到我這個侄子這麼小
[00:11:10.000 --> 00:11:14.000]  他在小學的同學就告訴他
[00:11:14.000 --> 00:11:16.000]  十二月二十一日世界末日
[00:11:16.000 --> 00:11:18.000]  他就跟我說
[00:11:18.000 --> 00:11:19.000]  我的同學說
[00:11:19.000 --> 00:11:21.000]  十二月二十一日世界末日
[00:11:21.000 --> 00:11:23.000]  我說你信不信?
[00:11:23.000 --> 00:11:24.000]  他說
[00:11:24.000 --> 00:11:26.000]  他們說或者是
[00:11:26.000 --> 00:11:28.000]  我說我不信
[00:11:28.000 --> 00:11:30.000]  我告訴他他不信
[00:11:30.000 --> 00:11:32.000]  他說為什麼?
[00:11:32.000 --> 00:11:34.000]  我打開聖經給他看
[00:11:34.000 --> 00:11:35.000]  我說
[00:11:35.000 --> 00:11:39.000]  你的姑媽是讀教神學的
[00:11:39.000 --> 00:11:41.000]  我看聖經是對的
[00:11:41.000 --> 00:11:43.000]  我告訴他
[00:11:43.000 --> 00:11:44.000]  聖經說
[00:11:44.000 --> 00:11:45.000]  這樣的時辰
[00:11:45.000 --> 00:11:46.000]  怎會沒有人知道
[00:11:46.000 --> 00:11:48.000]  子也不知道,惟父知道
[00:11:48.000 --> 00:11:50.000]  我說你如果同學再跟你說
[00:11:50.000 --> 00:11:51.000]  你告訴他
[00:11:51.000 --> 00:11:52.000]  我姑媽說
[00:11:52.000 --> 00:11:53.000]  是這樣的
[00:11:53.000 --> 00:11:55.000]  他就懂得回答
[00:11:55.000 --> 00:11:57.000]  同樣今天我們一起看完聖經之後
[00:11:57.000 --> 00:11:59.000]  有人跟你說什麼
[00:11:59.000 --> 00:12:00.000]  你就說
[00:12:00.000 --> 00:12:01.000]  我們的講完話
[00:12:01.000 --> 00:12:02.000]  不是這樣的
[00:12:02.000 --> 00:12:04.000]  因為聖經是這樣說的
[00:12:04.000 --> 00:12:08.000]  請我們看路加福音21章
[00:12:08.000 --> 00:12:09.000]  有兩段
[00:12:09.000 --> 00:12:11.000]  因為如果逐一去長的
[00:12:11.000 --> 00:12:14.000]  所以我就分開五到第十三節
[00:12:14.000 --> 00:12:16.000]  然後二十九到三十六節
[00:12:16.000 --> 00:12:21.000]  主耶穌怎樣說到祂的在臨呢?
[00:12:21.000 --> 00:12:26.000]  有人談論聖殿是用美石和公物裝飾的
[00:12:26.000 --> 00:12:27.000]  耶穌就說
[00:12:27.000 --> 00:12:30.000]  論到你們所看見的這一切
[00:12:30.000 --> 00:12:32.000]  將來日子到了
[00:12:32.000 --> 00:12:35.000]  在這裡沒有一塊石頭留在石頭上
[00:12:35.000 --> 00:12:37.000]  不必拆為了
[00:12:37.000 --> 00:12:38.000]  他們問他說
[00:12:38.000 --> 00:12:39.000]  夫子
[00:12:39.000 --> 00:12:40.000]  即是老師
[00:12:40.000 --> 00:12:42.000]  什麼時候有這樣的事?
[00:12:42.000 --> 00:12:44.000]  這個事將到的時候
[00:12:44.000 --> 00:12:46.000]  有什麼預兆呢?
[00:12:46.000 --> 00:12:48.000]  耶穌說你們要謹慎
[00:12:48.000 --> 00:12:49.000]  不要受迷惑
[00:12:49.000 --> 00:12:52.000]  因為將來有好些人冒我的命來說
[00:12:52.000 --> 00:12:53.000]  我是基督
[00:12:53.000 --> 00:12:55.000]  有時候近了
[00:12:55.000 --> 00:12:57.000]  你們不要跟從他們
[00:12:57.000 --> 00:12:59.000]  你們聽見打仗和擾亂的事
[00:12:59.000 --> 00:13:00.000]  不要驚慌
[00:13:00.000 --> 00:13:02.000]  因為這些事必須先有
[00:13:02.000 --> 00:13:06.000]  只是末期不能立時就到
[00:13:06.000 --> 00:13:07.000]  當時耶穌對他們說
[00:13:07.000 --> 00:13:08.000]  民要攻打民
[00:13:08.000 --> 00:13:10.000]  國要攻打國
[00:13:10.000 --> 00:13:12.000]  地要大大震動
[00:13:12.000 --> 00:13:14.000]  多處必有饑荒瘟疫
[00:13:14.000 --> 00:13:16.000]  又有可怕的異象
[00:13:16.000 --> 00:13:18.000]  和大神跡和天上顯現
[00:13:18.000 --> 00:13:20.000]  但這一切的事之先
[00:13:20.000 --> 00:13:22.000]  人要下手拿住你們
[00:13:22.000 --> 00:13:23.000]  逼迫你們
[00:13:23.000 --> 00:13:25.000]  把你們交在會堂
[00:13:25.000 --> 00:13:26.000]  並且收在監裡
[00:13:26.000 --> 00:13:27.000]  又為我的命
[00:13:27.000 --> 00:13:30.000]  拉你們到君王諸侯面前
[00:13:30.000 --> 00:13:33.000]  但這些事終必為你們的見證
[00:13:33.000 --> 00:13:36.000]  我們就去到第29節
[00:13:36.000 --> 00:13:38.000]  耶穌又設比喻對他們說
[00:13:38.000 --> 00:13:42.000]  你們看無花果樹和各樣的樹
[00:13:42.000 --> 00:13:43.000]  它發芽的時候
[00:13:43.000 --> 00:13:45.000]  你們一看到自然就知道
[00:13:45.000 --> 00:13:46.000]  夏天近了
[00:13:46.000 --> 00:13:50.000]  這樣你們看見這些事漸漸的成就
[00:13:50.000 --> 00:13:53.000]  也該曉得神的國近了
[00:13:53.000 --> 00:13:54.000]  我實在告訴你們
[00:13:54.000 --> 00:13:57.000]  這世代還沒有廢過去
[00:13:57.000 --> 00:13:59.000]  這些事都要成就
[00:13:59.000 --> 00:14:01.000]  天地要廢去
[00:14:01.000 --> 00:14:03.000]  我的話一卻不能廢去
[00:14:03.000 --> 00:14:05.000]  你們要謹慎
[00:14:05.000 --> 00:14:07.000]  恐怕因貪食醉酒
[00:14:07.000 --> 00:14:09.000]  並今生的思慮
[00:14:09.000 --> 00:14:11.000]  累著你們的心
[00:14:11.000 --> 00:14:14.000]  那日子就如同網絡
[00:14:14.000 --> 00:14:15.000]  忽然間臨到你們
[00:14:15.000 --> 00:14:17.000]  因為那日子要這樣
[00:14:17.000 --> 00:14:20.000]  臨到全地上一切居住的人
[00:14:20.000 --> 00:14:22.000]  你們要時時警醒
[00:14:22.000 --> 00:14:24.000]  上上祈求
[00:14:24.000 --> 00:14:27.000]  使你們能逃避這一切要來的事
[00:14:27.000 --> 00:14:30.000]  不以站立在人子面前
[00:14:30.000 --> 00:14:34.000]  這段話是耶穌什麼時候說的呢?
[00:14:34.000 --> 00:14:37.000]  就是上十課前兩天說的
[00:14:37.000 --> 00:14:39.000]  是星期三
[00:14:39.000 --> 00:14:41.000]  這是根據聖經學者說的
[00:14:41.000 --> 00:14:44.000]  那時祂已經進入耶路撒冷
[00:14:44.000 --> 00:14:45.000]  沒有一個人知道
[00:14:45.000 --> 00:14:48.000]  那個星期五就是祂被釘
[00:14:48.000 --> 00:14:50.000]  只有祂自己知道
[00:14:50.000 --> 00:14:51.000]  但星期三
[00:14:51.000 --> 00:14:54.000]  祂帶著門徒站在橄欖山
[00:14:54.000 --> 00:14:56.000]  橄欖山就是耶路撒冷東邊
[00:14:56.000 --> 00:14:58.000]  即是聖殿東邊的山
[00:14:58.000 --> 00:15:00.000]  主耶穌時去那裡
[00:15:00.000 --> 00:15:03.000]  祂望著聖殿
[00:15:03.000 --> 00:15:05.000]  跟門徒說
[00:15:05.000 --> 00:15:07.000]  你們看看這個聖殿多美
[00:15:07.000 --> 00:15:11.000]  這個聖殿是希律為了討好猶太人
[00:15:11.000 --> 00:15:13.000]  再去修整的
[00:15:13.000 --> 00:15:15.000]  裝飾維修
[00:15:15.000 --> 00:15:16.000]  用了很多年時間
[00:15:16.000 --> 00:15:18.000]  用了很多錢
[00:15:18.000 --> 00:15:20.000]  有人說
[00:15:20.000 --> 00:15:24.000]  有一個猶太人的歷史家
[00:15:24.000 --> 00:15:26.000]  他不是一個基督徒
[00:15:26.000 --> 00:15:27.000]  叫約瑟夫
[00:15:27.000 --> 00:15:30.000]  在他的寫作裏說了一句話
[00:15:30.000 --> 00:15:35.000]  他說:一個人如果未見過希律所重建的聖殿
[00:15:35.000 --> 00:15:37.000]  你未見過世界
[00:15:37.000 --> 00:15:39.000]  什麼叫「靚」?
[00:15:39.000 --> 00:15:40.000]  明白嗎?
[00:15:40.000 --> 00:15:42.000]  是幾種誇大
[00:15:42.000 --> 00:15:44.000]  他說:你如果未見過希律所重建的聖殿
[00:15:44.000 --> 00:15:46.000]  你都不知道什麼叫「靚」
[00:15:46.000 --> 00:15:47.000]  如果你從未見過
[00:15:47.000 --> 00:15:49.000]  你不知道什麼叫「美」
[00:15:49.000 --> 00:15:51.000]  證明希律真的用了很多功夫
[00:15:51.000 --> 00:15:53.000]  很多錢去維修
[00:15:53.000 --> 00:15:55.000]  每個人讚嘆
