
[00:00:00.000 --> 00:00:01.200]  Hello 大家好
[00:00:01.200 --> 00:00:04.960]  很高興能夠在這裡跟大家一起敬拜上帝
[00:00:04.960 --> 00:00:09.640]  2020年過得很快 已經差不多半年了
[00:00:09.640 --> 00:00:12.320]  而今年我相信大家都會同意
[00:00:12.320 --> 00:00:16.560]  是令我們覺得驚世駭俗的一年
[00:00:16.560 --> 00:00:22.240]  因為我們從來沒有見過全世界的經濟會停擺
[00:00:22.240 --> 00:00:27.160]  而居家隔離對我來說已經超過了三個月的時間
[00:00:27.160 --> 00:00:30.960]  因為要防控大陸的傳播
[00:00:30.960 --> 00:00:34.000]  而教會的往上敬拜
[00:00:34.000 --> 00:00:38.680]  在疫情底下已經成為一個主流敬拜的模式
[00:00:38.680 --> 00:00:41.680]  我相信就算教會重開之後
[00:00:41.680 --> 00:00:46.240]  教會傳福音或者是造就信徒的方法
[00:00:46.240 --> 00:00:48.880]  都會不再一樣
[00:00:48.880 --> 00:00:51.720]  教會在重重衝擊底下
[00:00:51.720 --> 00:00:54.960]  怎樣才能夠完成上帝給我們的使命
[00:00:54.960 --> 00:00:59.120]  讓福音的信仰可以薪火相傳呢?
[00:00:59.120 --> 00:01:02.920]  其實這個問題我覺得不是第一次說
[00:01:02.920 --> 00:01:07.640]  已經到了一個刻不容緩的地步
[00:01:07.640 --> 00:01:15.720]  根據Pew Research 2017年到2019年的綜合調查數據
[00:01:15.720 --> 00:01:20.320]  告訴我們在美國自己認自己是基督徒的成名人
[00:01:20.320 --> 00:01:29.080]  由2007年的78%跌到2019年的65%
[00:01:29.080 --> 00:01:32.040]  12年跌了13%
[00:01:32.040 --> 00:01:36.280]  而那些說自己沒有任何宗教信仰的成名人
[00:01:36.280 --> 00:01:43.480]  就從2007年的16%跳升到2019年的26%
[00:01:43.480 --> 00:01:45.920]  是足足升了10%
[00:01:45.920 --> 00:01:47.200]  不單如此
[00:01:47.200 --> 00:01:50.160]  去年有另一個調查報告發現
[00:01:50.160 --> 00:01:52.920]  有接近三成的美國人
[00:01:52.920 --> 00:02:00.480]  29%是從未去過教會或者是猶太人的會堂
[00:02:00.480 --> 00:02:02.880]  而只有23%
[00:02:02.880 --> 00:02:05.760]  即是少於四分之一的受訪者
[00:02:05.760 --> 00:02:10.000]  會每星期去參加教會的敬拜
[00:02:10.000 --> 00:02:14.000]  這些調查數據告訴我們
[00:02:14.000 --> 00:02:16.600]  說自己是基督徒的人原來還不少
[00:02:16.600 --> 00:02:19.440]  最少有65%說自己是基督徒
[00:02:19.440 --> 00:02:24.960]  但原來那些積極參與教會的人卻不是很多
[00:02:24.960 --> 00:02:26.760]  在這樣的處境下
[00:02:26.760 --> 00:02:32.320]  我們怎樣才能夠將福音的信仰薪火相傳呢?
[00:02:32.320 --> 00:02:33.640]  年初的時候
[00:02:33.640 --> 00:02:35.560]  大家都知道我們教會感謝主
[00:02:35.560 --> 00:02:38.320]  慶祝我們成立二十週年
[00:02:38.320 --> 00:02:40.720]  晚上有一個餐會
[00:02:40.720 --> 00:02:43.120]  有一個牧師跟我說
[00:02:43.120 --> 00:02:45.800]  「趙牧師,你看起來還很健康」
[00:02:45.800 --> 00:02:47.440]  「似乎還有活力」
[00:02:47.440 --> 00:02:52.360]  「為何這麼快退下來不做主教牧師呢?」
[00:02:52.360 --> 00:02:54.160]  我就告訴他
[00:02:54.160 --> 00:02:55.280]  「不說你不知道」
[00:02:55.280 --> 00:02:58.280]  「牧師今年六月剛剛過世」
[00:02:58.280 --> 00:03:01.000]  「已經六十八歲了」
[00:03:01.000 --> 00:03:05.240]  事實上教會牧師和會眾
[00:03:05.240 --> 00:03:07.920]  特別是教會領袖的老化
[00:03:07.920 --> 00:03:10.600]  已經成為今天很多教會
[00:03:10.600 --> 00:03:12.800]  特別是先進國家裏面的教會
[00:03:12.800 --> 00:03:15.480]  一個很嚴重的問題
[00:03:15.480 --> 00:03:17.960]  雖然這些人很有經驗
[00:03:17.960 --> 00:03:20.240]  年紀大、見識多
[00:03:20.240 --> 00:03:25.240]  但他們很容易跟這世代的年輕人脫節
[00:03:25.240 --> 00:03:29.040]  不能夠完全明白他們的感受
[00:03:29.040 --> 00:03:31.400]  他們的需要和想法
[00:03:31.400 --> 00:03:34.040]  很難有效地服侍他們
[00:03:34.040 --> 00:03:36.680]  完成上帝給我們的使命
[00:03:36.680 --> 00:03:39.840]  而在這世代裏面的年輕人
[00:03:39.840 --> 00:03:44.040]  其實他們不會參加一個在老化當中的教會
[00:03:44.040 --> 00:03:47.000]  而在老化當中的教會裏面的年輕人
[00:03:47.000 --> 00:03:53.320]  也不會長期跟父母、祖父輩、叔伯、嬸嬤
[00:03:53.320 --> 00:03:57.200]  一起去敬拜、侍奉上帝
[00:03:57.200 --> 00:03:59.240]  除了這個現象之外
[00:03:59.240 --> 00:04:04.840]  我發覺我們這些嬰兒朝出世的這一代
[00:04:04.840 --> 00:04:07.160]  其實已經進入退休年齡了
[00:04:07.160 --> 00:04:12.600]  但我們這一輩裏培養了很多熱心的基督徒
[00:04:12.600 --> 00:04:16.760]  以及牧師教會的長輩
[00:04:16.760 --> 00:04:19.240]  但在這些熱心的基督徒的家裏
