
[00:00:00.000 --> 00:00:01.720]  各位聽衆姐妹平安
[00:00:01.720 --> 00:00:03.200]  很感謝神的恩典
[00:00:03.200 --> 00:00:07.480]  又可以跟大家一起來讀聖經
[00:00:07.480 --> 00:00:09.960]  我不知道在你的人生裏面
[00:00:09.960 --> 00:00:11.560]  會不會有些時候
[00:00:11.560 --> 00:00:15.480]  你很想找個地方躲藏一下
[00:00:15.480 --> 00:00:19.040]  因爲那時候可能你的重擔很重
[00:00:19.040 --> 00:00:21.680]  你的擔子很大
[00:00:21.680 --> 00:00:24.680]  你很想最好我隱藏一下
[00:00:24.680 --> 00:00:26.720]  我躲藏一下
[00:00:26.720 --> 00:00:30.600]  哪裏是我的避難所呢?
[00:00:30.600 --> 00:00:34.080]  有時候我們真的很想避一避
[00:00:34.080 --> 00:00:37.120]  最好有個很隱蔽的地方
[00:00:37.120 --> 00:00:38.760]  沒有人知道的
[00:00:38.760 --> 00:00:40.960]  我就走了進去
[00:00:40.960 --> 00:00:43.640]  這樣可以隱藏一下
[00:00:43.640 --> 00:00:47.440]  在詩篇46篇
[00:00:47.440 --> 00:00:50.320]  這篇詩裏面開頭第一節
[00:00:50.320 --> 00:00:52.520]  就是這樣說的
[00:00:52.520 --> 00:00:58.240]  耶和華,禰是我的避難所
[00:00:58.240 --> 00:01:00.320]  是我的力量
[00:01:00.320 --> 00:01:05.800]  是我在患難當中隨時的幫助
[00:01:05.800 --> 00:01:09.440]  原來神,禰就是我的避難所
[00:01:09.440 --> 00:01:11.920]  我可以躲藏在禰那裏
[00:01:11.920 --> 00:01:14.040]  禰也是我的力量
[00:01:14.040 --> 00:01:16.440]  我覺得現在我的擔子很重
[00:01:16.440 --> 00:01:18.120]  我的壓力很大
[00:01:18.120 --> 00:01:22.520]  我的工作比我真的很多很多的重擔
[00:01:22.520 --> 00:01:25.040]  我頂不住了
[00:01:25.040 --> 00:01:28.720]  但原來耶和華,禰是我的力量
[00:01:28.720 --> 00:01:31.120]  是在患難裏面
