
[00:00:00.000 --> 00:00:03.000]  羅馬書的第26講
[00:00:03.000 --> 00:00:07.520]  我們今天要講羅馬書的第十章一至八節
[00:00:07.520 --> 00:00:09.320]  只是八節的經文
[00:00:09.320 --> 00:00:10.920]  但不是很容易
[00:00:10.920 --> 00:00:14.820]  保羅的教導實在是很高深下
[00:00:14.820 --> 00:00:18.220]  今天要講的主題就是律法的總結
[00:00:18.220 --> 00:00:19.720]  就是基督
[00:00:19.720 --> 00:00:23.620]  這節的經文是給很多人來誤解
[00:00:23.620 --> 00:00:25.020]  他們會說
[00:00:25.020 --> 00:00:28.720]  舊約的人就是靠著守律法得救
[00:00:28.720 --> 00:00:30.220]  但是到了新約
[00:00:30.220 --> 00:00:33.920]  我們就是靠接受耶穌基督才得救
[00:00:33.920 --> 00:00:36.820]  其實這是對經文的誤解
[00:00:36.820 --> 00:00:41.720]  稍後我們會回來看這一點
[00:00:41.720 --> 00:00:43.820]  在羅馬書的十章一節
[00:00:43.820 --> 00:00:45.420]  這一章一開始
[00:00:45.420 --> 00:00:46.520]  保羅又說
[00:00:46.520 --> 00:00:49.120]  弟兄們 我心裡所願的
[00:00:49.120 --> 00:00:50.920]  向神所求的
[00:00:50.920 --> 00:00:55.020]  只要意識列人得救
[00:00:55.020 --> 00:00:58.220]  其實早在羅馬書的第九章
[00:00:58.220 --> 00:01:00.720]  第九章二節至三節
[00:01:00.720 --> 00:01:02.520]  保羅已經說過
[00:01:02.520 --> 00:01:04.020]  我大有憂愁
[00:01:04.020 --> 00:01:06.420]  心裡時常傷痛
[00:01:06.420 --> 00:01:08.820]  他是為了骨肉之親
[00:01:08.820 --> 00:01:12.320]  為了同胞而傷痛
[00:01:12.320 --> 00:01:14.720]  他情願自己被詛咒
[00:01:14.720 --> 00:01:17.520]  如果意識列人能夠得救的話
[00:01:17.520 --> 00:01:21.220]  他情願自己被詛咒與耶穌基督分離
[00:01:21.220 --> 00:01:23.120]  他情願落地獄
[00:01:23.120 --> 00:01:27.220]  他甚至是請三位一體當中的
[00:01:27.220 --> 00:01:30.620]  第二位聖子和第三位聖靈
[00:01:30.620 --> 00:01:33.120]  為自己作見證
[00:01:33.120 --> 00:01:35.420]  在羅馬書的九章一節
[00:01:35.420 --> 00:01:37.820]  我們看到保羅真的很愛
[00:01:37.820 --> 00:01:40.320]  他自己的同胞
[00:01:40.320 --> 00:01:44.220]  其實保羅和舊約有一位先知很相似
[00:01:44.220 --> 00:01:46.820]  這一位就是耶利米先知
[00:01:46.820 --> 00:01:48.720]  在舊約耶利米先知
[00:01:48.720 --> 00:01:51.720]  被譽為哭泣的先知
[00:01:51.720 --> 00:01:54.520]  在耶利米書的九章一節
[00:01:54.520 --> 00:01:55.720]  耶利米說
[00:01:55.720 --> 00:01:57.620]  但願我的頭為水
[00:01:57.620 --> 00:02:00.220]  我的眼為淚的泉源
[00:02:00.220 --> 00:02:03.420]  我好為我的百姓中被殺的人
[00:02:03.420 --> 00:02:06.220]  晝夜哭泣
[00:02:06.220 --> 00:02:09.120]  耶利米願意為了意識列人
[00:02:09.120 --> 00:02:12.220]  讓我的頭好像充滿水分
[00:02:12.220 --> 00:02:15.320]  我的眼睛好像一個噴水池一樣
[00:02:15.320 --> 00:02:18.820]  為了我的同胞而哭泣
[00:02:18.820 --> 00:02:20.320]  為什麼呢
[00:02:20.320 --> 00:02:22.520]  在耶利米書的九章
