
[00:00:00.000 --> 00:00:01.800]  弟兄姊妹好
[00:00:01.800 --> 00:00:05.300]  我們願意神的話語再提醒我們
[00:00:05.300 --> 00:00:09.860]  今天的講題是和平的福音
[00:00:09.860 --> 00:00:11.560]  我們將和平帶給人
[00:00:11.560 --> 00:00:16.680]  亦都我們的態度各方面以愛心出發
[00:00:16.680 --> 00:00:18.240]  我們一起有個禱告先
[00:00:18.240 --> 00:00:19.960]  我們一起交託給神
[00:00:19.960 --> 00:00:21.820]  天父幫助我們
[00:00:21.820 --> 00:00:24.400]  叫我們一起學習你自己的話語
[00:00:24.400 --> 00:00:26.940]  亦都讓你的話去改變我們
[00:00:26.940 --> 00:00:31.660]  叫我們學會如何將和好的福音傳給別人
[00:00:31.660 --> 00:00:36.120]  願意你讓我們一起去成長
[00:00:36.120 --> 00:00:38.800]  我們這樣祈禱奉主耶穌基督的名
[00:00:38.800 --> 00:00:40.920]  阿門
[00:00:40.920 --> 00:00:43.480]  我不知道大家怎樣看傳福音
[00:00:43.480 --> 00:00:45.680]  我相信每一個基督徒會說
[00:00:45.680 --> 00:00:47.620]  我沒有傳福音的責任
[00:00:47.620 --> 00:00:51.580]  但不代表很多人是行切地去傳福音的
[00:00:51.580 --> 00:00:56.580]  那你說有沒有一些基督徒是不傳福音的
[00:00:56.580 --> 00:00:59.600]  大家告訴我
[00:00:59.600 --> 00:01:02.180]  會不會的 可以的
[00:01:02.180 --> 00:01:05.720]  聖經說我們的身份就是一個君尊的祭司
[00:01:05.720 --> 00:01:08.720]  我們是有這個責任
[00:01:08.720 --> 00:01:12.600]  和我們有這個身份將我們的福音傳開去
[00:01:12.600 --> 00:01:15.780]  我想這個都是一個很需要神的恩典
[00:01:15.780 --> 00:01:18.580]  但還有一個恩典需要我們學
[00:01:18.580 --> 00:01:21.280]  就是不是你學會怎樣去傳福音
[00:01:21.280 --> 00:01:24.020]  你學會很多的三福四律
[00:01:24.020 --> 00:01:26.040]  一些傳福音報道的方法
[00:01:26.040 --> 00:01:29.020]  而最重要的這段經文提醒我們
[00:01:29.020 --> 00:01:32.280]  其實是我們的心態
[00:01:32.280 --> 00:01:36.480]  當我剛剛在屋伏侍奉的時候
[00:01:36.480 --> 00:01:38.440]  都是一段時間
[00:01:38.440 --> 00:01:42.920]  有一次令我都很有印象深刻的
[00:01:42.920 --> 00:01:46.680]  有一個姐妹的爸爸患了癌病
[00:01:46.680 --> 00:01:48.260]  我就去探望他
[00:01:48.260 --> 00:01:51.240]  想一想癌病的病者很需要安慰
[00:01:51.240 --> 00:01:53.780]  更加需要福音的盼望
[00:01:53.780 --> 00:01:57.500]  我探望他的時候就跟他說福音
[00:01:57.500 --> 00:02:01.580]  然後世伯都很樂於去聆聽
[00:02:01.580 --> 00:02:05.780]  並且很客氣地去聽
[00:02:05.780 --> 00:02:10.560]  但就不是很決定相信主耶穌
[00:02:10.560 --> 00:02:14.860]  於是我也有另外一些機會再去探望世伯
[00:02:14.860 --> 00:02:17.120]  世伯總是說很好
[00:02:17.120 --> 00:02:21.640]  不過有一天就是這樣
[00:02:21.640 --> 00:02:24.180]  結果我很心急
[00:02:24.180 --> 00:02:31.040]  因為伯伯的身體都不是那麼好的
[00:02:31.040 --> 00:02:33.480]  我想真的很需要得到這個救恩
[00:02:33.480 --> 00:02:35.780]  這個是生與死的問題
[00:02:35.780 --> 00:02:40.440]  因為若然在福音裡面我們知道我們有永生
[00:02:40.440 --> 00:02:42.600]  若然我們沒有選擇
[00:02:42.600 --> 00:02:44.820]  我們走在人生的路裡面
[00:02:44.820 --> 00:02:47.960]  我們會是一個最後會沉淪
[00:02:47.960 --> 00:02:51.860]  所以傳福音 弟兄姊妹 我想和大家
[00:02:51.860 --> 00:02:54.660]  你和我都知道 非常之重要
[00:02:54.660 --> 00:02:57.300]  無論講的那個 聽的那個都非常重要
