
[00:00:00.000 --> 00:00:02.000]  我們同心禱告
[00:00:02.000 --> 00:00:06.320]  慈愛的天父 我們充滿感恩的來到您面前
[00:00:06.320 --> 00:00:08.800]  因為您是那位信實不變
[00:00:08.800 --> 00:00:13.240]  經常用您的慈愛牽引我們那位上帝
[00:00:13.240 --> 00:00:18.040]  主當我們面對前面環境很多的變遷
[00:00:18.040 --> 00:00:19.840]  我們生活的困難
[00:00:19.840 --> 00:00:22.720]  主我們深信 您必與我們同在
[00:00:22.720 --> 00:00:26.120]  求您就恩待我們 就是這樣去捉緊我們
[00:00:26.120 --> 00:00:30.040]  讓我們常常依靠您走二路
[00:00:30.040 --> 00:00:35.360]  依靠您的帶領 安躺在水邊 在青草地
[00:00:35.360 --> 00:00:38.080]  主我們知道 您是信實不變
[00:00:38.080 --> 00:00:39.720]  您必與我們同在
[00:00:39.720 --> 00:00:41.480]  當我們打開您的話語
[00:00:41.480 --> 00:00:45.760]  求您的靈在我們當中帶領我們進入真理
[00:00:45.760 --> 00:00:50.360]  我們禱告奉耶穌基督的名球 阿門
[00:00:50.360 --> 00:00:54.880]  弟兄姊妹早晨
[00:00:54.880 --> 00:00:59.360]  上星期 葛牧師跟我們講了聖經說
[00:00:59.360 --> 00:01:02.840]  耶穌基督是我們的大祭司
[00:01:02.840 --> 00:01:06.960]  那你跟我 是不是小祭司呢
[00:01:06.960 --> 00:01:11.200]  或者你都會知道在浸信會的傳統裡面
[00:01:11.200 --> 00:01:13.560]  強調信徒皆祭司
[00:01:13.560 --> 00:01:16.200]  我們個個都是祭司
[00:01:16.200 --> 00:01:20.000]  無論上帝帶領你去到世界哪一個角落
[00:01:20.000 --> 00:01:22.800]  你就投入當地的教會群體
[00:01:22.800 --> 00:01:26.160]  去履行這個祭司的職訓
[00:01:26.160 --> 00:01:27.920]  不過想深一層
[00:01:27.920 --> 00:01:31.680]  究竟眾人皆祭司是什麼意思呢
[00:01:31.680 --> 00:01:34.480]  如果人人都是上帝面前
[00:01:34.480 --> 00:01:36.640]  都是祭司 都是平等
[00:01:36.640 --> 00:01:39.520]  可以通過耶穌基督成就的工作
[00:01:39.520 --> 00:01:41.080]  去親近上帝
[00:01:41.080 --> 00:01:44.800]  那還需要專職牧者嗎
[00:01:44.800 --> 00:01:46.640]  原來在舊約時代
[00:01:46.640 --> 00:01:49.640]  上帝揀選了一部分人
[00:01:49.640 --> 00:01:52.040]  做一些所謂專職的祭司
