
[00:00:00.000 --> 00:00:04.000]  各位弟兄姐妹 平安
[00:00:04.000 --> 00:00:07.000]  每一個主日的訊息
[00:00:07.000 --> 00:00:12.000]  我們都是希望弟兄姐妹得到神話語的慰樣
[00:00:12.000 --> 00:00:23.000]  所以我很希望教會的訊息
[00:00:23.000 --> 00:00:32.000]  不只是側重在聖經裡的某一部份
[00:00:32.000 --> 00:00:42.000]  能夠涵蓋教會聖經當中一部份我們少接觸的
[00:00:42.000 --> 00:00:49.000]  好讓我們對聖經的認識比較全面
[00:00:49.000 --> 00:00:53.000]  今個主日和下一個主日
[00:00:53.000 --> 00:01:01.000]  分別會去看《尤大書》和《約翰三書》
[00:01:01.000 --> 00:01:06.000]  每一卷書只有一章
[00:01:06.000 --> 00:01:11.000]  所以如果大家回去看的話 很快就看完了
[00:01:11.000 --> 00:01:15.000]  我們很想透過這兩卷書
[00:01:15.000 --> 00:01:18.000]  去窺探第一世紀的教會
[00:01:18.000 --> 00:01:21.000]  其實他們面對的處境是怎樣
[00:01:21.000 --> 00:01:31.000]  因為這個處境他們有什麼教導
[00:01:31.000 --> 00:01:38.000]  我們是想知古認今
[00:01:38.000 --> 00:01:45.000]  知道古時情況是怎樣 我們就認識今天是怎樣
[00:01:45.000 --> 00:01:49.000]  其實去鑑定一下我們今天應該如何是好
[00:01:49.000 --> 00:01:52.000]  去鑑定一下我們今天該如何是好
[00:01:52.000 --> 00:01:56.000]  今天的訊息就是前車可鑑
[00:01:56.000 --> 00:01:59.000]  今天的訊息就是前車可鑑
[00:01:59.000 --> 00:02:01.000]  是前車可鑑
[00:02:01.000 --> 00:02:02.000]  前車可鑑
[00:02:02.000 --> 00:02:06.000]  所以記住車離子是車離子
[00:02:06.000 --> 00:02:07.000]  車離子也是車離子
[00:02:07.000 --> 00:02:09.000]  不是車離子
[00:02:09.000 --> 00:02:10.000]  不是車離子是吧
[00:02:10.000 --> 00:02:12.000]  每一次開長途車
[00:02:12.000 --> 00:02:14.000]  每一次開長途車
[00:02:14.000 --> 00:02:16.000]  特別是我自己未走過的路線
[00:02:16.000 --> 00:02:18.000]  特別是我沒有去過的路線
[00:02:18.000 --> 00:02:21.000]  其實我很喜歡前面一部車給我跟著
[00:02:21.000 --> 00:02:24.000]  其實我很喜歡前面有一個車可以跟著
[00:02:24.000 --> 00:02:27.000]  我和太太有時候就會祈禱
[00:02:27.000 --> 00:02:29.000]  我和太太有時候就會禱告
[00:02:29.000 --> 00:02:30.000]  我們希望前面有部車
[00:02:30.000 --> 00:02:32.000]  我們希望前面有個車
[00:02:32.000 --> 00:02:35.000]  希望車不要太快你也不要太慢
[00:02:35.000 --> 00:02:38.000]  希望前面的車不要太快你也不要太慢
[00:02:38.000 --> 00:02:39.000]  就方便我們跟著
[00:02:39.000 --> 00:02:41.000]  這樣就方便我們可以跟隨
[00:02:41.000 --> 00:02:44.000]  就是前車可鑑
[00:02:44.000 --> 00:02:45.000]  這就是前車可鑑
[00:02:45.000 --> 00:02:47.000]  免生意外
[00:02:47.000 --> 00:02:48.000]  這是免生意外
[00:02:48.000 --> 00:02:49.000]  那為什麼呢
[00:02:49.000 --> 00:02:50.000]  那是為什麼呢
[00:02:50.000 --> 00:02:52.000]  因為特別開長途車
[00:02:52.000 --> 00:02:54.000]  如果自己是第一部
[00:02:54.000 --> 00:02:56.000]  特別如果是開長途車
[00:02:56.000 --> 00:02:57.000]  如果你是第一輛車
[00:02:57.000 --> 00:03:00.000]  要用很多精神看著前路
[00:03:00.000 --> 00:03:02.000]  你需要很多精神去望著前面的路
[00:03:02.000 --> 00:03:04.000]  如果有隻香蕉跳出來怎麼辦呢
[00:03:04.000 --> 00:03:06.000]  如果有個袋鼠突然跑出來怎麼辦
[00:03:06.000 --> 00:03:09.000]  長途車又用神就特別累
[00:03:09.000 --> 00:03:11.000]  長途車就特別累
[00:03:11.000 --> 00:03:12.000]  因為特別用神
[00:03:12.000 --> 00:03:14.000]  而不知道是不是自己心裡面
[00:03:14.000 --> 00:03:15.000]  有一種內疚感
[00:03:15.000 --> 00:03:16.000]  總是覺得後面的車
[00:03:16.000 --> 00:03:18.000]  好像頂著自己一樣
[00:03:18.000 --> 00:03:21.000]  可能心裡也有一種內疚感
[00:03:21.000 --> 00:03:23.000]  就是覺得後面的車被我擋住了
[00:03:23.000 --> 00:03:25.000]  而現在的我已經是不再一樣了
[00:03:25.000 --> 00:03:27.000]  我是很不想超速的
[00:03:27.000 --> 00:03:29.000]  而現在的我就不再一樣
[00:03:29.000 --> 00:03:31.000]  我是很不喜歡超速
[00:03:31.000 --> 00:03:32.000]  我很怕扣分
[00:03:32.000 --> 00:03:33.000]  我很害怕被扣分
[00:03:33.000 --> 00:03:35.000]  我也都極怕罰款
[00:03:35.000 --> 00:03:37.000]  我也很害怕被罰款
[00:03:37.000 --> 00:03:39.000]  在New South Wales
[00:03:39.000 --> 00:03:41.000]  扣13分就不能開車
[00:03:41.000 --> 00:03:45.000]  在新州被扣13分就可以停牌了
[00:03:45.000 --> 00:03:47.000]  我之前試過扣了10分
[00:03:47.000 --> 00:03:49.000]  我之前試過扣了10分
[00:03:49.000 --> 00:03:50.000]  有意外嘛
