
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,大家平安
[00:00:02.000 --> 00:00:04.000]  多謝教會今天邀請我
[00:00:04.000 --> 00:00:06.740]  在當中和大家分享上帝的說話
[00:00:06.740 --> 00:00:09.680]  多謝主席剛才為我們讀出的經文
[00:00:09.680 --> 00:00:13.640]  是記載在《馬太福音》九章三十五到三十八節
[00:00:13.640 --> 00:00:16.860]  而我今天的講題叫做「三民地上行」
[00:00:16.860 --> 00:00:21.480]  為何在這段經文裏面會提到有「三民地上行」這件事呢?
[00:00:21.480 --> 00:00:27.140]  我想弟兄姊妹你對剛才讀的經文一定不會太過陌生
[00:00:27.140 --> 00:00:29.840]  但我都想給一個圖大家看看
[00:00:29.840 --> 00:00:35.260]  在這個圖裏面,你猜你能看到多少個人的面譜呢?
[00:00:35.260 --> 00:00:38.260]  數一數,很快
[00:00:38.260 --> 00:00:43.660]  但數不及,其實重點不是在數目上
[00:00:43.660 --> 00:00:45.660]  而是你看看每一個人的面譜
[00:00:45.660 --> 00:00:48.860]  或者它的外圖
[00:00:48.860 --> 00:00:54.000]  其實都有不同的顏色,不同的組成
[00:00:54.000 --> 00:00:56.000]  代表著甚麼呢?
[00:00:56.000 --> 00:00:58.000]  其實今天在世界各地
[00:00:58.000 --> 00:01:00.420]  我們都知道有不同種族的人在一起
[00:01:00.420 --> 00:01:03.240]  亦都有不同的性別
[00:01:03.240 --> 00:01:06.200]  以及大家來自不同的地區
[00:01:06.200 --> 00:01:09.840]  就算大家都是一個人
[00:01:09.840 --> 00:01:15.160]  但原來背後每一個人的身份都是很不一樣的
[00:01:15.160 --> 00:01:18.160]  而身份又在說些甚麼呢?
[00:01:18.160 --> 00:01:20.780]  身份,今天如果問大家
[00:01:20.780 --> 00:01:23.880]  請問大家,你是甚麼人呢?
[00:01:23.880 --> 00:01:27.500]  如果我問你這條問題的時候,你會怎樣回答我呢?
[00:01:27.500 --> 00:01:30.240]  會不會有人可以開咪回應一下呢?
[00:01:30.240 --> 00:01:33.900]  以往在講壇上,可能都可以立刻有些互動的
[00:01:33.900 --> 00:01:38.940]  其實大家現在都很方便,有個咪可以開
[00:01:38.940 --> 00:01:40.040]  會不會是呢?
[00:01:40.040 --> 00:01:43.320]  沒有怎樣說,我估計大家都很認同
[00:01:43.320 --> 00:01:46.020]  今天你一定會說,我當然是香港人啦,是不是?
[00:01:46.020 --> 00:01:49.360]  這個主要原因,可能大家第一時間
[00:01:49.360 --> 00:01:53.120]  可能我的問題都覺得有些太過簡單
[00:01:53.120 --> 00:01:55.740]  但其實當我這樣問的時候
[00:01:55.740 --> 00:01:59.060]  如果我們回答得出,我們是香港人的話
[00:01:59.060 --> 00:02:02.060]  其實代表著我們有一個公民的身份
[00:02:02.060 --> 00:02:04.400]  又或者有些時候,如果我們在外地
[00:02:04.400 --> 00:02:06.400]  人們就會見到我們是黃皮膚的話
[00:02:06.400 --> 00:02:09.760]  就會覺得我們是華人,說我們是華人來的
[00:02:09.760 --> 00:02:12.480]  這個代表著我們國族的身份
[00:02:12.480 --> 00:02:15.680]  其實為甚麼我們要知道我們的身份呢?
[00:02:15.680 --> 00:02:19.760]  就是因為今天,無論我們信主年的多少
[00:02:19.760 --> 00:02:22.340]  或者我們的年歲有多大都好
[00:02:22.340 --> 00:02:24.200]  我們都必須要問一個問題
[00:02:24.200 --> 00:02:25.900]  但是我們究竟是誰?
[00:02:25.900 --> 00:02:27.080]  我們除了那個名字是
[00:02:27.080 --> 00:02:29.520]  咦,我今天見到我們主席
[00:02:29.520 --> 00:02:32.780]  早前的時候有梁偉雄主席說要執事
[00:02:32.780 --> 00:02:35.640]  他可能知道自己的名字、身份
[00:02:35.640 --> 00:02:36.960]  在教會的執事
[00:02:36.960 --> 00:02:40.360]  但其實他也可以在他的家庭
[00:02:40.360 --> 00:02:43.440]  有他的身份,可以為人父母、做人子女
[00:02:43.440 --> 00:02:44.480]  是不是?
[00:02:44.480 --> 00:02:47.860]  但是在這個身份同時之下
[00:02:47.860 --> 00:02:50.420]  我們要問我們知不知道自己是哪一個?
[00:02:50.420 --> 00:02:53.260]  接著我們要知道自己是哪一個的時候
[00:02:53.260 --> 00:02:56.940]  我們究竟在我們人生一直再走下去的時候
[00:02:56.940 --> 00:02:59.600]  我們應該怎樣來生活呢?
[00:02:59.600 --> 00:03:02.320]  這個問題看似很簡單
[00:03:02.320 --> 00:03:04.760]  但是其實我想告訴大家
[00:03:04.760 --> 00:03:07.520]  對於作為基督徒的你和我
[00:03:07.520 --> 00:03:09.740]  絕對一點都不簡單
[00:03:09.740 --> 00:03:12.960]  因為今天在這個歪曲薄茂的世代
[00:03:12.960 --> 00:03:16.500]  和實在太快的轉變底下
[00:03:16.500 --> 00:03:19.600]  有時我們忙到都沒有時間去想這件事
[00:03:19.600 --> 00:03:21.400]  但這件事很重要
[00:03:21.400 --> 00:03:24.180]  為什麼呢?因為今天這一段的經文
[00:03:24.180 --> 00:03:25.840]  單單只是四節
[00:03:25.840 --> 00:03:28.820]  但是其實已經帶出了一個很重要
[00:03:28.820 --> 00:03:30.940]  關於我們身份的問題
[00:03:30.940 --> 00:03:34.060]  而我們的身份直接和我們今天
[00:03:34.060 --> 00:03:35.520]  在這段經文裏面
[00:03:35.520 --> 00:03:38.400]  我給的講題是「三文地上行」
[00:03:38.400 --> 00:03:41.720]  究竟哪三文和什麼身份
[00:03:41.720 --> 00:03:44.480]  其實和我們都有直接的關係
[00:03:44.480 --> 00:03:48.020]  就讓我們一起透過第一節
[00:03:48.020 --> 00:03:49.600]  第三十五節的經文
[00:03:49.600 --> 00:03:52.140]  我們來到一起去發掘一下
[00:03:52.140 --> 00:03:53.960]  究竟在這段經文裏面
[00:03:53.960 --> 00:03:55.780]  怎樣揭示給我們看
[00:03:55.780 --> 00:04:00.100]  哪三文能夠可以一起同時間在地上行呢?
[00:04:00.100 --> 00:04:02.380]  而我們知道大家一起行的時候
[00:04:02.380 --> 00:04:04.020]  我們不是沒有目的
[00:04:04.020 --> 00:04:05.460]  我們不是盲目
[00:04:05.460 --> 00:04:07.420]  只是為了生存
[00:04:07.420 --> 00:04:08.940]  而是我們很知道
[00:04:08.940 --> 00:04:12.420]  今天我們要去了解明白自己的身份之外
[00:04:12.420 --> 00:04:14.580]  明白上帝的心意
[00:04:14.580 --> 00:04:17.000]  在這三文裏面一起行的時候
[00:04:17.000 --> 00:04:20.720]  最重要的就是讓我們能夠在有限的人生裏面
[00:04:20.720 --> 00:04:24.340]  來活出上帝的心意
[00:04:24.340 --> 00:04:26.420]  所以今天這段經文
[00:04:26.420 --> 00:04:29.680]  對你和對我都是一個很大的鼓勵
[00:04:29.680 --> 00:04:33.120]  我們會先看看第三十五節裏面
[00:04:33.120 --> 00:04:34.680]  我們提到的就是
[00:04:34.680 --> 00:04:36.380]  耶穌首見各城各鄉
[00:04:36.380 --> 00:04:38.300]  在會堂裏教訓人
[00:04:38.300 --> 00:04:39.780]  宣講天國的福音
[00:04:39.780 --> 00:04:42.980]  又醫治各樣的病症
[00:04:42.980 --> 00:04:47.200]  這一段就單以這一節來看
[00:04:47.200 --> 00:04:50.600]  這個是表達出耶穌的身份
[00:04:50.600 --> 00:04:53.340]  耶穌的身份和我們的身份
[00:04:53.340 --> 00:04:55.560]  其實都是同樣的重要
[00:04:55.560 --> 00:04:59.000]  因為一個人的身份是會影響他的行為
[00:04:59.000 --> 00:05:01.200]  也都影響他一生裏面
