
[00:00:00.000 --> 00:00:00.920]  各位觀眾大家好
[00:00:00.920 --> 00:00:03.560]  歡迎大家收看眼吹的神光燈
[00:00:03.560 --> 00:00:05.180]  今集繼續有我歐錦棠
[00:00:05.180 --> 00:00:07.740]  當然不會有我的美女拍檔可宜
[00:00:07.740 --> 00:00:09.800]  更加不會有香港重案專家花家姐
[00:00:09.800 --> 00:00:12.360]  因為這不是ViuTV的聚光燈
[00:00:12.360 --> 00:00:16.960]  今天來到廣福堂跟大家相覆
[00:00:16.960 --> 00:00:18.200]  午餐聚會
[00:00:18.200 --> 00:00:20.080]  我以前是做午餐聚會的
[00:00:20.080 --> 00:00:22.440]  也跟他們合作過很多次
[00:00:22.440 --> 00:00:24.400]  今天是很特別的地方
[00:00:24.400 --> 00:00:27.240]  我們一個朋友都沒有
[00:00:27.240 --> 00:00:31.520]  一位會眾都沒有,我對著一個空的牆
[00:00:31.520 --> 00:00:32.100]  跟大家說
[00:00:32.100 --> 00:00:37.680]  不過我知道你們在螢幕前一直支持著我
[00:00:37.680 --> 00:00:42.080]  一個很特別的體驗就是
[00:00:42.080 --> 00:00:49.360]  以往我從來沒試過用一個轉播的形式去說見證
[00:00:49.360 --> 00:00:52.880]  但是因為經歷了大半年的事情
[00:00:52.880 --> 00:00:55.800]  我相信大家無論在很多生活細節上
[00:00:55.800 --> 00:00:59.880]  都有一定程度需要適應和調節的
[00:00:59.880 --> 00:01:01.840]  好,今天是一個很好的體驗
[00:01:01.840 --> 00:01:06.000]  當然我站在這裡
[00:01:06.000 --> 00:01:07.680]  今天要說我的見證
[00:01:07.680 --> 00:01:13.120]  一些我跟主耶穌發生一種連結的經歷
[00:01:13.120 --> 00:01:15.720]  為什麼我會相信主耶穌呢?
[00:01:15.720 --> 00:01:17.880]  今天我想跳過這一部分
[00:01:17.880 --> 00:01:21.520]  因為過往我在相覆的午餐聚會上
[00:01:21.520 --> 00:01:24.400]  我曾經說過不少次了
[00:01:24.400 --> 00:01:26.000]  關於這個見證
[00:01:26.000 --> 00:01:28.720]  大家有興趣的話可以去他們的網站
[00:01:28.720 --> 00:01:32.040]  應該還可以找到關於歐錦棠的座位
[00:01:32.040 --> 00:01:33.880]  你點擊上去就可以找到關於
[00:01:33.880 --> 00:01:37.520]  歐錦棠如何順著經歷的一些見證
[00:01:37.520 --> 00:01:38.880]  今天他給了我一個題目
[00:01:38.880 --> 00:01:40.760]  叫做「阿妹姐」的那首歌
[00:01:40.760 --> 00:01:42.960]  在台上我覓理想
[00:01:42.960 --> 00:01:45.120]  我當然不會唱出來
[00:01:45.120 --> 00:01:48.200]  在台上我怎麼覓理想
[00:01:48.200 --> 00:01:52.760]  我只想說關於我在演藝圈裡面的一些見證
[00:01:52.760 --> 00:01:55.520]  我是比較持信主的
[00:01:55.520 --> 00:01:58.760]  我大約真正信主的期間
[00:01:58.760 --> 00:02:01.160]  是2007年左右開始
[00:02:01.160 --> 00:02:04.160]  2005年的時候就浮游的狀態
[00:02:04.160 --> 00:02:04.920]  為什麼這麼說呢?
[00:02:04.920 --> 00:02:07.200]  當時從2005年之前
[00:02:07.200 --> 00:02:08.640]  我是經歷了抑鬱症
[00:02:08.640 --> 00:02:12.920]  大家可以看回過往我的一些見證的分享
[00:02:12.920 --> 00:02:15.960]  是經歷了信主之後
[00:02:15.960 --> 00:02:19.320]  我的抑鬱症是不若而癒
[00:02:19.320 --> 00:02:21.280]  我相信經歷這一大半年
[00:02:21.280 --> 00:02:23.480]  大家經常看到新聞的報導
[00:02:23.480 --> 00:02:25.840]  或者是在一些社交平台
[00:02:25.840 --> 00:02:28.000]  甚至乎你身邊的朋友
[00:02:28.000 --> 00:02:32.800]  或多或少你都會接觸到這一類的不好的消息
[00:02:32.800 --> 00:02:34.280]  有抑鬱症的朋友
[00:02:34.280 --> 00:02:37.000]  他們有一些不好的經歷
[00:02:37.000 --> 00:02:42.920]  他們甚至乎選擇可能去傷害他自己
[00:02:42.920 --> 00:02:46.960]  我是靠著信仰
[00:02:46.960 --> 00:02:51.360]  靠著神的大能去治好我的抑鬱症
[00:02:51.360 --> 00:02:55.560]  當時是2005年
[00:02:55.560 --> 00:02:57.040]  一次禱告
[00:02:57.040 --> 00:02:58.320]  我只是靠著一次禱告
[00:02:58.320 --> 00:03:00.080]  那時候我告訴大家
[00:03:00.080 --> 00:03:04.480]  是我人生最無助的那一刻
[00:03:04.480 --> 00:03:07.440]  那時候的感覺是最無助的那一刻
[00:03:07.440 --> 00:03:09.080]  那一刻有兩個選擇
[00:03:09.080 --> 00:03:11.640]  我一是可以選擇去傷害自己
[00:03:11.640 --> 00:03:14.840]  那種傷害可以是結束了自己生命的
[00:03:14.840 --> 00:03:17.880]  甚至乎最慘的是我影響到別人
[00:03:17.880 --> 00:03:20.000]  會傷害到別人
[00:03:20.000 --> 00:03:23.000]  一是你遞出你的手
[00:03:23.000 --> 00:03:24.840]  你求救吧
[00:03:24.840 --> 00:03:26.640]  不是報警求救
[00:03:26.640 --> 00:03:28.040]  向他求救
[00:03:28.040 --> 00:03:33.000]  那一次真實的祈禱
[00:03:33.000 --> 00:03:34.480]  神蹟就這樣發生了
[00:03:34.480 --> 00:03:36.520]  就治好了我的抑鬱症
[00:03:36.520 --> 00:03:39.920]  從此以後我的抑鬱症是沒有再回來了
[00:03:39.920 --> 00:03:44.600]  接著慢慢再看多一點聖經 鑽研
[00:03:44.600 --> 00:03:49.520]  然後慢慢嘗試去返教會的生活
[00:03:49.520 --> 00:03:52.760]  因為以往到現在我都是
[00:03:52.760 --> 00:03:54.680]  我的性格不會有很大的改變
[00:03:54.680 --> 00:03:56.240]  因為有一些習慣就是
[00:03:56.240 --> 00:03:58.440]  我很怕群體的生活
[00:03:58.440 --> 00:04:03.440]  但是我那時候開始也有返教會的習慣
[00:04:03.440 --> 00:04:06.160]  由那時候慢慢學習返教會
[00:04:06.160 --> 00:04:08.000]  適應那種生活
[00:04:08.000 --> 00:04:09.560]  到了大約2007年左右
[00:04:09.560 --> 00:04:14.000]  那種信仰開始比較紮實了
[00:04:14.000 --> 00:04:15.920]  很有趣的
[00:04:15.920 --> 00:04:18.800]  有時候就像爸爸媽媽一樣
[00:04:18.800 --> 00:04:19.960]  你學了這東西
[00:04:19.960 --> 00:04:24.320]  其實你懂不懂得運用這個技能呢
[00:04:24.320 --> 00:04:25.600]  信仰當然不是技能
