
[00:00:00.000 --> 00:00:03.960]  不知道大家多不多憂慮
[00:00:03.960 --> 00:00:06.960]  我有一個很多憂慮的人
[00:00:06.960 --> 00:00:11.960]  我太太說我是一個先天下之憂而憂的男人
[00:00:11.960 --> 00:00:15.960]  記得我女兒出世第二天
[00:00:15.960 --> 00:00:17.960]  我女兒現在生了兩個兒子和兩個孫子
[00:00:17.960 --> 00:00:20.960]  大家都知道是多少年前
[00:00:20.960 --> 00:00:22.960]  那太太當時還在醫院
[00:00:22.960 --> 00:00:23.960]  第二天
[00:00:23.960 --> 00:00:27.960]  第二天早上去探望她
[00:00:27.960 --> 00:00:32.960]  她說我昨晚哭
[00:00:32.960 --> 00:00:34.960]  她說我很開心
[00:00:34.960 --> 00:00:36.960]  老公你哭嗎
[00:00:36.960 --> 00:00:38.960]  是不是很愛我呢
[00:00:38.960 --> 00:00:41.960]  是不是我生了女兒你很開心呢
[00:00:41.960 --> 00:00:43.960]  她就這樣想
[00:00:43.960 --> 00:00:45.960]  我就說真話跟她說
[00:00:45.960 --> 00:00:47.960]  也是的
[00:00:47.960 --> 00:00:49.960]  不過我哭的原因不是這樣
[00:00:49.960 --> 00:00:51.960]  我昨晚睡不著
[00:00:51.960 --> 00:00:53.960]  為什麼呢
[00:00:53.960 --> 00:00:54.960]  我有女兒
[00:00:54.960 --> 00:00:55.960]  很開心
[00:00:55.960 --> 00:00:57.960]  很可愛
[00:00:57.960 --> 00:00:59.960]  明白了什麼是神的愛
[00:00:59.960 --> 00:01:01.960]  但想了想
[00:01:01.960 --> 00:01:03.960]  她要長大
[00:01:03.960 --> 00:01:05.960]  要讀書
[00:01:05.960 --> 00:01:07.960]  有什麼學校呢
[00:01:07.960 --> 00:01:09.960]  讀書很貴
[00:01:09.960 --> 00:01:11.960]  之後要考試
[00:01:11.960 --> 00:01:12.960]  要入大學
[00:01:12.960 --> 00:01:13.960]  要花很多錢
[00:01:13.960 --> 00:01:16.960]  之後會出來工作
[00:01:16.960 --> 00:01:18.960]  到二十多歲
[00:01:18.960 --> 00:01:21.960]  十多歲就拍拖了
[00:01:21.960 --> 00:01:25.960]  一到拍拖我就心痛
[00:01:25.960 --> 00:01:27.960]  拍拖
[00:01:27.960 --> 00:01:30.960]  怕被男人欺騙
[00:01:30.960 --> 00:01:31.960]  結婚
[00:01:31.960 --> 00:01:33.960]  嫁了
[00:01:33.960 --> 00:01:35.960]  要我作為她爸爸
[00:01:35.960 --> 00:01:37.960]  帶著女兒
[00:01:37.960 --> 00:01:39.960]  從尾走出來前面
[00:01:39.960 --> 00:01:40.960]  交給牧師
[00:01:40.960 --> 00:01:42.960]  將她親手交給一個
[00:01:42.960 --> 00:01:44.960]  我不太認識的男人
[00:01:44.960 --> 00:01:46.960]  是何等痛苦
[00:01:46.960 --> 00:01:49.960]  是心如刀割
[00:01:49.960 --> 00:01:52.960]  因此就哭了
[00:01:52.960 --> 00:01:55.960]  我坦白跟Mary說了
[00:01:55.960 --> 00:01:57.960]  我哭的原因
[00:01:57.960 --> 00:02:00.960]  我都忘記她當時怎樣罵我了
[00:02:00.960 --> 00:02:04.960]  大概她都被我氣哭了
[00:02:04.960 --> 00:02:06.960]  很多時候在街上
[00:02:06.960 --> 00:02:08.960]  經過公司櫥窗
[00:02:08.960 --> 00:02:10.960]  或者搭地鐵
[00:02:10.960 --> 00:02:12.960]  等車
[00:02:12.960 --> 00:02:14.960]  站著站著等車
[00:02:14.960 --> 00:02:15.960]  地鐵來了
[00:02:15.960 --> 00:02:17.960]  車經過
[00:02:17.960 --> 00:02:20.960]  地鐵的窗戶
[00:02:20.960 --> 00:02:22.960]  有些反光
[00:02:22.960 --> 00:02:24.960]  反映到一些影像
[00:02:24.960 --> 00:02:26.960]  無論在街上的櫥窗
[00:02:26.960 --> 00:02:28.960]  還是地鐵的車廂
[00:02:28.960 --> 00:02:30.960]  看到的影像
[00:02:30.960 --> 00:02:32.960]  很多時候看到的男人
[00:02:32.960 --> 00:02:34.960]  樣子很慘
[00:02:34.960 --> 00:02:36.960]  很痛苦
[00:02:36.960 --> 00:02:37.960]  唇微苦練
[00:02:37.960 --> 00:02:39.960]  樣子很壞
[00:02:39.960 --> 00:02:40.960]  誰來的呢
[00:02:40.960 --> 00:02:42.960]  衣服這麼熟練
[00:02:42.960 --> 00:02:44.960]  是我來的
[00:02:44.960 --> 00:02:46.960]  因為我發覺原來
[00:02:46.960 --> 00:02:48.960]  當四野無人
[00:02:48.960 --> 00:02:51.960]  當我身邊沒有頂接的時候
[00:02:51.960 --> 00:02:53.960]  我是這樣的樣子
[00:02:53.960 --> 00:02:55.960]  但大家不用擔心
[00:02:55.960 --> 00:02:57.960]  你見不到這樣的樣子
[00:02:57.960 --> 00:02:59.960]  我久經訓練
[00:02:59.960 --> 00:03:01.960]  每次到教會附近
[00:03:01.960 --> 00:03:03.960]  方圓三里
[00:03:03.960 --> 00:03:04.960]  銅鑼灣好
[00:03:04.960 --> 00:03:05.960]  柴灣好
[00:03:05.960 --> 00:03:06.960]  九龍東好
[00:03:06.960 --> 00:03:07.960]  屯門好
[00:03:07.960 --> 00:03:08.960]  東涌好
[00:03:08.960 --> 00:03:10.960]  我就會笑
[00:03:10.960 --> 00:03:11.960]  為甚麼要笑呢
[00:03:11.960 --> 00:03:13.960]  迎面來的人
[00:03:13.960 --> 00:03:15.960]  你不太知道是誰
[00:03:15.960 --> 00:03:17.960]  其實他的樣子好像看著你
[00:03:17.960 --> 00:03:19.960]  好像想笑一樣
[00:03:19.960 --> 00:03:21.960]  似笑非笑
[00:03:21.960 --> 00:03:22.960]  我就不敢不笑
[00:03:22.960 --> 00:03:24.960]  一定要笑
[00:03:24.960 --> 00:03:26.960]  萬一他是教會的弟兄姊妹
[00:03:26.960 --> 00:03:28.960]  你不認得他
[00:03:28.960 --> 00:03:29.960]  他認得你
[00:03:29.960 --> 00:03:31.960]  他回去跟人說
[00:03:31.960 --> 00:03:34.960]  教會沒甚麼愛心
[00:03:34.960 --> 00:03:37.960]  古堂是不好的
[00:03:37.960 --> 00:03:39.960]  長老是不理人的
[00:03:39.960 --> 00:03:41.960]  不理人的
[00:03:41.960 --> 00:03:43.960]  這樣就真的不太好
[00:03:43.960 --> 00:03:46.960]  我想到牧師教會增長的計劃
[00:03:46.960 --> 00:03:48.960]  是很大的罪
[00:03:48.960 --> 00:03:51.960]  所以到教會附近
[00:03:51.960 --> 00:03:54.960]  上台開組就要笑
[00:03:54.960 --> 00:03:56.960]  但當自己孤單的人
[00:03:56.960 --> 00:03:59.960]  到還頭還尾沒人認識的時候
[00:03:59.960 --> 00:04:02.960]  可能裡面的憂慮、擔心都出來了
[00:04:02.960 --> 00:04:04.960]  自己可能都不太察覺
[00:04:04.960 --> 00:04:07.960]  但見到窗門反光
[00:04:07.960 --> 00:04:13.960]  原來那個人的樣子這麼苦、這麼瘦、這麼醜
[00:04:13.960 --> 00:04:15.960]  我希望大家不是這樣
[00:04:15.960 --> 00:04:17.960]  就是我是這樣
[00:04:17.960 --> 00:04:19.960]  但我不知道大家
[00:04:19.960 --> 00:04:21.960]  是不是一個開心的人
[00:04:21.960 --> 00:04:23.960]  人生在世
[00:04:23.960 --> 00:04:24.960]  讀書
[00:04:24.960 --> 00:04:26.960]  做了學霸
[00:04:26.960 --> 00:04:28.960]  每次考第一
[00:04:28.960 --> 00:04:29.960]  開心嗎?
[00:04:29.960 --> 00:04:31.960]  沒試過吧?
[00:04:31.960 --> 00:04:33.960]  想想吧
[00:04:33.960 --> 00:04:35.960]  當你每次考第一
[00:04:35.960 --> 00:04:37.960]  都開心吧?
[00:04:37.960 --> 00:04:39.960]  開心吧
[00:04:39.960 --> 00:04:40.960]  入大學
[00:04:40.960 --> 00:04:41.960]  認識到名校
[00:04:41.960 --> 00:04:43.960]  香港的不算
[00:04:43.960 --> 00:04:45.960]  IV League
[00:04:45.960 --> 00:04:47.960]  長春藤
[00:04:47.960 --> 00:04:50.960]  牛津、哈佛、士丹福
[00:04:50.960 --> 00:04:54.960]  讀一些很難入的科目
[00:04:54.960 --> 00:04:56.960]  開心嗎?
[00:04:56.960 --> 00:04:58.960]  都開心吧?
[00:04:58.960 --> 00:04:59.960]  畢業找工作
[00:04:59.960 --> 00:05:01.960]  找一份好工作
[00:05:01.960 --> 00:05:03.960]  高薪厚職
[00:05:03.960 --> 00:05:05.960]  不知道該怎麼做
[00:05:05.960 --> 00:05:07.960]  開心嗎?
[00:05:07.960 --> 00:05:09.960]  我說話都開心
[00:05:09.960 --> 00:05:10.960]  升級
[00:05:10.960 --> 00:05:12.960]  大幅加薪
[00:05:12.960 --> 00:05:13.960]  年底發紅
[00:05:13.960 --> 00:05:14.960]  半年?
[00:05:14.960 --> 00:05:15.960]  一年?
[00:05:15.960 --> 00:05:16.960]  的薪水
[00:05:16.960 --> 00:05:18.960]  開心嗎?
[00:05:18.960 --> 00:05:20.960]  看你是不是老闆
[00:05:20.960 --> 00:05:22.960]  老闆就不是很開心
[00:05:22.960 --> 00:05:24.960]  但是打工收到很開心
[00:05:24.960 --> 00:05:25.960]  好了
[00:05:25.960 --> 00:05:27.960]  談戀愛
[00:05:27.960 --> 00:05:29.960]  開心嗎?
[00:05:29.960 --> 00:05:30.960]  靜很多吧
[00:05:30.960 --> 00:05:33.960]  一到談戀愛的時候
[00:05:33.960 --> 00:05:35.960]  我想一開始一定開心的
[00:05:35.960 --> 00:05:37.960]  不是不談戀愛
[00:05:37.960 --> 00:05:39.960]  談戀愛就難說了
[00:05:39.960 --> 00:05:40.960]  有時開心
[00:05:40.960 --> 00:05:41.960]  有時不開心
[00:05:41.960 --> 00:05:44.960]  結婚開心嗎?
[00:05:44.960 --> 00:05:45.960]  不說話?
[00:05:45.960 --> 00:05:48.960]  沒理由的
[00:05:48.960 --> 00:05:49.960]  當然開心
[00:05:49.960 --> 00:05:51.960]  結婚就開心
[00:05:51.960 --> 00:05:53.960]  生小孩
[00:05:53.960 --> 00:05:54.960]  開心吧
[00:05:54.960 --> 00:05:56.960]  不會是錯過生的
[00:05:56.960 --> 00:05:58.960]  開心吧
[00:05:58.960 --> 00:06:00.960]  生女兒也開心吧
[00:06:00.960 --> 00:06:01.960]  但有沒有想過
[00:06:01.960 --> 00:06:03.960]  這一堆事情是開心的
[00:06:03.960 --> 00:06:05.960]  但問題是
[00:06:05.960 --> 00:06:08.960]  可能你三十多歲就結婚了
[00:06:08.960 --> 00:06:10.960]  結婚一次而已
[00:06:10.960 --> 00:06:12.960]  不夠結婚
[00:06:12.960 --> 00:06:14.960]  你生兒子生女兒
[00:06:14.960 --> 00:06:17.960]  問問大家在座結婚的父母
[00:06:17.960 --> 00:06:19.960]  有沒有父母
[00:06:19.960 --> 00:06:20.960]  有沒有電影節目
[00:06:20.960 --> 00:06:23.960]  你今天生多過四個兒子
[00:06:23.960 --> 00:06:25.960]  或者女兒
[00:06:25.960 --> 00:06:26.960]  沒有吧
[00:06:26.960 --> 00:06:27.960]  有嗎?
[00:06:27.960 --> 00:06:28.960]  有啊
[00:06:28.960 --> 00:06:29.960]  不是
[00:06:29.960 --> 00:06:30.960]  你摸我的頭而已
[00:06:30.960 --> 00:06:31.960]  不是
[00:06:31.960 --> 00:06:32.960]  有
[00:06:32.960 --> 00:06:33.960]  都有
[00:06:33.960 --> 00:06:34.960]  但我上一代比較多
[00:06:34.960 --> 00:06:36.960]  上一代有七八個
[00:06:36.960 --> 00:06:37.960]  一堆都有
[00:06:37.960 --> 00:06:38.960]  但這一代
[00:06:38.960 --> 00:06:40.960]  一個起兩個子
[00:06:40.960 --> 00:06:41.960]  三個已經很少
[00:06:41.960 --> 00:06:43.960]  四個是伏無伶角
[00:06:43.960 --> 00:06:46.960]  四個以上只是小見
[00:06:46.960 --> 00:06:48.960]  差不多是這樣
[00:06:48.960 --> 00:06:50.960]  讀書一早就讀完
[00:06:50.960 --> 00:06:51.960]  升級
[00:06:51.960 --> 00:06:54.960]  我想三十歲左右就升級了
[00:06:54.960 --> 00:06:56.960]  做工初初很快升
[00:06:56.960 --> 00:06:58.960]  升到一半就停了
[00:06:58.960 --> 00:06:59.960]  你怕炒魷魚
[00:06:59.960 --> 00:07:01.960]  不過是等升級
[00:07:01.960 --> 00:07:05.960]  然後你拍拖結婚生兒子
[00:07:05.960 --> 00:07:07.960]  可能你三十多歲就做完
[00:07:07.960 --> 00:07:10.960]  四十歲之後有什麼開心?
[00:07:10.960 --> 00:07:15.960]  有沒有開心?
[00:07:15.960 --> 00:07:16.960]  四十歲之後
[00:07:16.960 --> 00:07:17.960]  難一點吧
[00:07:17.960 --> 00:07:19.960]  什麼都見過
[00:07:19.960 --> 00:07:21.960]  小朋友做生日會開心
[00:07:21.960 --> 00:07:23.960]  大幾十歲做生日會
[00:07:23.960 --> 00:07:25.960]  我想不會開心吧
[00:07:25.960 --> 00:07:26.960]  又大一年了
[00:07:26.960 --> 00:07:28.960]  那種感覺
[00:07:28.960 --> 00:07:32.960]  現在有個新的潮語叫小確幸
[00:07:32.960 --> 00:07:33.960]  有沒有聽過?
[00:07:33.960 --> 00:07:34.960]  沒聽過吧
[00:07:34.960 --> 00:07:37.960]  小確幸是說一些很小的事
[00:07:37.960 --> 00:07:39.960]  是微不足道的事
[00:07:39.960 --> 00:07:42.960]  但確切確實帶來幸福感
[00:07:42.960 --> 00:07:44.960]  什麼是小確幸呢?
[00:07:44.960 --> 00:07:45.960]  可能是那些
[00:07:45.960 --> 00:07:48.960]  突然間一人車吃飯
[00:07:48.960 --> 00:07:51.960]  或者有朋友拉你去北上消費
[00:07:51.960 --> 00:07:53.960]  吃一些好東西很便宜
[00:07:53.960 --> 00:07:54.960]  那些是小確幸
[00:07:55.960 --> 00:07:58.960]  但這小確幸可能不是常常有
[00:07:58.960 --> 00:08:01.960]  又不是很持久
[00:08:01.960 --> 00:08:05.960]  我記得我出來工作第一年
[00:08:05.960 --> 00:08:06.960]  不妨跟大家說
[00:08:06.960 --> 00:08:07.960]  我第一份工作
[00:08:07.960 --> 00:08:09.960]  開始上班工作
[00:08:09.960 --> 00:08:11.960]  是一九七七年
[00:08:11.960 --> 00:08:14.960]  大家出了什麼?
[00:08:14.960 --> 00:08:15.960]  出了是不是?
[00:08:15.960 --> 00:08:16.960]  有些還沒出了
[00:08:16.960 --> 00:08:21.960]  當年香港剛剛出信用卡
[00:08:21.960 --> 00:08:23.960]  今天我也有幾張在身
[00:08:23.960 --> 00:08:25.960]  當時香港是沒有信用卡的
[00:08:25.960 --> 00:08:27.960]  要現金付款
[00:08:27.960 --> 00:08:29.960]  我記得我第一次拿了信用卡
[00:08:29.960 --> 00:08:31.960]  跟朋友去吃飯
[00:08:31.960 --> 00:08:33.960]  我簽卡
[00:08:33.960 --> 00:08:35.960]  多麼威風
[00:08:35.960 --> 00:08:36.960]  真的簽卡
[00:08:36.960 --> 00:08:38.960]  不用給現金
[00:08:38.960 --> 00:08:40.960]  就這樣
[00:08:40.960 --> 00:08:42.960]  但當時我很傻的
[00:08:42.960 --> 00:08:45.960]  真的相信簽信用卡的好處
[00:08:45.960 --> 00:08:46.960]  就是不用給提示
[00:08:46.960 --> 00:08:49.960]  現在就發覺不是了
[00:08:49.960 --> 00:08:50.960]  簽卡很開心
[00:08:50.960 --> 00:08:51.960]  很威風
[00:08:51.960 --> 00:08:52.960]  第一次簽卡
[00:08:52.960 --> 00:08:54.960]  但是今天吃完飯
[00:08:54.960 --> 00:08:56.960]  要我簽卡
[00:08:56.960 --> 00:08:58.960]  就不太好
[00:08:58.960 --> 00:09:00.960]  所以人的喜樂
[00:09:00.960 --> 00:09:01.960]  很難說
[00:09:01.960 --> 00:09:04.960]  開心的事不是常常有
[00:09:04.960 --> 00:09:06.960]  這些小的幸福
[00:09:06.960 --> 00:09:07.960]  偶爾有
[00:09:07.960 --> 00:09:09.960]  但很快就沒有了
[00:09:09.960 --> 00:09:12.960]  說了四十歲之後怎麼樣
[00:09:12.960 --> 00:09:13.960]  我想四十歲之後
[00:09:13.960 --> 00:09:16.960]  我最開心的就是生孫子
[00:09:16.960 --> 00:09:17.960]  不是我生
[00:09:17.960 --> 00:09:18.960]  是女兒生的
[00:09:18.960 --> 00:09:19.960]  生了兩個孫子給我
[00:09:19.960 --> 00:09:20.960]  很開心
[00:09:20.960 --> 00:09:22.960]  開玩笑的說
[00:09:22.960 --> 00:09:23.960]  我兩個孫子
[00:09:23.960 --> 00:09:26.960]  是我除了耶穌之外的喜樂泉源
[00:09:26.960 --> 00:09:29.960]  我跟太太說都不怕
[00:09:29.960 --> 00:09:32.960]  但是要生孫子都不容易
[00:09:32.960 --> 00:09:35.960]  首先你自己有兒子有女兒
[00:09:35.960 --> 00:09:38.960]  然後你兒女又肯結婚
[00:09:38.960 --> 00:09:39.960]  結婚之後
[00:09:39.960 --> 00:09:42.960]  他們兩個又不是單單養隻狗
[00:09:42.960 --> 00:09:44.960]  又肯生個兒子
[00:09:44.960 --> 00:09:47.960]  你這樣才有孫子
[00:09:47.960 --> 00:09:49.960]  所以你這樣想的話
[00:09:49.960 --> 00:09:50.960]  可能你四十歲之後
[00:09:50.960 --> 00:09:52.960]  要開心到那麼容易
[00:09:52.960 --> 00:09:53.960]  長大了
[00:09:53.960 --> 00:09:54.960]  老了
[00:09:54.960 --> 00:09:55.960]  什麼都見過
[00:09:55.960 --> 00:09:56.960]  你見不到的
[00:09:56.960 --> 00:09:58.960]  是好東西慢慢走
[00:09:58.960 --> 00:09:59.960]  健康慢慢沒有了
[00:09:59.960 --> 00:10:01.960]  退休等等
[00:10:01.960 --> 00:10:03.960]  很多東西都沒有了
[00:10:03.960 --> 00:10:04.960]  因此
[00:10:04.960 --> 00:10:06.960]  聖經說要幸福
[00:10:06.960 --> 00:10:07.960]  要喜樂
[00:10:07.960 --> 00:10:08.960]  大家都知道
[00:10:08.960 --> 00:10:10.960]  常常喜樂
[00:10:10.960 --> 00:10:11.960]  就是熟悉經文
[00:10:11.960 --> 00:10:12.960]  不懂得說
[00:10:12.960 --> 00:10:13.960]  搬帳篷
[00:10:13.960 --> 00:10:14.960]  回家睡覺
[00:10:14.960 --> 00:10:17.960]  但是講義行能
[00:10:17.960 --> 00:10:19.960]  知道的要喜樂
[00:10:19.960 --> 00:10:20.960]  但是怎樣呢
[00:10:20.960 --> 00:10:23.960]  那麼難喜樂
[00:10:23.960 --> 00:10:26.960]  那麼多不喜樂的事情
[00:10:26.960 --> 00:10:29.960]  我怎麼懂得喜樂呢
[00:10:29.960 --> 00:10:30.960]  講起喜樂
[00:10:30.960 --> 00:10:32.960]  我想大家想起弗勒比書
[00:10:32.960 --> 00:10:33.960]  所以今天就用弗勒比書
[00:10:33.960 --> 00:10:35.960]  做個主線的經文
[00:10:35.960 --> 00:10:37.960]  然後跟大家跳一些
[00:10:37.960 --> 00:10:40.960]  是關於喜樂的經文當中
[00:10:40.960 --> 00:10:42.960]  跟大家分享
[00:10:42.960 --> 00:10:43.960]  弗勒比書是一封
[00:10:43.960 --> 00:10:45.960]  充滿喜樂的書信
[00:10:45.960 --> 00:10:47.960]  喜樂這個詞
[00:10:47.960 --> 00:10:49.960]  在短短四章的聖經當中
[00:10:49.960 --> 00:10:51.960]  出現了十六次
[00:10:51.960 --> 00:10:53.960]  弗勒比是保羅
[00:10:53.960 --> 00:10:56.960]  在歐洲建立的第一間教會
[00:10:56.960 --> 00:11:00.960]  他跟當地的信徒很友好
[00:11:00.960 --> 00:11:03.960]  因此他的信當中
[00:11:03.960 --> 00:11:04.960]  不久不久就喜樂
[00:11:04.960 --> 00:11:06.960]  不久不久就很開心
[00:11:06.960 --> 00:11:09.960]  見到大家當然喜樂
[00:11:09.960 --> 00:11:10.960]  想起也喜樂
[00:11:10.960 --> 00:11:11.960]  總之喜樂
[00:11:11.960 --> 00:11:12.960]  還要喜樂
[00:11:12.960 --> 00:11:13.960]  歡歡喜喜
[00:11:13.960 --> 00:11:14.960]  快快樂樂
[00:11:14.960 --> 00:11:16.960]  把心種出來
[00:11:16.960 --> 00:11:18.960]  是講起喜樂
[00:11:18.960 --> 00:11:19.960]  今天的經文
[00:11:19.960 --> 00:11:22.960]  是在四章四節和第五節
[00:11:22.960 --> 00:11:23.960]  我們一起讀
[00:11:23.960 --> 00:11:26.960]  你們要靠主常常喜樂
[00:11:26.960 --> 00:11:28.960]  我再說你們要喜樂
[00:11:28.960 --> 00:11:29.960]  當叫眾人知道
[00:11:29.960 --> 00:11:31.960]  你謙讓的心
[00:11:31.960 --> 00:11:33.960]  主已經近了
[00:11:33.960 --> 00:11:34.960]  是四節五節
[00:11:34.960 --> 00:11:36.960]  在第六節當中
[00:11:36.960 --> 00:11:37.960]  他再說
[00:11:37.960 --> 00:11:40.960]  他們是應當一無掛慮
[00:11:40.960 --> 00:11:42.960]  凡事即著禱告
[00:11:42.960 --> 00:11:43.960]  祈求感謝
[00:11:43.960 --> 00:11:46.960]  將我們所要的告訴心
[00:11:46.960 --> 00:11:47.960]  好熟的經文
[00:11:47.960 --> 00:11:49.960]  靠主喜樂
[00:11:49.960 --> 00:11:50.960]  喜樂不是靠自己
[00:11:50.960 --> 00:11:51.960]  是靠神
[00:11:51.960 --> 00:11:53.960]  所以你們敬拜的時候
[00:11:53.960 --> 00:11:54.960]  唱歌跳舞
[00:11:54.960 --> 00:11:55.960]  開心喜樂
[00:11:55.960 --> 00:11:58.960]  不是因為你今天發達
[00:11:58.960 --> 00:11:59.960]  不是因為你今天生日
[00:11:59.960 --> 00:12:00.960]  是因為在教會當中
[00:12:00.960 --> 00:12:02.960]  在神的殿當中
[00:12:02.960 --> 00:12:03.960]  或者同敬拜
[00:12:03.960 --> 00:12:05.960]  因為主我們可以喜樂
[00:12:05.960 --> 00:12:07.960]  然後我們要謙讓
[00:12:07.960 --> 00:12:08.960]  我們謙卑
[00:12:08.960 --> 00:12:11.960]  是放下很多的執著
[00:12:11.960 --> 00:12:12.960]  自然心當中
[00:12:12.960 --> 00:12:14.960]  又再平安又再喜樂
[00:12:14.960 --> 00:12:15.960]  經文跟著說
[00:12:15.960 --> 00:12:17.960]  應當一無掛慮
[00:12:17.960 --> 00:12:20.960]  應當這兩個字可圈可點
[00:12:20.960 --> 00:12:23.960]  就是神知道我們很多掛慮
[00:12:23.960 --> 00:12:24.960]  所以一開始就說
