
[00:00:00.000 --> 00:00:02.000]  各位頂子妹早晨
[00:00:02.000 --> 00:00:06.000]  今日係長假期嘅開始
[00:00:06.000 --> 00:00:08.000]  唔知大家會有啲咩計劃
[00:00:08.000 --> 00:00:11.000]  咁呢盼望喺呢個長假期嘅裏面啦
[00:00:11.000 --> 00:00:14.000]  我哋都能夠可以呢喺當中
[00:00:14.000 --> 00:00:16.000]  繼續嚟到體會呢
[00:00:16.000 --> 00:00:18.000]  神喺我哋屋企裏面啦
[00:00:18.000 --> 00:00:20.000]  喺我哋個人生命裏面呢
[00:00:20.000 --> 00:00:22.000]  嗰啲嘅奇妙嘅作為
[00:00:22.000 --> 00:00:24.000]  咁呢開始正道之前呢
[00:00:24.000 --> 00:00:27.000]  都好想能夠有一個嘅共勉嘅時刻啦
[00:00:27.000 --> 00:00:30.000]  咁我哋應該呢 過埋呢個月呢
[00:00:30.000 --> 00:00:32.000]  即係去到六月
[00:00:32.000 --> 00:00:34.000]  而家五月啫 過埋六月呢
[00:00:34.000 --> 00:00:36.000]  咁我哋就完成呢
[00:00:36.000 --> 00:00:38.000]  呢一個嘅
[00:00:38.000 --> 00:00:41.000]  呢一個嘅系列啦
[00:00:41.000 --> 00:00:43.000]  即係與恩師嘅十堂課
[00:00:43.000 --> 00:00:45.000]  咁唔知大家有冇睇晒未
[00:00:45.000 --> 00:00:47.000]  有冇人睇晒㗎啦 已經舉一手先
[00:00:47.000 --> 00:00:49.000]  有喎 即係好感恩
[00:00:49.000 --> 00:00:51.000]  咁如果未睇晒嘅你呢
[00:00:51.000 --> 00:00:53.000]  都鼓勵你 即係我哋
[00:00:53.000 --> 00:00:55.000]  冇人會逼你嘅
[00:00:55.000 --> 00:00:57.000]  係啦 即係我哋嘅神呢
[00:00:57.000 --> 00:00:59.000]  都係比我哋有好多自由嘅意志
[00:00:59.000 --> 00:01:01.000]  咁但係呢 我都好盼望
[00:01:01.000 --> 00:01:03.000]  喺呢本書
[00:01:03.000 --> 00:01:05.000]  同埋喺小組嘅材料嘅裏面啦
[00:01:05.000 --> 00:01:07.000]  都比我哋能夠有好多唔同嘅
[00:01:07.000 --> 00:01:09.000]  反思啦 咁今日呢好快
[00:01:09.000 --> 00:01:11.000]  嚟去到去有一個嘅回顧啦
[00:01:11.000 --> 00:01:13.000]  咁呢就 蔡依呢
[00:01:13.000 --> 00:01:15.000]  就透過十個
[00:01:15.000 --> 00:01:17.000]  唔同嘅topic
[00:01:17.000 --> 00:01:19.000]  其實唔係十個嘅分題
[00:01:19.000 --> 00:01:21.000]  其實每一個topic呢都係有關聯嘅
[00:01:21.000 --> 00:01:23.000]  即係都係講緊呢
[00:01:23.000 --> 00:01:25.000]  生命嘅塑造
[00:01:25.000 --> 00:01:27.000]  我哋屬靈嘅生命嘅塑造
[00:01:27.000 --> 00:01:29.000]  我哋點樣嚟去到呢 係同上帝
[00:01:29.000 --> 00:01:31.000]  結連 咁呢
[00:01:31.000 --> 00:01:33.000]  喺知嘅裏面 我哋喺第一課嘅裏面啦
[00:01:33.000 --> 00:01:35.000]  即係喺詩篇
[00:01:35.000 --> 00:01:37.000]  139篇嘅裏面啦
[00:01:37.000 --> 00:01:39.000]  我哋點樣嚟去到知神
[00:01:39.000 --> 00:01:41.000]  知己 呢個歷程嘅裏面呢
[00:01:41.000 --> 00:01:43.000]  原來讓我哋都有好多發言
[00:01:43.000 --> 00:01:45.000]  咁呢即係當我哋
[00:01:45.000 --> 00:01:47.000]  知道原來上帝咁愛我哋
[00:01:47.000 --> 00:01:49.000]  知道原來我哋嘅生命呢
[00:01:49.000 --> 00:01:51.000]  原來都係喺上帝嘅眼中
[00:01:51.000 --> 00:01:53.000]  認為寶貴嘅時候呢
[00:01:53.000 --> 00:01:55.000]  我哋就去到遇啦
[00:01:55.000 --> 00:01:57.000]  我哋真係能夠喺當中呢
[00:01:57.000 --> 00:01:59.000]  點樣嚟去到去與主耶穌相遇呢
[00:01:59.000 --> 00:02:01.000]  喺我哋嘅生命裏面呢
[00:02:01.000 --> 00:02:03.000]  其實都有好多天使
[00:02:03.000 --> 00:02:05.000]  神所派嚟嘅天使
[00:02:05.000 --> 00:02:07.000]  以至到即係藉著呢啲人嘅
[00:02:07.000 --> 00:02:09.000]  同我哋之間嘅相遇呢
[00:02:09.000 --> 00:02:11.000]  我哋同神有一個好深嘅體會
[00:02:11.000 --> 00:02:13.000]  生命呢
[00:02:13.000 --> 00:02:15.000]  開始得著轉變啦
[00:02:15.000 --> 00:02:17.000]  跟住呢就進入沉啦
[00:02:17.000 --> 00:02:19.000]  即係透過以利沙嘅生命啦
[00:02:19.000 --> 00:02:21.000]  我哋每個人都有一個嘅
[00:02:21.000 --> 00:02:23.000]  可能生命嘅師傅
[00:02:23.000 --> 00:02:25.000]  或者生命嘅同行者呢
[00:02:25.000 --> 00:02:27.000]  過去都喺我哋數靈嘅生命裏面啦
[00:02:27.000 --> 00:02:29.000]  都原來幫咗我哋一把
[00:02:29.000 --> 00:02:31.000]  原來喺沉思學道嘅過程裏面呢
[00:02:31.000 --> 00:02:33.000]  我哋搵到自己嘅身份
[00:02:33.000 --> 00:02:35.000]  跟住我哋進入根啦
[00:02:35.000 --> 00:02:37.000]  透過彈以利去嘅生命
