
[00:00:00.000 --> 00:00:03.220]  歡迎大家來到我們的「周六崇拜」
[00:00:03.220 --> 00:00:04.980]  如果上個星期你有在
[00:00:04.980 --> 00:00:07.740]  你應該記得由今個暑假裏面
[00:00:07.740 --> 00:00:12.000]  我們將會有兩個迷你的講道系列
[00:00:12.000 --> 00:00:14.060]  而這兩個迷你講道系列
[00:00:14.060 --> 00:00:18.140]  都是建立在我們教會傳言的主題
[00:00:18.140 --> 00:00:19.620]  總題那裏
[00:00:19.620 --> 00:00:24.380]  就是「使命之神 使命之民」這個總題
[00:00:24.380 --> 00:00:26.780]  這兩個系列分別是講
[00:00:26.780 --> 00:00:30.540]  以塞俠書和約翰福音
[00:00:30.540 --> 00:00:36.620]  以塞俠書系列的題目會叫做「雙城舊記」
[00:00:36.620 --> 00:00:38.800]  不過今天我們不會講以塞俠書
[00:00:38.800 --> 00:00:42.220]  要兩個星期之後我們回來再看以塞俠書
[00:00:42.220 --> 00:00:44.760]  今天要講的是約翰福音
[00:00:44.760 --> 00:00:51.100]  約翰福音系列的題目叫做「奧秘解碼」
[00:00:51.100 --> 00:00:55.060]  我們今天讀的故事是加拿大的婚宴
[00:00:55.060 --> 00:01:00.620]  記載在約翰福音第二章第一至第十一節
[00:01:00.620 --> 00:01:04.300]  驟眼看來這個故事好像非常之簡單
[00:01:04.300 --> 00:01:05.940]  但其實你慢慢讀下去
[00:01:05.940 --> 00:01:08.860]  你會發現這個故事真是高深莫測
[00:01:08.860 --> 00:01:10.500]  在這個故事解碼之前
[00:01:10.500 --> 00:01:14.340]  這個故事講的是一個大喜的日子
[00:01:14.340 --> 00:01:17.940]  但如果你有機會慢慢和我看完後面的時候
[00:01:17.940 --> 00:01:19.900]  你會發現解碼之後
[00:01:19.900 --> 00:01:23.900]  這個故事將成為一個大災之時
[00:01:23.900 --> 00:01:27.620]  這個故事講的是一個死亡的約會
[00:01:27.620 --> 00:01:29.860]  加拿大的婚宴
[00:01:29.860 --> 00:01:32.500]  死亡的約會
[00:01:32.500 --> 00:01:34.340]  一個是謎面
[00:01:34.340 --> 00:01:36.860]  一個是謎底
[00:01:36.860 --> 00:01:40.820]  開始的時候我同樣需要和大家做一些熱身的運動
[00:01:40.820 --> 00:01:46.140]  如果你以前已經回到周圍崇拜一段時間的話
[00:01:46.140 --> 00:01:49.900]  以下你所聽到的這一段應該是不會陌生的
[00:01:49.900 --> 00:01:53.540]  不過如果你是最近這幾個月才來到周圍崇拜
[00:01:53.540 --> 00:01:57.500]  我想你特別留意去質疑、傾聽
[00:01:57.500 --> 00:02:01.980]  以致你明白究竟我為什麼要這樣說
[00:02:01.980 --> 00:02:03.420]  我們正在讀的是《約翰福音》
[00:02:03.420 --> 00:02:08.660]  《約翰福音》是《新約聖經》裏面四本福音書的其中一本
[00:02:08.660 --> 00:02:10.780]  在我們未進入《約翰福音》之前
[00:02:10.780 --> 00:02:11.900]  我們要問
[00:02:11.900 --> 00:02:17.020]  我們應該怎樣去明白這四本的福音書
[00:02:17.020 --> 00:02:18.380]  要明白福音書
[00:02:18.380 --> 00:02:23.900]  我們首先要問福音書的寫作體材是什麼
[00:02:23.900 --> 00:02:25.660]  福音書是一些什麼的書
[00:02:25.660 --> 00:02:27.820]  它不是一個普通的故事書
[00:02:27.820 --> 00:02:33.620]  福音書有它很獨特的寫作體材
[00:02:33.620 --> 00:02:35.540]  其實也不是那麼複雜的
[00:02:35.540 --> 00:02:37.540]  給大家選擇一下
[00:02:37.540 --> 00:02:40.860]  福音書的體材是什麼呢
[00:02:40.860 --> 00:02:45.180]  對於很多不認識上帝或者不相信基督的人來說
[00:02:45.180 --> 00:02:48.500]  福音書其實就是猶太人的神話故事
[00:02:48.500 --> 00:02:52.140]  因為福音書裏面有太多耶穌所做的神蹟
[00:02:52.140 --> 00:02:54.500]  多到是不可能有這樣的事
[00:02:54.500 --> 00:02:57.100]  這個世界沒有其他的書
[00:02:57.100 --> 00:03:00.100]  真實的書會記載那麼多的神蹟
[00:03:00.100 --> 00:03:02.820]  於是唯一的可能性就是
[00:03:02.820 --> 00:03:07.860]  福音書其實所寫的只是一些猶太人的神話故事
[00:03:07.860 --> 00:03:09.580]  有另外的人會告訴我們
[00:03:09.580 --> 00:03:13.860]  福音書所記載的其實是道德的教導
[00:03:13.860 --> 00:03:15.260]  有些人會說
[00:03:15.260 --> 00:03:17.820]  世界上每一個宗教其實都是一樣的
[00:03:17.820 --> 00:03:19.100]  都是道人向善的
[00:03:19.100 --> 00:03:23.220]  只是耶穌說來說去都是叫我們做好人
[00:03:23.220 --> 00:03:25.620]  如果你用心去看福音書的時候
[00:03:25.620 --> 00:03:31.180]  你知道福音書裏面實在有不少的道德教導的成分
[00:03:31.180 --> 00:03:33.580]  但是如果你說福音書就是道德教導
[00:03:33.580 --> 00:03:36.020]  我想你看少了很多東西
[00:03:36.020 --> 00:03:39.020]  你沒辦法看到福音書的獨特性
[00:03:39.020 --> 00:03:41.540]  或者它的中心點
[00:03:41.540 --> 00:03:42.220]  第三
[00:03:42.220 --> 00:03:45.420]  有人說福音書其實所講的
[00:03:45.420 --> 00:03:48.340]  不外乎都是人生的哲理
[00:03:48.340 --> 00:03:51.300]  最近這幾年很流行
[00:03:51.300 --> 00:03:53.420]  當人們去看福音書的時候
[00:03:53.420 --> 00:03:54.300]  就會告訴你
[00:03:54.300 --> 00:03:56.420]  耶穌教我們做領袖
[00:03:56.420 --> 00:03:58.020]  耶穌的領袖法
[00:03:58.020 --> 00:04:00.020]  耶穌教我們人際關係
[00:04:00.020 --> 00:04:02.980]  耶穌教我們教會的管理
[00:04:02.980 --> 00:04:07.220]  甚至耶穌教我們怎樣看政治的環境
[00:04:07.220 --> 00:04:13.700]  這些成為現代人非常投入去明白福音書的一種渠道
[00:04:13.700 --> 00:04:18.900]  但是福音書是不是在講人生哲理呢?
[00:04:18.900 --> 00:04:20.340]  第四個選擇
