
[00:00:00.000 --> 00:00:01.480]  各位弟兄姊妹大家好
[00:00:01.480 --> 00:00:02.960]  我們又一齊看聖經
[00:00:02.960 --> 00:00:06.040]  生命樹和大家看看聖經的人
[00:00:06.040 --> 00:00:07.160]  聖經的事
[00:00:07.160 --> 00:00:08.680]  認識一下聖經裡面
[00:00:08.680 --> 00:00:10.480]  上帝對我們講些什麼
[00:00:10.480 --> 00:00:13.000]  今天的題目繼續是講人物
[00:00:13.000 --> 00:00:15.320]  就是這個事司機殿
[00:00:15.320 --> 00:00:19.320]  當然還有他自己的同胞
[00:00:19.320 --> 00:00:20.240]  以色列人
[00:00:20.240 --> 00:00:22.160]  題目就是
[00:00:22.160 --> 00:00:26.600]  免得以色列人向我自誇
[00:00:26.600 --> 00:00:30.160]  這句說話是引自聖經的
[00:00:30.160 --> 00:00:34.160]  就是免得以色列人向我自誇
[00:00:34.160 --> 00:00:35.880]  這個我是上帝說
[00:00:35.880 --> 00:00:37.160]  向我自誇
[00:00:37.160 --> 00:00:38.200]  不用他們
[00:00:38.200 --> 00:00:41.080]  不想他們對著我誇口
[00:00:41.080 --> 00:00:41.680]  認叻
[00:00:41.680 --> 00:00:42.920]  說自己厲害
[00:00:42.920 --> 00:00:45.200]  這個也是要很小心的
[00:00:45.200 --> 00:00:46.520]  因為很多時候我們人
[00:00:46.520 --> 00:00:49.240]  贏啊勝利啊
[00:00:49.240 --> 00:00:50.680]  厲害啊
[00:00:50.680 --> 00:00:52.600]  我們廣東話叫做好得戚
[00:00:52.600 --> 00:00:54.200]  鬆毛鬆逆
[00:00:54.200 --> 00:00:55.720]  是我們厲害
[00:00:55.720 --> 00:00:57.840]  就忘記了上帝的恩典
[00:00:57.840 --> 00:00:59.120]  這個是
[00:00:59.120 --> 00:01:02.960]  神說免得以色列人向我自誇
[00:01:02.960 --> 00:01:05.600]  是我自己打贏敵人的
[00:01:05.600 --> 00:01:08.600]  事司紀錄章第一節
[00:01:08.600 --> 00:01:11.560]  耶路巴力就是基奠
[00:01:11.560 --> 00:01:14.880]  大家知道基奠的名字叫耶路巴力
[00:01:14.880 --> 00:01:18.400]  因為他就是把巴力
[00:01:18.400 --> 00:01:19.560]  即是他爸爸
[00:01:19.560 --> 00:01:21.240]  原來基奠
[00:01:21.240 --> 00:01:22.400]  早前兩次講了
[00:01:22.400 --> 00:01:28.360]  基奠家裡自己有一個拜巴力的壇
[00:01:28.360 --> 00:01:32.040]  原來他爸爸是拜巴力的
[00:01:32.040 --> 00:01:34.240]  而且家裡開了壇
[00:01:34.240 --> 00:01:35.520]  設了壇
[00:01:35.520 --> 00:01:37.240]  向巴力獻祭
[00:01:37.240 --> 00:01:40.000]  在壇的旁邊還有阿瑟拉
[00:01:40.000 --> 00:01:44.760]  就是巴力的太太的神像
[00:01:44.760 --> 00:01:48.520]  神叫他把那個壇拆掉
[00:01:48.520 --> 00:01:50.240]  整整齊齊
[00:01:50.240 --> 00:01:50.840]  四個字
[00:01:50.840 --> 00:01:52.760]  建造一個新的壇
[00:01:52.760 --> 00:01:56.320]  把阿瑟拉這個木頭的像
[00:01:56.320 --> 00:01:57.840]  砍成柴之後
[00:01:57.840 --> 00:01:59.360]  就做火燒
[00:01:59.360 --> 00:02:01.440]  然後把爸爸第二隻牛
[00:02:01.440 --> 00:02:02.840]  七年的公牛
[00:02:02.840 --> 00:02:05.120]  把牠劏了獻在上面
[00:02:05.120 --> 00:02:06.320]  於是那些人就說
[00:02:06.320 --> 00:02:09.800]  嘩!查出原來晚上是基奠做的
[00:02:09.800 --> 00:02:11.320]  就找他爸爸了
[00:02:11.320 --> 00:02:15.640]  這個開神壇的巴力壇的爸爸
[00:02:15.640 --> 00:02:18.200]  約斯竟然就說
[00:02:18.200 --> 00:02:20.280]  如果巴力是神的
[00:02:20.280 --> 00:02:24.960]  就讓他自己和基奠爭辯
[00:02:24.960 --> 00:02:28.160]  於是基奠的名字就叫耶路巴力
[00:02:28.160 --> 00:02:30.920]  就是讓巴力和他爭辯
[00:02:30.920 --> 00:02:32.120]  就是說
[00:02:32.120 --> 00:02:35.320]  他爸爸在那一夜的兒子做了這件事
[00:02:35.320 --> 00:02:36.600]  他醒悟了
[00:02:36.600 --> 00:02:38.000]  悔改了
[00:02:38.000 --> 00:02:40.960]  基奠就是耶路巴力
[00:02:40.960 --> 00:02:45.080]  和一切跟隨的人早晨起來
[00:02:45.080 --> 00:02:48.280]  在哈律全旁安寧
[00:02:49.080 --> 00:02:50.720]  當然你知道安寧
[00:02:50.720 --> 00:02:52.840]  當然有水在附近才重要
[00:02:52.840 --> 00:02:55.040]  因為很多人
[00:02:55.040 --> 00:02:57.560]  基奠厲害
[00:02:57.560 --> 00:03:01.680]  上帝就透過他叫
[00:03:01.680 --> 00:03:03.280]  上面那一集說了
[00:03:03.280 --> 00:03:04.520]  有很多人
[00:03:04.520 --> 00:03:06.280]  很多個支派的人
[00:03:06.280 --> 00:03:07.880]  都一起來跟隨他
[00:03:07.880 --> 00:03:09.440]  要和米殿人
[00:03:09.440 --> 00:03:11.040]  我們被他壓制了這麼多年
[00:03:11.040 --> 00:03:12.400]  我們要和他爭戰
[00:03:12.400 --> 00:03:16.600]  米殿營就在他們北邊的平原
[00:03:16.600 --> 00:03:18.200]  有原因的
[00:03:18.200 --> 00:03:22.360]  就是安寧要麼在泉旁
[00:03:22.360 --> 00:03:23.760]  要麼在平原
[00:03:23.760 --> 00:03:26.880]  原因就是如果軍隊多就在平原
[00:03:26.880 --> 00:03:30.200]  軍隊少就找個地方躲起來
[00:03:30.200 --> 00:03:33.200]  軍隊超多你找個平原才能放得完
[00:03:33.200 --> 00:03:35.400]  才容易通傳和聚集
[00:03:35.400 --> 00:03:37.080]  但平原的不好處就是
[00:03:37.080 --> 00:03:39.360]  軍隊多你不夠水喝
[00:03:39.360 --> 00:03:42.680]  因此基奠就找了個泉
[00:03:42.680 --> 00:03:44.520]  就在他旁邊安寧
[00:03:44.520 --> 00:03:47.440]  而米殿營就在他北邊的一個平原
[00:03:47.440 --> 00:03:50.840]  他就靠近摩尼岡
[00:03:50.840 --> 00:03:53.960]  耶和華對基奠說
[00:03:53.960 --> 00:03:56.840]  「跟隨你的人過多」
[00:03:56.840 --> 00:03:58.720]  看看這個螢光的字
[00:03:58.720 --> 00:04:00.840]  「跟隨你的人過多」
[00:04:00.840 --> 00:04:02.920]  什麼叫過多?
[00:04:02.920 --> 00:04:04.720]  如果我是基奠就說
[00:04:04.720 --> 00:04:09.080]  「不是吧?是你帶領人來跟隨我」
[00:04:09.080 --> 00:04:11.480]  「然後去和米殿人打仗」
[00:04:11.480 --> 00:04:13.880]  「米殿人比我們還要多」
[00:04:13.880 --> 00:04:15.960]  怎麼會多?
[00:04:15.960 --> 00:04:18.760]  當然比少一個還要多
[00:04:18.760 --> 00:04:20.440]  「跟隨你的人過多」
[00:04:20.440 --> 00:04:25.480]  「我不能夠將米殿人交在他們手裡」
[00:04:25.480 --> 00:04:28.960]  即是跟隨你的那些以色列人
[00:04:28.960 --> 00:04:32.160]  「免得以色列人向我誇大」
[00:04:32.160 --> 00:04:34.160]  說什麼呢?
[00:04:34.160 --> 00:04:38.880]  「是我們自己的手救了我們」
