
[00:00:00.000 --> 00:00:03.160]  歡迎大家來到我們的週六崇拜
[00:00:03.160 --> 00:00:05.720]  今天是大年初二
[00:00:05.720 --> 00:00:07.120]  不過很可惜
[00:00:07.120 --> 00:00:11.160]  我們仍然是沒有辦法實體的相聚
[00:00:11.160 --> 00:00:15.360]  只可以和大家隔着空氣去拜年
[00:00:15.360 --> 00:00:19.520]  在這裏無論你是慕道友或者是基督徒
[00:00:19.520 --> 00:00:24.800]  我都祝你高陽補血 除罪業
[00:00:24.800 --> 00:00:28.080]  金牛脫殼 迎天國
[00:00:28.080 --> 00:00:32.920]  所謂金牛就是出埃及裏面那隻金牛族
[00:00:32.920 --> 00:00:37.800]  代表了人對世界名利的追逐
[00:00:37.800 --> 00:00:42.080]  求主讓我們在新的一年裏面金牛脫殼
[00:00:42.080 --> 00:00:47.560]  專心尋求上帝的國和上帝的義
[00:00:47.560 --> 00:00:49.440]  可能當中我們會有人說
[00:00:49.440 --> 00:00:51.280]  這張照片都挺漂亮
[00:00:51.280 --> 00:00:53.480]  而那兩句話都挺有意思
[00:00:53.480 --> 00:00:58.360]  只不過新年流流背景好像黑了點
[00:00:58.360 --> 00:01:00.920]  黑的原因是要襯托起
[00:01:00.920 --> 00:01:03.640]  今天的新的講道系列
[00:01:03.640 --> 00:01:07.240]  是耶穌的主禱文
[00:01:07.240 --> 00:01:08.840]  正如剛纔我們所讀那段經文
[00:01:08.840 --> 00:01:10.960]  耶穌教導我們禱告的時候
[00:01:10.960 --> 00:01:14.400]  要進入內室關上門
[00:01:14.400 --> 00:01:20.480]  在隱祕中向父禱告
[00:01:20.480 --> 00:01:24.160]  主禱文是一個非常特別的禱告
[00:01:24.160 --> 00:01:27.760]  它非常簡單、淺易
[00:01:27.760 --> 00:01:30.560]  到一個地步我們當中最小的小朋友
[00:01:30.560 --> 00:01:32.720]  都已經食背
[00:01:32.720 --> 00:01:35.000]  但它也是高深莫測
[00:01:35.000 --> 00:01:39.080]  我們當中最強健、最有經驗的天路客
[00:01:39.080 --> 00:01:41.200]  走到人生的盡頭
[00:01:41.200 --> 00:01:44.040]  將要進入榮耀的時候
[00:01:44.040 --> 00:01:50.440]  他們所禱告的仍然都是淺易的主禱文
[00:01:50.440 --> 00:01:52.400]  在我們未進入主禱文之前
[00:01:52.400 --> 00:01:56.560]  我們需要做少少的熱身運動
[00:01:56.560 --> 00:02:01.880]  我們要在聖經的哪裏才能找到主禱文
[00:02:01.880 --> 00:02:04.600]  剛纔我們讀那段是《馬太福音》
[00:02:04.600 --> 00:02:06.880]  在《馬太福音》第六章裏面
[00:02:06.880 --> 00:02:08.080]  如果你熟悉《馬太福音》
[00:02:08.080 --> 00:02:09.640]  你知道《馬太福音》第六章
[00:02:09.640 --> 00:02:12.880]  剛好是夾在《馬太福音》第五章
[00:02:12.880 --> 00:02:14.640]  和第七章之間
[00:02:14.640 --> 00:02:20.440]  5、6、7剛好也是耶穌的登山寶分
[00:02:20.440 --> 00:02:26.920]  主禱文是整個耶穌登山寶分裏面的中心
[00:02:26.920 --> 00:02:28.600]  核心的思想
[00:02:28.600 --> 00:02:32.480]  不過我們這次不是講登山寶分
[00:02:32.480 --> 00:02:33.480]  如果要講登山寶分
[00:02:33.480 --> 00:02:34.840]  可能要整年的時候
[00:02:34.840 --> 00:02:40.480]  我們只是專心地去看主禱文
[00:02:40.480 --> 00:02:42.200]  不過我們要明白主禱文
[00:02:42.200 --> 00:02:45.760]  我們先要明白少少登山寶分
[00:02:45.760 --> 00:02:48.040]  登山寶分一開始的時候
[00:02:48.040 --> 00:02:52.960]  是天國的八福顛覆了人生
[00:02:52.960 --> 00:02:55.400]  今天是大年初二
[00:02:55.400 --> 00:02:57.400]  很多時候我們基督徒到了這個時候
[00:02:57.400 --> 00:02:59.640]  都會祝大家八福臨門
[00:02:59.640 --> 00:03:02.120]  你千萬不要做這件事
[00:03:02.120 --> 00:03:04.200]  你不要以爲八福臨門就等於
[00:03:04.200 --> 00:03:05.760]  五福臨門再加三福
[00:03:05.760 --> 00:03:07.040]  那就是八福臨門
[00:03:07.040 --> 00:03:10.400]  其實如果你仔細去看這八福的時候
[00:03:10.400 --> 00:03:11.600]  去到最後那一福
