
[00:00:00.000 --> 00:00:03.000]  歡迎大家來到我們的週六重拜
[00:00:03.000 --> 00:00:08.000]  今年年初我們開始了一個新的講道系列
[00:00:08.000 --> 00:00:12.000]  系列的名稱叫做「未來報告」
[00:00:12.000 --> 00:00:17.000]  系列的內容是《教育聖經》裡面的十二小先知
[00:00:17.000 --> 00:00:20.000]  聖經學者相信十二位小先知書
[00:00:20.000 --> 00:00:24.000]  不單止是十二本獨立的先知書
[00:00:24.000 --> 00:00:28.000]  他們也都是一套經過後期編輯
[00:00:28.000 --> 00:00:33.000]  精心編排合十二唯一的先知冊
[00:00:33.000 --> 00:00:35.000]  首先出場的是河西亞
[00:00:35.000 --> 00:00:37.000]  接著有約爾
[00:00:37.000 --> 00:00:39.000]  然後是阿摩斯
[00:00:39.000 --> 00:00:40.000]  俄巴底亞
[00:00:40.000 --> 00:00:44.000]  還有與眾不同的約南
[00:00:44.000 --> 00:00:47.000]  今天我們來到先知冊的正中間
[00:00:47.000 --> 00:00:50.000]  就是尼迦書
[00:00:50.000 --> 00:00:53.000]  和之前五個小先知一樣
[00:00:53.000 --> 00:00:56.000]  尼迦帶著雙重的主題
[00:00:56.000 --> 00:01:00.000]  上帝審判的宣告
[00:01:00.000 --> 00:01:04.000]  和天父回轉的呼召
[00:01:04.000 --> 00:01:07.000]  有趣的是先知尼迦不單止有兩個主題
[00:01:07.000 --> 00:01:10.000]  他還有兩個宣講的對象
[00:01:10.000 --> 00:01:13.000]  分別是撒瑪利亞
[00:01:13.000 --> 00:01:16.000]  是北國以色列的首都
[00:01:16.000 --> 00:01:21.000]  和耶路撒冷南國猶大的首都
[00:01:21.000 --> 00:01:26.000]  信息方面尼迦書和之前講過的阿摩斯書
[00:01:26.000 --> 00:01:29.000]  其實有不少相似的地方
[00:01:29.000 --> 00:01:33.000]  雖然我們不會說他們是孿生的嬰孩
[00:01:33.000 --> 00:01:38.000]  但也可以當他們是表堂兄弟去明白
[00:01:38.000 --> 00:01:43.000]  我想帶你去看看兩本書的起頭
[00:01:43.000 --> 00:01:45.000]  阿摩斯書的第一章第一節
[00:01:45.000 --> 00:01:49.000]  和尼迦書的第一章第一節
[00:01:49.000 --> 00:01:53.000]  這是猶太王烏西亞在位
[00:01:53.000 --> 00:01:57.000]  以色列王耶和波安在位的時候
[00:01:57.000 --> 00:01:58.000]  尼迦書第一章第一節
[00:01:58.000 --> 00:02:07.000]  當猶太王約旦阿哈斯希西加在位的時候
[00:02:07.000 --> 00:02:10.000]  如果你還記得我之前講過的阿摩斯書
[00:02:10.000 --> 00:02:13.000]  阿摩斯是出於南國猶大
[00:02:13.000 --> 00:02:19.000]  他卻不想去到北國以色列宣佈上帝的審判
[00:02:19.000 --> 00:02:21.000]  而尼迦也是一樣
[00:02:21.000 --> 00:02:27.000]  他生於南國卻向北去宣講上帝的審判
[00:02:27.000 --> 00:02:32.000]  阿摩斯侍奉的日子是烏西亞在位的時候
[00:02:32.000 --> 00:02:34.000]  如果你還記得我之前講過
[00:02:34.000 --> 00:02:38.000]  距離北國被滅的日子
[00:02:38.000 --> 00:02:41.000]  可能還有二三十年的時候
[00:02:41.000 --> 00:02:44.000]  由大王烏西亞之後
[00:02:44.000 --> 00:02:48.000]  輪到約旦阿哈斯希西加
[00:02:48.000 --> 00:02:52.000]  所以我們可以說尼迦其實是繼承了阿摩斯
[00:02:52.000 --> 00:02:56.000]  阿摩斯預言的時候是烏西亞作龍
[00:02:56.000 --> 00:03:00.000]  烏西亞死後是約旦阿哈斯希西加
[00:03:00.000 --> 00:03:06.000]  於是尼迦書結果承繼了阿摩斯之前的預言
[00:03:06.000 --> 00:03:12.000]  他繼續向北國以色列說話說上帝的預言
