
[00:00:00.000 --> 00:00:06.000]  鄧家彪議員
[00:00:30.000 --> 00:00:33.000]  所以我盼望上帝繼續賜福我們
[00:00:33.000 --> 00:00:37.280]  把握每一次有機會可以實體的聚會
[00:00:37.280 --> 00:00:43.640]  這句說話不是公式的說話
[00:00:43.640 --> 00:00:45.440]  因為真的不知道今個星期有
[00:00:45.440 --> 00:00:47.000]  下個星期不知道有沒有
[00:00:47.000 --> 00:00:50.560]  所以好好珍惜好好把握
[00:00:50.560 --> 00:00:53.600]  今天跟大家看希伯來書六章這段經文
[00:00:53.600 --> 00:00:58.280]  其實是我幾個月前預備的時候去想的
[00:00:58.280 --> 00:01:00.360]  我不會憑空想
[00:01:00.360 --> 00:01:08.000]  其實我是基於一個材料來決定我的講道
[00:01:08.000 --> 00:01:12.680]  我不知道大家還有沒有用一元聖經的聆聽計劃
[00:01:12.680 --> 00:01:13.800]  2020年
[00:01:13.800 --> 00:01:15.560]  有吧,寥寥可數
[00:01:15.560 --> 00:01:19.200]  可能有些在家裡舉手我看不到
[00:01:19.200 --> 00:01:21.760]  我盼望是,我看到了,可以放下手
[00:01:21.760 --> 00:01:28.840]  可能我們過去一年或2019年有用過這個計劃
[00:01:28.840 --> 00:01:30.800]  很有意思
[00:01:30.800 --> 00:01:36.080]  其實今天正正就是讀希伯來書第六章一至二十節
[00:01:36.080 --> 00:01:39.360]  既然今天讀了不如今天講吧
[00:01:39.360 --> 00:01:41.840]  所以我定了今天去講這段經文
[00:01:41.840 --> 00:01:46.640]  其實我看的時候也覺得好
[00:01:46.640 --> 00:01:49.760]  為什麼呢?因為今天是十月第二個主日
[00:01:49.760 --> 00:01:52.480]  知道有什麼特別嗎?
[00:01:52.480 --> 00:01:54.880]  每年十月第二個主日
[00:01:54.880 --> 00:01:58.760]  理論上都是我們洗禮的日子
[00:01:58.760 --> 00:02:00.120]  一年只有兩次
[00:02:00.120 --> 00:02:01.360]  今年還要特別
