
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,早安!
[00:00:02.000 --> 00:00:07.840]  今天的第一堂是八點鐘,所以我已經講了一堂了
[00:00:07.840 --> 00:00:12.140]  雖然很早來到,但是
[00:00:12.140 --> 00:00:19.020]  都是感覺到很高興的
[00:00:19.020 --> 00:00:23.500]  因為第二次來到華記堂,大家記不記得我來過一次?
[00:00:23.500 --> 00:00:28.480]  還有些人記得,都是慧老歷史來的
[00:00:29.100 --> 00:00:34.540]  我參與了老歷史時功,轉眼都有接近十年了
[00:00:34.540 --> 00:00:41.680]  我是2016年的時候,被他們邀請做義務團務的
[00:00:41.680 --> 00:00:42.860]  到現在
[00:00:42.860 --> 00:00:45.780]  老歷史,剛才看那條片
[00:00:45.780 --> 00:00:50.200]  原來澤琳的神跡事件發生
[00:00:50.200 --> 00:00:53.700]  然後影響她媽媽開始老歷史課程
[00:00:53.700 --> 00:00:55.700]  明年就是30週年了
[00:00:55.700 --> 00:00:58.200]  很快的
[00:00:58.200 --> 00:01:02.000]  我要代表老歷史中心多謝華記堂
[00:01:02.000 --> 00:01:09.720]  參與這個時功,支持這個時功,並且在堂會裏面發展這個時功
[00:01:09.720 --> 00:01:18.620]  願上帝賜恩,幫助我們一起在這個復仕上有更土上帝的喜悅
[00:01:18.620 --> 00:01:25.460]  今天我選擇了馬太福音最後一個的比喻
[00:01:25.460 --> 00:01:30.520]  跟大家來分享,我想大家一定聽過的
[00:01:30.520 --> 00:01:34.820]  如果你回教會一段時間,這個是太熟悉的一個經文
[00:01:34.820 --> 00:01:40.900]  其實對於港元來說,講熟悉的經文是很有挑戰性的
[00:01:40.900 --> 00:01:46.440]  所以C篇23篇不要太容易拿出來講,因為太多了
[00:01:46.440 --> 00:01:48.440]  是很熟悉的,很熟悉的經文
[00:01:48.440 --> 00:01:54.980]  但是這段經文裏面,還是內藏著很多值得我們去發掘我們的思想
[00:01:54.980 --> 00:01:57.640]  因為實在太重要了
[00:01:57.640 --> 00:02:02.960]  這個比喻有幾點是值得我們留意的
[00:02:02.960 --> 00:02:05.420]  我先提一提
[00:02:05.420 --> 00:02:10.760]  這個是馬太福音書裏面耶穌最後的教訓
[00:02:10.760 --> 00:02:13.200]  整個耶穌的教訓來到這裏
[00:02:13.200 --> 00:02:22.380]  接著就進入了他被拉,就再沒有講話了,再沒有一個教訓
[00:02:22.380 --> 00:02:29.200]  這個是馬太福音最後的一個教訓
[00:02:29.200 --> 00:02:37.240]  而這個比喻是以末日審判作為一個處境的,一個場景的
[00:02:37.240 --> 00:02:41.000]  最後那裏都是第46節
[00:02:41.000 --> 00:02:46.760]  而且馬太福音的24章,門徒問耶穌你何時回來
[00:02:46.760 --> 00:02:52.960]  有那個打仗和打仗的風聲等等,一到有特別的災難事件
[00:02:52.960 --> 00:02:56.560]  那些人就拿出來了,就是末世快到了
[00:02:56.560 --> 00:03:00.760]  這個時常都是被提及的
[00:03:00.760 --> 00:03:05.960]  講完24章,整個的24章是講這個末世
[00:03:05.960 --> 00:03:11.280]  之後25章就連續有三個比喻
[00:03:11.280 --> 00:03:15.280]  一個就是童女的比喻,十個童女的比喻
[00:03:15.280 --> 00:03:20.200]  一個就是交賬的比喻,就是給五千兩,給三千兩,給一千兩
[00:03:20.200 --> 00:03:23.880]  她回來收賬了,第三個比喻就是這個比喻了
[00:03:23.880 --> 00:03:26.800]  三個都是回應24章的
[00:03:26.800 --> 00:03:31.160]  所以24章和25章都是關於講末世的
