
[00:00:00.000 --> 00:00:01.380]  各位弟子平安
[00:00:01.380 --> 00:00:07.240]  今天是農曆年初五
[00:00:07.240 --> 00:00:10.260]  在這裡恭祝大家新年進步
[00:00:10.260 --> 00:00:11.520]  身體健康
[00:00:11.520 --> 00:00:14.900]  上帝的恩典每天都臨到大家當中
[00:00:14.900 --> 00:00:16.460]  更加祝願大家
[00:00:16.460 --> 00:00:19.840]  學武神和信靠神的心
[00:00:19.840 --> 00:00:21.960]  每天都會增長
[00:00:21.960 --> 00:00:24.620]  讓我們首先一起低頭祈禱
[00:00:27.120 --> 00:00:30.760]  增長在新的一年 中國人的新年裡面
[00:00:30.760 --> 00:00:34.440]  主要是將我們每一個特慶節目交在您的手中
[00:00:34.440 --> 00:00:37.240]  求您的恩典時刻與我們同在
[00:00:37.240 --> 00:00:40.160]  就像今天在經文裡所說的
[00:00:40.160 --> 00:00:43.240]  您的恩典浩大 百百次給我們
[00:00:43.240 --> 00:00:47.440]  求您繼續來賜恩 去帶領我們生命的腳步
[00:00:47.440 --> 00:00:50.960]  願說的和聽的都同蒙您的月亮
[00:00:50.960 --> 00:00:52.880]  祈禱奉祖耶穌基督的名孝
[00:00:52.880 --> 00:00:53.880]  阿門
[00:00:55.280 --> 00:00:57.680]  我相信大家也有用過電腦
[00:00:57.680 --> 00:01:01.520]  牧師這句說話簡直是多餘
[00:01:01.520 --> 00:01:05.120]  手提電話更加不再說了
[00:01:05.120 --> 00:01:07.240]  每天都在手裡
[00:01:07.240 --> 00:01:09.440]  所以如果你用過電腦
[00:01:09.440 --> 00:01:11.680]  也說每天都在用手提電話的時候
[00:01:11.680 --> 00:01:17.400]  你大概都知道什麼叫做預設設定
[00:01:17.400 --> 00:01:19.240]  Default Settings
[00:01:19.240 --> 00:01:21.520]  大概都知道了吧
[00:01:21.520 --> 00:01:24.360]  原廠會幫我們設定好
[00:01:24.360 --> 00:01:28.000]  除非您更改電話或電腦的指令
[00:01:28.000 --> 00:01:33.680]  否則手提電話會根據原廠設計師的設定
[00:01:33.680 --> 00:01:35.880]  來運作手提電話
[00:01:35.880 --> 00:01:41.560]  例如手提電話已經預設有追蹤功能
[00:01:41.560 --> 00:01:43.240]  不知道您是否覺得
[00:01:43.240 --> 00:01:49.920]  我們的生命都好像裝了預設系統
[00:01:49.920 --> 00:01:55.160]  有些事情我們好像裝了魔一樣,不能不做
[00:01:55.160 --> 00:01:58.480]  我說的不是預定論
[00:01:58.480 --> 00:02:04.400]  而是保羅在這裡所說的就是亞當的系統
[00:02:04.400 --> 00:02:05.840]  是什麼來的?
[00:02:05.840 --> 00:02:09.560]  我們來看看保羅在《羅馬書五章》十二至十七節
[00:02:09.560 --> 00:02:14.000]  他告訴我們什麼叫做亞當的系統
[00:02:14.000 --> 00:02:16.360]  在十二節裡面他這樣說
[00:02:16.360 --> 00:02:21.160]  正如罪是從一人入了世界
[00:02:21.160 --> 00:02:24.400]  死又從罪而來
[00:02:24.400 --> 00:02:26.920]  於是死就臨到眾人
[00:02:26.920 --> 00:02:28.560]  臨到所有的人
[00:02:28.560 --> 00:02:31.480]  因為人人都犯了罪
[00:02:31.480 --> 00:02:33.800]  保羅在這裡所說的死
[00:02:33.800 --> 00:02:37.520]  不單只是我們每一個人去到某一個時間
[00:02:37.520 --> 00:02:39.480]  你的身體就會死亡
[00:02:39.480 --> 00:02:41.520]  你的肉體就會死亡
[00:02:41.520 --> 00:02:51.160]  其實他在這裡所說的都包含了我們生活中感受到的一份孤竭和孤乾
[00:02:51.160 --> 00:02:54.600]  在我們這個亞當系統裡面
[00:02:54.600 --> 00:02:56.440]  不知道大家覺不覺得
[00:02:56.440 --> 00:03:01.560]  感覺這個世界好像在一個靈活遊戲裡面
[00:03:01.560 --> 00:03:03.440]  競爭很激烈
[00:03:03.440 --> 00:03:06.120]  好像在玩淘汰賽
[00:03:06.120 --> 00:03:09.200]  不是你死就是我亡
[00:03:09.200 --> 00:03:11.160]  只可以留下一個
[00:03:11.160 --> 00:03:12.840]  於是大家為了生存
[00:03:12.840 --> 00:03:16.280]  我們要學辦公室政治
[00:03:16.280 --> 00:03:19.760]  我們要學人造我們的弱點
[00:03:19.760 --> 00:03:22.720]  當我們的上司或GM
[00:03:22.720 --> 00:03:25.480]  為了個人要表現向上爬
[00:03:25.480 --> 00:03:28.480]  他可能會犧牲他的下屬
[00:03:28.480 --> 00:03:30.400]  就好像這段經文所說
[00:03:30.400 --> 00:03:31.880]  一個人犯罪
[00:03:31.880 --> 00:03:36.760]  死就臨到眾人的現代版
[00:03:36.760 --> 00:03:39.160]  我們會發現在這個系統裡面
[00:03:39.160 --> 00:03:41.440]  無論我們多努力
[00:03:41.440 --> 00:03:45.880]  內心深處開始對人的信任
[00:03:45.880 --> 00:03:47.960]  對工作的熱情
[00:03:47.960 --> 00:03:52.840]  正在慢慢地枯竭和死去
[00:03:52.840 --> 00:03:54.520]  剩下什麼呢?
[00:03:54.520 --> 00:03:58.880]  就是對薪水的渴望和依賴
[00:03:58.880 --> 00:04:05.000]  令我們時時不自覺地繼承了我們原生家庭的遺傳
[00:04:05.000 --> 00:04:10.600]  例如可能是習慣了冷暴力
[00:04:10.600 --> 00:04:13.320]  習慣了過度的要求
[00:04:13.320 --> 00:04:18.800]  又或者用愧疚感來情緒勒索我們的下一代
[00:04:18.800 --> 00:04:24.520]  我們明明不太想成為像我們的父母那一種人
[00:04:24.520 --> 00:04:28.040]  不過不知為何在吵架的時候
[00:04:28.040 --> 00:04:33.600]  發現自己說了一些跟他們一模一樣的話
