
[00:00:00.000 --> 00:00:02.000]  今天是2015年第一個主日
[00:00:02.000 --> 00:00:04.000]  所以首先讓我在這裡恭賀
[00:00:04.000 --> 00:00:07.000]  每一位弟兄姊妹新年大大蒙福
[00:00:07.000 --> 00:00:09.000]  你們
[00:00:09.000 --> 00:00:11.000]  我相信今年對生命和弟兄姊妹來講
[00:00:11.000 --> 00:00:13.000]  不但是要大大蒙福
[00:00:13.000 --> 00:00:15.000]  而且是要加倍的蒙福
[00:00:15.000 --> 00:00:16.000]  你們
[00:00:16.000 --> 00:00:17.000]  為什麼呢
[00:00:17.000 --> 00:00:20.000]  因為今年對生命和是很特別的一年
[00:00:20.000 --> 00:00:23.000]  今年是生命和靈良堂成立20週年
[00:00:23.000 --> 00:00:25.000]  Hallelujah
[00:00:28.000 --> 00:00:31.000]  除了我們有各種不同的慶祝之外
[00:00:31.000 --> 00:00:34.000]  20週年更是一個讓我們回顧
[00:00:34.000 --> 00:00:37.000]  神在我們身上恩典的時刻
[00:00:37.000 --> 00:00:39.000]  所以在去年我們年度計畫會議的時候
[00:00:39.000 --> 00:00:42.000]  就為今年定了一個主題
[00:00:42.000 --> 00:00:43.000]  那個主題就是
[00:00:43.000 --> 00:00:45.000]  傳承恩高
[00:00:45.000 --> 00:00:47.000]  共創新局
[00:00:47.000 --> 00:00:48.000]  一方面
[00:00:48.000 --> 00:00:52.000]  我們是能夠來將神過去在我們教會
[00:00:52.000 --> 00:00:53.000]  一切的恩典
[00:00:53.000 --> 00:00:56.000]  所賜給我們的屬靈的產業
[00:00:56.000 --> 00:00:57.000]  我們希望能夠把握得住
[00:00:57.000 --> 00:00:59.000]  而且傳承下去
[00:00:59.000 --> 00:01:00.000]  另一方面
[00:01:00.000 --> 00:01:01.000]  我們也深深的相信
[00:01:01.000 --> 00:01:04.000]  神也要帶領我們在新的一年當中
[00:01:04.000 --> 00:01:06.000]  進入新的領域
[00:01:06.000 --> 00:01:07.000]  新的機會
[00:01:07.000 --> 00:01:09.000]  來經歷神新的工作
[00:01:09.000 --> 00:01:10.000]  Amen
[00:01:10.000 --> 00:01:13.000]  那到底什麼是神過去20年來
[00:01:13.000 --> 00:01:17.000]  所賜給生命和一種特別的恩典
[00:01:17.000 --> 00:01:20.000]  叫我們與別人有所不同呢
[00:01:20.000 --> 00:01:22.000]  今天早上讓我就來思想一個主題
[00:01:22.000 --> 00:01:25.000]  叫生命和的恩高
[00:01:25.000 --> 00:01:27.000]  當然神的恩典有各式各樣的恩典
[00:01:27.000 --> 00:01:29.000]  在我們教會當中
[00:01:29.000 --> 00:01:30.000]  但是我得講一個
[00:01:30.000 --> 00:01:33.000]  特別的恩高在我們教會
[00:01:33.000 --> 00:01:35.000]  那今天早上我要講三方面
[00:01:35.000 --> 00:01:39.000]  非常特別的恩高在我們教會當中
[00:01:39.000 --> 00:01:40.000]  第一個
[00:01:40.000 --> 00:01:42.000]  我叫做神同在的恩高
[00:01:42.000 --> 00:01:45.000]  跟你們一樣說神同在的恩高
[00:01:45.000 --> 00:01:49.000]  也許你會說牧師這有什麼特別呢
[00:01:49.000 --> 00:01:50.000]  當我們來到新約時代的時候
[00:01:50.000 --> 00:01:55.000]  神不早就應許要跟每一個相信
[00:01:55.000 --> 00:01:58.000]  接受耶穌基督的人與他們同在了嗎
[00:01:58.000 --> 00:02:00.000]  那為什麼今天我在這裡還說
[00:02:00.000 --> 00:02:03.000]  這是生命和特別的恩高呢
[00:02:03.000 --> 00:02:04.000]  因為我要告訴你一件事情
[00:02:04.000 --> 00:02:05.000]  弟兄姊妹
[00:02:05.000 --> 00:02:08.000]  今天有神的同在
[00:02:08.000 --> 00:02:11.000]  跟神的同在顯明出來
[00:02:11.000 --> 00:02:14.000]  是完全兩件事情
[00:02:14.000 --> 00:02:15.000]  我再一次說
[00:02:15.000 --> 00:02:17.000]  有神的同在
[00:02:17.000 --> 00:02:21.000]  跟神的同在能夠彰顯出來
[00:02:21.000 --> 00:02:23.000]  這完全兩件事情
[00:02:23.000 --> 00:02:25.000]  當我在侍奉神的過程當中
[00:02:25.000 --> 00:02:27.000]  我越來越明白一件事情
[00:02:27.000 --> 00:02:28.000]  弟兄姊妹
[00:02:28.000 --> 00:02:32.000]  神的同在不是只有在我們的觀念裡面
[00:02:32.000 --> 00:02:37.000]  神的同在是的確可以顯明出來的
[00:02:37.000 --> 00:02:38.000]  在舊約時代你看見
[00:02:38.000 --> 00:02:41.000]  神的同在是可以看得見的
[00:02:41.000 --> 00:02:42.000]  在舊約時代裡面
[00:02:42.000 --> 00:02:45.000]  當惠牧在那裡建造的時候
[00:02:45.000 --> 00:02:48.000]  我們看見神的雲彩就在其中
[00:02:48.000 --> 00:02:51.000]  以色列百姓看見神的雲彩
[00:02:51.000 --> 00:02:55.000]  他們就知道上帝果然就在他們中間
[00:02:55.000 --> 00:02:57.000]  到了新約時代也是一樣
[00:02:57.000 --> 00:02:58.000]  在新約時代
[00:02:58.000 --> 00:03:02.000]  為什麼新約時代教會這麼快速增長呢
[00:03:02.000 --> 00:03:04.000]  那個秘訣在哪裡
[00:03:04.000 --> 00:03:06.000]  以前我在讀神學的時候
[00:03:06.000 --> 00:03:09.000]  神學院老師裡面都告訴我們說
[00:03:09.000 --> 00:03:12.000]  其實新約教會增長的秘訣
[00:03:12.000 --> 00:03:15.000]  就在《使徒學問》的二章四十二節
[00:03:15.000 --> 00:03:17.000]  講到四件事情
[00:03:17.000 --> 00:03:20.000]  這些講到都恆心遵守使徒的教訓
[00:03:20.000 --> 00:03:23.000]  彼此交接 撥餅 祈禱
[00:03:23.000 --> 00:03:26.000]  他們說是因為這四件事情
[00:03:26.000 --> 00:03:28.000]  但我越目會
[00:03:28.000 --> 00:03:30.000]  我越明白
[00:03:30.000 --> 00:03:34.000]  初代教會快速增長絕對不是因為這四件事情
[00:03:34.000 --> 00:03:37.000]  因為事實上今天每一間教會都在做四件事情
[00:03:37.000 --> 00:03:38.000]  遵守使徒的教訓
[00:03:38.000 --> 00:03:39.000]  彼此交接 撥餅 祈禱
[00:03:39.000 --> 00:03:43.000]  可是卻沒有看見初代教會那樣爆炸性的成長
[00:03:43.000 --> 00:03:45.000]  所以絕對不是這四件事情
[00:03:45.000 --> 00:03:47.000]  但我越目會越明白
[00:03:47.000 --> 00:03:50.000]  其實初代教會增長的秘訣
[00:03:50.000 --> 00:03:53.000]  不是《使徒學問》在二章四十二節
[00:03:53.000 --> 00:03:55.000]  是《使徒學問》在二章四十三節
[00:03:55.000 --> 00:03:58.000]  下一節才是真正的原因
[00:03:58.000 --> 00:04:01.000]  四十三節說眾人就都懼怕
[00:04:01.000 --> 00:04:04.000]  當然我們一看到懼怕就很懼怕
[00:04:04.000 --> 00:04:07.000]  其實這個懼怕原文是敬畏
[00:04:07.000 --> 00:04:08.000]  眾人都敬畏
[00:04:08.000 --> 00:04:11.000]  使徒又行了許多歧視神蹟
[00:04:11.000 --> 00:04:14.000]  我就明白了原來初代教會
[00:04:14.000 --> 00:04:17.000]  是一個敬畏的靈在他們中間
[00:04:17.000 --> 00:04:18.000]  為什麼敬畏
[00:04:18.000 --> 00:04:22.000]  因為知道神就在他們中間
[00:04:22.000 --> 00:04:25.000]  因為神的同在顯明出來了
[00:04:25.000 --> 00:04:29.000]  所以才有各樣的歧視神蹟發生
[00:04:29.000 --> 00:04:32.000]  同樣地今天生命和之所以蒙神恩典
[00:04:32.000 --> 00:04:36.000]  有一件事情是我們絕對不能夠忽略的
[00:04:36.000 --> 00:04:38.000]  那就是因為從頭到末了
[00:04:38.000 --> 00:04:42.000]  都是因為神的同在顯明在我們中間
[00:04:42.000 --> 00:04:44.000]  這是為什麼從教會一開始直到如今
[00:04:44.000 --> 00:04:46.000]  很多人一走進我們教會
[00:04:46.000 --> 00:04:49.000]  都會情不自禁地掉眼淚
[00:04:49.000 --> 00:04:53.000]  不只一次有目睹的朋友來到我面前對我說
[00:04:53.000 --> 00:04:56.000]  牧師今天是我第一次來到你們教會
[00:04:56.000 --> 00:04:58.000]  你們的詩歌我一首都不會唱
[00:04:58.000 --> 00:05:00.000]  你講得到我也聽不大懂
[00:05:00.000 --> 00:05:01.000]  可是很奇怪
[00:05:01.000 --> 00:05:05.000]  從頭到末了我眼淚一直不停地在流
[00:05:05.000 --> 00:05:08.000]  好像神就在你們中間一樣
[00:05:08.000 --> 00:05:09.000]  我就回答他們說
[00:05:09.000 --> 00:05:12.000]  不是好像是真的就在我們中間
[00:05:12.000 --> 00:05:14.000]  神的同在顯明出來
[00:05:14.000 --> 00:05:15.000]  事實上直到如今
[00:05:15.000 --> 00:05:19.000]  每次在新人茶會都仍然有新人對我說
[00:05:19.000 --> 00:05:23.000]  他們一進教會就無法不掉眼淚
[00:05:23.000 --> 00:05:25.000]  為什麼會掉眼淚
[00:05:25.000 --> 00:05:26.000]  我告訴你
[00:05:26.000 --> 00:05:29.000]  是因為你心靈的深處你遇見了神
[00:05:29.000 --> 00:05:32.000]  因為神的靈親自觸摸了你
[00:05:32.000 --> 00:05:36.000]  因為神的同在的確彰顯在我們中間
[00:05:36.000 --> 00:05:37.000]  Hallelujah
[00:05:37.000 --> 00:05:40.000]  第二件事你千萬不要輕看這件事情
[00:05:40.000 --> 00:05:44.000]  事實上這是大衛之所以蒙福的原因你知道嗎
[00:05:44.000 --> 00:05:47.000]  詩篇二十七篇第四節裡面講到
[00:05:47.000 --> 00:05:50.000]  大衛說有一件事我曾求耶和華
[00:05:50.000 --> 00:05:51.000]  我仍要尋求
[00:05:51.000 --> 00:05:53.000]  就是一生一世住在耶和華的殿中
[00:05:53.000 --> 00:05:55.000]  瞻仰祂的榮美
[00:05:55.000 --> 00:05:57.000]  在祂的殿裡求問
[00:05:57.000 --> 00:05:59.000]  在聖經裡面講到耶和華的殿的時候
[00:05:59.000 --> 00:06:02.000]  就表明是耶和華的同在
[00:06:02.000 --> 00:06:04.000]  換句話說大衛在這裡說
[00:06:04.000 --> 00:06:06.000]  我只有一件事
[00:06:06.000 --> 00:06:08.000]  雖然人生有很多事情在發生
[00:06:08.000 --> 00:06:10.000]  但是我心裡只有一件事
[00:06:10.000 --> 00:06:12.000]  就是要進入神的同在當中
[00:06:12.000 --> 00:06:14.000]  活在神的同在當中
[00:06:14.000 --> 00:06:16.000]  他說他只有一件事
[00:06:16.000 --> 00:06:18.000]  沒有很多事
[00:06:18.000 --> 00:06:20.000]  可是很多時候在我們人生當中
[00:06:20.000 --> 00:06:22.000]  我們常常去容許很多的事情
[00:06:22.000 --> 00:06:25.000]  容許很多的事情成為我們的攔阻
[00:06:25.000 --> 00:06:28.000]  以至於我們無法活在神的面前
[00:06:28.000 --> 00:06:31.000]  無法活在神的同在當中
[00:06:31.000 --> 00:06:33.000]  我再說不是因為我們沒有神的同在
[00:06:33.000 --> 00:06:34.000]  我們有神的同在
[00:06:34.000 --> 00:06:37.000]  可是神的同在卻無法彰顯出來
[00:06:37.000 --> 00:06:41.000]  神的同在卻無法顯明在我們生活當中
[00:06:41.000 --> 00:06:44.000]  神的同在無法顯明在我們的服飾當中
[00:06:44.000 --> 00:06:47.000]  而我們常常還不自覺
[00:06:47.000 --> 00:06:51.000]  因為常常我們的眼目還是比較看重工作
[00:06:51.000 --> 00:06:53.000]  看見神的祝福
[00:06:53.000 --> 00:06:55.000]  我們的眼目還是不是看在
[00:06:55.000 --> 00:06:59.000]  神的同在是不是彰顯出來
[00:06:59.000 --> 00:07:02.000]  你還記得在舊約時代的摩西嗎
[00:07:02.000 --> 00:07:04.000]  你還記得當摩西帶領以色列百姓
[00:07:04.000 --> 00:07:08.000]  離開埃及進入曠野之後
[00:07:08.000 --> 00:07:11.000]  神在西乃山呼召摩西到西乃山上
[00:07:11.000 --> 00:07:13.000]  頒布十誡
[00:07:13.000 --> 00:07:16.000]  當摩西領授完十誡走下山去
[00:07:16.000 --> 00:07:19.000]  就看見山下的百姓在幹什麼呢
[00:07:19.000 --> 00:07:20.000]  在拜偶像
[00:07:20.000 --> 00:07:22.000]  在拜金牛圖
[00:07:22.000 --> 00:07:24.000]  神就大大的發怒
[00:07:24.000 --> 00:07:26.000]  神怎麼對摩西說呢
