
[00:00:00.000 --> 00:00:02.720]  各位靈姐妹平安
[00:00:02.720 --> 00:00:07.520]  感謝神我們再有機會一起集合去敬拜神
[00:00:07.520 --> 00:00:10.440]  我們跟心上尊這段時間再交託給主
[00:00:10.440 --> 00:00:12.440]  我們一起祈禱
[00:00:30.960 --> 00:00:36.600]  主啊,祢吩咐我們要去使萬民作祢的門徒
[00:00:36.600 --> 00:00:40.480]  祢吩咐我們要作祢自己的見證人
[00:00:40.480 --> 00:00:42.960]  主啊,今天我們一起齊集到祢的面前
[00:00:42.960 --> 00:00:44.320]  我們敬拜祢
[00:00:44.320 --> 00:00:46.640]  尊崇祢是天地的主
[00:00:46.640 --> 00:00:50.440]  也渴望祢自己賜下祢聖經的恩賢
[00:00:50.440 --> 00:00:53.080]  激勵我們的心來跟隨祢
[00:00:53.080 --> 00:00:57.200]  也叫我們作順服祢的子民一生
[00:00:57.200 --> 00:01:00.560]  聽從祢的說話走祢自己的路
[00:01:00.560 --> 00:01:03.080]  求主賜福帶領我們這段時間
[00:01:03.080 --> 00:01:06.760]  我們說的聽的都一同蒙恩
[00:01:06.760 --> 00:01:08.120]  我們仰望祈禱
[00:01:08.120 --> 00:01:10.320]  奉主耶穌名字求
[00:01:10.320 --> 00:01:12.320]  阿們
[00:01:27.600 --> 00:01:30.000]  鼓勵我們的心不要忘記
[00:01:30.000 --> 00:01:34.040]  關心到萬國萬民的福音的需要
[00:01:34.040 --> 00:01:36.000]  因為主賜給我們的大使命
[00:01:36.000 --> 00:01:37.840]  是很清楚地說
[00:01:37.840 --> 00:01:42.960]  所以你們要去使萬民作我們的門徒
[00:01:42.960 --> 00:01:45.200]  上帝的心盼望我們
[00:01:45.200 --> 00:01:48.120]  真的關心到很多不同的民族
[00:01:48.120 --> 00:01:51.000]  不同他們的福音的需要
[00:01:51.000 --> 00:01:53.000]  而你也會發覺我們在過去
[00:01:53.000 --> 00:01:56.520]  在《北宣家》裡面常常都說一件事情
[00:01:56.520 --> 00:01:57.400]  我們說到
[00:01:57.400 --> 00:02:01.200]  如果弟兄姊妹要體貼神的心意生活
[00:02:01.200 --> 00:02:05.760]  如果你要向上接近神的心
[00:02:05.760 --> 00:02:09.280]  你就必須關心猜拳
[00:02:09.280 --> 00:02:13.160]  因為神的心在猜拳裡面
[00:02:13.160 --> 00:02:14.440]  「神愛世人
[00:02:14.440 --> 00:02:15.840]  甚至蒼天獨生子
[00:02:15.840 --> 00:02:16.840]  賜給他們」
[00:02:16.840 --> 00:02:18.840]  我們都熟悉的經文
[00:02:18.840 --> 00:02:21.360]  正正是在說這位上帝
[00:02:21.360 --> 00:02:24.600]  祂的心在萬民裡面
[00:02:24.600 --> 00:02:26.960]  祂關心到很多的生命
[00:02:26.960 --> 00:02:30.680]  能不能夠領受祂自己的救恩
[00:02:30.680 --> 00:02:33.960]  當然我們大家都會有自己忙碌的事情
[00:02:33.960 --> 00:02:37.440]  但弟兄姊妹就算我們怎樣忙碌也好
[00:02:37.440 --> 00:02:40.560]  你仍然幫助自己
[00:02:40.560 --> 00:02:44.360]  甚至是少許的時間、力量
[00:02:44.360 --> 00:02:46.280]  你都爭取
[00:02:46.280 --> 00:02:50.360]  去爭取機會來關心猜拳的事情
[00:02:50.360 --> 00:02:53.160]  讓你的心可以常常貼近主的心
[00:02:53.160 --> 00:02:54.680]  也都能夠關心到
[00:02:54.680 --> 00:02:57.960]  很多不同地方的民族、國家
[00:02:57.960 --> 00:03:01.120]  他們宣教的需要
[00:03:01.120 --> 00:03:02.440]  我們今天看到聖經裡面
[00:03:02.440 --> 00:03:04.800]  講述到一段的禱文
[00:03:04.800 --> 00:03:07.400]  你會發覺在聖經裡面特別提及
[00:03:07.400 --> 00:03:10.560]  關心猜拳一個很重要的途徑
[00:03:10.560 --> 00:03:15.360]  就是在禱告當中為萬民禱告
[00:03:15.360 --> 00:03:17.600]  特別是弟兄姊妹一起齊集
[00:03:17.600 --> 00:03:22.360]  同心地為需要來禱告
[00:03:22.360 --> 00:03:24.120]  當然大家都會明白
[00:03:24.120 --> 00:03:27.800]  如果神要去承傳大使命
[00:03:27.800 --> 00:03:32.480]  祂自己絕對可以隨時承傳這件事
[00:03:32.480 --> 00:03:34.600]  直接地承傳
[00:03:34.600 --> 00:03:37.240]  但你會發覺當你讀聖經的時候
[00:03:37.240 --> 00:03:39.520]  當你看回教會歷史的時候
[00:03:39.520 --> 00:03:44.480]  你會發覺神是選擇用人
[00:03:44.480 --> 00:03:49.760]  和用人的禱告去承傳大使命
[00:03:49.760 --> 00:03:51.720]  神是選擇這樣做的
[00:03:51.720 --> 00:03:58.360]  是讓祂的子民有份在別人的蒙福路上
[00:03:58.360 --> 00:04:02.800]  或者說有份於拯救的工作上
[00:04:02.800 --> 00:04:05.960]  所以你見到今天在很多不同的地方
[00:04:05.960 --> 00:04:08.000]  神是做很多奇妙的事情
[00:04:08.000 --> 00:04:10.240]  但你留心看都會發覺背後
[00:04:10.240 --> 00:04:13.360]  是因為有人在祈禱
[00:04:13.360 --> 00:04:14.640]  我特別分享一件事情
[00:04:14.640 --> 00:04:17.960]  就是在穆斯林的世界
[00:04:17.960 --> 00:04:22.240]  大家都會留意到在最近的二、三十年
[00:04:22.240 --> 00:04:26.360]  其實有很多很多的教徒特別蒙受感動
[00:04:26.360 --> 00:04:30.760]  是為穆斯林群體能夠歸主來祈禱
[00:04:30.760 --> 00:04:32.120]  我最近留意到一件事情
[00:04:32.120 --> 00:04:37.000]  就是在北非埃及的地方
[00:04:37.000 --> 00:04:39.920]  有一個人物的事情
[00:04:39.920 --> 00:04:42.880]  在早於2003年的時候
[00:04:42.880 --> 00:04:46.040]  一位叫撒加利亞的牧師
[00:04:46.040 --> 00:04:48.200]  他很年輕二十多歲
[00:04:48.200 --> 00:04:52.640]  他在自己的地方向一些穆斯林的朋友傳福音
[00:04:52.640 --> 00:04:53.840]  但因為這樣
[00:04:53.840 --> 00:04:58.080]  就被埃及當局將他驅逐出境
[00:04:58.080 --> 00:05:01.440]  永遠不准他回到自己的國家
[00:05:01.440 --> 00:05:04.400]  這位撒加利亞牧師後來輾轉去了美國
[00:05:04.400 --> 00:05:06.040]  在美國的地方
[00:05:06.040 --> 00:05:11.800]  神給他機會透過衛星電視的方式
[00:05:11.800 --> 00:05:15.640]  將福音帶回自己的民族當中
[00:05:15.640 --> 00:05:17.920]  他向著北非
[00:05:17.920 --> 00:05:23.280]  向著中東的地方用衛星來講述福音
[00:05:23.280 --> 00:05:34.480]  曾經透過電視向六千萬阿拉伯人來講述耶穌
[00:05:34.480 --> 00:05:37.960]  這件事情是很多人都完全意想不到的
[00:05:37.960 --> 00:05:41.320]  本來被驅逐出去好像完全沒有機會
[00:05:41.320 --> 00:05:43.640]  但想不到神用這個方式
[00:05:43.640 --> 00:05:46.840]  讓他接觸到更多更多的同胞
[00:05:46.840 --> 00:05:48.000]  在其中有一個節目
[00:05:48.000 --> 00:05:52.240]  他就講述到可蘭經的很多問題
[00:05:52.240 --> 00:05:54.600]  其中有的錯謀
[00:05:54.600 --> 00:05:57.680]  在他這個節目播出的時候
[00:05:57.680 --> 00:05:58.760]  有一個人物
[00:05:58.760 --> 00:06:01.600]  這個人物已經是一位退休的男士
[00:06:01.600 --> 00:06:02.480]  六十二歲
[00:06:02.480 --> 00:06:05.160]  他叫做拿西
[00:06:05.160 --> 00:06:08.960]  這位人物當他去聽這個節目的時候
[00:06:08.960 --> 00:06:09.960]  他覺得很驚訝
[00:06:09.960 --> 00:06:12.840]  從未聽過這些訊息
[00:06:12.840 --> 00:06:16.960]  他本身自己曾經開一間小型的印刷廠
[00:06:16.960 --> 00:06:21.680]  這間印刷廠專門印刷可蘭經和相關的書籍
[00:06:21.680 --> 00:06:23.000]  他在聽的時候
[00:06:23.000 --> 00:06:28.240]  他就忍不住拿回自己所印刷的書來讀
[00:06:28.240 --> 00:06:31.520]  然後他就跟自己說
[00:06:31.520 --> 00:06:35.560]  撒加利亞牧師所講的是真的
[00:06:35.560 --> 00:06:40.080]  他真的發掘到當中的很多的謬誤
[00:06:40.080 --> 00:06:42.080]  很多的問題
[00:06:42.080 --> 00:06:44.000]  然後他自己很難過
[00:06:44.000 --> 00:06:47.680]  他大半生就擺在這些工作上
[00:06:47.680 --> 00:06:52.680]  引致很多人錯誤地認識信仰
[00:06:52.680 --> 00:06:56.880]  他就說我還等什麼呢?
[00:06:56.880 --> 00:07:01.040]  我還有什麼會有所損失呢?
[00:07:01.040 --> 00:07:05.280]  然後他就決心去信靠耶穌
[00:07:05.280 --> 00:07:09.400]  後來電台安排人去跟進他
[00:07:09.400 --> 00:07:12.320]  想不到一位拿西弟兄
[00:07:12.320 --> 00:07:15.960]  他在後來的一年之內
[00:07:15.960 --> 00:07:20.440]  他開始了幾百個穆斯林的小組
[00:07:20.440 --> 00:07:23.160]  這些穆斯林朋友參加小組的時候
[00:07:23.160 --> 00:07:25.880]  他們是很想認識耶穌
[00:07:25.880 --> 00:07:30.640]  因為他們對伊斯蘭有很多內心的疑問
[00:07:30.640 --> 00:07:33.600]  沒有機會來問
[00:07:33.600 --> 00:07:37.200]  一位拿西就幫他們安排這些小組
[00:07:37.200 --> 00:07:39.960]  而他自己也是透過很多不同的方式
[00:07:39.960 --> 00:07:42.960]  幾年之間帶領了他很多的親友
[00:07:42.960 --> 00:07:48.400]  有二十一位的親友成為基督徒
[00:07:48.400 --> 00:07:52.680]  這些事情當我們聽到的時候就會體會
[00:07:52.680 --> 00:07:56.480]  絕對不是人可能做到的事情
[00:07:56.480 --> 00:07:59.280]  或者預計到會發生的事情
[00:07:59.280 --> 00:08:02.480]  但是人祈禱的時候
[00:08:02.480 --> 00:08:09.000]  神工作成就很多讓我們驚訝和驚奇的事情
[00:08:09.000 --> 00:08:10.680]  同樣我們今天讀到聖經的
[00:08:10.680 --> 00:08:14.920]  《舍行傳》第四章裡面的經文的時候
[00:08:14.920 --> 00:08:16.800]  你會發覺當時的門徒
[00:08:16.800 --> 00:08:20.440]  他們面對著很多的威嚇
[00:08:20.440 --> 00:08:21.640]  但是在威嚇當中
[00:08:21.640 --> 00:08:25.400]  更加看到神的作為顯明出來
[00:08:25.400 --> 00:08:27.760]  因為他們祈禱
[00:08:27.760 --> 00:08:29.240]  大家都會熟悉《應頌經文》
[00:08:29.240 --> 00:08:32.440]  在《舍行傳》第四章之前的第三章
[00:08:32.440 --> 00:08:35.400]  你會記得當時給了他奉主的名
[00:08:35.400 --> 00:08:40.640]  來去醫治了一個生來瘸腿的人
[00:08:40.640 --> 00:08:45.320]  當他治好了這個有病的人之後
[00:08:45.320 --> 00:08:47.880]  就發覺周圍的人很驚訝
[00:08:47.880 --> 00:08:51.840]  他們走過來就要聽究竟是什麼事
[00:08:51.840 --> 00:08:53.360]  為什麼他會康復
[00:08:53.360 --> 00:08:58.920]  這個一出世已經是瘸腿的人竟然會康復呢?
[00:08:58.920 --> 00:09:00.400]  這件事情之後
[00:09:00.400 --> 00:09:03.280]  聖經就講述到在四章第一節
[00:09:03.280 --> 00:09:08.480]  大家會看到使徒們正對群眾講話的時候
[00:09:08.480 --> 00:09:10.560]  去解釋他們的信仰
[00:09:10.560 --> 00:09:17.000]  當時祭司、聖殿的守衛長和撒都該人來到他們那裡
[00:09:17.000 --> 00:09:19.040]  很多人就走過來
[00:09:19.040 --> 00:09:21.000]  這些宗教的領袖
[00:09:21.000 --> 00:09:23.800]  這些聖殿的守衛長
[00:09:23.800 --> 00:09:26.600]  或者是當時聖殿的警察
[00:09:26.600 --> 00:09:30.920]  撒都該人也是當時猶太人的權貴
[00:09:30.920 --> 00:09:32.920]  很有地位的人物
[00:09:32.920 --> 00:09:35.720]  他們都是支持羅馬政權的
[00:09:35.720 --> 00:09:40.360]  他們不喜歡在自己的民族當中有什麼動亂的事情
[00:09:40.360 --> 00:09:43.600]  他們也不相信有復活的事情
[00:09:43.600 --> 00:09:48.320]  所以聽見使徒們向著百姓講話的時候
[00:09:48.320 --> 00:09:49.920]  他們就很憤怒
[00:09:49.920 --> 00:09:54.040]  他們覺得使徒們正在破壞和平
[00:09:54.040 --> 00:09:57.360]  也都覺得他們在傳講一些異端
[00:09:57.360 --> 00:09:58.760]  因此聖經就講
[00:09:58.760 --> 00:10:03.520]  他們就拘捕了、捉拿了使徒們
[00:10:03.520 --> 00:10:08.320]  在這個時候可能我們都會覺得很危險
[00:10:08.320 --> 00:10:11.120]  周圍的人可能因此見到這個形勢
[00:10:11.120 --> 00:10:12.720]  快快地躲起來
[00:10:12.720 --> 00:10:15.640]  避免自己都可能被牽連
[00:10:15.640 --> 00:10:18.840]  但聖經很奇妙地講一件事情就是
[00:10:18.840 --> 00:10:21.480]  在下面的四章第四節有提及到
[00:10:21.480 --> 00:10:25.040]  當他們講述主耶穌的道
[00:10:25.040 --> 00:10:26.960]  當他們被拘捕的時候
[00:10:26.960 --> 00:10:30.720]  聖經就說有很多人願意信主
[00:10:30.720 --> 00:10:36.600]  單單是男士已經有五千人信主
