
[00:00:00.000 --> 00:00:03.000]  歡迎大家來到我們的周六崇拜
[00:00:03.000 --> 00:00:08.000]  2023年5月我們開始了一個新的港道系列
[00:00:08.000 --> 00:00:12.000]  耶和華的十誡 耶穌基督的十誡
[00:00:12.000 --> 00:00:15.000]  聖經中的十誡是哪十誡呢
[00:00:15.000 --> 00:00:21.000]  一開始的時候有一組關於愛上帝的三包檯
[00:00:21.000 --> 00:00:26.000]  別無他神 別無他象 別無他名
[00:00:26.000 --> 00:00:31.000]  然後有兩個正面 唯有這兩個才是正面的誡命
[00:00:31.000 --> 00:00:37.000]  就是當紀念安息日 當孝敬父母
[00:00:37.000 --> 00:00:40.000]  如果你留心去想第四第五格
[00:00:40.000 --> 00:00:44.000]  你會發現其實他們都是關於愛上帝的誡命
[00:00:44.000 --> 00:00:49.000]  所謂孝敬父母 不是真的孝敬父母
[00:00:49.000 --> 00:00:52.000]  或者不單止普通的孝敬父母
[00:00:52.000 --> 00:00:56.000]  而是孝敬你敬畏上帝的父母
[00:00:56.000 --> 00:00:59.000]  是敬畏上帝父母的一個宿舍
[00:00:59.000 --> 00:01:05.000]  於是頭五格所講的都是叫我們盡心愛上帝
[00:01:05.000 --> 00:01:12.000]  接下來有另外一組有關愛倫社的三包檯
[00:01:12.000 --> 00:01:16.000]  不可殺人 不可姦淫 不可偷渡
[00:01:16.000 --> 00:01:20.000]  最後再加上兩個比較特殊的負面誡命
[00:01:20.000 --> 00:01:23.000]  不可造假證供 不可貪婪
[00:01:23.000 --> 00:01:30.000]  彷彿都是要愛你倫社有關係
[00:01:30.000 --> 00:01:35.000]  教徒經常會將十戒分為前後兩半
[00:01:35.000 --> 00:01:41.000]  前半是盡心愛上帝 後半是盡心要愛人如己
[00:01:41.000 --> 00:01:46.000]  然而更加準確的理解應該是一神九戒
[00:01:46.000 --> 00:01:50.000]  大家都非常熟悉 好像我們的太陽系一樣
[00:01:50.000 --> 00:01:55.000]  第一戒有一戒 必無他神為中間
[00:01:55.000 --> 00:02:00.000]  其他的九戒都是圍繞著上帝運轉
[00:02:00.000 --> 00:02:04.000]  是關乎盡心愛上帝的註腳
[00:02:04.000 --> 00:02:10.000]  亦是我們不應該將十戒分為愛神和愛人的兩部分
[00:02:10.000 --> 00:02:17.000]  相反每一條誡命都是要盡心愛上帝
[00:02:17.000 --> 00:02:22.000]  十戒就好像一兩十戒的火車
[00:02:22.000 --> 00:02:28.000]  之前的頭一戒是火車頭 火車頭是甚麼 必無他神
[00:02:28.000 --> 00:02:33.000]  除我以外不可有別的神 接著你要盡心盡性盡意
[00:02:33.000 --> 00:02:35.000]  愛我你獨一的真神
[00:02:35.000 --> 00:02:41.000]  接著其他的九戒火車都是跟著火車頭的方向走
[00:02:41.000 --> 00:02:46.000]  如果你之前有跟我們讀第六戒 你就會明白這個道理
[00:02:46.000 --> 00:02:50.000]  第六戒表面上是在說輪舍 不可殺人
[00:02:50.000 --> 00:02:55.000]  但第六戒帶我們回歷史裡的第一宗謀殺案
[00:02:55.000 --> 00:02:59.000]  那個謀殺案是該引阿伯的故事
[00:02:59.000 --> 00:03:05.000]  於是第六戒的應用不是不要像該引那樣去殺人
[00:03:05.000 --> 00:03:12.000]  而是反面要像阿伯 阿伯是一個盡心愛上帝
[00:03:12.000 --> 00:03:17.000]  獻上最好 甚至獻上所有成為活祭的人
[00:03:17.000 --> 00:03:25.000]  不單單要不殺人 更要成為一個盡心愛上帝的人
[00:03:25.000 --> 00:03:32.000]  這個盡心愛上帝的火車頭不單要拖帶我們走軟路走窄路
[00:03:32.000 --> 00:03:39.000]  更加要推進我們去衝上雲霄 飛往上帝永恆的天國
[00:03:39.000 --> 00:03:42.000]  十戒裏面每一戒都是叫我們衝上雲霄
[00:03:42.000 --> 00:03:46.000]  都是叫我們盡心盡性盡意愛我們的上帝
[00:03:46.000 --> 00:03:50.000]  因此今天我們說的是第七戒
[00:03:50.000 --> 00:03:54.000]  當我們從第六戒轉向第七戒的時候
[00:03:54.000 --> 00:03:58.000]  我們都應該有這樣的理解或者期待
[00:03:58.000 --> 00:04:03.000]  就是第七戒不單止叫我們愛人那麼簡單
[00:04:03.000 --> 00:04:10.000]  第七戒其實到最後是要我們盡心盡性盡意的愛上帝
[00:04:10.000 --> 00:04:14.000]  我們問第七戒命令我們做些什麼
[00:04:14.000 --> 00:04:18.000]  第七戒命令我們不可耕耘
[00:04:18.000 --> 00:04:22.000]  You shall not commit adultery
[00:04:22.000 --> 00:04:24.000]  對於現代人來說
[00:04:24.000 --> 00:04:29.000]  我想沒有一條戒命比這條戒命更具爭議性
[00:04:29.000 --> 00:04:32.000]  或者更具爆炸性
[00:04:32.000 --> 00:04:36.000]  不信你可以和你的同事 同學去討論一下你就知道
[00:04:36.000 --> 00:04:38.000]  不可耕耘
[00:04:38.000 --> 00:04:40.000]  You shall not commit adultery
[00:04:40.000 --> 00:04:42.000]  什麼意思呢
[00:04:42.000 --> 00:04:46.000]  字面來說最基本的思想是
[00:04:46.000 --> 00:04:50.000]  你要忠於你的婚約不可以出軌
[00:04:50.000 --> 00:04:53.000]  然後你可以將他伸延拉長一點
[00:04:53.000 --> 00:04:55.000]  從性的角度去看
[00:04:55.000 --> 00:05:02.000]  不可以在婚姻以外和其他人有任何的性關係
[00:05:02.000 --> 00:05:06.000]  再進一步 再擴大一點 再深化一點
[00:05:06.000 --> 00:05:10.000]  不可有任何不正當的性行為
[00:05:10.000 --> 00:05:16.000]  又不可有任何不潔的思想和言行
[00:05:16.000 --> 00:05:19.000]  當你看到這麼深這麼遠的時候
[00:05:19.000 --> 00:05:23.000]  你會開始明白為什麼我說沒有另一條戒命
[00:05:23.000 --> 00:05:29.000]  可能比這條戒命更具爭議性 更具爆炸性
[00:05:29.000 --> 00:05:33.000]  我不知道你感不感到我們的世界是一個怎樣的世界
[00:05:33.000 --> 00:05:36.000]  當然我們仍然是一個華人的世界
[00:05:36.000 --> 00:05:38.000]  但如果你看全球
[00:05:38.000 --> 00:05:41.000]  我們是經歷了性革命(Sexual Revolution)
[00:05:41.000 --> 00:05:47.000]  我們經過了Sexual Liberation 性開放的運動
[00:05:47.000 --> 00:05:52.000]  今天的世界裏面有各種各樣的分前分後性行為
[00:05:52.000 --> 00:05:54.000]  越來越普及了
[00:05:54.000 --> 00:05:57.000]  我們的電視 我們的電影
[00:05:57.000 --> 00:06:02.000]  人們說對藝術的表達根本上是沒有任何的感受性
[00:06:02.000 --> 00:06:04.000]  你喜歡怎樣都可以
[00:06:04.000 --> 00:06:07.000]  我們又知道我們活在一個色情媒體
[00:06:07.000 --> 00:06:10.000]  娼妓都合法的世界裏面
[00:06:10.000 --> 00:06:13.000]  再加上我們的周圍 我們發現離婚
[00:06:13.000 --> 00:06:16.000]  再婚 不婚 同居
[00:06:16.000 --> 00:06:19.000]  基本上是渺渺皆是
[00:06:19.000 --> 00:06:24.000]  再加上還有同性戀 跨性別 非議員
[00:06:24.000 --> 00:06:27.000]  性別流動 這樣的討論
[00:06:27.000 --> 00:06:31.000]  繼續在我們的世界裏面是非常之熱門
[00:06:31.000 --> 00:06:35.000]  所以在這樣的大環境裏面
[00:06:35.000 --> 00:06:37.000]  如果你拿一句話出來說
[00:06:37.000 --> 00:06:40.000]  不可耕人 其實他甚麼都說了
[00:06:40.000 --> 00:06:42.000]  You shall not commit adultery
[00:06:42.000 --> 00:06:46.000]  人們會覺得你活在一個石器的時代裏面
[00:06:46.000 --> 00:06:48.000]  你食古不化
[00:06:48.000 --> 00:06:51.000]  這些東西已經是破產的東西
[00:06:51.000 --> 00:06:54.000]  為甚麼你還拿出來去說呢
[00:06:54.000 --> 00:06:57.000]  然而聖經就是
[00:06:57.000 --> 00:07:01.000]  將一個這麼食古不化的東西放在我們當中
[00:07:01.000 --> 00:07:04.000]  第七屆呼召我們
[00:07:04.000 --> 00:07:08.000]  不可耕人
[00:07:08.000 --> 00:07:13.000]  1647年的西敏斯特小要李問答
[00:07:13.000 --> 00:07:15.000]  有兩條關於第七屆
[00:07:15.000 --> 00:07:17.000]  他這樣問 他說
[00:07:17.000 --> 00:07:20.000]  第七屆吩咐我們做甚麼
[00:07:20.000 --> 00:07:24.000]  然後第七屆又禁止我們做甚麼
[00:07:24.000 --> 00:07:29.000]  你看看當時幾百年前的英國的牧師們
[00:07:29.000 --> 00:07:31.000]  給出來的答案
[00:07:31.000 --> 00:07:33.000]  答案是這樣 他說
[00:07:33.000 --> 00:07:37.000]  第七條誡命吩咐我們
[00:07:37.000 --> 00:07:41.000]  在心思言語行為上
[00:07:41.000 --> 00:07:46.000]  保守自己和論舍的癥結
[00:07:46.000 --> 00:07:49.000]  第七條誡命又禁止我們
