
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹大家好
[00:00:02.000 --> 00:00:05.600]  生命樹宣教網絡又和大家讀聖經了
[00:00:05.600 --> 00:00:08.280]  聖經人、聖經事、人物
[00:00:08.280 --> 00:00:10.080]  今次繼續是機電
[00:00:10.080 --> 00:00:12.720]  事情就是機電退休了
[00:00:12.720 --> 00:00:17.320]  那麼就看看上帝是如何祝福他
[00:00:17.320 --> 00:00:19.160]  以及今天的主題
[00:00:19.160 --> 00:00:21.120]  忘恩負義的以色列人
[00:00:21.120 --> 00:00:25.360]  以色列人如何忘恩負義呢?
[00:00:25.360 --> 00:00:28.600]  本來我想叫以色列人忘恩負義
[00:00:28.600 --> 00:00:31.200]  不過我想將忘恩負義擺前一點
[00:00:31.200 --> 00:00:32.440]  強調一點
[00:00:32.440 --> 00:00:35.600]  就是忘恩負義的以色列人
[00:00:35.600 --> 00:00:38.880]  《史詩記八章》二十八節
[00:00:38.880 --> 00:00:42.720]  先講機電幫助天下太平
[00:00:42.720 --> 00:00:44.720]  以及神祝福他
[00:00:44.720 --> 00:00:48.640]  這樣米電人被以色列人制服了
[00:00:48.640 --> 00:00:50.920]  不敢再抬頭
[00:00:50.920 --> 00:00:52.280]  抬頭都不敢
[00:00:52.280 --> 00:00:54.200]  機電還在的日子
[00:00:54.200 --> 00:00:56.360]  國中太平四十年
[00:00:56.720 --> 00:00:59.960]  就是說機電在的時候
[00:00:59.960 --> 00:01:02.600]  米電人四十年都不敢再來
[00:01:02.600 --> 00:01:05.400]  而其他的民族也都不敢搞事
[00:01:05.400 --> 00:01:09.200]  因為機電竟然將米電人
[00:01:09.200 --> 00:01:12.640]  是一個很多的民族的組合
[00:01:12.640 --> 00:01:14.920]  而且遙勇善戰
[00:01:14.920 --> 00:01:17.920]  在沙漠曠野地方的集合
[00:01:17.920 --> 00:01:21.960]  再加上約旦河東的很多民族
[00:01:21.960 --> 00:01:24.400]  東方民族一起打
[00:01:24.720 --> 00:01:28.600]  都被他三百人戰勝了
[00:01:28.600 --> 00:01:31.400]  殺了很多個米電的王
[00:01:31.400 --> 00:01:33.640]  大家提起都打了冷顫
[00:01:33.640 --> 00:01:36.560]  平安了四十年
[00:01:36.560 --> 00:01:37.440]  很厲害
[00:01:37.440 --> 00:01:39.760]  大家以色列人都很歡迎他
[00:01:39.760 --> 00:01:43.520]  就說機電不如你做我們的首領
[00:01:43.520 --> 00:01:45.080]  你管理我們
[00:01:45.080 --> 00:01:46.800]  你的兒子都繼續管理我們
[00:01:46.800 --> 00:01:48.800]  但是記不記得機電說不用了
[00:01:48.800 --> 00:01:50.080]  不好我不管你
[00:01:50.080 --> 00:01:52.280]  惠友耶和華管理你們
[00:01:52.280 --> 00:01:55.480]  不過就拿一些金來做一個金的伊弗德
[00:01:55.480 --> 00:01:57.880]  伊弗德本來是布的
[00:01:57.880 --> 00:02:01.640]  用藍線、紫線、金線、紅線
[00:02:01.640 --> 00:02:03.480]  做一個背心形
[00:02:03.480 --> 00:02:05.960]  後面是包著的
[00:02:05.960 --> 00:02:07.760]  然後這裡有一條帶
[00:02:07.760 --> 00:02:10.040]  上面掛一個胸牌
