
[00:00:00.000 --> 00:00:02.400]  弟兄姊妹,主內平安
[00:00:02.400 --> 00:00:06.400]  很高興再一次在港台上跟大家見面
[00:00:06.400 --> 00:00:08.600]  不知道是不是年紀大了
[00:00:08.600 --> 00:00:12.400]  很喜歡看舊的片集,舊的劇集
[00:00:12.400 --> 00:00:14.200]  現在很方便
[00:00:14.200 --> 00:00:17.200]  隨時都可以看很多以前的劇集
[00:00:17.200 --> 00:00:18.200]  懷舊一下
[00:00:18.200 --> 00:00:23.400]  最近看了一部關於一個很喜歡攝影的男主角
[00:00:23.400 --> 00:00:25.600]  我拿著相機四處去拍
[00:00:26.800 --> 00:00:31.000]  女朋友說不要拍那麼多,浪費底片了
[00:00:31.000 --> 00:00:34.200]  大家明不明白浪費底片三個字是什麼意思
[00:00:34.200 --> 00:00:36.000]  明不明白
[00:00:36.000 --> 00:00:38.600]  鴨頭你跟我差不多年紀了
[00:00:38.600 --> 00:00:42.200]  因為現在沒有底片這件事
[00:00:42.200 --> 00:00:44.600]  也不會浪費了
[00:00:44.600 --> 00:00:47.600]  但老實說,那次我請人吃飯
[00:00:47.600 --> 00:00:49.600]  一起吃飯,不是請她
[00:00:49.600 --> 00:00:52.400]  相機先吃,你現在知不知道
[00:00:52.400 --> 00:00:56.600]  還沒開飯就已經在餸菜上拍了二十多張,三十張
[00:00:57.000 --> 00:00:59.000]  選一些最漂亮的
[00:00:59.000 --> 00:01:01.000]  不是我拍的,是有人拍的
[00:01:01.000 --> 00:01:04.000]  不會浪費底片
[00:01:04.000 --> 00:01:07.000]  也不會浪費
[00:01:07.000 --> 00:01:09.200]  也不用經大腦去做
[00:01:09.200 --> 00:01:12.200]  其實好就不好,大家想一想
[00:01:12.200 --> 00:01:14.600]  以前我們是珍惜資源多一點
[00:01:14.600 --> 00:01:17.000]  我們做的事要想清楚
[00:01:17.000 --> 00:01:20.600]  這個景觀號碼,有時候底片真的很貴
[00:01:20.600 --> 00:01:23.200]  還有你拍了出來好不好,是不知道的
[00:01:23.200 --> 00:01:24.200]  你拿去曬相
[00:01:24.400 --> 00:01:28.000]  曬了回來才知道不對勁,已經太遲了
[00:01:28.000 --> 00:01:30.600]  我試過朋友去旅行,去美加
[00:01:30.600 --> 00:01:33.600]  以前很流行,十六天遊回來
[00:01:33.600 --> 00:01:35.600]  底片全部走光了
[00:01:35.600 --> 00:01:38.000]  一點留念都沒有了
[00:01:38.000 --> 00:01:39.200]  因為你不知道
[00:01:39.200 --> 00:01:43.000]  你要回來香港拿底片去曬回來才知道
[00:01:43.000 --> 00:01:45.600]  其實時代是轉變的
[00:01:45.600 --> 00:01:48.400]  科技是帶給我們很方便
[00:01:48.400 --> 00:01:51.800]  但亦是創造了很多問題
[00:01:52.600 --> 00:01:54.600]  不要說太遠,就說這兩年
[00:01:54.600 --> 00:01:56.800]  這兩年大家知道發生了什麼事
[00:01:56.800 --> 00:02:00.800]  有這個新冠病毒
[00:02:00.800 --> 00:02:05.200]  大家在地球生活的人
[00:02:05.200 --> 00:02:07.800]  都沒理由沒聽過COVID這個字
[00:02:07.800 --> 00:02:10.200]  是會影響我們的生活
[00:02:10.200 --> 00:02:12.200]  不單影響我們的生活
[00:02:12.200 --> 00:02:15.200]  還改變了我們的心態
[00:02:15.200 --> 00:02:18.000]  我看回Facebook早幾年
[00:02:18.000 --> 00:02:21.600]  我上次回香港,三年前的農曆新年
[00:02:21.800 --> 00:02:23.400]  我去逛花市,花墟
[00:02:23.400 --> 00:02:26.000]  看到人山人海,我拍了很多照片回來
[00:02:26.000 --> 00:02:29.000]  今天我看到這些照片,我有恐懼
[00:02:29.000 --> 00:02:33.000]  如果今天我去到這麼多人的地方
[00:02:33.000 --> 00:02:34.600]  當然每個人都沒有口罩
[00:02:34.600 --> 00:02:36.400]  當時還沒有口罩
[00:02:36.400 --> 00:02:39.600]  口罩只是外科醫生才戴
[00:02:39.600 --> 00:02:41.200]  不是到處都戴
[00:02:41.200 --> 00:02:43.600]  今天大家看到每個人都戴著口罩
[00:02:43.600 --> 00:02:45.400]  所以其實改變了很多
[00:02:45.400 --> 00:02:49.400]  連我們的心態都改變了很多
[00:02:49.600 --> 00:02:51.800]  有些弟兄姊妹發訊息給我
[00:02:51.800 --> 00:02:54.200]  有些不舒服,明天不回教會了
[00:02:54.200 --> 00:02:56.400]  很多時候都這樣說
[00:02:56.400 --> 00:02:58.600]  因為我都關心他們,為什麼不見那麼久
[00:02:58.600 --> 00:03:02.000]  接著下一句是什麼
[00:03:02.000 --> 00:03:03.800]  有下一句的,一定有下一句的
[00:03:03.800 --> 00:03:05.200]  沒有下一句是不行的
[00:03:05.200 --> 00:03:08.400]  下一句就是,不過做了測試是陰性
[00:03:08.400 --> 00:03:10.400]  這個COVID真的影響我們
[00:03:10.400 --> 00:03:13.800]  平時過往幾十年不舒服,不回教會
[00:03:13.800 --> 00:03:15.400]  很普通,不奇怪
[00:03:15.400 --> 00:03:17.800]  今天就很奇怪了,為什麼不回
[00:03:18.000 --> 00:03:21.400]  是不是中了招,是不是傳染了病毒
[00:03:21.400 --> 00:03:24.200]  所以一定要澄清,告訴你
[00:03:24.200 --> 00:03:27.000]  今天做了測試,昨天做了測試
[00:03:27.000 --> 00:03:29.000]  全部都是陰性negative
[00:03:29.000 --> 00:03:31.800]  你放心,你教會弟兄姊妹又放心了
[00:03:31.800 --> 00:03:34.200]  我又很有責任感,我不回來了
[00:03:34.200 --> 00:03:37.400]  那個心態是全部改變了
[00:03:37.400 --> 00:03:39.600]  今天試試在教會裏咳嗽兩聲
[00:03:39.600 --> 00:03:41.000]  那些人會怎樣
[00:03:41.000 --> 00:03:43.200]  我想坐在旁邊的馬上就搬椅子
[00:03:43.200 --> 00:03:45.600]  換位了,就搬椅子了
[00:03:45.800 --> 00:03:49.800]  是不是,那你又要解釋,知道嗎
[00:03:49.800 --> 00:03:53.200]  不好意思,剛剛吞口水,咳嗽了兩聲
[00:03:53.200 --> 00:03:55.600]  你要講的,你要解釋的
[00:03:55.600 --> 00:03:57.800]  你明白嗎,打個噴嚏就要告訴別人
[00:03:57.800 --> 00:03:59.800]  不是,鼻敏感,這裡空氣不好
[00:03:59.800 --> 00:04:03.200]  教會,或者花粉症,沒有花粉症,冬天
[00:04:03.200 --> 00:04:06.400]  是不是,是不是都要講些東西出來
[00:04:06.400 --> 00:04:08.600]  去讓人知道你不是有事
[00:04:08.600 --> 00:04:11.400]  這個心態其實不是這麼快改變的
[00:04:11.400 --> 00:04:14.600]  政府說我們下個禮拜二月尾
[00:04:14.800 --> 00:04:17.400]  我剛才和Paul分享,不知道Paul多開心
[00:04:17.400 --> 00:04:21.600]  他說什麼都不用測,又不用坐在家裏
[00:04:21.600 --> 00:04:24.800]  什麼都不用,其實不是很開心
[00:04:24.800 --> 00:04:27.000]  不過老實說,都有些害怕
[00:04:27.000 --> 00:04:30.000]  譬如我同事剛剛染病,他有沒有病
[00:04:30.000 --> 00:04:31.600]  不知道,政府說不用驗了
[00:04:31.600 --> 00:04:33.600]  你發光,他說沒有,沒有不舒服
[00:04:33.600 --> 00:04:34.800]  兩聲咳嗽而已
[00:04:34.800 --> 00:04:37.400]  大哥,我家裏有個老人家,怎麼辦
