
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,主內平安
[00:00:03.000 --> 00:00:06.000]  想給三樣東西大家比較一下
[00:00:06.000 --> 00:00:10.000]  可不可以告訴我,有什麼相同的地方
[00:00:10.000 --> 00:00:13.000]  第一樣是節食
[00:00:13.000 --> 00:00:16.000]  第二樣是絕食
[00:00:16.000 --> 00:00:19.000]  第三樣是禁食
[00:00:19.000 --> 00:00:22.000]  有什麼相同的地方
[00:00:22.000 --> 00:00:25.000]  果然大家一提起食就很醒神
[00:00:25.000 --> 00:00:27.000]  是跟食有關,是嗎?
[00:00:27.000 --> 00:00:31.000]  還是要告訴我,都是中文
[00:00:31.000 --> 00:00:35.000]  我們逐樣去看看節食和禁食
[00:00:35.000 --> 00:00:39.000]  節食通常我們為什麼要節食
[00:00:39.000 --> 00:00:43.000]  我們不叫減肥,現在叫瘦身
[00:00:43.000 --> 00:00:45.000]  有人說好聽一點
[00:00:45.000 --> 00:00:48.000]  我們通常為了一些原因
[00:00:48.000 --> 00:00:51.000]  我們希望減磅,希望輕一點
[00:00:51.000 --> 00:00:54.000]  希望看起來好看一點,Fit一點
[00:00:54.000 --> 00:00:56.000]  我們就會節食
[00:00:56.000 --> 00:01:00.000]  但現在很多人因為身體健康的原因
[00:01:00.000 --> 00:01:02.000]  就會節食
[00:01:02.000 --> 00:01:06.000]  減一些什麼,不吃一些什麼,吃少一點
[00:01:06.000 --> 00:01:07.000]  絕食
[00:01:07.000 --> 00:01:09.000]  當我們一提到絕食的時候
[00:01:09.000 --> 00:01:11.000]  我們經常聽到絕食抗議
[00:01:11.000 --> 00:01:16.000]  絕食抗議通常是那些人為了一些
[00:01:16.000 --> 00:01:18.000]  可能是反戰分子
[00:01:18.000 --> 00:01:22.000]  為了對政府一些政策
[00:01:22.000 --> 00:01:24.000]  他們表示不滿,他們會絕食
[00:01:24.000 --> 00:01:26.000]  或者一些特別的原因,一些政治的原因
[00:01:26.000 --> 00:01:28.000]  一些正義的原因
[00:01:28.000 --> 00:01:30.000]  他們用一些激烈的方法
[00:01:30.000 --> 00:01:32.000]  就是一段很長的時間不吃東西
[00:01:32.000 --> 00:01:35.000]  絕食抗議,為了達到一個目的
[00:01:35.000 --> 00:01:36.000]  或者一個訴求
[00:01:36.000 --> 00:01:40.000]  或者很清楚表達自己一個很堅定的立場
[00:01:40.000 --> 00:01:42.000]  就會用絕食
[00:01:42.000 --> 00:01:44.000]  禁食又如何呢?
[00:01:44.000 --> 00:01:47.000]  禁食我想通常都會在聖經裡面找到,是嗎?
[00:01:47.000 --> 00:01:53.000]  我們教會少在坊間說禁食,我們不用禁食
[00:01:53.000 --> 00:01:55.000]  究竟禁食是什麼呢?
[00:01:55.000 --> 00:01:57.000]  或者我們一起首先打開
[00:01:57.000 --> 00:01:59.000]  《馬太福音》第六章,好嗎?
[00:01:59.000 --> 00:02:10.000]  剛才其實我們也讀過這段經文
[00:02:10.000 --> 00:02:14.000]  第六章第十六到十八節就是在說禁食
[00:02:14.000 --> 00:02:17.000]  禁食是什麼呢?
[00:02:17.000 --> 00:02:20.000]  禁食在聖經裡面用的一個字
[00:02:20.000 --> 00:02:23.000]  嚴格來說,禁食是指完全不吃東西
[00:02:23.000 --> 00:02:27.000]  又或者在一段短的時間
[00:02:27.000 --> 00:02:29.000]  或者某一個特定的時間裡面
[00:02:29.000 --> 00:02:32.000]  不吃東西,或者只吃某一些東西
[00:02:32.000 --> 00:02:35.000]  禁食英文叫fast
[00:02:35.000 --> 00:02:38.000]  早餐英文叫什麼?
[00:02:38.000 --> 00:02:41.000]  Breakfast
[00:02:41.000 --> 00:02:48.000]  原來有人說早餐的來源是break our fast
[00:02:48.000 --> 00:02:51.000]  就是說你想想,早餐吃的那一餐
[00:02:51.000 --> 00:02:54.000]  是你經過夜晚一段很長時間沒有吃東西
[00:02:54.000 --> 00:02:56.000]  就好像愚童禁食一樣,是嗎?
[00:02:56.000 --> 00:02:58.000]  雖然你睡了覺當然不吃東西,是嗎?
[00:02:58.000 --> 00:03:00.000]  經過一段時間不吃東西
[00:03:00.000 --> 00:03:04.000]  然後到早餐吃東西的時候就破壞了
[00:03:04.000 --> 00:03:07.000]  就停止這個fast的行動,禁食的行動
[00:03:07.000 --> 00:03:09.000]  所以就break the fast
[00:03:09.000 --> 00:03:11.000]  就是breakfast的意思
[00:03:11.000 --> 00:03:14.000]  《馬太福音》第六章
[00:03:14.000 --> 00:03:17.000]  剛才我請大家打開的這段經文
[00:03:17.000 --> 00:03:21.000]  如果我們翻到前面第六章,第一節
[00:03:21.000 --> 00:03:28.000]  然後看第五節
[00:03:28.000 --> 00:03:30.000]  又看第十六節
[00:03:30.000 --> 00:03:32.000]  這三段的經文
[00:03:32.000 --> 00:03:38.000]  我們發覺其實那裡列舉了三樣很重要的事物
[00:03:38.000 --> 00:03:42.000]  第一樣在第一節列舉了施捨
[00:03:43.000 --> 00:03:47.000]  第五節列舉了禱告
[00:03:47.000 --> 00:03:50.000]  第十六節列舉了禁食
[00:03:50.000 --> 00:03:55.000]  其實這三樣是猶太人一個行善典型的例證
[00:03:55.000 --> 00:03:59.000]  我們說是猶太人裡面一個敬虔行動
[00:03:59.000 --> 00:04:02.000]  一個很重要的三大儲石
[00:04:02.000 --> 00:04:05.000]  當我們細心去看每一個教導
[00:04:05.000 --> 00:04:10.000]  我們會知道其實耶穌基督是想帶信徒
[00:04:10.000 --> 00:04:13.000]  由一個外顯的行動
[00:04:13.000 --> 00:04:17.000]  去進度去檢視究竟這個外顯的行動
[00:04:17.000 --> 00:04:19.000]  實質的真義是什麼呢?
[00:04:19.000 --> 00:04:25.000]  今天我們就會集中去看十六到十八節禁食
[00:04:25.000 --> 00:04:30.000]  首先我們一起來看看舊約裡面對禁食的記載
[00:04:30.000 --> 00:04:33.000]  在每一年的第七個月的第十日
[00:04:33.000 --> 00:04:36.000]  以色列人都稱之為是贖罪日
[00:04:36.000 --> 00:04:43.000]  整個以色列民都要向上帝表示悔過、認罪
[00:04:43.000 --> 00:04:47.000]  並且獻祭求贖罪
[00:04:47.000 --> 00:04:50.000]  在日子裡面他們會禁食
[00:04:50.000 --> 00:04:54.000]  文素記第29章第7套閉雜節有這段經文
[00:04:54.000 --> 00:04:56.000]  或者我們一起讀
[00:04:56.000 --> 00:05:00.000]  十天後就是同一個月的第十日
[00:05:00.000 --> 00:05:02.000]  你們要舉行另一聖會
[00:05:02.000 --> 00:05:05.000]  贖罪日那天你們要禁食
[00:05:05.000 --> 00:05:08.000]  絕不可以做日常的工作
[00:05:08.000 --> 00:05:12.000]  你們要向上主獻上繁祭
[00:05:12.000 --> 00:05:16.000]  這段經文很清楚講到這個贖罪日他們做什麼
[00:05:16.000 --> 00:05:19.000]  其實根據舊約聖經的記載
[00:05:19.000 --> 00:05:21.000]  以色列人的禁食
[00:05:21.000 --> 00:05:25.000]  時常是跟一些重要的事情很有關係的
[00:05:25.000 --> 00:05:31.000]  譬如在史詩記就有一個這樣的記載
[00:05:31.000 --> 00:05:33.000]  史詩記20章第26節
[00:05:33.000 --> 00:05:36.000]  他說以色列人眾人就上到伯特利
[00:05:36.000 --> 00:05:39.000]  坐在耶和華面前哭號
[00:05:39.000 --> 00:05:43.000]  當日禁食直到晚上
[00:05:43.000 --> 00:05:45.000]  當我們翻查這段經文的前後的時候
[00:05:45.000 --> 00:05:49.000]  我們知道以色列人在一個作戰的情況裡面
[00:05:49.000 --> 00:05:51.000]  當他們要決定是不是要出兵
[00:05:51.000 --> 00:05:53.000]  一個很重要的決定的時候
[00:05:53.000 --> 00:05:57.000]  他們怎樣?他們先進行禁食
[00:05:57.000 --> 00:05:59.000]  又或者當我們看到約拿書
