
[00:00:00.000 --> 00:00:02.440]  弟兄姊妹,祖內平安
[00:00:02.440 --> 00:00:06.520]  今天我們一同來到神的面前
[00:00:06.520 --> 00:00:09.240]  來學習祂的話語
[00:00:09.240 --> 00:00:13.160]  今天我們要跟弟兄姊妹所分享的
[00:00:13.160 --> 00:00:18.040]  是羅馬書第十章到第十一章
[00:00:18.040 --> 00:00:19.880]  這麼一大段
[00:00:19.880 --> 00:00:21.800]  我們的題目是
[00:00:21.800 --> 00:00:24.280]  神救恩的計劃
[00:00:24.280 --> 00:00:26.840]  這第二部分
[00:00:28.520 --> 00:00:32.320]  就是講到以色列的問題
[00:00:32.320 --> 00:00:35.520]  這個題目是以色列的過世
[00:00:35.520 --> 00:00:38.920]  神對他的悖逆失望
[00:00:38.920 --> 00:00:43.720]  這個就是聖經就用到羅馬書的
[00:00:43.720 --> 00:00:49.080]  這個第九章第十章到第十一章
[00:00:49.080 --> 00:00:55.840]  我們先跟弟兄姊妹來讀第十章
[00:00:55.960 --> 00:01:00.440]  羅馬書第十章的六節到八節
[00:01:00.440 --> 00:01:04.400]  羅馬書第十章
[00:01:04.400 --> 00:01:07.680]  六節到八節
[00:01:07.680 --> 00:01:10.880]  有弟兄姊妹有聖經的
[00:01:10.880 --> 00:01:12.400]  你可以打開來看
[00:01:12.400 --> 00:01:14.520]  我讀給弟兄姊妹聽
[00:01:14.520 --> 00:01:16.960]  這段聖經說
[00:01:16.960 --> 00:01:20.200]  唯有出於信心的義
[00:01:20.200 --> 00:01:21.760]  如此說
[00:01:21.760 --> 00:01:23.760]  你不要心裏想
[00:01:23.960 --> 00:01:26.640]  誰要升到天上去
[00:01:26.640 --> 00:01:30.480]  就是要領下基督下來
[00:01:30.480 --> 00:01:32.720]  然後底下又說
[00:01:32.720 --> 00:01:39.280]  誰要下到陰間去
[00:01:39.280 --> 00:01:43.480]  就是要領基督從十里上來
[00:01:43.480 --> 00:01:49.280]  這兩句話都是引用生命記第三十章的話
[00:01:49.280 --> 00:01:51.880]  就說信心的義
[00:01:51.880 --> 00:01:55.040]  如此說你不要心裏說
[00:01:55.040 --> 00:01:57.120]  誰要升到天上去
[00:01:57.120 --> 00:02:00.520]  就是要領下基督來
[00:02:00.520 --> 00:02:04.880]  那麼又誰要升下到陰間去
[00:02:04.880 --> 00:02:08.960]  就是要領基督從十里上來
[00:02:08.960 --> 00:02:11.440]  那麼這段聖經說
[00:02:11.440 --> 00:02:13.080]  引用聖經說的
[00:02:13.080 --> 00:02:16.400]  你就不要想這麼說
[00:02:16.400 --> 00:02:18.040]  要升到天上
[00:02:18.040 --> 00:02:19.840]  因爲基督在天上
[00:02:19.840 --> 00:02:22.000]  你要到天上把他引下來
[00:02:22.000 --> 00:02:25.200]  也不要說基督在陰間
[00:02:25.200 --> 00:02:28.200]  你要把基督從陰間領上來
[00:02:28.200 --> 00:02:30.440]  那麼他怎麼說呢
[00:02:30.440 --> 00:02:34.720]  他說這道離你不遠
[00:02:34.720 --> 00:02:36.560]  正在你口裏
[00:02:36.560 --> 00:02:38.040]  在你心裏
[00:02:38.040 --> 00:02:42.560]  所以這個道不需要上到天去拿下來
[00:02:42.560 --> 00:02:46.040]  也不要到陰間再去取上來
[00:02:46.040 --> 00:02:49.480]  但是這個道離你不遠
[00:02:49.840 --> 00:02:51.360]  正在你口裏
[00:02:51.360 --> 00:02:52.800]  在你心裏
[00:02:52.800 --> 00:02:56.440]  就是我們所傳信主的道
[00:02:56.440 --> 00:02:59.360]  那麼這個信主的道
[00:02:59.360 --> 00:03:03.480]  是不需要到天上去
[00:03:03.480 --> 00:03:05.240]  去尋求基督
[00:03:05.240 --> 00:03:08.960]  也不需要到陰間去尋求基督
[00:03:08.960 --> 00:03:12.640]  那麼底下第八節就第九節說
[00:03:12.640 --> 00:03:16.400]  他說你若口裏認主耶
[00:03:16.400 --> 00:03:18.160]  主耶穌爲主
[00:03:18.200 --> 00:03:21.960]  心裏心神叫他從死裏復活
[00:03:21.960 --> 00:03:23.560]  就必得救
[00:03:23.560 --> 00:03:25.760]  因爲人心裏相信
[00:03:25.760 --> 00:03:28.480]  就可以成義
[00:03:28.480 --> 00:03:31.360]  口裏承認就可以得救
[00:03:31.360 --> 00:03:35.640]  那麼這個就講到怎麼樣的信主
[00:03:35.640 --> 00:03:41.080]  那我們看到這個羅馬書第九章到第十一章
[00:03:41.080 --> 00:03:45.000]  都是針對猶太人的不信說的
[00:03:45.000 --> 00:03:48.160]  猶太人他們不信福音
[00:03:48.520 --> 00:03:53.160]  所以羅馬書這三章都是對羅馬
[00:03:53.160 --> 00:03:56.640]  猶太人不信而寫的
[00:03:56.640 --> 00:04:00.720]  第九章的重點是講到神
[00:04:00.720 --> 00:04:07.040]  按照他揀選而定的旨意來行事的
[00:04:07.040 --> 00:04:09.560]  那麼以色列爲什麼會跌倒
[00:04:09.560 --> 00:04:13.080]  他不信是歸咎於他的驕傲
[00:04:13.080 --> 00:04:14.080]  他的驕傲
[00:04:14.080 --> 00:04:16.040]  他不聽神的話
[00:04:16.600 --> 00:04:20.960]  所以第十章就要講到人的責任
[00:04:20.960 --> 00:04:24.400]  人對這個福音是有責任的
[00:04:24.400 --> 00:04:26.720]  有什麼責任呢
[00:04:26.720 --> 00:04:30.480]  一個人需要來明白福音
[00:04:30.480 --> 00:04:35.560]  所以第十章的第五節到第十三節
[00:04:35.560 --> 00:04:38.040]  就講到人需要福音
[00:04:38.040 --> 00:04:41.960]  第二點人要傳揚福音
[00:04:41.960 --> 00:04:44.680]  不但你需要福音明白福音
[00:04:44.720 --> 00:04:48.160]  你信了以後你還要傳揚福音
[00:04:48.160 --> 00:04:50.800]  第十四節到第十五節
[00:04:50.800 --> 00:04:55.880]  第三點就是要用信心來做出回應
[00:04:55.880 --> 00:04:58.440]  人聽到福音的信息
[00:04:58.440 --> 00:05:00.720]  那麼你要怎麼樣接受
[00:05:00.720 --> 00:05:02.960]  就是用信心來接受
[00:05:02.960 --> 00:05:05.120]  用信心來回應
[00:05:05.120 --> 00:05:07.320]  這個是第十章
[00:05:07.320 --> 00:05:09.280]  就介紹人的責任
[00:05:09.280 --> 00:05:12.120]  人需要明白福音
[00:05:12.120 --> 00:05:14.680]  人要傳揚福音
[00:05:15.000 --> 00:05:18.960]  人要以信心來做出回應
[00:05:18.960 --> 00:05:21.880]  用信心來接受福音
[00:05:21.880 --> 00:05:25.480]  這是第十章的自動人的責任
[00:05:25.480 --> 00:05:30.360]  而到第十一章就是要講到神的計劃了
[00:05:30.360 --> 00:05:32.600]  神一個長遠的計劃
[00:05:32.600 --> 00:05:37.480]  雖然現在猶太人現在他不信
[00:05:37.480 --> 00:05:39.880]  他被棄絕
[00:05:39.880 --> 00:05:42.640]  還不是最後的
[00:05:42.640 --> 00:05:44.600]  將來還要服刑
[00:05:45.360 --> 00:05:49.320]  也看起來猶太人現在他不接受福音
