
[00:00:00.000 --> 00:00:01.160]  頂智慧平安
[00:00:01.160 --> 00:00:04.120]  讓我們先做一次祈禱
[00:00:04.120 --> 00:00:09.200]  天父上帝我們獻上感恩
[00:00:09.200 --> 00:00:12.280]  是祢的恩典讓我們今天可以相聚
[00:00:12.280 --> 00:00:15.520]  為了我們能夠在這麼美麗的天氣
[00:00:15.520 --> 00:00:17.280]  這麼美麗的環境
[00:00:17.280 --> 00:00:19.880]  能夠這麼安靜舒服親近祢
[00:00:19.880 --> 00:00:20.760]  我們獻上感恩
[00:00:20.760 --> 00:00:24.160]  讓我們去享受恩典
[00:00:24.160 --> 00:00:27.560]  同時讓我們能夠去專心去到祢面前
[00:00:28.080 --> 00:00:30.040]  開我們的耳朵讓我們細心的聆聽
[00:00:30.040 --> 00:00:33.000]  開我們的眼睛讓我們能夠瞻仰祢的榮光
[00:00:33.000 --> 00:00:36.840]  更要我們的手腳去行動去回應祢的大愛
[00:00:36.840 --> 00:00:38.520]  由願部人口中的言語
[00:00:38.520 --> 00:00:39.960]  帶領節目之間的心思意念
[00:00:39.960 --> 00:00:41.840]  蒙聖靈的啟迪蒙主的月立
[00:00:41.840 --> 00:00:44.240]  禱告奉耶穌基督的名求
[00:00:44.240 --> 00:00:48.640]  在幾個禮拜之前
[00:00:48.640 --> 00:00:50.160]  有一位同學就跟我聊天
[00:00:50.160 --> 00:00:50.960]  他問我
[00:00:50.960 --> 00:00:54.040]  他說牧師牧師為什麼我每次來到禮拜堂
[00:00:54.400 --> 00:00:58.680]  看見這些聖遺、牧師的衣服這些顏色都是綠色的
[00:00:58.680 --> 00:01:01.080]  我說不是的,我們有不同的顏色
[00:01:01.080 --> 00:01:03.560]  他說不是的,過去幾個禮拜我看著的
[00:01:03.560 --> 00:01:04.520]  他還給我一些照片看
[00:01:04.520 --> 00:01:07.600]  拍了拍了十幾二十個禮拜都是綠色的
[00:01:07.600 --> 00:01:09.680]  我說是是是,綠色比較多的
[00:01:09.680 --> 00:01:12.720]  剛剛我們就過了教會的常年期
[00:01:12.720 --> 00:01:15.520]  有大約二十六個禮拜都是綠色出現的
[00:01:15.520 --> 00:01:19.720]  但是很快很快今天就去到白色的日子了
[00:01:19.720 --> 00:01:20.320]  大家看到了
[00:01:20.320 --> 00:01:21.200]  白色要珍惜的
[00:01:21.200 --> 00:01:23.040]  因為一年白色的日子不是很多的
[00:01:23.880 --> 00:01:25.240]  今天是基督君王日
[00:01:25.240 --> 00:01:28.840]  基督君王日是提醒我們一個很重要的訊息
[00:01:28.840 --> 00:01:31.400]  耶穌基督是救恩的傳言
