
[00:00:00.000 --> 00:00:02.000]  聽眾晚安
[00:00:02.000 --> 00:00:06.000]  又到講道的時間
[00:00:06.000 --> 00:00:09.000]  你有記得上次是南港道
[00:00:09.000 --> 00:00:15.000]  今年教會全年的講道就是多代同行
[00:00:15.000 --> 00:00:21.000]  我們第一個段落
[00:00:21.000 --> 00:00:24.000]  我們有一個不同的分段
[00:00:24.000 --> 00:00:29.000]  今次四五次我們會講與神同行
[00:00:29.000 --> 00:00:31.000]  當我預備的時候
[00:00:31.000 --> 00:00:33.000]  與神同行
[00:00:33.000 --> 00:00:37.000]  你小時候同行的經驗你記得是什麼
[00:00:37.000 --> 00:00:41.000]  小時候同行
[00:00:41.000 --> 00:00:43.000]  不是說父母和你同行
[00:00:43.000 --> 00:00:45.000]  如果你是第一個閃起的時候
[00:00:45.000 --> 00:00:47.000]  我想父母那些叫照顧
[00:00:47.000 --> 00:00:52.000]  又尿片又奶粉那些叫照顧
[00:00:52.000 --> 00:00:54.000]  你不是和他同行
[00:00:54.000 --> 00:00:56.000]  他是一個人照顧你
[00:00:56.000 --> 00:00:59.000]  我預備的時候想怎樣同行
[00:00:59.000 --> 00:01:04.000]  如果你有留意我今天講道的題目
[00:01:04.000 --> 00:01:07.000]  二人三足
[00:01:07.000 --> 00:01:11.000]  你小時候應該多數都玩過二人三足
[00:01:11.000 --> 00:01:13.000]  二人三足怎樣玩
[00:01:13.000 --> 00:01:17.000]  你找個朋友不知道什麼組合
[00:01:17.000 --> 00:01:20.000]  小學中學團契或者學校
[00:01:20.000 --> 00:01:24.000]  我想你上班應該沒人玩過二人三足
[00:01:24.000 --> 00:01:26.000]  應該小時候去玩
[00:01:26.000 --> 00:01:28.000]  你玩二人三足的時候
[00:01:28.000 --> 00:01:30.000]  你一定是和你旁邊的朋友
[00:01:30.000 --> 00:01:32.000]  綁著腳
[00:01:32.000 --> 00:01:36.000]  是不是你旁邊那個特別威武勁
[00:01:36.000 --> 00:01:38.000]  當然不是
[00:01:38.000 --> 00:01:41.000]  如果我撞到阿南就大件事
[00:01:41.000 --> 00:01:44.000]  他一步等於我兩步
[00:01:44.000 --> 00:01:46.000]  很難遷就
[00:01:46.000 --> 00:01:48.000]  當你玩二人三足的時候
[00:01:48.000 --> 00:01:54.000]  你兩個人一起一定要協調方向步伐
[00:01:54.000 --> 00:01:56.000]  一定要好
[00:01:56.000 --> 00:01:58.000]  如果不是的話
[00:01:58.000 --> 00:02:00.000]  就算他旁邊有強勁的臂彎
[00:02:00.000 --> 00:02:01.000]  抱著你
[00:02:01.000 --> 00:02:04.000]  除非他可以抬起你
[00:02:04.000 --> 00:02:06.000]  就不是二人三足犯規
[00:02:06.000 --> 00:02:08.000]  因為你自己走
[00:02:08.000 --> 00:02:10.000]  如果不是的話一定會跌
[00:02:10.000 --> 00:02:13.000]  所以當我想同行的時候
[00:02:13.000 --> 00:02:16.000]  其實二人三足是一個挺好的illustration
[00:02:16.000 --> 00:02:18.000]  就是你同行
[00:02:18.000 --> 00:02:20.000]  兩個人一起
[00:02:20.000 --> 00:02:22.000]  如果各走各路
[00:02:22.000 --> 00:02:24.000]  或者很容易會跌
[00:02:24.000 --> 00:02:26.000]  會受傷
[00:02:26.000 --> 00:02:28.000]  就算你說
[00:02:28.000 --> 00:02:30.000]  可能是拍拖結婚
[00:02:30.000 --> 00:02:32.000]  小組一起服侍
[00:02:32.000 --> 00:02:34.000]  同工團隊
[00:02:34.000 --> 00:02:36.000]  同事
[00:02:36.000 --> 00:02:38.000]  或者你的興趣組
[00:02:38.000 --> 00:02:40.000]  行山拍照
[00:02:40.000 --> 00:02:42.000]  你那些走在一起的人
[00:02:42.000 --> 00:02:44.000]  如果他不太協調
[00:02:44.000 --> 00:02:46.000]  不同想法
[00:02:46.000 --> 00:02:48.000]  不同做法
[00:02:48.000 --> 00:02:50.000]  可能會很麻煩
[00:02:50.000 --> 00:02:52.000]  已經很難處理
[00:02:52.000 --> 00:02:54.000]  二人三足
[00:02:54.000 --> 00:02:56.000]  我今天選的經文是馬拉基書
[00:02:56.000 --> 00:02:58.000]  其實馬拉基書
[00:02:58.000 --> 00:03:02.000]  你知不知道是舊約第幾卷書
[00:03:02.000 --> 00:03:05.000]  有點口噏噏的
[00:03:05.000 --> 00:03:07.000]  有沒有信心說出來
[00:03:07.000 --> 00:03:09.000]  其實大聲一點可以
[00:03:09.000 --> 00:03:11.000]  知不知道很厲害
[00:03:11.000 --> 00:03:13.000]  最後一卷書
[00:03:13.000 --> 00:03:15.000]  馬拉基書最後一卷書
[00:03:15.000 --> 00:03:19.000]  其實它都是在一個處境裏面
[00:03:19.000 --> 00:03:21.000]  就是
[00:03:21.000 --> 00:03:32.000]  馬拉基書其實是在舊約聖經裏面
[00:03:32.000 --> 00:03:34.000]  最後一卷書
[00:03:34.000 --> 00:03:37.000]  馬拉基當時的環境
[00:03:37.000 --> 00:03:39.000]  其實他是秘魯回歸
[00:03:39.000 --> 00:03:42.000]  回歸其實當時在波斯的統治裏面
[00:03:42.000 --> 00:03:48.000]  但是面對一個靈性很大的倒退
[00:03:48.000 --> 00:03:51.000]  在這個靈性倒退的時候
[00:03:51.000 --> 00:03:53.000]  其實當時以色列人
[00:03:53.000 --> 00:03:56.000]  其實他們都是在玩二人三足
[00:03:56.000 --> 00:03:58.000]  用這個比喻
[00:03:58.000 --> 00:04:04.000]  在這個靈性倒退的裏面
[00:04:04.000 --> 00:04:08.000]  書裏面寫了很多當時重建之後的問題
[00:04:08.000 --> 00:04:12.000]  馬拉基書和尼希米以斯拉
[00:04:12.000 --> 00:04:14.000]  其實是同代的作品
[00:04:14.000 --> 00:04:15.000]  不是同期
[00:04:15.000 --> 00:04:17.000]  它是後一點的
[00:04:17.000 --> 00:04:19.000]  因為馬拉基書是最後一卷
[00:04:19.000 --> 00:04:22.000]  但他們都在遇上同一個類似的問題
[00:04:22.000 --> 00:04:26.000]  就是猶太社會回到耶路撒冷
[00:04:26.000 --> 00:04:27.000]  面對一些問題
[00:04:27.000 --> 00:04:29.000]  就是祭司勸劣制
[00:04:29.000 --> 00:04:35.000]  和外邦的女子結婚通婚
[00:04:35.000 --> 00:04:37.000]  拋離棄妻子
[00:04:37.000 --> 00:04:38.000]  重建的問題
[00:04:38.000 --> 00:04:42.000]  很多這些質疑
[00:04:42.000 --> 00:04:46.000]  而馬拉基書在這裏寫的時候
[00:04:46.000 --> 00:04:50.000]  當他寫的時候
[00:04:50.000 --> 00:04:53.000]  只有四張聖經
[00:04:53.000 --> 00:04:55.000]  這四張聖經很有趣
[00:04:55.000 --> 00:04:59.000]  它有六段的辯論
[00:04:59.000 --> 00:05:01.000]  你回去看一看
[00:05:01.000 --> 00:05:02.000]  第一節就說
[00:05:02.000 --> 00:05:05.000]  耶華籍馬拉基傳給以色列的默士
[00:05:05.000 --> 00:05:08.000]  然後分成四章有六段
[00:05:08.000 --> 00:05:09.000]  第一章第二三節
[00:05:09.000 --> 00:05:11.000]  一看就很容易明白
[00:05:11.000 --> 00:05:12.000]  耶華說
[00:05:12.000 --> 00:05:13.000]  我曾經愛你
[00:05:13.000 --> 00:05:17.000]  順道一路表達他對群體的善意
[00:05:17.000 --> 00:05:18.000]  然後他就問
[00:05:18.000 --> 00:05:20.000]  你在什麼地方愛我
[00:05:20.000 --> 00:05:24.000]  然後第二節到第三節
[00:05:24.000 --> 00:05:25.000]  耶華就說
[00:05:25.000 --> 00:05:27.000]  以素不是雅各的哥哥嗎
[00:05:27.000 --> 00:05:29.000]  我卻愛雅各護以素
[00:05:29.000 --> 00:05:30.000]  使他的山領荒涼
[00:05:30.000 --> 00:05:33.000]  把他的地業交給曠野的野狗
[00:05:33.000 --> 00:05:35.000]  然後以素再說
[00:05:35.000 --> 00:05:42.000]  其實六段都是這樣的說話
[00:05:42.000 --> 00:05:46.000]  在成卷書裏面
[00:05:46.000 --> 00:05:53.000]  特別我今天選的那段經文
[00:05:53.000 --> 00:05:58.000]  馬拉基書的二章十到十六節
[00:05:58.000 --> 00:06:05.000]  雖然他們都是和其他的弟兄
[00:06:05.000 --> 00:06:08.000]  甚至和他自己的配偶
[00:06:08.000 --> 00:06:10.000]  玩二人三足
[00:06:10.000 --> 00:06:12.000]  其實背後是和上帝玩二人三足
[00:06:12.000 --> 00:06:14.000]  其實他們是有一個約的
[00:06:14.000 --> 00:06:16.000]  但在這個約裏面
[00:06:16.000 --> 00:06:19.000]  他們彼此行不到
[00:06:19.000 --> 00:06:21.000]  因為一個很重要的詞語
[00:06:21.000 --> 00:06:22.000]  一會兒我會說
[00:06:22.000 --> 00:06:24.000]  所以在這個背景
[00:06:24.000 --> 00:06:26.000]  這個比喻裏面
[00:06:26.000 --> 00:06:29.000]  請大家幫我讀今天的經文
[00:06:29.000 --> 00:06:30.000]  十到十六節
[00:06:30.000 --> 00:06:32.000]  七節而已
[00:06:32.000 --> 00:06:34.000]  在上帝回歸
[00:06:34.000 --> 00:06:36.000]  以色列的百姓
[00:06:36.000 --> 00:06:37.000]  即是猶太人
[00:06:37.000 --> 00:06:38.000]  他們回歸了之後
[00:06:38.000 --> 00:06:40.000]  在耶路撒冷重建的過程
[00:06:40.000 --> 00:06:41.000]  聖殿已經重建了
[00:06:41.000 --> 00:06:44.000]  然後他們在靈性的低落裏面
[00:06:44.000 --> 00:06:46.000]  在這一段經文是怎樣呢
[00:06:46.000 --> 00:06:49.000]  請大家幫我讀這七節的經文
[00:06:49.000 --> 00:06:50.000]  預備
[00:06:50.000 --> 00:06:56.000]  一二三
[00:07:21.000 --> 00:07:23.000]  上帝回歸
[00:07:23.000 --> 00:07:25.000]  以色列的百姓
[00:07:25.000 --> 00:07:27.000]  即是猶太人
[00:07:27.000 --> 00:07:29.000]  他們回歸了之後
[00:07:29.000 --> 00:07:31.000]  在耶路撒冷重建的過程
[00:07:31.000 --> 00:07:33.000]  聖殿已經重建了
[00:07:33.000 --> 00:07:35.000]  然後他們在靈性的低落裏面
[00:07:35.000 --> 00:07:37.000]  在這一段經文是怎樣呢
[00:07:37.000 --> 00:07:39.000]  請大家幫我讀今天的經文
[00:07:39.000 --> 00:07:41.000]  十到十六節
[00:07:41.000 --> 00:07:43.000]  七節而已
[00:07:43.000 --> 00:07:45.000]  在這個背景
[00:07:45.000 --> 00:07:47.000]  請大家幫我讀今天的經文
[00:07:47.000 --> 00:07:51.000]  十六節
[00:08:17.000 --> 00:08:45.000]  請大家幫我讀今天的經文
[00:08:45.000 --> 00:08:48.000]  今天讀的經文是那六段的辯論裏面
[00:08:48.000 --> 00:08:50.000]  第三個段落
[00:08:50.000 --> 00:08:52.000]  第十到第十六節
[00:08:52.000 --> 00:08:53.000]  其實一開始的時候
[00:08:53.000 --> 00:08:55.000]  他就十到十三節講了一個宣告
[00:08:55.000 --> 00:08:58.000]  然後第十四節他就質疑上帝
[00:08:58.000 --> 00:09:00.000]  如果你有少少印象的話
[00:09:00.000 --> 00:09:02.000]  第十四節他就說
[00:09:02.000 --> 00:09:04.000]  你們還說為甚麼呢
[00:09:04.000 --> 00:09:05.000]  上帝就說
[00:09:05.000 --> 00:09:07.000]  因為當他們回歸
[00:09:07.000 --> 00:09:09.000]  回到耶路撒冷的時候
[00:09:09.000 --> 00:09:11.000]  上帝在這個約裏面
[00:09:11.000 --> 00:09:14.000]  當他們國破家亡之後
[00:09:14.000 --> 00:09:16.000]  耶利米蘇就說
[00:09:16.000 --> 00:09:17.000]  七十年之後
[00:09:17.000 --> 00:09:20.000]  一代人就會回去了
[00:09:20.000 --> 00:09:25.000]  上帝見到他們在靈性這麼大的破落
[00:09:25.000 --> 00:09:27.000]  我之前有分享過
[00:09:27.000 --> 00:09:28.000]  或者你讀聖經有講過
[00:09:28.000 --> 00:09:30.000]  其實他們最後的時候
[00:09:30.000 --> 00:09:33.000]  把那些偶像放進了聖殿
[00:09:33.000 --> 00:09:35.000]  上帝在他們的時間
[00:09:35.000 --> 00:09:37.000]  或者他們的日子的時候
[00:09:37.000 --> 00:09:40.000]  讓到北國以色列先亡國
[00:09:40.000 --> 00:09:42.000]  然後南國猶太都亡國
[00:09:42.000 --> 00:09:43.000]  就是秘魯
[00:09:43.000 --> 00:09:44.000]  秘魯完之後
[00:09:44.000 --> 00:09:46.000]  英許七十年之後才回去
[00:09:46.000 --> 00:09:48.000]  他們已經回去了
[00:09:48.000 --> 00:09:49.000]  在這個約裏面
[00:09:49.000 --> 00:09:51.000]  上帝帶了他們回去
[00:09:51.000 --> 00:09:52.000]  在這個約裏面
[00:09:52.000 --> 00:09:55.000]  其實這班人回到去的時候
[00:09:55.000 --> 00:09:57.000]  是重建了耶路撒冷
[00:09:57.000 --> 00:09:59.000]  所以當上帝帶他們回去的時候
[00:09:59.000 --> 00:10:03.000]  上帝和這班百姓二人三足
[00:10:03.000 --> 00:10:05.000]  上帝期望百姓之間
[00:10:05.000 --> 00:10:08.000]  弟兄之間二人三足
[00:10:08.000 --> 00:10:12.000]  走好這個回歸重建的路
[00:10:12.000 --> 00:10:14.000]  但是你剛才讀經文的時候
[00:10:14.000 --> 00:10:15.000]  他們說了什麼呢
[00:10:15.000 --> 00:10:16.000]  其中一個關鍵的字
[00:10:16.000 --> 00:10:18.000]  如果你剛才讀到
[00:10:18.000 --> 00:10:19.000]  詭詐
[00:10:19.000 --> 00:10:23.000]  出現了很多次
[00:10:23.000 --> 00:10:24.000]  詭詐
