
[00:00:00.000 --> 00:00:02.000]  我哋同心禱告
[00:00:02.000 --> 00:00:04.000]  親愛的主,我哋多謝祢
[00:00:04.000 --> 00:00:06.000]  比我哋今日同教會
[00:00:06.000 --> 00:00:08.000]  當中最年輕嘅一班
[00:00:08.000 --> 00:00:10.000]  我哋一同聽祢嘅話語
[00:00:10.000 --> 00:00:12.000]  一同嘅喺當中
[00:00:12.000 --> 00:00:14.000]  去敬拜祢
[00:00:14.000 --> 00:00:16.000]  如今我哋要聽祢嘅話
[00:00:16.000 --> 00:00:18.000]  我哋要為
[00:00:18.000 --> 00:00:20.000]  我哋嘅生命
[00:00:20.000 --> 00:00:22.000]  為我哋嘅教會
[00:00:22.000 --> 00:00:24.000]  為我哋兒幼嘅一代
[00:00:24.000 --> 00:00:26.000]  我哋要聽祢嘅話
[00:00:26.000 --> 00:00:28.000]  主呀,求祢比我哋眾弟兄姊妹們
[00:00:28.000 --> 00:00:30.000]  都能夠有美好的耳朵
[00:00:30.000 --> 00:00:32.000]  讓我哋都聽見祢嘅話
[00:00:32.000 --> 00:00:34.000]  我哋就一同嘅相信
[00:00:34.000 --> 00:00:36.000]  主呀
[00:00:36.000 --> 00:00:38.000]  求祢憐憫我哋
[00:00:38.000 --> 00:00:40.000]  幫助我哋
[00:00:40.000 --> 00:00:42.000]  我哋咁樣嘅祈禱
[00:00:42.000 --> 00:00:44.000]  係奉主耶穌基督嘅名字
[00:00:44.000 --> 00:00:46.000]  阿們
[00:00:46.000 --> 00:00:48.000]  弟兄姊妹們
[00:00:48.000 --> 00:00:50.000]  喺剛才我哋見到
[00:00:50.000 --> 00:00:52.000]  郭牧師同一班兒幼嘅
[00:00:52.000 --> 00:00:54.000]  弟兄小弟弟妹妹
[00:00:54.000 --> 00:00:56.000]  佢講到
[00:00:56.000 --> 00:00:58.000]  我哋好開心
[00:00:58.000 --> 00:01:00.000]  因為小孩子真係好可愛
[00:01:00.000 --> 00:01:02.000]  小孩子真係好可愛
[00:01:02.000 --> 00:01:04.000]  小孩子真係好可愛
[00:01:04.000 --> 00:01:06.000]  我哋希望神
[00:01:06.000 --> 00:01:08.000]  將更多嘅
[00:01:08.000 --> 00:01:10.000]  兒幼嘅小孩子
[00:01:10.000 --> 00:01:12.000]  賜畀我哋嘅教會
[00:01:12.000 --> 00:01:14.000]  但係大家有冇諗過
[00:01:14.000 --> 00:01:16.000]  小孩子
[00:01:16.000 --> 00:01:18.000]  又唔係一定可愛
[00:01:18.000 --> 00:01:20.000]  當佢哋係
[00:01:20.000 --> 00:01:22.000]  逐漸嘅成長
[00:01:22.000 --> 00:01:24.000]  佢哋可以變得
[00:01:24.000 --> 00:01:26.000]  係越嚟越
[00:01:26.000 --> 00:01:28.000]  唔可愛嘅
[00:01:28.000 --> 00:01:30.000]  我哋都知道
[00:01:30.000 --> 00:01:32.000]  喺我哋嘅生命嘅裏面
[00:01:32.000 --> 00:01:34.000]  我哋有啲隱藏嘅
[00:01:34.000 --> 00:01:36.000]  本性
[00:01:36.000 --> 00:01:38.000]  有一位嘅牧師
[00:01:38.000 --> 00:01:40.000]  佢有兩個仔
[00:01:40.000 --> 00:01:42.000]  喺佢嘅大仔七歲嘅時候
[00:01:42.000 --> 00:01:44.000]  細仔五歲嘅時候
[00:01:44.000 --> 00:01:46.000]  佢哋喺宿舍
[00:01:46.000 --> 00:01:48.000]  嘅搭電梯
[00:01:48.000 --> 00:01:50.000]  搭電梯嗰時候就出門口
[00:01:50.000 --> 00:01:52.000]  喺個電梯嘅門口
[00:01:52.000 --> 00:01:54.000]  嘅地上面
[00:01:54.000 --> 00:01:56.000]  有一張十蚊紙
[00:01:56.000 --> 00:01:58.000]  爸爸就
[00:01:58.000 --> 00:02:00.000]  靈機一觸睇下兩個
[00:02:00.000 --> 00:02:02.000]  細路哥嘅反應係點樣
[00:02:02.000 --> 00:02:04.000]  於是爸爸就咁講
[00:02:04.000 --> 00:02:06.000]  我哋可唔可以
[00:02:06.000 --> 00:02:08.000]  將個十蚊紙
[00:02:08.000 --> 00:02:10.000]  執上嚟呀
[00:02:10.000 --> 00:02:12.000]  呢個大仔就話
[00:02:12.000 --> 00:02:14.000]  唔可以唔應該
[00:02:14.000 --> 00:02:16.000]  依住細仔就
[00:02:16.000 --> 00:02:18.000]  行埋去個十蚊紙嗰度
[00:02:18.000 --> 00:02:20.000]  佢隻腳就踩落去
[00:02:20.000 --> 00:02:22.000]  然後拖幾下
[00:02:22.000 --> 00:02:24.000]  拖幾下
[00:02:24.000 --> 00:02:26.000]  佢就話
[00:02:26.000 --> 00:02:28.000]  點解唔可以呀
[00:02:28.000 --> 00:02:30.000]  擺喺度嘥咗啫
[00:02:30.000 --> 00:02:34.000]  爸爸好驚訝
[00:02:34.000 --> 00:02:36.000]  呢兩個仔嘅分別
[00:02:36.000 --> 00:02:38.000]  呢兩個仔都係佢
[00:02:38.000 --> 00:02:40.000]  有份生㗎
[00:02:40.000 --> 00:02:42.000]  但係性格思考方式
[00:02:42.000 --> 00:02:44.000]  係好唔同所以佢話
[00:02:44.000 --> 00:02:46.000]  大仔係
[00:02:46.000 --> 00:02:48.000]  柏拉圖主義者
[00:02:48.000 --> 00:02:50.000]  意思就話
[00:02:50.000 --> 00:02:52.000]  是非黑白分明
[00:02:52.000 --> 00:02:54.000]  啱嘅就啱錯嘅就錯
[00:02:54.000 --> 00:02:56.000]  唔能夠撈埋一齊
[00:02:56.000 --> 00:02:58.000]  爸爸就話
[00:02:58.000 --> 00:03:00.000]  第二個仔就係
[00:03:00.000 --> 00:03:02.000]  亞里士多德主義者
[00:03:02.000 --> 00:03:04.000]  意思就話呢
[00:03:04.000 --> 00:03:06.000]  對錯呢
[00:03:06.000 --> 00:03:08.000]  唔係咁分明嘅
[00:03:08.000 --> 00:03:10.000]  有時對未必一定對
[00:03:10.000 --> 00:03:12.000]  有時錯
[00:03:12.000 --> 00:03:14.000]  都未必一定係錯
[00:03:14.000 --> 00:03:16.000]  對同埋錯
[00:03:16.000 --> 00:03:18.000]  睇下個結果
[00:03:18.000 --> 00:03:20.000]  呢兩個小孩子
[00:03:20.000 --> 00:03:22.000]  都喺教會當中長大
[00:03:22.000 --> 00:03:24.000]  當然啦
[00:03:24.000 --> 00:03:26.000]  我哋都會話
[00:03:26.000 --> 00:03:28.000]  第二個小孩子都可愛嘅
[00:03:28.000 --> 00:03:32.000]  但係除咗呢啲
[00:03:32.000 --> 00:03:34.000]  可愛嘅本性之外
[00:03:34.000 --> 00:03:36.000]  有啲隱藏嘅本性
[00:03:36.000 --> 00:03:38.000]  係真係唔可愛嘅
[00:03:38.000 --> 00:03:42.000]  譬如我哋當中嗰種嘅
[00:03:42.000 --> 00:03:44.000]  反叛同埋
[00:03:44.000 --> 00:03:46.000]  爭鬥嘅本性
[00:03:46.000 --> 00:03:48.000]  喺十一年前
[00:03:48.000 --> 00:03:50.000]  我遇見一位
[00:03:50.000 --> 00:03:52.000]  二十歲嘅少女
[00:03:52.000 --> 00:03:54.000]  佢係喺一個基督教嘅家庭長大
[00:03:54.000 --> 00:03:56.000]  佢嘅爸爸媽媽都係基督徒
[00:03:56.000 --> 00:03:58.000]  喺佢十一歲嘅時候
[00:03:58.000 --> 00:04:00.000]  佢就好早進入呢個
