
[00:00:00.000 --> 00:00:02.000]  請姊妹平安
[00:00:02.000 --> 00:00:04.000]  姊妹平安
[00:00:04.000 --> 00:00:06.300]  不過這段經文不是很平安
[00:00:06.300 --> 00:00:09.900]  (中文)
[00:00:09.900 --> 00:00:13.000]  這段是一段非常困難的經文
[00:00:13.000 --> 00:00:15.600]  (中文)
[00:00:15.600 --> 00:00:17.300]  首先我要講清楚
[00:00:17.300 --> 00:00:19.800]  (中文)
[00:00:19.800 --> 00:00:23.300]  我沒有試圖那種預知的能力
[00:00:23.300 --> 00:00:26.200]  (中文)
[00:00:26.200 --> 00:00:27.800]  我不能夠看一看你的樣子
[00:00:27.800 --> 00:00:29.200]  就知道你有沒有奉獻
[00:00:29.200 --> 00:00:32.400]  (中文)
[00:00:32.400 --> 00:00:36.200]  那我也不會馬上跟你作出這樣的審判
[00:00:36.200 --> 00:00:39.800]  (中文)
[00:00:39.800 --> 00:00:42.800]  你說如果我們信徒真的有這樣的能力
[00:00:42.800 --> 00:00:45.600]  (中文)
[00:00:45.600 --> 00:00:46.600]  逐個看一看
[00:00:46.600 --> 00:00:49.600]  然後來作出這個判決
[00:00:49.600 --> 00:00:53.200]  (中文)
[00:00:53.200 --> 00:00:55.200]  究竟香港的教會要死多少人呢
[00:00:55.200 --> 00:00:58.200]  (中文)
[00:00:58.200 --> 00:01:00.200]  還有,除了你死之外
[00:01:00.200 --> 00:01:03.200]  (中文)
[00:01:03.200 --> 00:01:04.800]  你家人都很危險
[00:01:04.800 --> 00:01:06.400]  (中文)
[00:01:06.400 --> 00:01:09.600]  所以這幅是一幅相對是困難
[00:01:09.600 --> 00:01:11.200]  解經上困難的經文
[00:01:11.200 --> 00:01:14.800]  (中文)
[00:01:14.800 --> 00:01:17.200]  它是一個很不協調的經文
[00:01:17.200 --> 00:01:19.200]  (中文)
[00:01:19.200 --> 00:01:21.000]  我們一直在看《士徒行傳》
[00:01:21.000 --> 00:01:23.200]  (中文)
[00:01:23.200 --> 00:01:26.000]  知道它主要是講耶穌基督升天
[00:01:26.000 --> 00:01:28.600]  (中文)
[00:01:28.600 --> 00:01:31.000]  將責任交給眾使徒
[00:01:31.000 --> 00:01:33.400]  (中文)
[00:01:33.400 --> 00:01:37.000]  特別強調聖靈降臨在他們的身上
[00:01:37.000 --> 00:01:39.200]  (中文)
[00:01:39.200 --> 00:01:40.600]  他們怎樣充滿能力
[00:01:40.600 --> 00:01:41.600]  (中文)
[00:01:41.600 --> 00:01:42.600]  將課案傳開
[00:01:42.600 --> 00:01:43.600]  (中文)
[00:01:43.600 --> 00:01:44.600]  讓人知罪
[00:01:44.600 --> 00:01:45.200]  (中文)
[00:01:45.200 --> 00:01:46.200]  讓人悔改
[00:01:46.200 --> 00:01:47.200]  (中文)
[00:01:47.200 --> 00:01:48.600]  在這裡讓人死
[00:01:48.600 --> 00:01:50.400]  (中文)
[00:01:50.400 --> 00:01:52.800]  而這個死是死在家裏面的
[00:01:52.800 --> 00:01:54.600]  (中文)
[00:01:54.600 --> 00:01:58.200]  意思是死在信徒的群體當中
[00:01:58.200 --> 00:02:01.000]  (中文)
[00:02:01.000 --> 00:02:03.600]  所以和其他《士徒行傳》經文的風格不協調
[00:02:03.600 --> 00:02:06.000]  (中文)
[00:02:06.000 --> 00:02:08.200]  如果你說經文稍作新改
[00:02:08.200 --> 00:02:11.800]  (中文)
[00:02:11.800 --> 00:02:14.400]  阿拿利亞就流淚痛哭說
[00:02:14.400 --> 00:02:15.400]  上帝我得罪你
[00:02:15.400 --> 00:02:16.400]  我以後不敢了
[00:02:16.400 --> 00:02:22.200]  (中文)
[00:02:22.200 --> 00:02:23.600]  效果一樣
[00:02:23.600 --> 00:02:25.200]  效果一樣
[00:02:25.200 --> 00:02:27.000]  其他人都可以很驚訝
[00:02:27.000 --> 00:02:29.600]  其他人都可以很驚訝
[00:02:29.600 --> 00:02:32.000]  哇!《士徒行傳》看得出我沒有給奉獻
[00:02:32.000 --> 00:02:34.000]  (中文)
[00:02:34.000 --> 00:02:35.000]  就十句拍
[00:02:35.000 --> 00:02:36.000]  (中文)
[00:02:36.000 --> 00:02:37.200]  甚至可以試圖說
[00:02:37.200 --> 00:02:38.200]  如果再不給人家
[00:02:38.200 --> 00:02:39.600]  然後跌倒在地上死了
[00:02:39.600 --> 00:02:45.000]  (中文)
[00:02:45.000 --> 00:02:46.400]  但是經文沒有這樣記載
[00:02:46.400 --> 00:02:48.000]  (中文)
[00:02:48.000 --> 00:02:49.200]  我很肯定一件事
[00:02:49.200 --> 00:02:50.200]  (中文)
[00:02:50.200 --> 00:02:52.800]  《士徒行傳》的作者盧嘉
[00:02:52.800 --> 00:02:55.000]  (中文)
[00:02:55.000 --> 00:02:57.800]  他一定覺得這段經文很奇怪
[00:02:57.800 --> 00:03:00.400]  (中文)
[00:03:00.400 --> 00:03:03.600]  他很清楚這件事的發生是很獨特的
[00:03:03.600 --> 00:03:06.400]  (中文)
[00:03:06.400 --> 00:03:07.800]  但是都有一些事情
[00:03:07.800 --> 00:03:09.400]  他跟《士徒行傳》是很配合的
[00:03:09.400 --> 00:03:12.800]  (中文)
[00:03:12.800 --> 00:03:16.800]  就是聖靈的工作的確使更加多人信主
[00:03:16.800 --> 00:03:20.600]  (中文)
[00:03:20.600 --> 00:03:21.800]  在五章下半章
[00:03:21.800 --> 00:03:22.800]  你回去看一下
[00:03:22.800 --> 00:03:24.800]  你會看到很多人懼怕之後
[00:03:24.800 --> 00:03:25.800]  信主的人是繼續增多
[00:03:25.800 --> 00:03:31.800]  (中文)
[00:03:31.800 --> 00:03:33.800]  給我就不會這麼蠢了
[00:03:33.800 --> 00:03:35.800]  (中文)
[00:03:35.800 --> 00:03:36.800]  信耶穌
[00:03:36.800 --> 00:03:38.800]  (中文)
[00:03:38.800 --> 00:03:39.800]  拿了一副家產出來
[00:03:39.800 --> 00:03:42.800]  (中文)
[00:03:42.800 --> 00:03:43.800]  還要拿竹
[00:03:43.800 --> 00:03:44.800]  (中文)
[00:03:44.800 --> 00:03:45.800]  拿不足會死
[00:03:45.800 --> 00:03:47.800]  (中文)
[00:03:47.800 --> 00:03:49.800]  我當然不入教了
[00:03:49.800 --> 00:03:51.800]  (中文)
[00:03:51.800 --> 00:03:52.800]  錢又沒有
[00:03:52.800 --> 00:03:53.800]  (中文)
[00:03:53.800 --> 00:03:56.800]  從未被人看透自己的財務情況
[00:03:56.800 --> 00:04:00.800]  (中文)
[00:04:00.800 --> 00:04:01.800]  信徒之間會不會問
[00:04:01.800 --> 00:04:02.800]  你有幾百萬
[00:04:02.800 --> 00:04:05.800]  (中文)
[00:04:05.800 --> 00:04:06.800]  我哪有幾百萬
[00:04:06.800 --> 00:04:08.800]  (中文)
[00:04:08.800 --> 00:04:10.800]  心裡說其實我有幾千萬
[00:04:10.800 --> 00:04:12.800]  (中文)
[00:04:12.800 --> 00:04:13.800]  我們不會講的
[00:04:13.800 --> 00:04:14.800]  (中文)
[00:04:14.800 --> 00:04:15.800]  你有幾多錢
[00:04:15.800 --> 00:04:16.800]  為甚麼要講給人知道
[00:04:16.800 --> 00:04:18.800]  (中文)
[00:04:18.800 --> 00:04:20.800]  這裡自動會知道
[00:04:20.800 --> 00:04:23.800]  (中文)
[00:04:23.800 --> 00:04:24.800]  彼得不知道
[00:04:24.800 --> 00:04:26.800]  因為他在額頭看到銀碼
[00:04:26.800 --> 00:04:29.800]  (中文)
[00:04:29.800 --> 00:04:31.800]  扣了一部分沒有給上帝
[00:04:31.800 --> 00:04:34.800]  (中文)
[00:04:34.800 --> 00:04:35.800]  我不信耶穌
[00:04:35.800 --> 00:04:36.800]  我一定懼怕
[00:04:36.800 --> 00:04:38.800]  (中文)
[00:04:38.800 --> 00:04:40.800]  而且一定不會去這間教會
[00:04:40.800 --> 00:04:43.800]  (中文)
[00:04:43.800 --> 00:04:44.800]  他也跟另外一個地方
[00:04:44.800 --> 00:04:47.800]  相當像風格
[00:04:47.800 --> 00:04:50.800]  (中文)
[00:04:50.800 --> 00:04:51.800]  舊約一件事件
[00:04:51.800 --> 00:04:53.800]  (中文)
[00:04:53.800 --> 00:04:54.800]  約書亞記的阿干
[00:04:54.800 --> 00:04:57.800]  (中文)
[00:04:57.800 --> 00:04:58.800]  阿干也是
[00:04:58.800 --> 00:05:00.800]  他來到去滅了外邦人之後
[00:05:00.800 --> 00:05:04.800]  (中文)
[00:05:04.800 --> 00:05:06.800]  約書說要將所有的
[00:05:06.800 --> 00:05:08.800]  來到去獻給回望
[00:05:08.800 --> 00:05:09.800]  獻給上帝
[00:05:09.800 --> 00:05:13.800]  (中文)
[00:05:13.800 --> 00:05:14.800]  在這場仗裡面
[00:05:14.800 --> 00:05:16.800]  所有戰利品都不歸人所有
[00:05:16.800 --> 00:05:20.800]  (中文)
[00:05:20.800 --> 00:05:21.800]  他又藏起了一些
[00:05:21.800 --> 00:05:22.800]  (中文)
[00:05:22.800 --> 00:05:23.800]  又是被人發現
[00:05:23.800 --> 00:05:25.800]  (中文)
[00:05:25.800 --> 00:05:27.800]  又是說幾句話之後就審判
[00:05:27.800 --> 00:05:29.800]  (中文)
[00:05:29.800 --> 00:05:30.800]  究竟這段經文
[00:05:30.800 --> 00:05:31.800]  可以怎樣解釋呢
[00:05:31.800 --> 00:05:35.800]  (中文)
[00:05:35.800 --> 00:05:37.800]  我想從兩方面來看
[00:05:37.800 --> 00:05:40.800]  (中文)
[00:05:40.800 --> 00:05:41.800]  第三節那裡這樣說的
[00:05:41.800 --> 00:05:43.800]  (中文)
[00:05:43.800 --> 00:05:44.800]  彼得說
[00:05:44.800 --> 00:05:47.800]  (中文)
[00:05:47.800 --> 00:05:49.800]  叫你欺控聖靈
[00:05:49.800 --> 00:05:54.800]  (中文)
[00:05:54.800 --> 00:05:55.800]  彼得解答
[00:05:55.800 --> 00:06:06.800]  (中文)
[00:06:06.800 --> 00:06:09.800]  留下幾分
[00:06:09.800 --> 00:06:14.800]  (中文)
[00:06:14.800 --> 00:06:17.800]  小朋友如果分到一堆糖
[00:06:17.800 --> 00:06:21.800]  (中文)
[00:06:21.800 --> 00:06:23.800]  尤其在教會的話
[00:06:23.800 --> 00:06:25.800]  (中文)
[00:06:25.800 --> 00:06:26.800]  我們做父母的
[00:06:26.800 --> 00:06:27.800]  (中文)
[00:06:27.800 --> 00:06:29.800]  通常都會這樣教小孩的
[00:06:29.800 --> 00:06:33.800]  (中文)
[00:06:33.800 --> 00:06:34.800]  你是不是很多糖呢
[00:06:34.800 --> 00:06:36.800]  (中文)
[00:06:36.800 --> 00:06:37.800]  拿去怎樣
[00:06:37.800 --> 00:06:39.800]  (中文)
[00:06:39.800 --> 00:06:41.800]  三粒給牧師吃啦
[00:06:41.800 --> 00:06:42.800]  (中文)
[00:06:42.800 --> 00:06:44.800]  三粒給其他小朋友吃啦
[00:06:44.800 --> 00:06:46.800]  (中文)
[00:06:46.800 --> 00:06:48.800]  接著還有一句
[00:06:48.800 --> 00:06:49.800]  (中文)
[00:06:49.800 --> 00:06:51.800]  不要自己吃光
[00:06:51.800 --> 00:06:52.800]  (中文)
[00:06:52.800 --> 00:06:53.800]  不要自己吃光
[00:06:53.800 --> 00:06:54.800]  (中文)
[00:06:54.800 --> 00:06:55.800]  於是小朋友很開心
[00:06:55.800 --> 00:06:56.800]  就拿糖去分了
[00:06:56.800 --> 00:07:01.800]  (中文)
[00:07:01.800 --> 00:07:03.800]  小朋友可能有兩種情況的
[00:07:03.800 --> 00:07:05.800]  (中文)
[00:07:05.800 --> 00:07:06.800]  有些小朋友很貪心的
[00:07:06.800 --> 00:07:11.800]  (中文)
[00:07:11.800 --> 00:07:12.800]  突然間看一看袋子
[00:07:12.800 --> 00:07:15.800]  (中文)
[00:07:15.800 --> 00:07:16.800]  只剩兩粒了
[00:07:16.800 --> 00:07:18.800]  (中文)
[00:07:18.800 --> 00:07:19.800]  拿一粒出來
[00:07:19.800 --> 00:07:22.800]  (中文)
[00:07:22.800 --> 00:07:23.800]  先放進袋子裡
[00:07:23.800 --> 00:07:24.800]  (中文)
[00:07:24.800 --> 00:07:26.800]  只剩一粒了
[00:07:26.800 --> 00:07:30.800]  (中文)
[00:07:30.800 --> 00:07:31.800]  又有另一個可能
[00:07:31.800 --> 00:07:33.800]  (中文)
[00:07:33.800 --> 00:07:34.800]  只剩兩粒了
[00:07:34.800 --> 00:07:36.800]  (中文)
[00:07:36.800 --> 00:07:37.800]  先吃掉一粒
[00:07:37.800 --> 00:07:38.800]  (中文)
[00:07:38.800 --> 00:07:39.800]  一隻手可能咬著一粒糖
[00:07:39.800 --> 00:07:41.800]  (中文)
[00:07:41.800 --> 00:07:42.800]  另一隻手又給人了
[00:07:42.800 --> 00:07:43.800]  (中文)
[00:07:43.800 --> 00:07:45.800]  好,小小朋友
[00:07:45.800 --> 00:07:47.800]  (中文)
[00:07:47.800 --> 00:07:48.800]  整袋分了
[00:07:48.800 --> 00:07:50.800]  (中文)
[00:07:50.800 --> 00:07:52.800]  如果真的不小心分了呢
[00:07:52.800 --> 00:07:55.800]  (中文)
[00:07:55.800 --> 00:07:56.800]  他又有幾個可能了
[00:07:56.800 --> 00:07:58.800]  (中文)
[00:07:58.800 --> 00:07:59.800]  有什麼可能呢
[00:07:59.800 --> 00:08:00.800]  (中文)
[00:08:00.800 --> 00:08:01.800]  咸
[00:08:01.800 --> 00:08:02.800]  (中文)
[00:08:02.800 --> 00:08:03.800]  沒有了
[00:08:03.800 --> 00:08:05.800]  (中文)
[00:08:05.800 --> 00:08:06.800]  還有一招很厲害的
[00:08:06.800 --> 00:08:08.800]  (中文)
[00:08:08.800 --> 00:08:09.800]  回頭再問一下頭顱
[00:08:09.800 --> 00:08:11.800]  (中文)
[00:08:11.800 --> 00:08:12.800]  是嗎
[00:08:12.800 --> 00:08:13.800]  (中文)
[00:08:13.800 --> 00:08:14.800]  沒有了
[00:08:14.800 --> 00:08:15.800]  (中文)
[00:08:15.800 --> 00:08:16.800]  還有哪個沒有呢
[00:08:16.800 --> 00:08:18.800]  (中文)
[00:08:18.800 --> 00:08:19.800]  其實就
[00:08:19.800 --> 00:08:20.800]  (中文)
[00:08:20.800 --> 00:08:21.800]  自己沒有
[00:08:21.800 --> 00:08:23.800]  (中文)
[00:08:23.800 --> 00:08:24.800]  很少分完整袋糖之後
[00:08:24.800 --> 00:08:28.800]  (中文)
[00:08:28.800 --> 00:08:29.800]  感謝主
[00:08:29.800 --> 00:08:30.800]  我分完糖出去了
[00:08:30.800 --> 00:08:33.800]  (中文)
[00:08:33.800 --> 00:08:34.800]  爸爸,我一粒都沒有吃
[00:08:34.800 --> 00:08:37.800]  (中文)
[00:08:37.800 --> 00:08:38.800]  你知道為什麼會這樣嗎
[00:08:38.800 --> 00:08:44.800]  (中文)
[00:08:44.800 --> 00:08:45.800]  有幾個原因
[00:08:45.800 --> 00:08:48.800]  (中文)
[00:08:48.800 --> 00:08:49.800]  第一,他的理解就是
[00:08:49.800 --> 00:08:51.800]  我都有份
[00:08:51.800 --> 00:08:54.800]  (中文)
[00:08:54.800 --> 00:08:56.800]  第二,是父母教導
[00:08:56.800 --> 00:08:58.800]  (中文)
[00:08:58.800 --> 00:09:00.800]  不要自己吃完
[00:09:00.800 --> 00:09:01.800]  (中文)
[00:09:01.800 --> 00:09:02.800]  即是你有得吃
[00:09:02.800 --> 00:09:04.800]  (中文)
[00:09:04.800 --> 00:09:05.800]  我們都會這樣去想
[00:09:05.800 --> 00:09:07.800]  (中文)
[00:09:07.800 --> 00:09:11.800]  但是在這裡的情況有點不同
[00:09:11.800 --> 00:09:14.800]  (中文)
[00:09:14.800 --> 00:09:18.800]  上帝吩咐阿娜尼亞兩夫婦
[00:09:18.800 --> 00:09:22.800]  (中文)
[00:09:22.800 --> 00:09:23.800]  拿出來
[00:09:23.800 --> 00:09:24.800]  (中文)
[00:09:24.800 --> 00:09:27.800]  他們理解不是自己有份的
[00:09:27.800 --> 00:09:33.800]  (中文)
[00:09:33.800 --> 00:09:34.800]  他拿出來
[00:09:34.800 --> 00:09:35.800]  (中文)
[00:09:35.800 --> 00:09:37.800]  但是他認為自己都有份
[00:09:37.800 --> 00:09:40.800]  (中文)
[00:09:40.800 --> 00:09:41.800]  拿走
[00:09:41.800 --> 00:09:43.800]  (中文)
[00:09:43.800 --> 00:09:45.800]  這個就是留下一份的意思
[00:09:45.800 --> 00:09:46.800]  (中文)
[00:09:46.800 --> 00:09:49.800]  就是在此底下保存一部份
[00:09:49.800 --> 00:09:52.800]  (中文)
[00:09:52.800 --> 00:09:58.800]  令到原本的那一樣東西不完整
[00:09:58.800 --> 00:10:02.800]  (中文)
[00:10:02.800 --> 00:10:03.800]  所以留下幾分
[00:10:03.800 --> 00:10:06.800]  就是令到你的奉獻不完整的意思
