
[00:00:00.000 --> 00:00:02.000]  鼎師傅午安
[00:00:02.000 --> 00:00:05.000]  今天和大家分享這段經文
[00:00:05.000 --> 00:00:07.000]  都是和我們將臨節
[00:00:07.000 --> 00:00:09.000]  我們來預備我們的心
[00:00:09.000 --> 00:00:10.000]  來過這個聖誕
[00:00:10.000 --> 00:00:12.000]  都是很有關係的
[00:00:12.000 --> 00:00:15.000]  剛才主席帶我們來讀那段經文
[00:00:15.000 --> 00:00:17.000]  我相信大家已經很熟悉
[00:00:17.000 --> 00:00:20.000]  但我願意和大家今天
[00:00:20.000 --> 00:00:22.000]  從另一個角度去思考
[00:00:22.000 --> 00:00:25.000]  從瑪利亞的身上
[00:00:25.000 --> 00:00:27.000]  她其實體會到
[00:00:27.000 --> 00:00:29.000]  原來我們的人生
[00:00:29.000 --> 00:00:31.000]  確實有時
[00:00:31.000 --> 00:00:34.000]  是有些我們未會預先知道
[00:00:34.000 --> 00:00:36.000]  但忽然臨到
[00:00:36.000 --> 00:00:38.000]  一些事會令我們很驚訝
[00:00:38.000 --> 00:00:41.000]  一些事甚至令我們覺得很困惑
[00:00:41.000 --> 00:00:44.000]  我們不知道怎樣去面對那些事情
[00:00:44.000 --> 00:00:47.000]  不知道你人生有沒有遇過這些事
[00:00:47.000 --> 00:00:50.000]  很多時候我們說
[00:00:50.000 --> 00:00:51.000]  將眼望一望這個世界
[00:00:51.000 --> 00:00:53.000]  是有很多苦難
[00:00:53.000 --> 00:00:55.000]  有很多困難
[00:00:55.000 --> 00:00:56.000]  例如最近
[00:00:56.000 --> 00:00:59.000]  如果大家有留意電視新聞的時候
[00:00:59.000 --> 00:01:01.000]  美國接二連三
[00:01:01.000 --> 00:01:03.000]  是發生八人警察
[00:01:03.000 --> 00:01:06.000]  來槍殺了黑人
[00:01:06.000 --> 00:01:10.000]  都是一些沒有手持攻擊性武器的人
[00:01:10.000 --> 00:01:12.000]  這件事引來
[00:01:12.000 --> 00:01:14.000]  有一百個城市
[00:01:14.000 --> 00:01:16.000]  來示威
[00:01:16.000 --> 00:01:18.000]  抗議
[00:01:18.000 --> 00:01:19.000]  當然
[00:01:19.000 --> 00:01:21.000]  現任的美國總統
[00:01:21.000 --> 00:01:23.000]  是黑人奧巴馬
[00:01:23.000 --> 00:01:25.000]  他都不想火上加油
[00:01:25.000 --> 00:01:30.000]  結果他和有關的單位商議了之後
[00:01:30.000 --> 00:01:32.000]  嘗試了一個方法
[00:01:32.000 --> 00:01:35.000]  現在來試一下執行
[00:01:35.000 --> 00:01:39.000]  叫警察帶著一個手提攝錄機
[00:01:39.000 --> 00:01:44.000]  好像一個很簡單的儀器
[00:01:44.000 --> 00:01:47.000]  夾在警員的肩膀上
[00:01:47.000 --> 00:01:50.000]  以致他執行所有的職務的時候
[00:01:50.000 --> 00:01:52.000]  都能夠拍得一清二楚
[00:01:52.000 --> 00:01:55.000]  我相信這個都是一個好的解決方法
[00:01:55.000 --> 00:01:57.000]  但這個是嚴微之急
[00:01:57.000 --> 00:02:00.000]  去解決一些困難問題
[00:02:00.000 --> 00:02:03.000]  為什麼會發生這些衝突
[00:02:03.000 --> 00:02:07.000]  是因為美國一直以來
[00:02:07.000 --> 00:02:10.000]  長久都沒有解決
[00:02:10.000 --> 00:02:13.000]  種族歧視
[00:02:13.000 --> 00:02:15.000]  甚至變成仇恨
[00:02:15.000 --> 00:02:17.000]  以致訴諸於暴力的一些事情
[00:02:17.000 --> 00:02:19.000]  黑人和白人之間
[00:02:19.000 --> 00:02:22.000]  其實在美國的立國歷史裡面
[00:02:22.000 --> 00:02:25.000]  一直都存在這樣的問題
[00:02:25.000 --> 00:02:27.000]  但直到近代
[00:02:27.000 --> 00:02:28.000]  黑人才有機會
[00:02:28.000 --> 00:02:33.000]  可以來投他們的公民選舉權
[00:02:33.000 --> 00:02:35.000]  但我們看到這些事情的時候
[00:02:35.000 --> 00:02:37.000]  反而我們要問
[00:02:37.000 --> 00:02:39.000]  人與人之間的關係
[00:02:39.000 --> 00:02:41.000]  其實往往是因為不信任
[00:02:41.000 --> 00:02:44.000]  是因為大家沒有了那份的愛
[00:02:44.000 --> 00:02:47.000]  就會出現很大的困難
[00:02:47.000 --> 00:02:51.000]  但現世間很多的苦難
[00:02:51.000 --> 00:02:56.000]  其實這個問題問了可能兩千多年
[00:02:56.000 --> 00:02:58.000]  由古代的希臘哲學家
[00:02:58.000 --> 00:03:01.000]  到不同時代的神學家都會問
[00:03:01.000 --> 00:03:06.000]  那些苦難如果是導致一個異人受苦
[00:03:06.000 --> 00:03:07.000]  又怎麼計算呢
[00:03:07.000 --> 00:03:09.000]  上帝是知不知道呢
[00:03:09.000 --> 00:03:11.000]  其實這些問題
[00:03:11.000 --> 00:03:13.000]  在很遠古的時候
[00:03:13.000 --> 00:03:15.000]  哈巴谷先知都問了
[00:03:15.000 --> 00:03:17.000]  上帝我們以色列人雖然差
[00:03:17.000 --> 00:03:20.000]  為什麼你要找一個比我們更差的民族
[00:03:20.000 --> 00:03:23.000]  加勒底人來攻擊我們呢
[00:03:23.000 --> 00:03:26.000]  當我們去面對這些困難
[00:03:26.000 --> 00:03:28.000]  這些問題的時候
[00:03:28.000 --> 00:03:31.000]  其實往往是一個很弔詭性的一個地方
[00:03:31.000 --> 00:03:35.000]  可能我們會用聖經一些很標準的答案去面對
[00:03:35.000 --> 00:03:36.000]  我沒有否定
[00:03:36.000 --> 00:03:37.000]  這些答案是對的
[00:03:37.000 --> 00:03:41.000]  但這些答案往往仍然未能夠完全釋除
[00:03:41.000 --> 00:03:45.000]  我們人內心的一些困難
[00:03:45.000 --> 00:03:47.000]  有人可能會覺得
[00:03:47.000 --> 00:03:48.000]  是我們因為人犯罪
[00:03:48.000 --> 00:03:51.000]  所以罪進入了這個世界
[00:03:51.000 --> 00:03:53.000]  整個世界都不完全
[00:03:53.000 --> 00:03:56.000]  我們人與人之間的生活關係
[00:03:56.000 --> 00:03:59.000]  都出現了一種破裂
[00:03:59.000 --> 00:04:03.000]  這些是需要上帝的恩典去醫治
[00:04:03.000 --> 00:04:05.000]  更加需要人與人之間
[00:04:05.000 --> 00:04:09.000]  是在十字架那個救贖底下去復活
[00:04:09.000 --> 00:04:12.000]  這些答案是完全對的
[00:04:12.000 --> 00:04:13.000]  甚至我們說
[00:04:13.000 --> 00:04:17.000]  有一些大自然的災難地震
[00:04:17.000 --> 00:04:19.000]  或者是瘟疫
[00:04:19.000 --> 00:04:21.000]  甚至一些內戰
[00:04:21.000 --> 00:04:24.000]  引致來很大的饑荒等等
[00:04:24.000 --> 00:04:26.000]  有很多人都會覺得
[00:04:26.000 --> 00:04:29.000]  這個就是主耶穌再來之前
[00:04:29.000 --> 00:04:31.000]  是必須應驗的徵兆
[00:04:31.000 --> 00:04:33.000]  這個我也同意
[00:04:33.000 --> 00:04:35.000]  但問題這些答案
[00:04:35.000 --> 00:04:37.000]  能否叫我們可以跳出困難呢
[00:04:37.000 --> 00:04:39.000]  是另一回事
[00:04:39.000 --> 00:04:41.000]  我給大家一個例子
[00:04:41.000 --> 00:04:43.000]  在牧養的時候
[00:04:43.000 --> 00:04:45.000]  往往我們會遇到
[00:04:45.000 --> 00:04:49.000]  同鼎姐妹要一起面對一些艱難
[00:04:49.000 --> 00:04:51.000]  我昨天在教會
[00:04:51.000 --> 00:04:56.000]  參加一個探訪部和關懷部
[00:04:56.000 --> 00:04:58.000]  舉行的年終感恩聚會
[00:04:58.000 --> 00:05:00.000]  我們一起吃午餐
[00:05:00.000 --> 00:05:02.000]  在當中坐在我旁邊有一個弟兄
[00:05:02.000 --> 00:05:03.000]  他是初信主
[00:05:03.000 --> 00:05:05.000]  他跟我分享到
[00:05:05.000 --> 00:05:09.000]  他幻想了肌肉的還魂腫瘤症
[00:05:09.000 --> 00:05:14.000]  他起初面部生了一個瘡
[00:05:14.000 --> 00:05:16.000]  他以為是普通毒瘡
[00:05:16.000 --> 00:05:19.000]  找皮膚病的醫生
[00:05:19.000 --> 00:05:21.000]  誰知醫生一看
[00:05:21.000 --> 00:05:23.000]  和化驗出來的結果
[00:05:23.000 --> 00:05:24.000]  不得了
[00:05:24.000 --> 00:05:26.000]  你這個不是普通毒瘡
[00:05:26.000 --> 00:05:28.000]  這個是惡性的腫瘤
[00:05:28.000 --> 00:05:30.000]  而且必須要做手術
[00:05:30.000 --> 00:05:32.000]  然後要做化療
[00:05:32.000 --> 00:05:34.000]  他聽完之後真的晴天霹靂
[00:05:34.000 --> 00:05:37.000]  而且更加莫名其妙的是
[00:05:37.000 --> 00:05:42.000]  這種病是會發生在五歲以下的小朋友身上
[00:05:42.000 --> 00:05:45.000]  他是四十多歲才發病
[00:05:45.000 --> 00:05:47.000]  也就是說遲了四十多年
[00:05:47.000 --> 00:05:49.000]  這個怎麼解釋呢
[00:05:49.000 --> 00:05:50.000]  很難解釋
[00:05:50.000 --> 00:05:52.000]  我也不知道怎麼解釋
[00:05:52.000 --> 00:05:54.000]  但是弟兄很好
[00:05:54.000 --> 00:05:56.000]  他說就是因為這個疾病
[00:05:56.000 --> 00:05:58.000]  叫他能夠認識主
[00:05:58.000 --> 00:06:00.000]  他能夠透過這個病
[00:06:00.000 --> 00:06:02.000]  他現在學會去感恩
[00:06:02.000 --> 00:06:06.000]  他會懂得有一個新的人生價值觀
[00:06:06.000 --> 00:06:12.000]  他能夠去擁抱和尊重那些真正重要的東西
[00:06:12.000 --> 00:06:14.000]  弟兄姊妹我們有時說
[00:06:14.000 --> 00:06:17.000]  人生遇到一些困難
[00:06:17.000 --> 00:06:21.000]  一些令我們都會困惑的事
[00:06:21.000 --> 00:06:24.000]  但我們需要在上主的面前
[00:06:24.000 --> 00:06:27.000]  我們尋求祂的引導
[00:06:27.000 --> 00:06:29.000]  我記得在五月的時候
[00:06:29.000 --> 00:06:34.000]  我和夫婦區的弟兄姊妹去了聖地
[00:06:34.000 --> 00:06:37.000]  回來的時候聽到那個消息
[00:06:37.000 --> 00:06:40.000]  原來曾牧師向教會請辭
[00:06:40.000 --> 00:06:45.000]  結束了他在教會十年多的服事
[00:06:45.000 --> 00:06:47.000]  不過他有給我們六個月的時間
[00:06:47.000 --> 00:06:49.000]  足夠去消化這件事
[00:06:49.000 --> 00:06:54.000]  當時其實我們每一個執事或者同工
[00:06:54.000 --> 00:06:56.000]  都很想他繼續留任
[00:06:56.000 --> 00:07:00.000]  不過他很清楚神的大靈
[00:07:00.000 --> 00:07:03.000]  他很堅決地讓教會知道
[00:07:03.000 --> 00:07:06.000]  他要回到自己的母會
[00:07:06.000 --> 00:07:07.000]  聽清楚
[00:07:07.000 --> 00:07:09.000]  有些初信主也會問我
[00:07:09.000 --> 00:07:11.000]  周牧師去母會服事?
[00:07:11.000 --> 00:07:14.000]  我說母會不是跳舞的那些會
[00:07:14.000 --> 00:07:18.000]  母會是說他原初成長的教會
[00:07:18.000 --> 00:07:19.000]  Mother Church
[00:07:19.000 --> 00:07:21.000]  是這個意思
[00:07:21.000 --> 00:07:23.000]  周牧師他很清楚知道
[00:07:23.000 --> 00:07:25.000]  這是上帝的一個引靈
[00:07:25.000 --> 00:07:28.000]  所以我們大家都是存在一個不捨的心
[00:07:28.000 --> 00:07:31.000]  但是我們要接受這個現實
[00:07:31.000 --> 00:07:33.000]  當時是有一個困惑在裏面
[00:07:33.000 --> 00:07:35.000]  為什麼要這樣發生?
[00:07:35.000 --> 00:07:38.000]  但是他又很清楚地告訴我們
[00:07:38.000 --> 00:07:40.000]  他是等候得很清楚
[00:07:40.000 --> 00:07:41.000]  是神的心意
[00:07:41.000 --> 00:07:43.000]  如果是上帝的心意
[00:07:43.000 --> 00:07:46.000]  我們很難去阻止
[00:07:46.000 --> 00:07:48.000]  但是我們回看這件事的時候
[00:07:48.000 --> 00:07:50.000]  讓我們也體會
[00:07:50.000 --> 00:07:55.000]  在神給我們面對任何困惑
[00:07:55.000 --> 00:07:56.000]  你不要離開神
[00:07:56.000 --> 00:07:58.000]  你要抓緊上帝
[00:07:58.000 --> 00:08:01.000]  我們要回到上帝的面前
[00:08:01.000 --> 00:08:03.000]  去尋求那條真正的出路
[00:08:03.000 --> 00:08:07.000]  佛家會為我們解釋人生的困惑
[00:08:07.000 --> 00:08:08.000]  那些煩惱
[00:08:08.000 --> 00:08:11.000]  他會用八苦去解釋
[00:08:11.000 --> 00:08:14.000]  他解釋得很好
[00:08:14.000 --> 00:08:16.000]  能夠將那些現象講出來
[00:08:16.000 --> 00:08:19.000]  不過他沒有給我們真正的出路
[00:08:19.000 --> 00:08:23.000]  他說人生八苦包括生老病死
[00:08:23.000 --> 00:08:25.000]  還有就是憂悲勞
[00:08:25.000 --> 00:08:28.000]  這個表示憂鬱你會成病
[00:08:28.000 --> 00:08:31.000]  而且悲從中來
[00:08:31.000 --> 00:08:32.000]  在佛學裏面
[00:08:32.000 --> 00:08:37.000]  這個叫五陽刺性的一個苦難
[00:08:37.000 --> 00:08:38.000]  我們今天說
[00:08:38.000 --> 00:08:41.000]  你心裏的那個情緒有鬱結
[00:08:41.000 --> 00:08:46.000]  這個都可以是有個身體和情緒
[00:08:46.000 --> 00:08:48.000]  有直接的關聯
[00:08:48.000 --> 00:08:50.000]  會產生不同的疾病
[00:08:50.000 --> 00:08:53.000]  或者甚至我們說怨憎會
[00:08:53.000 --> 00:08:55.000]  就是你很不喜歡那個人
[00:08:55.000 --> 00:08:58.000]  但是每天都碰面碰到他
[00:08:58.000 --> 00:09:00.000]  或者你很愛那個人
[00:09:00.000 --> 00:09:02.000]  誰知道他要和你分離
[00:09:02.000 --> 00:09:05.000]  這些是很困難的一些事
[00:09:05.000 --> 00:09:06.000]  很困惑的事
[00:09:06.000 --> 00:09:09.000]  甚至有些所謂求不得
[00:09:09.000 --> 00:09:11.000]  有些人可能結婚多年
[00:09:11.000 --> 00:09:15.000]  都很想去有一個小孩子
[00:09:15.000 --> 00:09:17.000]  求極都沒有
[00:09:17.000 --> 00:09:19.000]  但是有些人很不想有小孩子
[00:09:19.000 --> 00:09:21.000]  就很多小孩子
[00:09:21.000 --> 00:09:25.000]  這些很吊詭的問題
[00:09:25.000 --> 00:09:26.000]  在人生裏面
[00:09:26.000 --> 00:09:29.000]  總會在不同的家庭場景
[00:09:29.000 --> 00:09:31.000]  可能就是這樣出現
[00:09:31.000 --> 00:09:35.000]  在這裏和大家預告一個喜訊
[00:09:35.000 --> 00:09:39.000]  我們的漁傳度在年尾就會按立
[00:09:39.000 --> 00:09:40.000]  大家都知道
[00:09:40.000 --> 00:09:44.000]  他的太太等候了幾年
[00:09:44.000 --> 00:09:46.000]  都希望有小朋友
[00:09:46.000 --> 00:09:50.000]  在星期四他就公開了喜訊
[00:09:50.000 --> 00:09:52.000]  他太太已經有幾個月的身孕
[00:09:52.000 --> 00:09:56.000]  小朋友在明年就會出生
[00:09:56.000 --> 00:09:58.000]  我們為此真的要很感恩
[00:09:58.000 --> 00:10:00.000]  歡喜快樂
[00:10:00.000 --> 00:10:03.000]  但是我今天和大家說這個困惑
[00:10:03.000 --> 00:10:05.000]  怎樣找出路之前
[00:10:05.000 --> 00:10:08.000]  先和大家看一個故事
[00:10:08.000 --> 00:10:11.000]  這個故事講到印度
[00:10:11.000 --> 00:10:14.000]  有一個男孩和一個女孩
[00:10:14.000 --> 00:10:17.000]  他們彼此有愛慕
[00:10:17.000 --> 00:10:20.000]  但他們每個人都有一件事
[00:10:20.000 --> 00:10:21.000]  那件事是什麼呢
[00:10:21.000 --> 00:10:24.000]  男孩很喜歡收藏波子
[00:10:24.000 --> 00:10:28.000]  女孩也收藏一些糖果
[00:10:28.000 --> 00:10:30.000]  他說既然我們都這麼愛對方
[00:10:30.000 --> 00:10:32.000]  不如我們交換
[00:10:32.000 --> 00:10:34.000]  這個就成為我們一個
[00:10:34.000 --> 00:10:37.000]  好像述愛的一個信物
[00:10:37.000 --> 00:10:38.000]  承諾
[00:10:38.000 --> 00:10:40.000]  他們真的交換
[00:10:40.000 --> 00:10:44.000]  但男孩可能比較理性
[00:10:44.000 --> 00:10:50.000]  他從小收藏波子
[00:10:50.000 --> 00:10:52.000]  其中有幾粒他很喜歡
[00:10:52.000 --> 00:10:55.000]  結果他私下就撿了幾粒
[00:10:55.000 --> 00:10:56.000]  他最喜歡的
[00:10:56.000 --> 00:10:58.000]  放在袋子裡
[00:10:58.000 --> 00:11:00.000]  然後和女孩說
[00:11:00.000 --> 00:11:02.000]  我這個波子和你交換
[00:11:02.000 --> 00:11:06.000]  當然女孩也給了他一罐糖果
[00:11:06.000 --> 00:11:08.000]  他拿到糖果的時候
[00:11:08.000 --> 00:11:10.000]  那又怎樣
[00:11:10.000 --> 00:11:12.000]  他不是吃完
[00:11:12.000 --> 00:11:14.000]  他看著糖果
[00:11:14.000 --> 00:11:16.000]  他心裡發出一個問題
[00:11:16.000 --> 00:11:18.000]  你猜是什麼問題
[00:11:18.000 --> 00:11:25.000]  可以吃嗎
[00:11:25.000 --> 00:11:26.000]  有沒有收藏
[00:11:26.000 --> 00:11:28.000]  沒有錯
[00:11:28.000 --> 00:11:30.000]  因為他私下收藏了幾粒
[00:11:30.000 --> 00:11:32.000]  他很喜歡的波子
[00:11:32.000 --> 00:11:34.000]  他問這個女孩有沒有收藏幾粒
[00:11:34.000 --> 00:11:36.000]  他很喜歡的糖果
[00:11:36.000 --> 00:11:38.000]  為什麼會發生這樣的事
[00:11:38.000 --> 00:11:40.000]  以致他一生都揮之不去
[00:11:40.000 --> 00:11:42.000]  這個問題就在他內心
[00:11:42.000 --> 00:11:44.000]  是因為他原初他自己
[00:11:44.000 --> 00:11:46.000]  都沒有真正全心全意
[00:11:46.000 --> 00:11:49.000]  將他所有給對方
[00:11:49.000 --> 00:11:52.000]  這個正正是解釋了給我們知道
[00:11:52.000 --> 00:11:54.000]  今天很多出問題的關係
[00:11:54.000 --> 00:11:56.000]  都是因為沒有信任
[00:11:56.000 --> 00:11:58.000]  當我們自己私下
[00:11:58.000 --> 00:12:00.000]  留下我們的摯愛
[00:12:00.000 --> 00:12:02.000]  我們忽然間就會懷疑
[00:12:02.000 --> 00:12:04.000]  究竟我們對方有沒有留下
[00:12:04.000 --> 00:12:06.000]  他私下的摯愛
[00:12:06.000 --> 00:12:08.000]  沒有給我們
[00:12:08.000 --> 00:12:10.000]  曾有很多的婚姻研究
[00:12:10.000 --> 00:12:12.000]  做出一個這樣的結論
[00:12:12.000 --> 00:12:14.000]  就是說如果男女雙方
[00:12:14.000 --> 00:12:16.000]  曾經發生過婚前性行為的話
[00:12:16.000 --> 00:12:18.000]  他們結婚之後
[00:12:18.000 --> 00:12:20.000]  離婚的機會
[00:12:20.000 --> 00:12:22.000]  是相對性提高了很多
[00:12:22.000 --> 00:12:24.000]  因為他們心裡頭
[00:12:24.000 --> 00:12:26.000]  會懷疑對方
[00:12:26.000 --> 00:12:28.000]  婚後會不會出軌
[00:12:28.000 --> 00:12:30.000]  原來結婚前
[00:12:30.000 --> 00:12:32.000]  我們都可以隨便的
[00:12:32.000 --> 00:12:34.000]  結婚之後
[00:12:34.000 --> 00:12:36.000]  究竟你說你愛我
[00:12:36.000 --> 00:12:38.000]  我怎麼知道是不是
[00:12:38.000 --> 00:12:40.000]  你會不會你說愛我
[00:12:40.000 --> 00:12:42.000]  但你在外面
[00:12:42.000 --> 00:12:44.000]  又來發展另外的關係
[00:12:44.000 --> 00:12:46.000]  所以我們看回今天這段經文的時候
[00:12:46.000 --> 00:12:48.000]  很重要的一個關鍵
[00:12:48.000 --> 00:12:50.000]  為什麼瑪利亞會有這個困惑
[00:12:50.000 --> 00:12:52.000]  我們一起來看
[00:12:52.000 --> 00:12:54.000]  路加福音一章26到38節
[00:12:54.000 --> 00:12:56.000]  剛才主要帶我們看
[00:12:56.000 --> 00:12:58.000]  困惑的地方就是
[00:12:58.000 --> 00:13:00.000]  天使跟他說
[00:13:00.000 --> 00:13:02.000]  這是一個喜訊
[00:13:02.000 --> 00:13:04.000]  但他聽完的時候很害怕
[00:13:04.000 --> 00:13:06.000]  因為他未婚有了嬰兒
[00:13:06.000 --> 00:13:08.000]  今天在我們這個時代
[00:13:08.000 --> 00:13:10.000]  如果發生這些未婚的媽媽
[00:13:10.000 --> 00:13:12.000]  有沒有問題呢
[00:13:12.000 --> 00:13:14.000]  請問
[00:13:14.000 --> 00:13:16.000]  眾鬧已經轉頭了
[00:13:16.000 --> 00:13:18.000]  有些可能帶著肚子
[00:13:18.000 --> 00:13:20.000]  去行婚禮
[00:13:20.000 --> 00:13:22.000]  這是因為我們今天時代
[00:13:22.000 --> 00:13:24.000]  那個道德價值已經
[00:13:24.000 --> 00:13:26.000]  沉淪了
[00:13:26.000 --> 00:13:28.000]  變質了
[00:13:28.000 --> 00:13:30.000]  很多人以為同居沒有問題
[00:13:30.000 --> 00:13:32.000]  我奉勸大家當中的年輕人
[00:13:32.000 --> 00:13:34.000]  千萬不要這樣做
[00:13:34.000 --> 00:13:36.000]  你說省錢吧
[00:13:36.000 --> 00:13:38.000]  現在租樓這麼貴
[00:13:38.000 --> 00:13:40.000]  不如兩個人一起同居
[00:13:40.000 --> 00:13:42.000]  不是因為經濟的原因我們要做這件事
[00:13:42.000 --> 00:13:44.000]  你要問自己這件事
[00:13:44.000 --> 00:13:46.000]  神喜不喜悅
[00:13:46.000 --> 00:13:48.000]  如果神不喜悅千萬不要做
[00:13:48.000 --> 00:13:50.000]  這件事
[00:13:50.000 --> 00:13:52.000]  但我們要回到第一世紀的時候
[00:13:52.000 --> 00:13:54.000]  當時未婚有小孩子
[00:13:54.000 --> 00:13:56.000]  是很大件事
[00:13:56.000 --> 00:13:58.000]  而且瑪麗亞已經許配了給約瑟
[00:13:58.000 --> 00:14:00.000]  在法律上
[00:14:00.000 --> 00:14:02.000]  原來他們已經有一種
[00:14:02.000 --> 00:14:04.000]  婚姻的關係
[00:14:04.000 --> 00:14:06.000]  只不過不可以
[00:14:06.000 --> 00:14:08.000]  馬上去洞房
[00:14:08.000 --> 00:14:10.000]  他們許配的意思
[00:14:10.000 --> 00:14:12.000]  就是說瑪麗亞
[00:14:12.000 --> 00:14:14.000]  要留在她的父母家
[00:14:14.000 --> 00:14:16.000]  起碼一年
