
[00:00:00.000 --> 00:00:01.840]  各位頂姐妹,早晨!
[00:00:01.840 --> 00:00:07.000]  仍然在疫症中,祝願每一個人都平安,
[00:00:07.000 --> 00:00:11.720]  也很難得能夠坐在輪椅上講道。
[00:00:11.720 --> 00:00:17.080]  在講道之前,說一些題外說話。
[00:00:17.080 --> 00:00:20.760]  上個月在這裡講完道之後,
[00:00:20.760 --> 00:00:24.640]  過了幾天,腳就受傷了,
[00:00:25.400 --> 00:00:30.880]  斷了腳踭後面那條筋腱,
[00:00:30.880 --> 00:00:34.080]  就叫做「阿基里斯腱」,
[00:00:34.080 --> 00:00:36.720]  「Achilles tendon」,
[00:00:36.720 --> 00:00:40.880]  斷了就不能動了,不能走路了。
[00:00:40.880 --> 00:00:46.120]  病和苦,其實都是人生常態,
[00:00:46.120 --> 00:00:50.840]  我覺得病和苦是一道窗口,
[00:00:50.840 --> 00:00:55.200]  讓我們能夠看到其他人的靈魂。
[00:00:56.400 --> 00:01:00.000]  病和苦亦都賦予我們一種特權,
[00:01:00.000 --> 00:01:02.600]  與其他受苦的人同行。
[00:01:02.600 --> 00:01:06.000]  德國有個神學家叫做潘霍華,
[00:01:06.000 --> 00:01:07.000]  「邦學化」,
[00:01:07.000 --> 00:01:11.600]  他說唯有受苦的上帝能夠救助人類。
[00:01:11.600 --> 00:01:16.200]  大家在禮拜堂向前望就會見到十字架,
[00:01:16.200 --> 00:01:18.400]  這個都是受苦的上帝,
[00:01:18.400 --> 00:01:21.000]  唯有受苦的上帝,
[00:01:21.000 --> 00:01:24.600]  才能夠與人的生命連在一起,
[00:01:24.800 --> 00:01:31.000]  以及將我們的生命救在祂的生命裡頭。
[00:01:31.000 --> 00:01:33.400]  回到正題,
[00:01:33.400 --> 00:01:37.200]  我們今天看「列王幾下」的經文。
[00:01:37.200 --> 00:01:41.800]  大家可能讀過一本書叫做「萬曆十五年」,
[00:01:41.800 --> 00:01:46.600]  這本書的作者是一個歷史學家黃仁宇,
[00:01:46.600 --> 00:01:51.000]  他在這本書中表達一種叫做「大歷史觀」,
[00:01:51.000 --> 00:01:53.600]  就是用宏觀的視野,
[00:01:54.200 --> 00:01:58.800]  討論事情如此發展的背後,
[00:01:58.800 --> 00:02:03.000]  其實有一種很龐大的制度在約制著。
[00:02:03.000 --> 00:02:07.000]  今天我講列王幾下的一個小故事,
[00:02:07.000 --> 00:02:10.600]  我視之為一種微歷史,
[00:02:10.600 --> 00:02:13.600]  不是大歷史,是一種微歷史,
[00:02:13.600 --> 00:02:16.400]  作者透過一個微聚事,
[00:02:16.400 --> 00:02:18.400]  一個很微小的故事,
[00:02:18.400 --> 00:02:22.400]  去抒發他對歷史前景的看法。
[00:02:23.600 --> 00:02:26.000]  列王幾寫成的時候,
[00:02:26.000 --> 00:02:30.000]  由大國已經被巴比倫滅了,
[00:02:30.000 --> 00:02:32.800]  他們被露去異鄉,
[00:02:32.800 --> 00:02:36.600]  他們的歷史,即猶太人的歷史,
[00:02:36.600 --> 00:02:39.800]  看起來已經驟然中斷了。
[00:02:39.800 --> 00:02:42.600]  那些猶太的神學家,
[00:02:42.600 --> 00:02:46.000]  他們在巴比倫的土地上,
[00:02:46.000 --> 00:02:48.800]  在被露的地方,
[00:02:48.800 --> 00:02:52.800]  他們思考一些很嚴肅的歷史神學的問題,
[00:02:53.400 --> 00:02:54.400]  他們在想,
[00:02:54.400 --> 00:02:58.200]  在強大的巴比倫帝國的面前,
[00:02:58.200 --> 00:03:02.800]  猶太人渺小得可憐,
[00:03:02.800 --> 00:03:04.800]  但是,
[00:03:04.800 --> 00:03:08.400]  如果這些歷史的渺小者,
[00:03:08.400 --> 00:03:11.800]  仍然獲得上天眷顧的話,
[00:03:11.800 --> 00:03:16.200]  那這些微小的人在強大者的面前,
[00:03:16.200 --> 00:03:18.600]  能夠扮演什麼角色呢?
[00:03:18.600 --> 00:03:20.600]  那這些角色,
[00:03:20.600 --> 00:03:23.000]  有什麼重要性呢?
[00:03:23.800 --> 00:03:25.400]  那這些微小的角色,
[00:03:25.400 --> 00:03:29.200]  還能否改變歷史的軌跡呢?
[00:03:29.200 --> 00:03:31.400]  這些微小的角色,
[00:03:31.400 --> 00:03:33.400]  像奴隸一般的人物,
[00:03:33.400 --> 00:03:35.600]  能夠對人類的救贖,
[00:03:35.600 --> 00:03:38.600]  能夠作出什麼貢獻呢?
[00:03:38.600 --> 00:03:41.800]  那些猶太的神學家,
[00:03:41.800 --> 00:03:45.600]  透過一些歷史的書寫,
[00:03:45.600 --> 00:03:50.000]  透露他們信仰的信念,
[00:03:52.000 --> 00:03:54.600]  這些在巴比倫裡面在做奴隸的人,
[00:03:54.600 --> 00:03:57.200]  因著他們不死的信仰,
[00:03:57.200 --> 00:03:59.400]  他們無視自己的卑微,
[00:03:59.400 --> 00:04:01.600]  在他們的心靈裡面,
[00:04:01.600 --> 00:04:05.400]  進行著一些改變天地的沉思,
[00:04:05.400 --> 00:04:08.000]  他們就在獵王紀下,
[00:04:08.000 --> 00:04:11.800]  寫了今天我要講到的一個小的故事,
[00:04:11.800 --> 00:04:15.600]  我們不需要質疑這些故事的歷史性,
[00:04:15.600 --> 00:04:17.600]  但是寫歷史的人,
[00:04:17.600 --> 00:04:20.600]  他在千萬個故事裡面,
[00:04:20.800 --> 00:04:23.800]  他就是挑選這個這麼小的故事,
[00:04:23.800 --> 00:04:25.800]  他要刻意去書寫它,
[00:04:25.800 --> 00:04:28.000]  重點就是在於,
[00:04:28.000 --> 00:04:30.600]  他要透過這個故事,
[00:04:30.600 --> 00:04:33.600]  去想像歷史的將來,
[00:04:33.600 --> 00:04:37.400]  這個小的故事就記載在獵王紀下,
[00:04:37.400 --> 00:04:40.800]  五章第一節至到第十五節,
[00:04:40.800 --> 00:04:44.800]  經文已經印在我們的程序表的後面了,
[00:04:44.800 --> 00:04:47.000]  請弟兄姊妹打開,
[00:04:47.000 --> 00:04:49.200]  我們看著這個經文,
[00:04:49.200 --> 00:04:51.800]  因為我會跟著這個經文來講的,
[00:04:51.800 --> 00:04:55.600]  我們先看獵王紀下第五章,
[00:04:55.600 --> 00:04:57.600]  一至到第八節,
[00:04:57.600 --> 00:05:00.200]  這個故事是這樣講的,
[00:05:00.200 --> 00:05:02.200]  它說第五章第一節,
[00:05:02.200 --> 00:05:05.000]  「阿蘭王的元帥乃萬,
[00:05:05.000 --> 00:05:09.200]  在他主人面前為尊為大,
[00:05:09.200 --> 00:05:12.000]  因耶和華曾藉他,
[00:05:12.000 --> 00:05:13.800]  使阿蘭人得勝,
[00:05:13.800 --> 00:05:16.400]  他又是大能的勇士,
[00:05:17.000 --> 00:05:19.200]  只是掌了大麻風。」
[00:05:19.200 --> 00:05:22.800]  先前阿蘭人成群的出去,
[00:05:22.800 --> 00:05:26.800]  就在以色列國擄了一個小女子,
[00:05:26.800 --> 00:05:30.200]  這個女子就服侍乃萬的妻。
[00:05:30.200 --> 00:05:33.000]  第三節,
[00:05:33.000 --> 00:05:35.000]  他對主母說,
[00:05:35.000 --> 00:05:39.000]  「巴不得我主人去見撒瑪利亞的先知,
[00:05:39.000 --> 00:05:41.600]  必能治好他的大麻風。」
[00:05:41.600 --> 00:05:45.800]  乃萬就進去告訴他的主人說,
[00:05:46.000 --> 00:05:49.200]  「以色列國的女子如此如此說,
[00:05:49.200 --> 00:05:51.000]  阿蘭王說,
[00:05:51.000 --> 00:05:52.400]  你可以去,
[00:05:52.400 --> 00:05:55.400]  我也傳信與以色列王。」
[00:05:55.400 --> 00:05:59.400]  於是乃萬就帶銀紙十他年得,
[00:05:59.400 --> 00:06:02.000]  金紙六千赦客勒,
[00:06:02.000 --> 00:06:04.800]  衣裳十套就去了。
[00:06:04.800 --> 00:06:07.000]  且大信給以色列王,
[00:06:07.000 --> 00:06:08.800]  信上是這樣講的,
[00:06:08.800 --> 00:06:12.400]  「我打發神僕乃萬去見你,
[00:06:12.400 --> 00:06:14.200]  你接到這封信,
[00:06:14.400 --> 00:06:16.800]  就要治好他的大麻風。」
[00:06:16.800 --> 00:06:21.200]  以色列王看到這封信就撕裂衣服說,
[00:06:21.200 --> 00:06:23.200]  「我豈是上帝,
[00:06:23.200 --> 00:06:26.000]  能夠使人死,能夠使人活呢?
[00:06:26.000 --> 00:06:28.400]  這人竟打發人來,
[00:06:28.400 --> 00:06:30.800]  叫我治好他的大麻風。
[00:06:30.800 --> 00:06:32.600]  你們看一看,
[00:06:32.600 --> 00:06:36.400]  這人何以沉溃攻擊我呢?」
[00:06:36.400 --> 00:06:40.600]  神人以利沙聽見以色列王撕裂衣服,
[00:06:40.600 --> 00:06:43.200]  就打發人去見王說,
[00:06:43.600 --> 00:06:45.800]  「你為何撕裂衣服呢?
[00:06:45.800 --> 00:06:48.600]  何使賴人到我這裡來?」
[00:06:48.600 --> 00:06:53.800]  他就知道以色列中有先知了。
[00:06:53.800 --> 00:06:59.400]  故事一開始就是一個大人物的出場,
[00:06:59.400 --> 00:07:00.600]  第五章第一節,
[00:07:00.600 --> 00:07:02.400]  你看看這些用字,
[00:07:02.400 --> 00:07:03.800]  各位頂姐妹你看看,
[00:07:03.800 --> 00:07:06.800]  阿蘭王的元帥乃萬,
[00:07:06.800 --> 00:07:10.200]  在他的主人面前為尊為大,
[00:07:10.200 --> 00:07:11.400]  留意一下這些字,
[00:07:11.400 --> 00:07:13.800]  很多大的字,
[00:07:13.800 --> 00:07:19.200]  因耶和華曾經藉他使阿蘭人得勝,
[00:07:19.200 --> 00:07:21.400]  他又是大能的勇士,
[00:07:21.400 --> 00:07:24.000]  指示長了大麻風。
[00:07:24.000 --> 00:07:28.000]  一個大人物他叫做賴萬,
[00:07:28.000 --> 00:07:30.800]  他是阿蘭王的元帥,
[00:07:30.800 --> 00:07:32.800]  阿蘭即是敘利亞,
[00:07:32.800 --> 00:07:35.400]  他是軍隊的元帥,
[00:07:35.400 --> 00:07:39.200]  他在王的面前為尊為大,
[00:07:39.200 --> 00:07:40.400]  很厲害吧?
[00:07:40.800 --> 00:07:43.000]  耶和華使得他得勝,
[00:07:43.000 --> 00:07:46.400]  而他自己又是一個大能的勇士。
[00:07:46.400 --> 00:07:49.000]  你看看所有的形容詞,
[00:07:49.000 --> 00:07:51.200]  都是和偉大有關的。
[00:07:51.200 --> 00:07:54.000]  在王的面前,
[00:07:54.000 --> 00:07:57.200]  他被王體重,
[00:07:57.200 --> 00:07:59.200]  即是帝王體重他,
[00:07:59.200 --> 00:08:01.600]  上天有眷顧他,
[00:08:01.600 --> 00:08:04.000]  而他自己又有才能,
[00:08:04.000 --> 00:08:06.200]  是否人間的極品呢?
[00:08:06.200 --> 00:08:09.200]  可惜這個大人物,
[00:08:10.200 --> 00:08:12.200]  他長了大麻風,
[00:08:12.200 --> 00:08:14.000]  即是他面對的問題,
[00:08:14.000 --> 00:08:16.000]  都是一個大問題來的。
[00:08:16.000 --> 00:08:18.800]  大人物遇到大問題,
[00:08:18.800 --> 00:08:22.000]  然後故事很快,
[00:08:22.000 --> 00:08:24.400]  就講一個小薯仔的出場,
[00:08:24.400 --> 00:08:26.000]  第五章第二節。
[00:08:26.000 --> 00:08:29.600]  他說先前阿蘭人一群人出去,
[00:08:29.600 --> 00:08:33.000]  在以色列國擄了一個小女子,
[00:08:33.000 --> 00:08:36.200]  這個女子服侍賴萬的妻子。
[00:08:36.200 --> 00:08:39.000]  這裡有一個小女子,
[00:08:39.600 --> 00:08:43.000]  原文真的有「小」這個形容詞,
[00:08:43.000 --> 00:08:45.400]  不是翻譯的時候加上去的,
[00:08:45.400 --> 00:08:48.800]  真的有一個小的女子,
[00:08:48.800 --> 00:08:50.600]  她無名無姓,
[00:08:50.600 --> 00:08:52.000]  她是怎樣呢?
[00:08:52.000 --> 00:08:53.600]  她是被擄過來,
[00:08:53.600 --> 00:09:00.400]  在異鄉服侍敵人的一個小奴隸。
[00:09:00.400 --> 00:09:04.200]  現在是一個最偉大的人物,
