
[00:00:00.000 --> 00:00:11.000]  此錄音或錄影的版權,是屬基督教宣導會北角堂所有。
[00:00:11.000 --> 00:00:15.000]  我們的屬靈傳統之一,是以真理教導為本。
[00:00:15.000 --> 00:00:19.000]  歡迎你將此錄音或錄影的連結傳給親友。
[00:00:19.000 --> 00:00:25.000]  懇請注意未經授權,請勿轉錄,或剪輯本錄音或錄影。
[00:00:25.000 --> 00:00:31.000]  10月好似次度行轉20章32節所講,這道能建立你們,
[00:00:31.000 --> 00:00:34.000]  叫你們和一切成聖的人同得基業。
[00:00:34.000 --> 00:00:44.000]  初一及二十四章神和以色列人在西內山立約之後,
[00:00:44.000 --> 00:00:50.000]  神再吩咐摩西上到山上,接著就講明了怎樣去建造會幕,
[00:00:50.000 --> 00:00:57.000]  以及設立祭司的指示,並且在最後將石板交給摩西。
[00:00:57.000 --> 00:01:04.000]  但來到今天我們所讀的經文,卻又會看見三十四章一節說,
[00:01:04.000 --> 00:01:09.000]  你要作出兩塊石板,好像先前的一樣。
[00:01:09.000 --> 00:01:14.000]  即是說,現在要有的兩塊石板,
[00:01:14.000 --> 00:01:20.000]  和上主在之前二十四章後立約的那一塊是不同的。
[00:01:20.000 --> 00:01:28.000]  要做一塊新的,原因就是當中發生了我們都比較認識的金牛獨事件。
[00:01:28.000 --> 00:01:31.000]  今天我們不會直接去讀金牛獨的經文,
[00:01:31.000 --> 00:01:35.000]  但是我們會整體將整個的脈絡,
[00:01:35.000 --> 00:01:40.000]  特別引伸到去這一章所講的立約和誡命部分,
[00:01:40.000 --> 00:01:45.000]  我們作多一點的思想,在最後經文之前我們再一次祈禱。
[00:01:45.000 --> 00:01:48.000]  天主上帝,你的話語確定,
[00:01:48.000 --> 00:01:51.000]  你的話語是引導我們人生的路向,
[00:01:51.000 --> 00:01:55.000]  求你的靈帶我們進入你真理當中,
[00:01:55.000 --> 00:01:58.000]  讓我們能夠領受生命之糧。
[00:01:58.000 --> 00:02:02.000]  多謝你,我們的祈禱是奉主耶穌基督,得聖名至祈求。
[00:02:02.000 --> 00:02:12.000]  阿們。在二十四章之後,三十一章的十八節就告訴大家,
[00:02:12.000 --> 00:02:16.000]  那個時候就是第一次在立完這個西內之約,
[00:02:16.000 --> 00:02:21.000]  上主就將兩塊他親手所寫的石板交了給摩西。
