
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹朋友們早安
[00:00:03.000 --> 00:00:09.000]  是的,我們今天很高興能夠有這個機會跟各位來分享信息
[00:00:09.000 --> 00:00:13.000]  今天我要跟各位分享的是「憐於基督」
[00:00:13.000 --> 00:00:17.000]  英文就是Abide in Christ
[00:00:17.000 --> 00:00:23.000]  最主要的經文是在約翰福音十五章一到八節
[00:00:23.000 --> 00:00:28.000]  剛才我們一開始念了說「子子憐於葡萄樹」
[00:00:28.000 --> 00:00:32.000]  另外在以弗所書四章十五節
[00:00:32.000 --> 00:00:36.000]  他也有說「憐於元首基督」
[00:00:36.000 --> 00:00:40.000]  所以我會來跟各位解釋一下
[00:00:40.000 --> 00:00:43.000]  「憐於基督」的意義是什麼
[00:00:43.000 --> 00:00:48.000]  還有我們真的廉潔要十字架的廉潔
[00:00:48.000 --> 00:00:50.000]  跟我們人跟人的廉潔
[00:00:50.000 --> 00:00:54.000]  甚至於我們家人的廉潔完全不一樣
[00:00:54.000 --> 00:00:59.000]  如果說你沒有憐於基督會有什麼徵兆
[00:00:59.000 --> 00:01:02.000]  如果說你已經憐於基督了
[00:01:02.000 --> 00:01:04.000]  你會有什麼的表現
[00:01:04.000 --> 00:01:07.000]  會讓人家看得出來你是什麼樣子
[00:01:07.000 --> 00:01:10.000]  最後我有一個結論是說
[00:01:10.000 --> 00:01:13.000]  「子子一定不能離開葡萄樹」
[00:01:13.000 --> 00:01:15.000]  哈雷路亞詹姆森
[00:01:15.000 --> 00:01:20.000]  是的,讓我們先來讀兩節經文好不好
[00:01:20.000 --> 00:01:23.000]  第一節是以弗所書四章十五節
[00:01:23.000 --> 00:01:25.000]  一起來念
[00:01:25.000 --> 00:01:28.000]  唯用愛心說誠實話
[00:01:28.000 --> 00:01:32.000]  凡事長進憐於元首基督
[00:01:32.000 --> 00:01:36.000]  全身都靠祂聯絡得和事
[00:01:36.000 --> 00:01:40.000]  那麼另外是約翰福音十五章第五節
[00:01:40.000 --> 00:01:44.000]  請,我是葡萄樹,你們是枝子
[00:01:44.000 --> 00:01:49.000]  藏在我裡面的,我也藏藏在它裡面
[00:01:49.000 --> 00:01:52.000]  這人就多結果子
[00:01:52.000 --> 00:01:54.000]  因為離了我
[00:01:54.000 --> 00:01:57.000]  你們就不能做什麼
[00:01:57.000 --> 00:01:59.000]  是的
[00:01:59.000 --> 00:02:02.000]  所以在這裡講
[00:02:02.000 --> 00:02:06.000]  以弗所書是說憐於元首基督
[00:02:06.000 --> 00:02:09.000]  約翰福音十五章這邊是說
[00:02:09.000 --> 00:02:12.000]  枝子憐於葡萄樹
[00:02:12.000 --> 00:02:14.000]  那麼憐於元首基督呢
[00:02:14.000 --> 00:02:18.000]  如果說我們看約翰福音一章十四節
[00:02:18.000 --> 00:02:20.000]  我們再一次來念一下
[00:02:20.000 --> 00:02:22.000]  道成了肉身
[00:02:22.000 --> 00:02:24.000]  住在我們中間
[00:02:24.000 --> 00:02:28.000]  充充滿滿的有恩典有真理
[00:02:28.000 --> 00:02:31.000]  我們也見過祂的榮光
[00:02:31.000 --> 00:02:34.000]  正是復獨生子的榮光
[00:02:34.000 --> 00:02:36.000]  這個就是基督
[00:02:36.000 --> 00:02:38.000]  這就是基督耶穌
[00:02:38.000 --> 00:02:41.000]  他道成了肉身來到世界上面
[00:02:41.000 --> 00:02:44.000]  而且是住在我們中間
[00:02:44.000 --> 00:02:47.000]  充充滿滿的有恩典有真理
[00:02:47.000 --> 00:02:48.000]  是的
[00:02:48.000 --> 00:02:51.000]  我們也看到祂的榮光不是嗎
[00:02:51.000 --> 00:02:55.000]  而且是復獨生子的榮光
[00:02:55.000 --> 00:02:57.000]  我不止一次說
[00:02:57.000 --> 00:02:58.000]  耶穌啊
[00:02:58.000 --> 00:03:01.000]  你為什麼要來這個世上
[00:03:01.000 --> 00:03:04.000]  你來這個世上被人打殺
[00:03:04.000 --> 00:03:05.000]  是嗎
[00:03:05.000 --> 00:03:07.000]  受苦
[00:03:07.000 --> 00:03:09.000]  當然我們常常說
[00:03:09.000 --> 00:03:12.000]  祂是來為要贖我們的罪
[00:03:12.000 --> 00:03:15.000]  甚至於祂是來要勝過長死前的撒旦摩根
[00:03:15.000 --> 00:03:17.000]  但是有一點
[00:03:17.000 --> 00:03:19.000]  不要忘記了
[00:03:19.000 --> 00:03:23.000]  耶穌來這世上走一趟
[00:03:23.000 --> 00:03:27.000]  祂受盡了人間的苦楚患難
[00:03:27.000 --> 00:03:29.000]  祂也看到
[00:03:29.000 --> 00:03:31.000]  祂也與人一起
[00:03:31.000 --> 00:03:34.000]  享受父的恩賜恩典
[00:03:34.000 --> 00:03:36.000]  祝福與憐憫
[00:03:36.000 --> 00:03:38.000]  所以當有一天我們來到
[00:03:38.000 --> 00:03:41.000]  耶穌的面前的時候
[00:03:41.000 --> 00:03:43.000]  我們沒有藉口說
[00:03:43.000 --> 00:03:47.000]  耶穌啊你不知道我受了多少苦啊
[00:03:47.000 --> 00:03:48.000]  耶穌會說
[00:03:48.000 --> 00:03:49.000]  I've been there
[00:03:49.000 --> 00:03:50.000]  I've done that
[00:03:50.000 --> 00:03:53.000]  祂通通經歷過
