
[00:00:00.000 --> 00:00:01.640]  各位弟兄姊妹,平安
[00:00:01.640 --> 00:00:05.280]  我們再次同心低頭祈禱
[00:00:05.280 --> 00:00:14.280]  全能永活的主
[00:00:14.280 --> 00:00:17.320]  讓我們在祢的面前
[00:00:17.320 --> 00:00:19.320]  求祢幫助我們
[00:00:19.320 --> 00:00:22.720]  張開我們屬靈的眼睛
[00:00:22.720 --> 00:00:25.960]  以致我們可以看得清楚
[00:00:25.960 --> 00:00:28.680]  祢帶領我們走每一步的路
[00:00:29.760 --> 00:00:33.320]  亦都讓我們不會受到眼前的事物
[00:00:33.320 --> 00:00:37.640]  來影響我們定精於永恆的當中
[00:00:37.640 --> 00:00:39.880]  有願僕人口中的言語
[00:00:39.880 --> 00:00:42.240]  弟兄姊妹的心思意念
[00:00:42.240 --> 00:00:43.880]  蒙聖靈的啟迪
[00:00:43.880 --> 00:00:45.200]  蒙主的月立
[00:00:45.200 --> 00:00:47.760]  禱告藉主耶穌基督的聖名而求
[00:00:47.760 --> 00:00:48.760]  阿門
[00:00:48.760 --> 00:00:56.400]  一個我們能夠看得清楚
[00:00:56.400 --> 00:00:59.600]  是很有把握的目標
[00:01:00.360 --> 00:01:02.360]  就可以讓我們有動力
[00:01:02.360 --> 00:01:08.040]  忍耐住一些短暫的不舒適
[00:01:08.040 --> 00:01:11.120]  或者是一些困難的情況
[00:01:11.120 --> 00:01:14.400]  以致我們可以有機會達成目標
[00:01:14.400 --> 00:01:19.600]  譬如在一些比賽項目裏面
[00:01:19.600 --> 00:01:22.040]  可能是賽跑
[00:01:22.040 --> 00:01:23.400]  跳高
[00:01:23.400 --> 00:01:24.440]  游泳
[00:01:24.440 --> 00:01:26.200]  打足球
[00:01:26.200 --> 00:01:27.200]  籃球
[00:01:27.200 --> 00:01:29.520]  或者在上個月
[00:01:29.800 --> 00:01:30.760]  本來應該舉行
[00:01:30.760 --> 00:01:33.160]  但結果舉行不到的長跑
[00:01:33.160 --> 00:01:36.760]  全部都有一個目標
[00:01:36.760 --> 00:01:37.760]  是什麼呢
[00:01:37.760 --> 00:01:39.160]  爭取勝利
[00:01:39.160 --> 00:01:40.640]  得到冠軍
[00:01:40.640 --> 00:01:42.360]  這個就是目標
[00:01:42.360 --> 00:01:44.760]  為了達到這些目標
[00:01:44.760 --> 00:01:48.240]  當然你要去接受艱苦的訓練
[00:01:48.240 --> 00:01:50.640]  有些是訓練你自己的
[00:01:50.640 --> 00:01:52.400]  提升你的能力
[00:01:52.400 --> 00:01:53.280]  技術
[00:01:53.280 --> 00:01:55.600]  突破你一些的限制
[00:01:55.600 --> 00:01:58.040]  超越你過去一些的紀錄
[00:01:58.640 --> 00:02:00.120]  有些是團隊的
